レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202608040507,2026-08-04,05,07R,4754,0.1431,3994,0.1751,5057,0.1349,4182,0.1771,5434,0.145,4084,0.1594
202608040508,2026-08-04,05,08R,4053,0.1698,3306,0.1525,5082,0.1715,5230,0.1867,4548,0.2563,5454,0.2205
202608040509,2026-08-04,05,09R,4384,0.1544,4540,0.1335,5232,0.1444,4254,0.1369,5360,0.189,4728,0.2209
202608040510,2026-08-04,05,10R,4228,0.1592,4759,0.152,3659,0.1521,4836,0.1425,4834,0.1298,4076,0.205
202608040511,2026-08-04,05,11R,4095,0.1214,4362,0.1457,4119,0.1619,3256,0.1411,4581,0.1572,4518,0.207
202608040512,2026-08-04,05,12R,4444,0.1221,4084,0.146,4356,0.1541,3436,0.1486,4568,0.1391,4389,0.1921
202608040601,2026-08-04,06,01R,3718,0.1502,3054,0.1888,3612,0.1221,4010,0.1555,3564,0.1593,3541,0.1782
202608040602,2026-08-04,06,02R,3563,0.1388,3984,0.1563,3712,0.1555,4152,0.159,3710,0.1733,3909,0.1177
202608040603,2026-08-04,06,03R,3931,0.1283,3998,0.1671,3928,0.1532,4006,0.1689,3956,0.1602,4025,0.1898
202608040604,2026-08-04,06,04R,4064,0.1614,3742,0.171,3990,0.1382,3445,0.1773,3690,0.1876,3352,0.1823
202608040605,2026-08-04,06,05R,3940,0.1339,3870,0.1785,3630,0.1439,3953,0.1935,4040,0.1517,4061,0.1375
202608040606,2026-08-04,06,06R,4007,0.1225,3983,0.1439,3459,0.1555,3054,0.1858,4086,0.1288,3713,0.1957
202608040607,2026-08-04,06,07R,3997,0.1499,3710,0.1734,3562,0.1513,3718,0.1547,3730,0.1483,3854,0.1813
202608040608,2026-08-04,06,08R,3319,0.1512,4010,0.1585,3563,0.1403,3931,0.1328,3712,0.1614,3934,0.1781
202608040609,2026-08-04,06,09R,3988,0.1223,4006,0.1719,3744,0.1173,3990,0.1412,3882,0.1644,4152,0.1754
202608040610,2026-08-04,06,10R,4061,0.1166,3956,0.1603,4064,0.1629,3742,0.168,3612,0.128,3983,0.1573
202608040611,2026-08-04,06,11R,4025,0.1689,3997,0.1574,3445,0.1743,3940,0.1384,4007,0.1299,3984,0.1697
202608040612,2026-08-04,06,12R,3854,0.1604,4040,0.1518,4086,0.1229,3909,0.1013,3319,0.1586,3562,0.1707
202608040801,2026-08-04,08,01R,5085,0.1827,5288,0.1349,5286,0.1394,5407,0.1837,5308,0.1491,5127,0.2117
202608040802,2026-08-04,08,02R,5282,0.1415,5212,0.1241,5376,0.1587,5345,0.1759,5279,0.1497,5379,0.1754
202608040803,2026-08-04,08,03R,5137,0.1525,5352,0.1706,5150,0.1443,5364,0.1431,5197,0.1731,5432,0.1683
202608040804,2026-08-04,08,04R,5034,0.1176,5226,0.1505,5243,0.1464,5394,0.1792,5271,0.1574,5092,0.1672
202608040805,2026-08-04,08,05R,5219,0.156,5135,0.1688,5127,0.1923,5289,0.1478,4983,0.1452,5134,0.1561
202608040806,2026-08-04,08,06R,5145,0.1475,5407,0.1867,5201,0.166,5279,0.1468,5066,0.151,5404,0.1845
202608040807,2026-08-04,08,07R,5197,0.1657,5379,0.162,5348,0.1435,5432,0.1519,5345,0.1788,5228,0.1705
202608040808,2026-08-04,08,08R,5299,0.127,5364,0.1461,5288,0.1289,5286,0.1424,5253,0.2459,5394,0.1956
202608040809,2026-08-04,08,09R,4983,0.1378,5271,0.1575,5352,0.1646,5308,0.1462,5085,0.1901,5226,0.1639
202608040810,2026-08-04,08,10R,5092,0.1463,5145,0.155,5289,0.1448,5034,0.1221,5282,0.1489,5376,0.1781
202608040811,2026-08-04,08,11R,5066,0.1436,5134,0.1427,5212,0.1181,5150,0.1473,5135,0.1687,5201,0.1854
202608040812,2026-08-04,08,12R,5368,0.134,5132,0.1486,5252,0.1257,5234,0.1281,5280,0.1566,5222,0.1982
202608041001,2026-08-04,10,01R,4826,0.1227,4876,0.161,3834,0.1513,5020,0.1728,4226,0.1507,3660,0.203
202608041002,2026-08-04,10,02R,3963,0.1631,4991,0.16,5091,0.1447,5369,0.1557,4632,0.184,4181,0.2081
202608041003,2026-08-04,10,03R,4469,0.1619,5006,0.182,5267,0.1406,4896,0.1908,3745,0.1672,5178,0.1948
202608041004,2026-08-04,10,04R,4529,0.123,4219,0.2032,4557,0.1809,4134,0.1643,4049,0.1573,5169,0.2028
202608041005,2026-08-04,10,05R,5015,0.1313,5166,0.1482,3868,0.1728,5350,0.1582,4514,0.1871,5425,0.2341
202608041006,2026-08-04,10,06R,4154,0.1726,4906,0.1577,4495,0.1457,4561,0.2064,4239,0.1352,3834,0.1707
202608041007,2026-08-04,10,07R,4211,0.1253,4574,0.178,4181,0.1887,3721,0.1168,4876,0.1609,4967,0.1665
202608041008,2026-08-04,10,08R,3889,0.1586,5178,0.1814,3963,0.1646,4523,0.1466,5020,0.1757,4688,0.1391
202608041009,2026-08-04,10,09R,4905,0.1816,3660,0.1896,5166,0.1422,3918,0.1572,5006,0.1819,4134,0.1807
202608041010,2026-08-04,10,10R,4226,0.1433,4049,0.1574,4469,0.1634,5015,0.1358,5369,0.1586,4977,0.1631
202608041011,2026-08-04,10,11R,3745,0.1598,4514,0.1872,4529,0.1245,4632,0.1811,4574,0.1779,4906,0.1711
202608041012,2026-08-04,10,12R,3721,0.1123,4239,0.1353,4826,0.1242,4688,0.1227,4991,0.1599,5267,0.16
202608041201,2026-08-04,12,01R,3790,0.1731,3797,0.2077,5235,0.1651,3392,0.1882,4081,0.1752,4231,0.1765
202608041202,2026-08-04,12,02R,5031,0.1565,4457,0.1767,5131,0.1717,4233,0.1605,4651,0.1697,4203,0.1765
202608041203,2026-08-04,12,03R,4458,0.1426,4195,0.1472,4083,0.1365,4890,0.1282,3699,0.2014,5244,0.1898
202608041204,2026-08-04,12,04R,4234,0.1545,4305,0.1493,5354,0.1581,5301,0.1558,5138,0.1694,4120,0.1689
202608041205,2026-08-04,12,05R,4411,0.1731,5143,0.1846,3653,0.2155,4158,0.1636,3797,0.2076,4137,0.141
202608041206,2026-08-04,12,06R,3538,0.2039,4335,0.1228,3790,0.1746,3976,0.1801,5031,0.1639,4883,0.1596
202608041207,2026-08-04,12,07R,4761,0.1201,4944,0.1599,5298,0.1254,4458,0.1471,4457,0.1766,3392,0.2046
202608041208,2026-08-04,12,08R,4081,0.1678,4390,0.181,4203,0.1571,4350,0.1266,4195,0.1471,5301,0.1722
202608041209,2026-08-04,12,09R,4890,0.1237,4644,0.1368,4231,0.1571,4234,0.159,4175,0.1183,5186,0.1865
202608041210,2026-08-04,12,10R,3412,0.151,4120,0.1555,5244,0.1704,3965,0.1612,4052,0.1385,4158,0.18
202608041211,2026-08-04,12,11R,4950,0.1439,4828,0.1613,4883,0.1402,4796,0.1439,4348,0.1545,4233,0.1769
202608041212,2026-08-04,12,12R,4350,0.1221,4137,0.1276,4305,0.1433,4335,0.1198,5298,0.1313,4083,0.1559
202608041301,2026-08-04,13,01R,5365,0.1985,4003,0.1581,5017,0.1174,4110,0.1861,5450,0.1951,5386,0.1857
202608041302,2026-08-04,13,02R,4808,0.1488,4330,0.1252,5211,0.1513,3993,0.1598,4431,0.1688,4357,0.1818
202608041303,2026-08-04,13,03R,3514,0.1609,4460,0.145,4678,0.171,4229,0.1788,5472,0.2354,4543,0.1996
202608041304,2026-08-04,13,04R,3915,0.1667,3873,0.172,3471,0.1681,4718,0.1569,4584,0.1342,5173,0.1827
202608041305,2026-08-04,13,05R,4193,0.128,3454,0.1474,4900,0.1739,5386,0.1693,4102,0.1428,5447,0.21
202608041306,2026-08-04,13,06R,4360,0.1596,4110,0.1891,5130,0.1586,4925,0.1356,5211,0.1572,5346,0.2152
202608041307,2026-08-04,13,07R,4057,0.1435,4229,0.1818,4357,0.1624,4871,0.1776,4003,0.158,5450,0.2086
202608041308,2026-08-04,13,08R,4543,0.1787,4718,0.1599,4431,0.1629,4330,0.1222,3873,0.1719,5472,0.2489
202608041309,2026-08-04,13,09R,5173,0.1618,3993,0.1628,4909,0.1688,4678,0.174,4900,0.1798,5365,0.2194
202608041310,2026-08-04,13,10R,4925,0.1311,5017,0.1234,4584,0.1283,4193,0.1325,4808,0.1562,3514,0.1818
202608041311,2026-08-04,13,11R,4102,0.1354,3915,0.1742,4057,0.145,3454,0.1444,4360,0.167,4460,0.1584
202608041312,2026-08-04,13,12R,4013,0.1273,4831,0.144,5058,0.1589,4809,0.1514,4302,0.1297,4934,0.1781
202608041701,2026-08-04,17,01R,4230,0.1511,3878,0.1662,5245,0.1593,5037,0.1544,5435,0.2432,3372,0.2074
202608041702,2026-08-04,17,02R,4396,0.1647,4376,0.1475,5014,0.1586,3606,0.1576,4962,0.1546,5043,0.1459
202608041703,2026-08-04,17,03R,4951,0.1476,4106,0.1857,4844,0.1709,4358,0.2172,3377,0.1993,4572,0.164
202608041704,2026-08-04,17,04R,3811,0.1397,4998,0.1265,4627,0.1472,3294,0.1757,4470,0.1426,5089,0.1672
202608041705,2026-08-04,17,05R,3370,0.1839,4236,0.1279,4443,0.1642,4822,0.1601,4388,0.1501,4103,0.2239
202608041706,2026-08-04,17,06R,3641,0.1594,3455,0.1557,4286,0.1394,4743,0.1265,4196,0.1703,3878,0.1796
202608041707,2026-08-04,17,07R,5358,0.192,4962,0.1547,3812,0.1616,5160,0.1393,5087,0.1601,5435,0.2567
202608041708,2026-08-04,17,08R,5265,0.1454,4824,0.1222,4572,0.1446,4296,0.1528,3372,0.1939,3606,0.174
202608041709,2026-08-04,17,09R,4470,0.1352,5037,0.1574,4436,0.1748,3377,0.1964,4396,0.1721,4218,0.1518
202608041710,2026-08-04,17,10R,4822,0.1556,5245,0.1653,3811,0.1412,5014,0.1616,4798,0.1232,4358,0.2336
202608041711,2026-08-04,17,11R,4743,0.122,4230,0.1586,5089,0.1478,4236,0.1249,4106,0.1856,4376,0.1609
202608041712,2026-08-04,17,12R,5087,0.1527,4388,0.1502,5043,0.1265,4627,0.1502,3641,0.1668,4824,0.1356
202608041901,2026-08-04,19,01R,3875,0.1581,3804,0.1455,3467,0.179,5375,0.1782,3286,0.1682,3430,0.1727
202608041902,2026-08-04,19,02R,4263,0.1747,4346,0.1676,5063,0.1676,3461,0.1746,4485,0.1586,4601,0.136
202608041903,2026-08-04,19,03R,3614,0.1576,5191,0.1047,5000,0.1334,3908,0.1332,3647,0.1636,5460,0.1978
202608041904,2026-08-04,19,04R,3615,0.1403,5120,0.148,4151,0.1771,3863,0.1516,4985,0.1328,4451,0.1596
202608041905,2026-08-04,19,05R,4369,0.1468,3535,0.1871,3696,0.1629,3544,0.1735,5152,0.22,3582,0.1685
202608041906,2026-08-04,19,06R,3467,0.1775,3957,0.1754,4079,0.1495,5115,0.1417,3737,0.1458,3776,0.197
202608041907,2026-08-04,19,07R,4917,0.1382,4637,0.1842,3430,0.1533,4368,0.1895,5460,0.1843,3946,0.1493
202608041908,2026-08-04,19,08R,3286,0.1608,4151,0.1831,5050,0.1522,4772,0.1112,5063,0.1735,4301,0.2003
202608041909,2026-08-04,19,09R,4702,0.1355,4186,0.1573,3499,0.1557,5152,0.2171,4437,0.1656,3461,0.191
202608041910,2026-08-04,19,10R,4985,0.1254,4485,0.1587,3614,0.1591,4369,0.1513,3875,0.1655,4079,0.1689
202608041911,2026-08-04,19,11R,3908,0.1287,4451,0.1462,4263,0.1762,4637,0.1812,5115,0.1446,3804,0.1589
202608041912,2026-08-04,19,12R,3737,0.1384,4772,0.1142,3582,0.1491,5120,0.145,5191,0.1046,4346,0.181
202608042101,2026-08-04,21,01R,5065,0.115,3353,0.1505,3075,0.1146,5008,0.1276,3072,0.163,3596,0.1917
202608042102,2026-08-04,21,02R,5161,0.1341,4016,0.1517,5237,0.1403,4645,0.1291,3406,0.1585,5409,0.15
202608042103,2026-08-04,21,03R,4122,0.1543,4665,0.1573,4448,0.144,4253,0.1704,3627,0.19,5147,0.1571
202608042104,2026-08-04,21,04R,4072,0.1196,3888,0.1382,4365,0.1659,4393,0.1884,4790,0.165,5468,0.1978
202608042105,2026-08-04,21,05R,4570,0.1446,4630,0.1881,4995,0.1729,5355,0.1725,4366,0.1606,4121,0.1368
202608042106,2026-08-04,21,06R,3482,0.1309,4531,0.1448,4139,0.1617,5114,0.1615,4428,0.1242,3740,0.1674
202608042107,2026-08-04,21,07R,3619,0.1657,5008,0.1306,3353,0.1445,5237,0.1433,5409,0.1365,5090,0.1851
202608042108,2026-08-04,21,08R,3807,0.1463,3072,0.1631,4297,0.1094,4788,0.1404,4365,0.1718,4122,0.1752
202608042109,2026-08-04,21,09R,4121,0.1159,4042,0.1852,3922,0.1773,4630,0.1851,3075,0.1205,3888,0.1516
202608042110,2026-08-04,21,10R,4645,0.1246,4570,0.1521,4790,0.1591,4531,0.1418,4448,0.1499,3482,0.1518
202608042111,2026-08-04,21,11R,5090,0.1642,4072,0.1271,5114,0.1585,3619,0.1702,5065,0.1224,4016,0.1651
202608042112,2026-08-04,21,12R,4297,0.1079,3406,0.1586,4366,0.1547,4139,0.1647,4665,0.1572,3807,0.1672
