レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202608030610,2026-08-03,06,10R,3319,0.1463,3459,0.1559,4025,0.1638,4064,0.164,3934,0.1635,3541,0.1781
202608030611,2026-08-03,06,11R,3909,0.0971,3953,0.1944,3956,0.1568,3612,0.1261,3988,0.1314,3445,0.1995
202608030612,2026-08-03,06,12R,3854,0.1611,4086,0.1296,3984,0.1526,3940,0.1397,3998,0.1673,4040,0.1662
202608030801,2026-08-03,08,01R,5289,0.1471,5253,0.2467,5379,0.1577,5404,0.1688,5219,0.1671,5364,0.1613
202608030802,2026-08-03,08,02R,5201,0.1646,5145,0.1522,5226,0.1407,5352,0.1673,5243,0.1506,5137,0.1735
202608030803,2026-08-03,08,03R,5212,0.1188,5348,0.1488,5279,0.1439,5300,0.1609,5150,0.1519,5034,0.1412
202608030804,2026-08-03,08,04R,5376,0.1571,4983,0.1443,5271,0.1536,5394,0.1781,5368,0.1425,5299,0.1482
202608030805,2026-08-03,08,05R,5222,0.1774,5282,0.1505,5308,0.1429,5432,0.1523,5252,0.1333,5066,0.1605
202608030806,2026-08-03,08,06R,5134,0.1341,5219,0.1672,5197,0.1669,5288,0.1319,5228,0.145,5234,0.1435
202608030807,2026-08-03,08,07R,5135,0.1603,5243,0.1507,5085,0.1832,5253,0.2437,5407,0.1835,5280,0.166
202608030808,2026-08-03,08,08R,5092,0.1502,5286,0.1458,5137,0.1541,5201,0.1691,5345,0.18,5132,0.163
202608030809,2026-08-03,08,09R,5127,0.191,5226,0.1467,5299,0.1288,5348,0.1458,5404,0.1717,4983,0.1577
202608030810,2026-08-03,08,10R,5228,0.1376,5034,0.1278,5252,0.1274,5222,0.1819,5134,0.1415,5212,0.1397
202608030811,2026-08-03,08,11R,5368,0.1351,5280,0.1526,5066,0.1411,5135,0.1648,5145,0.1521,5376,0.178
202608030812,2026-08-03,08,12R,5132,0.1421,5234,0.1301,5150,0.146,5092,0.1547,5282,0.1504,5289,0.168
202608031301,2026-08-03,13,01R,4229,0.1763,5365,0.2046,3514,0.1639,4003,0.1562,5130,0.1646,5447,0.2042
202608031302,2026-08-03,13,02R,3471,0.1701,4831,0.1435,4900,0.1769,4110,0.1873,4193,0.136,3873,0.1823
202608031303,2026-08-03,13,03R,5346,0.2052,4057,0.1539,3915,0.1698,5211,0.1515,4808,0.1575,4871,0.1933
202608031304,2026-08-03,13,04R,5386,0.1621,4678,0.1738,4934,0.1603,5058,0.1625,4102,0.1445,5450,0.2148
202608031305,2026-08-03,13,05R,5017,0.1177,4925,0.1425,4909,0.171,5130,0.1617,4809,0.1572,5472,0.2467
202608031306,2026-08-03,13,06R,4460,0.1407,5173,0.1702,3454,0.1416,4302,0.1269,5447,0.1907,3471,0.191
202608031307,2026-08-03,13,07R,3873,0.1614,4360,0.1695,4013,0.1279,4871,0.1769,4330,0.1244,5365,0.218
202608031308,2026-08-03,13,08R,4584,0.1302,4543,0.1905,3993,0.1596,5450,0.1984,4431,0.1709,5346,0.2261
202608031309,2026-08-03,13,09R,4357,0.16,5211,0.1545,5386,0.1636,4718,0.1563,4110,0.1902,4229,0.1972
202608031310,2026-08-03,13,10R,5058,0.158,4193,0.1361,4302,0.1239,3915,0.1728,3514,0.1698,5017,0.1386
202608031311,2026-08-03,13,11R,4831,0.136,4102,0.1446,4809,0.1513,4360,0.1665,4057,0.1538,4460,0.1616
202608031312,2026-08-03,13,12R,4013,0.1264,3454,0.1476,4808,0.1516,4934,0.1633,4925,0.1424,4584,0.1511
202608031701,2026-08-03,17,01R,4962,0.1476,4951,0.1572,3370,0.1874,4998,0.1247,3455,0.1566,5265,0.1681
202608031702,2026-08-03,17,02R,4844,0.166,3812,0.1658,3372,0.1894,4103,0.2064,3294,0.171,5358,0.2153
202608031703,2026-08-03,17,03R,3377,0.1914,5160,0.142,4218,0.1335,4824,0.1226,4443,0.1717,4822,0.1777
202608031704,2026-08-03,17,04R,4196,0.1637,4627,0.1488,4743,0.1215,4572,0.1465,4236,0.1246,5245,0.177
202608031705,2026-08-03,17,05R,4798,0.1123,5014,0.1622,3606,0.1524,4286,0.1418,5037,0.1553,4296,0.166
202608031706,2026-08-03,17,06R,4358,0.2123,5087,0.1609,3878,0.1581,4436,0.1741,4376,0.1467,4998,0.1411
202608031707,2026-08-03,17,07R,3455,0.1492,5043,0.1317,5358,0.1959,4470,0.1404,4230,0.1594,4106,0.1991
202608031708,2026-08-03,17,08R,3294,0.1636,5089,0.155,3641,0.159,4396,0.1667,4824,0.1255,3370,0.2068
202608031709,2026-08-03,17,09R,4388,0.1418,4103,0.2094,5160,0.136,4196,0.1682,4951,0.1571,3811,0.1611
202608031710,2026-08-03,17,10R,4286,0.1373,4443,0.1718,5265,0.1487,4844,0.1705,4627,0.1487,5435,0.249
202608031711,2026-08-03,17,11R,4436,0.1696,4296,0.1526,4822,0.1583,4962,0.1521,3812,0.1657,4743,0.1409
202608031712,2026-08-03,17,12R,4236,0.1172,4218,0.1395,4798,0.1138,5043,0.1287,5089,0.1549,5087,0.1743
202608031901,2026-08-03,19,01R,5000,0.1279,4368,0.1851,4917,0.1392,3614,0.1612,3863,0.1546,4186,0.1725
202608031902,2026-08-03,19,02R,4301,0.176,3647,0.1646,5152,0.2129,3615,0.1439,3908,0.1385,3544,0.1916
202608031903,2026-08-03,19,03R,3696,0.1603,3776,0.1802,4346,0.1624,4437,0.1618,3499,0.162,3467,0.1979
202608031904,2026-08-03,19,04R,3957,0.1689,3737,0.1471,3286,0.1646,3535,0.1831,5375,0.1851,4772,0.1272
202608031905,2026-08-03,19,05R,4601,0.1175,5063,0.1735,5115,0.1388,3804,0.1441,3430,0.1589,4369,0.1694
202608031906,2026-08-03,19,06R,4485,0.1531,4985,0.138,5120,0.1472,4186,0.1561,5050,0.1617,3647,0.178
202608031907,2026-08-03,19,07R,3863,0.1472,3461,0.1722,5191,0.0985,3946,0.1356,4151,0.1814,5460,0.1949
202608031908,2026-08-03,19,08R,3535,0.1786,3875,0.1636,4637,0.1724,4702,0.1402,3776,0.1801,4368,0.1985
202608031909,2026-08-03,19,09R,3582,0.1494,4263,0.1831,3957,0.1704,4079,0.1535,3696,0.1677,3615,0.1603
202608031910,2026-08-03,19,10R,5050,0.1543,4437,0.1648,3544,0.1722,4451,0.1451,4917,0.1451,5375,0.1986
202608031911,2026-08-03,19,11R,3499,0.1546,4369,0.156,4772,0.1078,5000,0.1324,4301,0.1834,5191,0.1179
202608031912,2026-08-03,19,12R,3946,0.1311,3908,0.1386,4601,0.119,3737,0.1441,4702,0.1431,4985,0.1514
202608032001,2026-08-03,20,01R,3827,0.1649,4552,0.1719,3955,0.187,4097,0.2044,4379,0.1546,4835,0.1581
202608032002,2026-08-03,20,02R,3839,0.1688,3973,0.2,3662,0.1539,4202,0.187,4624,0.187,4515,0.1818
202608032003,2026-08-03,20,03R,4679,0.1474,4232,0.1566,4047,0.1873,3701,0.1678,5229,0.169,3788,0.1345
202608032004,2026-08-03,20,04R,4108,0.1285,4089,0.1713,4981,0.1609,5022,0.1708,3517,0.1398,4452,0.182
202608032005,2026-08-03,20,05R,3484,0.1719,4989,0.1567,4417,0.193,4394,0.1332,3955,0.1929,5359,0.1847
202608032006,2026-08-03,20,06R,4319,0.159,4894,0.171,4202,0.184,4835,0.1417,4594,0.1496,5026,0.1654
202608032007,2026-08-03,20,07R,4633,0.151,3662,0.1599,4097,0.2014,4552,0.1689,4047,0.1932,4232,0.17
202608032008,2026-08-03,20,08R,4515,0.1609,4452,0.1686,5229,0.1631,3827,0.1694,4625,0.1624,4981,0.1803
202608032009,2026-08-03,20,09R,4379,0.1472,5022,0.1738,5359,0.1653,4989,0.1537,4750,0.1539,3701,0.1842
202608032010,2026-08-03,20,10R,3517,0.1324,4594,0.1497,4624,0.1811,4679,0.1519,3484,0.1793,4108,0.1494
202608032011,2026-08-03,20,11R,5026,0.1445,4319,0.1665,4089,0.1653,4633,0.1555,3788,0.121,4394,0.1496
202608032012,2026-08-03,20,12R,4445,0.116,4566,0.15,4361,0.136,5125,0.2013,5141,0.1528,4736,0.1437
202608032101,2026-08-03,21,01R,4365,0.1687,4665,0.155,5008,0.1255,3807,0.148,3596,0.1712,5468,0.1975
202608032102,2026-08-03,21,02R,4428,0.1161,4139,0.1725,5147,0.1403,4448,0.1482,5409,0.144,3072,0.1769
202608032103,2026-08-03,21,03R,4122,0.1535,4995,0.1798,4366,0.1521,3922,0.1799,4788,0.1407,4393,0.201
202608032104,2026-08-03,21,04R,3740,0.1456,4253,0.1743,5065,0.117,4121,0.1187,4072,0.1245,5355,0.1833
202608032105,2026-08-03,21,05R,4645,0.1234,5114,0.1634,4790,0.1571,4531,0.14,4665,0.1549,3888,0.1502
202608032106,2026-08-03,21,06R,3353,0.1405,4042,0.1795,5090,0.166,4570,0.1497,4297,0.1149,3627,0.2015
202608032107,2026-08-03,21,07R,4016,0.1449,3596,0.1713,3619,0.1664,4995,0.1768,5147,0.1462,5409,0.1575
202608032108,2026-08-03,21,08R,3075,0.112,4366,0.1581,5161,0.1331,5065,0.12,5468,0.184,3406,0.1736
202608032109,2026-08-03,21,09R,4788,0.1333,4448,0.1512,3482,0.1321,4365,0.1732,5237,0.1481,4630,0.2054
202608032110,2026-08-03,21,10R,4531,0.1355,4072,0.1246,5355,0.1639,4122,0.158,4139,0.1724,4570,0.1661
202608032111,2026-08-03,21,11R,4790,0.1556,4428,0.1236,4393,0.1816,3740,0.1501,3807,0.1509,4042,0.1929
202608032112,2026-08-03,21,12R,4297,0.1075,5161,0.1391,3627,0.1821,4645,0.1279,3619,0.1723,4121,0.1351
202608032201,2026-08-03,22,01R,4019,0.1538,4382,0.1606,4406,0.1528,5426,0.1704,4875,0.1619,5377,0.1688
202608032202,2026-08-03,22,02R,4988,0.1325,3867,0.1803,3904,0.1583,4842,0.17,4035,0.2034,5372,0.1864
202608032203,2026-08-03,22,03R,4438,0.1076,5351,0.1493,4676,0.1643,5382,0.1837,4022,0.1484,5452,0.2125
202608032204,2026-08-03,22,04R,4180,0.1476,4550,0.1616,4277,0.152,3463,0.1807,3385,0.1448,5103,0.2146
202608032205,2026-08-03,22,05R,3293,0.1713,4578,0.1609,4875,0.156,5105,0.1796,4406,0.1587,3679,0.1643
202608032206,2026-08-03,22,06R,4960,0.1313,5073,0.189,4382,0.1546,4272,0.1444,5372,0.1729,4776,0.1673
202608032207,2026-08-03,22,07R,3661,0.1618,5223,0.1531,5382,0.1807,3904,0.1613,5351,0.1492,3548,0.1318
202608032208,2026-08-03,22,08R,4676,0.1628,4277,0.158,4035,0.1975,4180,0.1521,5452,0.199,5426,0.1868
202608032209,2026-08-03,22,09R,3463,0.1762,4022,0.1485,5103,0.1952,3867,0.1773,5105,0.1825,4842,0.1864
202608032210,2026-08-03,22,10R,3679,0.1434,5377,0.1554,5073,0.183,4438,0.1121,4988,0.1399,3385,0.1583
202608032211,2026-08-03,22,11R,4776,0.1464,4019,0.1613,4960,0.1328,4550,0.1586,4578,0.1608,5223,0.1665
202608032212,2026-08-03,22,12R,4427,0.1265,4036,0.154,4537,0.1295,4199,0.1476,3557,0.1422,3297,0.223
202608032301,2026-08-03,23,01R,5111,0.1333,4060,0.1654,5067,0.1532,3714,0.143,5262,0.1995,3805,0.1344
202608032302,2026-08-03,23,02R,4675,0.117,5035,0.1625,3901,0.2115,4201,0.1574,4592,0.1558,5214,0.193
202608032303,2026-08-03,23,03R,3975,0.1248,4558,0.1887,4377,0.132,5284,0.1568,4873,0.174,5405,0.1951
202608032304,2026-08-03,23,04R,4440,0.1586,4303,0.1725,4861,0.148,3613,0.138,5392,0.177,4189,0.1951
202608032305,2026-08-03,23,05R,4331,0.149,4931,0.1362,4976,0.1878,5046,0.194,5005,0.1498,4619,0.1728
202608032306,2026-08-03,23,06R,5067,0.1517,4201,0.1604,3876,0.1558,3775,0.1713,4475,0.141,4403,0.1488
202608032307,2026-08-03,23,07R,4118,0.1486,4899,0.1396,4060,0.1594,4558,0.1857,5111,0.1407,4675,0.1379
202608032308,2026-08-03,23,08R,3901,0.21,5284,0.1598,4303,0.1665,5356,0.1896,4440,0.166,3975,0.1457
202608032309,2026-08-03,23,09R,4189,0.1742,5214,0.1796,5262,0.1936,3805,0.118,4377,0.1379,4976,0.2072
202608032310,2026-08-03,23,10R,4403,0.1279,4861,0.154,4475,0.1351,5005,0.1469,5035,0.1624,4331,0.1699
202608032311,2026-08-03,23,11R,3876,0.1543,4873,0.1741,3613,0.135,4931,0.1332,4619,0.1593,4118,0.1695
202608032312,2026-08-03,23,12R,4295,0.1264,4857,0.1457,4513,0.1628,4112,0.1837,4737,0.1668,4593,0.1718
