レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202608110603,2026-08-11,06,03R,4068,0.1544,0.1118,0.197,4342,0.1484,0.1115,0.1854,3422,0.1375,0.1028,0.1723,5378,0.2038,0.1456,0.262,5269,0.1315,0.0869,0.1761,5076,0.1697,0.1267,0.2128
202608110604,2026-08-11,06,04R,5034,0.1161,0.0761,0.1561,5248,0.1794,0.1365,0.2224,4984,0.1948,0.1387,0.2509,5174,0.1879,0.1445,0.2313,4843,0.1618,0.1173,0.2062,4317,0.1884,0.141,0.2358
202608110605,2026-08-11,06,05R,3990,0.1326,0.0934,0.1718,4625,0.1632,0.1249,0.2014,4073,0.1367,0.1061,0.1673,4033,0.1365,0.103,0.17,4918,0.1709,0.128,0.2138,4124,0.1662,0.1258,0.2066
202608110606,2026-08-11,06,06R,4740,0.1613,0.1225,0.2001,4933,0.1252,0.091,0.1593,4793,0.1218,0.0842,0.1593,5294,0.1513,0.1119,0.1908,5434,0.1582,0.1161,0.2002,3909,0.1161,0.0845,0.1477
202608110607,2026-08-11,06,07R,3956,0.1491,0.1135,0.1846,3563,0.1438,0.1082,0.1793,4058,0.179,0.1364,0.2215,3156,0.1654,0.1211,0.2097,4131,0.1599,0.1186,0.2012,4581,0.1675,0.1294,0.2056
202608110608,2026-08-11,06,08R,3502,0.1571,0.1062,0.208,4843,0.1619,0.1174,0.2063,5378,0.2008,0.1426,0.259,3960,0.1102,0.0781,0.1424,5332,0.1634,0.1182,0.2085,4076,0.2089,0.1669,0.2508
202608110609,2026-08-11,06,09R,5269,0.1241,0.0795,0.1687,3796,0.1594,0.1124,0.2065,3744,0.1139,0.0748,0.153,3995,0.1195,0.084,0.1549,5385,0.1407,0.0955,0.1859,4984,0.2142,0.1581,0.2703
202608110610,2026-08-11,06,10R,3987,0.1447,0.0999,0.1895,4124,0.1528,0.1124,0.1932,5076,0.1503,0.1073,0.1934,3489,0.1363,0.1012,0.1714,4150,0.1248,0.0893,0.1603,5432,0.1689,0.1231,0.2147
202608110611,2026-08-11,06,11R,3422,0.136,0.1013,0.1708,4317,0.175,0.1276,0.2224,4033,0.1335,0.1,0.167,3959,0.1377,0.0986,0.1767,4740,0.1687,0.1299,0.2075,4360,0.179,0.1381,0.22
202608110612,2026-08-11,06,12R,3960,0.1057,0.0736,0.1379,3909,0.1027,0.0711,0.1343,5034,0.1176,0.0776,0.1576,4073,0.1397,0.1091,0.1703,4058,0.1849,0.1423,0.2274,4342,0.1618,0.1249,0.1988
202608110701,2026-08-11,07,01R,4897,0.1887,0.144,0.2333,3730,0.1488,0.114,0.1836,4565,0.1688,0.1277,0.2099,4035,0.2036,0.1619,0.2454,4786,0.1332,0.0918,0.1746,5439,0.2229,0.169,0.2767
202608110702,2026-08-11,07,02R,4380,0.1369,0.0997,0.174,4470,0.1381,0.0975,0.1787,3893,0.158,0.1188,0.1973,3637,0.1843,0.1338,0.2347,4903,0.1621,0.1232,0.201,3934,0.1759,0.1358,0.216
202608110703,2026-08-11,07,03R,5321,0.1863,0.1432,0.2294,5197,0.1691,0.1215,0.2166,5230,0.1793,0.1335,0.2252,4960,0.1371,0.1003,0.1738,5137,0.1603,0.1164,0.2042,4306,0.2032,0.1633,0.243
202608110704,2026-08-11,07,04R,3848,0.138,0.0993,0.1767,4509,0.1743,0.1285,0.2201,4461,0.1585,0.112,0.2051,5316,0.1488,0.1109,0.1866,5444,0.2147,0.1629,0.2665,4586,0.1346,0.1017,0.1676
202608110705,2026-08-11,07,05R,4442,0.1714,0.1209,0.222,4308,0.1564,0.1136,0.1992,5340,0.1446,0.0931,0.1961,4983,0.1425,0.1103,0.1747,4269,0.1378,0.1033,0.1724,4139,0.1865,0.1407,0.2324
202608110706,2026-08-11,07,06R,4989,0.1505,0.1113,0.1898,4467,0.134,0.1002,0.1678,5128,0.1642,0.1247,0.2036,5098,0.1287,0.0859,0.1716,5439,0.2094,0.1555,0.2632,3946,0.1484,0.1115,0.1853
202608110707,2026-08-11,07,07R,4066,0.153,0.1184,0.1877,3519,0.1808,0.1371,0.2244,5068,0.1303,0.0936,0.167,4215,0.1494,0.1096,0.1892,4380,0.1443,0.1071,0.1814,5230,0.1987,0.1529,0.2446
202608110708,2026-08-11,07,08R,5137,0.1529,0.109,0.1968,5316,0.1518,0.1139,0.1896,4897,0.1902,0.1455,0.2348,4337,0.1247,0.0897,0.1598,4067,0.1525,0.1135,0.1915,3893,0.1774,0.1382,0.2167
202608110709,2026-08-11,07,09R,4199,0.1451,0.1051,0.185,3637,0.1873,0.1368,0.2377,4269,0.1319,0.0974,0.1665,5197,0.1661,0.1185,0.2136,4209,0.1651,0.1277,0.2024,4461,0.1779,0.1314,0.2245
202608110710,2026-08-11,07,10R,4983,0.138,0.1058,0.1702,3988,0.129,0.093,0.165,4731,0.1523,0.113,0.1917,4467,0.131,0.0972,0.1648,3730,0.1487,0.1139,0.1835,4470,0.1515,0.1109,0.1921
202608110711,2026-08-11,07,11R,4903,0.1547,0.1158,0.1936,4139,0.1731,0.1273,0.219,4786,0.1273,0.0859,0.1687,4066,0.1575,0.1229,0.1922,5321,0.1937,0.1506,0.2368,4509,0.1877,0.1419,0.2335
202608110712,2026-08-11,07,12R,4337,0.1202,0.0852,0.1553,3946,0.135,0.0981,0.1719,4586,0.1152,0.0823,0.1482,5068,0.1333,0.0966,0.17,4960,0.14,0.1032,0.1767,4308,0.1698,0.127,0.2126
202608110801,2026-08-11,08,01R,5125,0.1915,0.1448,0.2383,4979,0.1552,0.1144,0.1961,4785,0.1753,0.1228,0.2278,3542,0.1741,0.1274,0.2208,5410,0.1556,0.1161,0.1951,5232,0.1656,0.1261,0.205
202608110802,2026-08-11,08,02R,4752,0.1533,0.113,0.1936,4276,0.1544,0.1057,0.203,3690,0.1787,0.1376,0.2198,3554,0.18,0.1397,0.2204,3929,0.1554,0.1141,0.1967,5347,0.2042,0.1482,0.2602
202608110803,2026-08-11,08,03R,4293,0.1595,0.1219,0.1971,4527,0.1677,0.1282,0.2072,4118,0.1517,0.1124,0.1911,4409,0.163,0.1265,0.1995,5405,0.181,0.1337,0.2284,3315,0.1683,0.1214,0.2153
202608110804,2026-08-11,08,04R,3687,0.1452,0.0998,0.1907,4910,0.1432,0.1052,0.1813,5318,0.1716,0.1239,0.2193,3831,0.1331,0.0883,0.1779,4837,0.1456,0.1073,0.1839,4630,0.2008,0.1647,0.2369
202608110805,2026-08-11,08,05R,4678,0.1729,0.1325,0.2134,3999,0.1751,0.1321,0.2181,4901,0.1578,0.1163,0.1992,5472,0.2397,0.1873,0.2921,4435,0.161,0.1194,0.2026,3941,0.1377,0.1031,0.1723
202608110806,2026-08-11,08,06R,4084,0.1369,0.1018,0.172,4665,0.1624,0.1182,0.2066,5002,0.1565,0.1123,0.2007,4016,0.1531,0.1148,0.1913,3528,0.1928,0.1466,0.239,4570,0.1666,0.1283,0.2049
202608110807,2026-08-11,08,07R,3929,0.148,0.1067,0.1893,5252,0.131,0.097,0.165,4074,0.1294,0.0926,0.1662,3302,0.1677,0.1242,0.2113,5125,0.1989,0.1522,0.2457,5405,0.1945,0.1472,0.2419
202608110808,2026-08-11,08,08R,4604,0.1304,0.0933,0.1676,5074,0.1807,0.1394,0.2219,3315,0.1489,0.102,0.1959,4630,0.1844,0.1483,0.2205,5347,0.1907,0.1347,0.2467,3542,0.1905,0.1438,0.2372
202608110809,2026-08-11,08,09R,4526,0.1382,0.1,0.1763,4785,0.1813,0.1288,0.2338,4850,0.1082,0.0747,0.1417,4678,0.1774,0.137,0.2179,3690,0.1846,0.1435,0.2257,4409,0.1794,0.1429,0.2159
202608110810,2026-08-11,08,10R,4142,0.1586,0.1203,0.197,3941,0.1243,0.0897,0.1589,4752,0.1548,0.1145,0.1951,4293,0.164,0.1264,0.2016,4910,0.1431,0.1051,0.1812,3528,0.2063,0.1601,0.2525
202608110811,2026-08-11,08,11R,4074,0.1279,0.0911,0.1647,3687,0.1527,0.1073,0.1982,4435,0.1551,0.1135,0.1967,4084,0.1414,0.1063,0.1765,4979,0.1551,0.1143,0.196,5082,0.1974,0.1444,0.2505
202608110812,2026-08-11,08,12R,3554,0.1755,0.1352,0.2159,4118,0.1577,0.1184,0.1971,3999,0.1691,0.1261,0.2121,4604,0.1349,0.0978,0.1721,4570,0.1531,0.1148,0.1914,5252,0.1444,0.1104,0.1784
202608111301,2026-08-11,13,01R,5324,0.1926,0.1536,0.2316,4790,0.1692,0.1295,0.209,4040,0.1437,0.1063,0.181,5333,0.1858,0.1391,0.2325,4648,0.1429,0.1041,0.1817,5421,0.2492,0.1953,0.3031
202608111302,2026-08-11,13,02R,4105,0.1766,0.1329,0.2202,4025,0.1645,0.1206,0.2085,4982,0.166,0.1301,0.2019,5329,0.1659,0.1251,0.2066,5126,0.1452,0.1101,0.1803,5440,0.1938,0.1445,0.243
202608111303,2026-08-11,13,03R,5273,0.1674,0.1264,0.2084,4725,0.1613,0.1237,0.199,5396,0.1821,0.136,0.2282,4925,0.1324,0.0991,0.1658,4133,0.1512,0.102,0.2005,4295,0.1437,0.1039,0.1835
202608111304,2026-08-11,13,04R,3828,0.1699,0.1284,0.2114,4877,0.132,0.0983,0.1658,5386,0.1557,0.1129,0.1985,4278,0.1112,0.0815,0.1409,5470,0.2178,0.1678,0.2678,4446,0.1625,0.1264,0.1986
202608111305,2026-08-11,13,05R,4654,0.1436,0.1043,0.183,4902,0.1908,0.1533,0.2282,5003,0.1635,0.1218,0.2052,4290,0.1171,0.0763,0.1578,5421,0.2357,0.1818,0.2896,4543,0.1956,0.1477,0.2434
202608111306,2026-08-11,13,06R,4002,0.138,0.101,0.175,3612,0.1287,0.0911,0.1662,5247,0.1496,0.1112,0.188,4982,0.169,0.1331,0.2049,5456,0.159,0.1044,0.2136,5060,0.1644,0.1264,0.2025
202608111307,2026-08-11,13,07R,4472,0.1287,0.0901,0.1673,5297,0.1941,0.1482,0.2399,5161,0.1394,0.1026,0.1763,4857,0.1365,0.0981,0.1749,5396,0.188,0.1419,0.2341,4381,0.1811,0.1435,0.2188
202608111308,2026-08-11,13,08R,4925,0.1279,0.0946,0.1613,4365,0.1648,0.1231,0.2066,4446,0.1431,0.107,0.1792,5440,0.1774,0.1281,0.2266,4790,0.1691,0.1294,0.2089,3577,0.1615,0.1203,0.2026
202608111309,2026-08-11,13,09R,4375,0.1416,0.0997,0.1835,4543,0.1822,0.1343,0.23,4725,0.1553,0.1177,0.193,5126,0.1423,0.1072,0.1774,3828,0.1773,0.1358,0.2188,4512,0.1571,0.1222,0.1919
202608111310,2026-08-11,13,10R,4040,0.1422,0.1048,0.1795,4295,0.1303,0.0905,0.1701,5179,0.1736,0.1327,0.2145,4105,0.1811,0.1374,0.2247,4654,0.151,0.1117,0.1904,4877,0.1454,0.1117,0.1792
202608111311,2026-08-11,13,11R,3854,0.1548,0.1092,0.2003,4965,0.1598,0.1165,0.2031,4133,0.1453,0.0961,0.1946,4002,0.1425,0.1055,0.1795,4472,0.1361,0.0975,0.1747,5329,0.1823,0.1415,0.223
202608111312,2026-08-11,13,12R,4290,0.1126,0.0718,0.1533,4278,0.1142,0.0845,0.1439,4735,0.1518,0.1004,0.2033,4633,0.1527,0.1168,0.1886,4025,0.1644,0.1205,0.2084,5247,0.169,0.1306,0.2074
202608111501,2026-08-11,15,01R,5353,0.1905,0.1408,0.2401,5310,0.1902,0.1437,0.2366,4272,0.1422,0.1045,0.18,3852,0.1916,0.1468,0.2365,5453,0.1662,0.1173,0.215,3773,0.1748,0.1313,0.2183
202608111502,2026-08-11,15,02R,5078,0.1773,0.1359,0.2187,4260,0.1678,0.1282,0.2075,4730,0.1428,0.1022,0.1833,5403,0.1727,0.1318,0.2136,4015,0.1435,0.108,0.179,5261,0.1717,0.1318,0.2117
202608111503,2026-08-11,15,03R,3362,0.173,0.1295,0.2165,4020,0.1615,0.1224,0.2006,4319,0.1627,0.1257,0.1997,3703,0.1743,0.1262,0.2224,4479,0.1847,0.1449,0.2246,4878,0.1861,0.1438,0.2285
202608111504,2026-08-11,15,04R,4603,0.1425,0.1089,0.1762,3401,0.2027,0.1603,0.2452,3968,0.1648,0.1215,0.2081,4270,0.1593,0.1145,0.2042,4327,0.1869,0.1393,0.2345,4331,0.1621,0.1164,0.2077
202608111505,2026-08-11,15,05R,5170,0.1361,0.0987,0.1735,4298,0.1605,0.1246,0.1964,4315,0.156,0.1228,0.1891,4043,0.1498,0.109,0.1906,5387,0.2136,0.1736,0.2536,4041,0.2146,0.1661,0.2632
202608111506,2026-08-11,15,06R,4180,0.1493,0.1157,0.1828,4714,0.1709,0.1257,0.216,5261,0.1523,0.1124,0.1923,5353,0.195,0.1453,0.2446,5403,0.1756,0.1347,0.2165,3872,0.1898,0.1343,0.2453
202608111507,2026-08-11,15,07R,3327,0.154,0.1078,0.2001,4479,0.1848,0.145,0.2247,5078,0.1788,0.1374,0.2202,4237,0.1326,0.0903,0.175,4272,0.1481,0.1104,0.1859,3885,0.18,0.1347,0.2254
202608111508,2026-08-11,15,08R,3703,0.1698,0.1217,0.2179,4015,0.1436,0.1081,0.1791,4878,0.1667,0.1244,0.2091,4327,0.184,0.1364,0.2316,3968,0.1707,0.1274,0.214,5453,0.1797,0.1308,0.2285
202608111509,2026-08-11,15,09R,4174,0.1408,0.1022,0.1795,4331,0.1487,0.103,0.1943,3852,0.1886,0.1438,0.2335,4315,0.159,0.1258,0.1921,5310,0.1901,0.1436,0.2365,5170,0.157,0.1196,0.1944
202608111510,2026-08-11,15,10R,4043,0.1453,0.1045,0.1861,4180,0.1568,0.1232,0.1903,4270,0.1563,0.1115,0.2012,4730,0.1458,0.1052,0.1863,4298,0.1604,0.1245,0.1963,3362,0.1939,0.1504,0.2374
202608111511,2026-08-11,15,11R,4237,0.1281,0.0858,0.1705,3327,0.1615,0.1153,0.2076,4260,0.1618,0.1222,0.2015,4319,0.1657,0.1287,0.2027,3401,0.2026,0.1602,0.2451,4603,0.1634,0.1298,0.1971
202608111512,2026-08-11,15,12R,4776,0.1444,0.0977,0.1911,4908,0.1221,0.0837,0.1606,4757,0.1325,0.0914,0.1736,4703,0.1422,0.1016,0.1828,4765,0.1445,0.1138,0.1751,4886,0.1643,0.1207,0.2078
202608111601,2026-08-11,16,01R,4853,0.1859,0.1451,0.2268,5109,0.127,0.0903,0.1636,5317,0.1432,0.0987,0.1877,3787,0.1856,0.1417,0.2294,3982,0.1592,0.1188,0.1996,3411,0.1969,0.1517,0.2421
202608111602,2026-08-11,16,02R,4562,0.1837,0.1437,0.2238,3949,0.1684,0.1216,0.2152,4323,0.1419,0.1021,0.1816,4683,0.131,0.0916,0.1704,5374,0.1265,0.0833,0.1697,4533,0.1835,0.1381,0.2289
202608111603,2026-08-11,16,03R,4782,0.2025,0.1492,0.2558,5111,0.1406,0.1018,0.1795,5181,0.142,0.108,0.1759,3357,0.2014,0.1563,0.2465,4909,0.1762,0.139,0.2135,4713,0.1354,0.1006,0.1701
202608111604,2026-08-11,16,04R,4054,0.1463,0.0965,0.1962,4635,0.1127,0.074,0.1513,5165,0.1521,0.1055,0.1987,4166,0.1212,0.0882,0.1542,4214,0.1663,0.1265,0.2061,5447,0.1954,0.1408,0.2499
202608111605,2026-08-11,16,05R,3717,0.1486,0.1057,0.1915,4537,0.1348,0.098,0.1715,3933,0.1611,0.1206,0.2016,4277,0.1624,0.1189,0.2059,3822,0.1465,0.1106,0.1823,4097,0.216,0.1714,0.2606
202608111606,2026-08-11,16,06R,4202,0.1773,0.1344,0.2201,4558,0.1926,0.1482,0.237,4089,0.1567,0.1156,0.1978,4418,0.1176,0.0807,0.1546,4562,0.1911,0.1511,0.2312,3787,0.202,0.1581,0.2458
202608111607,2026-08-11,16,07R,4370,0.1406,0.0967,0.1846,4584,0.132,0.0924,0.1715,4410,0.1541,0.1126,0.1956,4853,0.1904,0.1496,0.2313,3935,0.1492,0.1086,0.1899,3949,0.1818,0.135,0.2286
202608111608,2026-08-11,16,08R,4173,0.1586,0.1228,0.1944,5058,0.171,0.128,0.2139,3874,0.1406,0.1002,0.181,4054,0.1508,0.101,0.2007,5109,0.1269,0.0902,0.1635,3357,0.2178,0.1727,0.2629
202608111609,2026-08-11,16,09R,4762,0.1147,0.0798,0.1497,4533,0.1701,0.1247,0.2155,3982,0.1533,0.1129,0.1937,4909,0.1733,0.1361,0.2106,5447,0.1819,0.1273,0.2364,3746,0.172,0.1396,0.2045
202608111610,2026-08-11,16,10R,4214,0.1589,0.1191,0.1987,4713,0.122,0.0872,0.1567,4580,0.1483,0.1062,0.1904,4089,0.1597,0.1186,0.2008,4097,0.2025,0.1579,0.2471,4441,0.1249,0.0893,0.1604
202608111611,2026-08-11,16,11R,4166,0.1167,0.0837,0.1497,4370,0.1481,0.1042,0.1921,3717,0.1501,0.1072,0.193,5374,0.1236,0.0804,0.1668,3158,0.1453,0.1074,0.1832,5317,0.1626,0.1181,0.2071
202608111612,2026-08-11,16,12R,4418,0.1131,0.0762,0.1501,3822,0.1466,0.1107,0.1824,5111,0.1346,0.0958,0.1735,5058,0.168,0.125,0.2109,4584,0.1319,0.0923,0.1714,4635,0.1261,0.0874,0.1647
202608111801,2026-08-11,18,01R,4642,0.1536,0.1167,0.1904,4994,0.1658,0.1273,0.2043,4225,0.1373,0.0997,0.1749,4190,0.1493,0.1156,0.183,4590,0.1595,0.1221,0.1968,4825,0.146,0.1082,0.1837
