レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202608010610,2026-08-01,06,10R,4040,0.1427,3054,0.19,3744,0.1085,3934,0.1611,4025,0.1724,4086,0.1462
202608010611,2026-08-01,06,11R,3997,0.1509,3928,0.1628,4064,0.1591,3563,0.143,3956,0.1628,3319,0.1669
202608010612,2026-08-01,06,12R,3854,0.1635,4006,0.1631,3984,0.1499,3541,0.1613,3710,0.1706,3612,0.1401
202608010801,2026-08-01,08,01R,5252,0.1261,5279,0.1528,5300,0.1607,5394,0.1757,5253,0.2506,5352,0.1834
202608010802,2026-08-01,08,02R,5376,0.1525,5132,0.146,5288,0.1297,5404,0.1696,5226,0.1481,5137,0.173
202608010803,2026-08-01,08,03R,5282,0.147,5066,0.1471,5219,0.1567,5212,0.124,5348,0.1479,5197,0.1882
202608010804,2026-08-01,08,04R,5135,0.161,5280,0.1533,5345,0.1762,5364,0.141,5368,0.1468,5085,0.2025
202608010805,2026-08-01,08,05R,5253,0.2432,5308,0.154,4983,0.1395,5145,0.1529,5222,0.1809,5271,0.1685
202608010806,2026-08-01,08,06R,5228,0.1417,5150,0.1533,5201,0.167,5352,0.167,5034,0.128,5127,0.2119
202608010807,2026-08-01,08,07R,5379,0.1636,5282,0.1545,5234,0.1275,5137,0.1566,5432,0.157,5279,0.1662
202608010808,2026-08-01,08,08R,5348,0.1405,5289,0.1546,5280,0.1473,5288,0.1327,5394,0.1786,5134,0.1558
202608010809,2026-08-01,08,09R,5226,0.1407,5345,0.1822,5145,0.1499,5066,0.1441,5300,0.1666,5243,0.1654
202608010810,2026-08-01,08,10R,4983,0.138,5286,0.1483,5034,0.1221,5407,0.1802,5197,0.1747,5404,0.186
202608010811,2026-08-01,08,11R,5222,0.1735,5127,0.1985,5132,0.14,5252,0.1306,5092,0.1554,5299,0.1452
202608010812,2026-08-01,08,12R,5234,0.126,5134,0.1424,5368,0.1409,5308,0.151,5150,0.1532,5212,0.1404
202608011001,2026-08-01,10,01R,4608,0.1448,4104,0.1314,3722,0.1662,4725,0.1619,4143,0.1548,3350,0.1722
202608011002,2026-08-01,10,02R,4077,0.1665,4895,0.129,4942,0.1448,5154,0.1537,4380,0.1463,4766,0.129
202608011003,2026-08-01,10,03R,4804,0.1733,3943,0.1752,4974,0.1807,4744,0.2007,5144,0.1667,5461,0.2039
202608011004,2026-08-01,10,04R,4486,0.1454,5124,0.1527,4461,0.1521,5048,0.1795,4769,0.1124,4159,0.1669
202608011005,2026-08-01,10,05R,3158,0.1416,3577,0.1487,3303,0.1834,4144,0.162,4695,0.1361,3576,0.1867
202608011006,2026-08-01,10,06R,4640,0.1233,3581,0.1825,4725,0.1589,4210,0.1554,4843,0.1662,4077,0.1874
202608011007,2026-08-01,10,07R,5316,0.1442,4143,0.1549,4752,0.1507,4974,0.1837,4895,0.1289,4505,0.1605
202608011008,2026-08-01,10,08R,3350,0.1513,5144,0.1668,4664,0.1796,4942,0.1478,5124,0.1526,5373,0.219
202608011009,2026-08-01,10,09R,4695,0.1287,4380,0.1464,4159,0.1475,3722,0.1692,4608,0.1522,4804,0.1942
202608011010,2026-08-01,10,10R,4769,0.105,5154,0.1567,4144,0.159,4486,0.1499,3581,0.1824,4104,0.1448
202608011011,2026-08-01,10,11R,4505,0.1396,4766,0.1156,5048,0.1765,3158,0.1461,5316,0.1516,4640,0.1442
202608011012,2026-08-01,10,12R,4350,0.1227,4661,0.1707,4308,0.1521,4415,0.1272,4506,0.1322,4926,0.152
202608011101,2026-08-01,11,01R,4847,0.1292,3719,0.1425,4030,0.1302,4933,0.1215,4832,0.1488,4760,0.1491
202608011102,2026-08-01,11,02R,4371,0.115,4590,0.1642,4547,0.147,4886,0.1434,4290,0.1226,4502,0.1558
202608011103,2026-08-01,11,03R,3978,0.1728,4757,0.1349,4459,0.1306,3415,0.139,4851,0.1264,4719,0.1379
202608011104,2026-08-01,11,04R,3779,0.1159,4024,0.163,3960,0.1038,4075,0.1218,4573,0.1532,4337,0.1382
202608011105,2026-08-01,11,05R,4932,0.1358,4266,0.1466,4832,0.1429,4166,0.1205,3716,0.1264,4604,0.1519
202608011106,2026-08-01,11,06R,4503,0.1024,4933,0.1245,4847,0.1307,3959,0.1376,3783,0.1369,4590,0.1776
202608011107,2026-08-01,11,07R,4719,0.117,4205,0.1298,4886,0.1404,4030,0.1332,4757,0.1348,4547,0.1664
202608011108,2026-08-01,11,08R,4760,0.1282,4290,0.1227,4851,0.1205,4024,0.16,3719,0.1424,3978,0.1937
202608011109,2026-08-01,11,09R,4502,0.1349,4573,0.1533,4604,0.1325,4459,0.1336,3415,0.1419,3960,0.1232
202608011110,2026-08-01,11,10R,4320,0.1205,4980,0.1488,3897,0.1184,4682,0.1307,4477,0.1356,3941,0.1386
202608011111,2026-08-01,11,11R,5121,0.1362,4344,0.1122,5224,0.1324,4659,0.1303,4418,0.1208,4959,0.1593
202608011112,2026-08-01,11,12R,4586,0.1148,4686,0.1194,4044,0.121,4914,0.1284,4848,0.153,4262,0.1451
202608011301,2026-08-01,13,01R,4110,0.1813,5365,0.2051,4302,0.121,4449,0.158,3471,0.1733,4003,0.1742
202608011302,2026-08-01,13,02R,4431,0.1616,5386,0.1706,4809,0.1474,4229,0.1779,5447,0.1905,4831,0.1561
202608011303,2026-08-01,13,03R,4992,0.1417,4934,0.169,4584,0.1321,5472,0.2198,3873,0.1682,4013,0.1461
202608011304,2026-08-01,13,04R,4909,0.1658,3915,0.1734,5130,0.156,5346,0.2082,4543,0.198,4330,0.1373
202608011305,2026-08-01,13,05R,4808,0.1497,4102,0.14,3471,0.1674,5450,0.1952,3993,0.1591,4357,0.1741
202608011306,2026-08-01,13,06R,4460,0.1431,4003,0.1608,4871,0.1691,5058,0.1659,5386,0.1705,5211,0.1653
202608011307,2026-08-01,13,07R,4925,0.1321,4193,0.1416,4880,0.1493,5447,0.1876,4302,0.1269,5017,0.1323
202608011308,2026-08-01,13,08R,3514,0.1584,4229,0.1809,5346,0.2052,4013,0.1297,4057,0.1557,4360,0.1832
202608011309,2026-08-01,13,09R,3993,0.1517,4900,0.1916,4678,0.1718,4909,0.1703,5365,0.205,5173,0.184
202608011310,2026-08-01,13,10R,4584,0.1306,5130,0.162,4831,0.1367,3454,0.1522,4460,0.1505,4102,0.1534
202608011311,2026-08-01,13,11R,4543,0.1906,4718,0.1607,4808,0.1512,4193,0.1386,4871,0.175,4934,0.1824
202608011312,2026-08-01,13,12R,5058,0.1614,3873,0.1683,4357,0.1547,3514,0.1629,3915,0.1733,4809,0.1668
202608011501,2026-08-01,15,01R,3550,0.1396,4467,0.1341,3731,0.1658,4424,0.1558,5102,0.1738,4771,0.1653
202608011502,2026-08-01,15,02R,4150,0.121,3478,0.1528,3966,0.1556,3825,0.1223,4852,0.1358,5469,0.2342
202608011503,2026-08-01,15,03R,5142,0.1225,3800,0.1496,3224,0.1705,5060,0.1513,4903,0.1648,5429,0.2173
202608011504,2026-08-01,15,04R,4400,0.1936,3900,0.1847,3611,0.1328,3551,0.1857,4938,0.1419,4433,0.1908
202608011505,2026-08-01,15,05R,4536,0.144,5250,0.1731,4450,0.1566,4963,0.1402,5370,0.1897,5088,0.1636
202608011506,2026-08-01,15,06R,5189,0.1885,4823,0.1553,4853,0.1943,5146,0.1475,4642,0.1692,5193,0.1712
202608011507,2026-08-01,15,07R,4424,0.1513,5329,0.1767,3911,0.1681,4435,0.1568,4131,0.1634,5032,0.1694
202608011508,2026-08-01,15,08R,4903,0.1574,4771,0.1519,5060,0.1483,3731,0.1688,3478,0.1527,4150,0.1419
202608011509,2026-08-01,15,09R,4852,0.1284,5102,0.1739,5142,0.124,3966,0.1586,3800,0.1495,4467,0.1475
202608011510,2026-08-01,15,10R,4433,0.1699,4642,0.1693,5088,0.1442,4450,0.1596,3900,0.1846,5189,0.2094
202608011511,2026-08-01,15,11R,5193,0.1503,4938,0.142,4963,0.1372,3611,0.1358,4823,0.1552,4536,0.1649
202608011512,2026-08-01,15,12R,4994,0.1584,4924,0.1789,5335,0.1626,5342,0.1645,5164,0.2051,5146,0.1639
202608011601,2026-08-01,16,01R,4294,0.124,3828,0.1777,4246,0.163,4692,0.1461,5442,0.2271,4563,0.1724
202608011602,2026-08-01,16,02R,5328,0.1496,4273,0.1788,3930,0.1223,5112,0.1645,3910,0.1746,5440,0.1919
202608011603,2026-08-01,16,03R,3439,0.1365,3860,0.1929,3340,0.1747,3265,0.1494,4324,0.1305,5444,0.2244
202608011604,2026-08-01,16,04R,4775,0.1335,3539,0.1751,5344,0.1262,3558,0.1541,3401,0.2036,4611,0.1474
202608011605,2026-08-01,16,05R,5323,0.1501,4002,0.1438,3929,0.1477,5269,0.13,4200,0.1758,4739,0.1572
202608011606,2026-08-01,16,06R,3885,0.1488,4692,0.1491,2538,0.2021,3507,0.1749,4816,0.1624,4677,0.1515
202608011607,2026-08-01,16,07R,4207,0.1328,3910,0.1747,5128,0.166,4738,0.1603,3828,0.1776,4496,0.1586
202608011608,2026-08-01,16,08R,3558,0.1496,3340,0.1807,3508,0.1795,4246,0.166,5440,0.1784,4111,0.17
202608011609,2026-08-01,16,09R,4520,0.1355,4200,0.1759,3401,0.1977,4273,0.1758,3860,0.1928,5442,0.2406
202608011610,2026-08-01,16,10R,4677,0.1306,4324,0.1306,3265,0.1464,5344,0.1292,4002,0.1437,5328,0.1705
202608011611,2026-08-01,16,11R,4739,0.1363,4294,0.1315,4207,0.1343,3930,0.1253,3539,0.175,3885,0.1697
202608011612,2026-08-01,16,12R,4496,0.1377,4816,0.1625,5112,0.1615,3439,0.141,4775,0.1409,5323,0.171
202608011801,2026-08-01,18,01R,4133,0.1474,4697,0.1732,3680,0.1788,5309,0.1654,5470,0.2116,4100,0.1648
202608011802,2026-08-01,18,02R,5106,0.1661,4954,0.1742,4063,0.122,5011,0.1448,4727,0.1577,4148,0.1545
202608011803,2026-08-01,18,03R,4264,0.1761,4383,0.183,5292,0.1883,5343,0.1496,4511,0.1634,4171,0.1901
202608011804,2026-08-01,18,04R,4928,0.1383,4009,0.1199,4252,0.1555,4257,0.1379,3896,0.1574,5458,0.2172
202608011805,2026-08-01,18,05R,5246,0.1432,4004,0.1717,4028,0.1588,4697,0.1702,5309,0.1683,5075,0.187
202608011806,2026-08-01,18,06R,4034,0.1853,3680,0.1848,4512,0.1399,4292,0.1308,4298,0.1668,5470,0.2251
202608011807,2026-08-01,18,07R,4527,0.1574,4727,0.1578,4511,0.1575,4213,0.1661,5292,0.1942,3617,0.2191
202608011808,2026-08-01,18,08R,4100,0.1439,5343,0.1526,4567,0.2162,4252,0.1585,4383,0.1829,5106,0.187
202608011809,2026-08-01,18,09R,4028,0.1573,5011,0.1478,3896,0.1515,4004,0.1687,5396,0.1877,4009,0.1333
202608011810,2026-08-01,18,10R,5075,0.1661,4298,0.1669,4292,0.1278,5246,0.1477,4063,0.1279,4527,0.1783
202608011811,2026-08-01,18,11R,4171,0.1692,4148,0.1411,4133,0.1489,4512,0.1429,4928,0.1457,4264,0.197
202608011812,2026-08-01,18,12R,5068,0.13,5029,0.138,5220,0.1154,4209,0.1604,4256,0.1423,4146,0.157
202608012001,2026-08-01,20,01R,3517,0.1348,3701,0.1686,3839,0.1677,4750,0.1543,3827,0.1745,4394,0.1509
202608012002,2026-08-01,20,02R,4989,0.1475,5359,0.1697,4625,0.149,3832,0.1502,3973,0.1964,5026,0.1649
202608012003,2026-08-01,20,03R,4089,0.1613,4417,0.2016,4097,0.2089,3788,0.1312,5141,0.1497,4319,0.1813
202608012004,2026-08-01,20,04R,4515,0.1612,5229,0.1658,5022,0.1649,4202,0.1905,4047,0.1951,4736,0.1449
202608012005,2026-08-01,20,05R,4624,0.1786,4566,0.1487,4894,0.165,4633,0.1531,3839,0.1736,4594,0.1623
202608012006,2026-08-01,20,06R,4361,0.1306,4552,0.1685,4423,0.1457,3955,0.1821,4625,0.1549,4679,0.1665
202608012007,2026-08-01,20,07R,4108,0.1296,4835,0.1437,3832,0.1472,3701,0.1656,4445,0.1155,3484,0.1895
202608012008,2026-08-01,20,08R,5125,0.1982,5026,0.1515,4394,0.1315,4626,0.1971,4097,0.2148,3662,0.1752
202608012009,2026-08-01,20,09R,4379,0.1478,3827,0.1746,4624,0.1801,4319,0.1649,4202,0.1934,4452,0.1853
202608012010,2026-08-01,20,10R,5141,0.1423,3973,0.1965,4515,0.1627,3517,0.1393,4423,0.1516,4633,0.1695
202608012011,2026-08-01,20,11R,4566,0.1412,3788,0.1342,4736,0.1255,4108,0.1341,4989,0.1549,4552,0.1819
202608012012,2026-08-01,20,12R,4445,0.1081,4089,0.1688,5125,0.1997,4594,0.1459,4361,0.138,5229,0.1792
202608012201,2026-08-01,22,01R,4036,0.1448,5351,0.1503,3867,0.1781,4988,0.134,5223,0.1563,5372,0.1755
202608012202,2026-08-01,22,02R,3463,0.1729,4180,0.1509,4022,0.1432,4035,0.2041,5073,0.1833,5452,0.2129
202608012203,2026-08-01,22,03R,5105,0.1704,4875,0.1606,4427,0.1261,4406,0.1542,5377,0.1548,3297,0.2199
202608012204,2026-08-01,22,04R,4277,0.1484,4776,0.1491,3661,0.1609,4842,0.1704,4272,0.1482,3904,0.1745
202608012205,2026-08-01,22,05R,4382,0.1509,4199,0.1512,3679,0.1437,5103,0.1935,5351,0.1502,3385,0.153
202608012206,2026-08-01,22,06R,5223,0.1489,4537,0.1314,4438,0.1081,4550,0.1563,5452,0.1994,3548,0.1334
202608012207,2026-08-01,22,07R,4988,0.1295,5377,0.1549,3463,0.1744,3557,0.1343,4578,0.1605,3837,0.1813
202608012208,2026-08-01,22,08R,4676,0.1623,4271,0.1605,3968,0.165,4875,0.1576,4180,0.1508,3867,0.1975
202608012209,2026-08-01,22,09R,4960,0.1313,3385,0.1396,3297,0.2005,3661,0.1639,3293,0.1768,4035,0.2205
202608012210,2026-08-01,22,10R,4842,0.1659,5073,0.1834,4036,0.1463,5105,0.1749,4537,0.1313,5103,0.2099
202608012211,2026-08-01,22,11R,4019,0.1519,3548,0.12,4199,0.1452,4578,0.1576,4776,0.149,4406,0.1706
202608012212,2026-08-01,22,12R,4427,0.1246,3557,0.1373,4272,0.1423,4676,0.1668,4550,0.1592,3679,0.1631
202608012301,2026-08-01,23,01R,3975,0.1227,4976,0.1953,3775,0.1697,4592,0.1551,3901,0.2153,5392,0.1931
202608012302,2026-08-01,23,02R,4377,0.1288,4475,0.1389,4060,0.155,5405,0.1827,3714,0.1446,4598,0.1518
202608012303,2026-08-01,23,03R,4737,0.1606,4440,0.1611,4558,0.1791,4873,0.1686,4189,0.1812,4303,0.1796
202608012304,2026-08-01,23,04R,4899,0.1312,4857,0.1465,4513,0.1619,5067,0.1533,3613,0.1402,5214,0.1924
202608012305,2026-08-01,23,05R,4931,0.1344,5356,0.1974,4118,0.1506,5005,0.1409,5392,0.1796,4675,0.1422
202608012306,2026-08-01,23,06R,3901,0.2079,4112,0.1806,4593,0.1523,4861,0.1511,5046,0.1918,4201,0.173
202608012307,2026-08-01,23,07R,5262,0.1948,4592,0.1581,4331,0.1466,4737,0.1651,5405,0.1856,3876,0.1723
202608012308,2026-08-01,23,08R,5067,0.1488,3714,0.1447,4303,0.1602,4619,0.1494,4295,0.1349,3775,0.1891
202608012309,2026-08-01,23,09R,4403,0.1308,3613,0.1403,5035,0.157,4931,0.1389,3805,0.1237,4475,0.1523
202608012310,2026-08-01,23,10R,4857,0.139,4377,0.1363,4861,0.1481,4118,0.1536,5284,0.1597,5111,0.1538
202608012311,2026-08-01,23,11R,4189,0.1738,4598,0.1384,5005,0.1379,4513,0.1649,4112,0.1805,4331,0.166
202608012312,2026-08-01,23,12R,4295,0.1275,3876,0.1589,3975,0.1242,4675,0.1258,4440,0.161,4593,0.1717
