レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202608060408,2026-08-06,04,08R,4215,0.1473,4863,0.1843,4583,0.1341,4504,0.1278,3434,0.1804,4113,0.1836
202608060409,2026-08-06,04,09R,4930,0.1413,4073,0.1448,4549,0.179,4314,0.1383,3907,0.1541,3664,0.1835
202608060410,2026-08-06,04,10R,4532,0.1311,4397,0.132,4539,0.1207,4114,0.1762,4710,0.1323,4821,0.1997
202608060411,2026-08-06,04,11R,3898,0.1265,4085,0.2,4156,0.139,3590,0.1386,4669,0.151,4067,0.1684
202608060412,2026-08-06,04,12R,4188,0.109,4483,0.134,4177,0.1654,4978,0.1594,4471,0.1548,4269,0.1546
202608060901,2026-08-06,09,01R,4953,0.1406,4220,0.159,5209,0.185,5101,0.1713,3692,0.1357,5430,0.2042
202608060902,2026-08-06,09,02R,4623,0.1417,3212,0.1564,3568,0.1617,4952,0.1777,3948,0.1837,4803,0.2066
202608060903,2026-08-06,09,03R,4649,0.1198,4163,0.1594,4797,0.137,4258,0.1793,5136,0.1309,3516,0.178
202608060904,2026-08-06,09,04R,3620,0.1653,4693,0.1885,4643,0.1247,4099,0.1508,5424,0.2001,4926,0.1485
202608060905,2026-08-06,09,05R,5257,0.1408,4339,0.1779,4429,0.1803,5259,0.1546,5209,0.1909,3635,0.1688
202608060906,2026-08-06,09,06R,3814,0.1773,5183,0.1474,5038,0.1285,4398,0.1308,4220,0.1589,4794,0.143
202608060907,2026-08-06,09,07R,4864,0.1712,4656,0.1487,3715,0.1488,3543,0.1632,3212,0.1563,4797,0.1564
202608060908,2026-08-06,09,08R,4693,0.181,4391,0.1487,4163,0.1534,4623,0.1462,5033,0.1818,4146,0.1591
202608060909,2026-08-06,09,09R,3747,0.147,3948,0.1838,4926,0.1291,5136,0.128,5430,0.1907,4401,0.1554
202608060910,2026-08-06,09,10R,4466,0.1558,5257,0.1483,4803,0.1872,3692,0.1328,3505,0.1492,5038,0.1479
202608060911,2026-08-06,09,11R,4505,0.1398,4643,0.1307,4794,0.1236,3635,0.1524,4258,0.1822,3715,0.1682
202608060912,2026-08-06,09,12R,4398,0.1263,4099,0.1538,4146,0.1397,4953,0.1451,4339,0.1778,4656,0.1621
202608061001,2026-08-06,10,01R,4239,0.1322,5169,0.187,4154,0.1717,4876,0.1567,4219,0.2037,5425,0.2334
202608061002,2026-08-06,10,02R,4574,0.1651,5267,0.1427,3745,0.1607,5091,0.1387,4905,0.1895,5369,0.17
202608061003,2026-08-06,10,03R,4906,0.1483,4226,0.1507,5015,0.1335,3889,0.1574,4495,0.1483,4557,0.2022
202608061004,2026-08-06,10,04R,4688,0.1184,5350,0.1584,4967,0.1428,5178,0.1752,3834,0.1664,4523,0.16
202608061005,2026-08-06,10,05R,4561,0.2096,4211,0.1322,5169,0.181,4181,0.1968,3721,0.1161,4049,0.1653
202608061006,2026-08-06,10,06R,4632,0.1701,3963,0.1654,5006,0.1775,5425,0.217,4977,0.1451,4991,0.1706
202608061007,2026-08-06,10,07R,4219,0.1963,3918,0.1589,3889,0.1544,3745,0.1637,4469,0.167,4826,0.1423
202608061008,2026-08-06,10,08R,5020,0.1625,4529,0.1334,4239,0.1337,4906,0.1528,5350,0.1583,5166,0.1605
202608061009,2026-08-06,10,09R,4896,0.1864,4905,0.1896,4049,0.1459,4967,0.1458,4134,0.1692,4495,0.1618
202608061010,2026-08-06,10,10R,3660,0.1803,4181,0.1998,4574,0.1666,4977,0.1422,4688,0.1258,4514,0.2035
202608061011,2026-08-06,10,11R,4876,0.1522,4826,0.1289,4523,0.1406,3963,0.1624,5015,0.1394,5091,0.1551
202608061012,2026-08-06,10,12R,5267,0.1352,4561,0.2171,4632,0.1716,4529,0.1304,3918,0.1588,4226,0.1641
202608061201,2026-08-06,12,01R,5186,0.1626,4950,0.1515,4234,0.151,3797,0.1988,4203,0.1629,4195,0.1619
202608061202,2026-08-06,12,02R,5235,0.1583,3790,0.1805,4644,0.1319,4457,0.1772,4883,0.142,4081,0.185
202608061203,2026-08-06,12,03R,3392,0.1845,4890,0.1269,5031,0.153,5298,0.1304,5244,0.1772,4390,0.1973
202608061204,2026-08-06,12,04R,5301,0.1482,3976,0.18,4120,0.1508,4944,0.1619,4083,0.1442,5131,0.1876
202608061205,2026-08-06,12,05R,4233,0.1583,4651,0.1623,5138,0.1676,4195,0.1455,4231,0.1583,4305,0.1612
202608061206,2026-08-06,12,06R,3653,0.2137,4761,0.1293,4081,0.1656,3412,0.1521,4458,0.149,4175,0.1319
202608061207,2026-08-06,12,07R,4457,0.1727,3965,0.1613,4335,0.1201,3538,0.2055,3392,0.1919,4234,0.1704
202608061208,2026-08-06,12,08R,4158,0.159,4348,0.1571,5143,0.1802,5244,0.1743,4137,0.1261,4950,0.1649
202608061209,2026-08-06,12,09R,4203,0.1555,5354,0.1654,4350,0.1235,3699,0.1964,4233,0.1657,4828,0.1797
202608061210,2026-08-06,12,10R,4083,0.1368,4458,0.1491,3797,0.1958,4305,0.1448,4890,0.1268,3790,0.1939
202608061211,2026-08-06,12,11R,4335,0.1186,4796,0.1455,4411,0.1757,5031,0.156,5301,0.1556,4644,0.1513
202608061212,2026-08-06,12,12R,5298,0.1259,4231,0.1584,4158,0.1605,4883,0.1391,4120,0.1567,3412,0.1685
202608061401,2026-08-06,14,01R,3304,0.1575,4167,0.1469,4865,0.193,3305,0.1543,3950,0.151,5423,0.2348
202608061402,2026-08-06,14,02R,4383,0.1749,4000,0.1657,4028,0.1537,5154,0.1562,4708,0.1999,3477,0.1972
202608061403,2026-08-06,14,03R,4839,0.127,4247,0.1649,3572,0.1779,4672,0.1636,3333,0.1487,4374,0.167
202608061404,2026-08-06,14,04R,3743,0.1353,5343,0.1511,5249,0.1347,4564,0.1647,4367,0.2109,3853,0.1884
202608061405,2026-08-06,14,05R,4343,0.1599,4571,0.1657,4055,0.1558,3841,0.15,5423,0.2213,3361,0.1734
202608061406,2026-08-06,14,06R,4708,0.1925,4732,0.1122,3584,0.1597,4812,0.1372,3282,0.1767,3458,0.1755
202608061407,2026-08-06,14,07R,4672,0.1591,3523,0.1831,4704,0.1221,3477,0.1808,3305,0.1572,4596,0.1737
202608061408,2026-08-06,14,08R,5199,0.0954,5016,0.1343,4636,0.1809,3616,0.1448,4028,0.1596,4564,0.1811
202608061409,2026-08-06,14,09R,4039,0.132,4063,0.1237,5343,0.1451,3304,0.162,5154,0.1591,5388,0.2304
202608061410,2026-08-06,14,10R,3950,0.1436,3853,0.175,3282,0.1708,4000,0.1627,4571,0.1656,4247,0.1783
202608061411,2026-08-06,14,11R,3757,0.1647,3584,0.1657,3333,0.1428,4383,0.1794,4704,0.128,3841,0.1664
202608061412,2026-08-06,14,12R,4812,0.1327,5249,0.1407,4596,0.1543,4839,0.1315,4055,0.1617,5016,0.1477
202608061701,2026-08-06,17,01R,4824,0.1192,3372,0.1955,4358,0.2159,3878,0.1601,5014,0.1592,4396,0.193
202608061702,2026-08-06,17,02R,4572,0.1496,4798,0.1201,4296,0.1462,5245,0.1582,3606,0.1617,3812,0.1752
202608061703,2026-08-06,17,03R,4106,0.174,5358,0.1998,5087,0.1487,4103,0.2065,4998,0.1262,5160,0.1574
202608061704,2026-08-06,17,04R,5043,0.1291,4376,0.1484,4286,0.139,4196,0.1681,4962,0.1544,3455,0.1687
202608061705,2026-08-06,17,05R,4236,0.1257,4436,0.1778,5037,0.1513,4388,0.1432,4844,0.1801,4230,0.1868
202608061706,2026-08-06,17,06R,4443,0.1675,4358,0.2219,3811,0.1389,3370,0.1949,4218,0.14,3641,0.1875
202608061707,2026-08-06,17,07R,3878,0.1556,3606,0.1618,4951,0.1449,5265,0.1524,4103,0.2094,5435,0.2561
202608061708,2026-08-06,17,08R,5245,0.1537,4743,0.1291,4627,0.1439,3372,0.1925,5358,0.1997,4196,0.1845
202608061709,2026-08-06,17,09R,4296,0.1447,4396,0.1796,4822,0.1541,4998,0.1233,4388,0.1461,3294,0.1922
202608061710,2026-08-06,17,10R,5014,0.1518,5089,0.1516,4106,0.1755,3812,0.1588,4436,0.1777,4286,0.1584
202608061711,2026-08-06,17,11R,4798,0.1126,5087,0.1547,4824,0.1207,4376,0.1454,3811,0.1448,5037,0.1707
202608061712,2026-08-06,17,12R,4218,0.1326,4962,0.1545,4236,0.1272,5160,0.141,4572,0.157,4627,0.1633
202608061801,2026-08-06,18,01R,5193,0.145,3900,0.1825,4938,0.1341,4243,0.1987,4373,0.183,4823,0.1651
202608061802,2026-08-06,18,02R,4190,0.1465,4963,0.144,4556,0.1542,4974,0.1847,4123,0.196,4642,0.1794
202608061803,2026-08-06,18,03R,3435,0.1425,4893,0.1456,4387,0.1452,4208,0.1473,4994,0.1671,4961,0.1638
202608061804,2026-08-06,18,04R,4225,0.1377,4825,0.1351,4011,0.1374,4590,0.1589,5205,0.1783,4456,0.1971
202608061805,2026-08-06,18,05R,4117,0.1948,4224,0.2205,5281,0.1442,3618,0.1807,5188,0.1496,4482,0.1967
202608061806,2026-08-06,18,06R,4819,0.1711,4804,0.1822,3611,0.1271,4611,0.134,5189,0.1929,4938,0.1535
202608061807,2026-08-06,18,07R,4313,0.135,4536,0.1487,4478,0.1429,5193,0.1495,4775,0.1381,4963,0.1574
202608061808,2026-08-06,18,08R,4373,0.1756,3232,0.1597,4961,0.1444,5045,0.2113,4289,0.1557,4556,0.1736
202608061809,2026-08-06,18,09R,4123,0.1886,4964,0.1445,4456,0.1777,4387,0.1482,5155,0.1287,3900,0.1959
202608061810,2026-08-06,18,10R,4208,0.1428,4642,0.166,4482,0.1773,4546,0.1503,4347,0.1659,4825,0.1485
202608061811,2026-08-06,18,11R,3618,0.1762,4823,0.1517,3435,0.144,4804,0.1792,4190,0.1539,4590,0.1753
202608061812,2026-08-06,18,12R,4502,0.1305,4530,0.15,5088,0.1564,4050,0.1433,4845,0.1853,4433,0.1884
202608061901,2026-08-06,19,01R,3461,0.1725,3430,0.1555,4263,0.178,3875,0.1631,3804,0.1466,4346,0.1891
202608061902,2026-08-06,19,02R,4186,0.1479,3615,0.1473,4985,0.1295,5375,0.1757,3286,0.1699,5460,0.1913
202608061903,2026-08-06,19,03R,5063,0.1632,4601,0.1253,4485,0.1551,3499,0.1609,4368,0.1846,3696,0.1815
202608061904,2026-08-06,19,04R,3544,0.1684,5115,0.1422,4702,0.1357,4301,0.1854,4451,0.1489,3957,0.192
202608061905,2026-08-06,19,05R,3908,0.1309,5152,0.2176,4369,0.1477,3535,0.1827,4151,0.1844,5120,0.1751
202608061906,2026-08-06,19,06R,4437,0.1569,3946,0.1341,3804,0.1407,3467,0.1806,5460,0.1778,5000,0.1506
202608061907,2026-08-06,19,07R,3737,0.1352,3875,0.1661,3286,0.164,3776,0.1767,4772,0.109,4637,0.1902
202608061908,2026-08-06,19,08R,4702,0.1342,3863,0.1588,3582,0.1456,4485,0.1581,5375,0.1786,4917,0.1538
202608061909,2026-08-06,19,09R,4079,0.1493,4301,0.1884,3430,0.1495,5050,0.153,3614,0.1639,5191,0.1313
202608061910,2026-08-06,19,10R,4985,0.128,3467,0.1836,3461,0.174,3647,0.1603,4369,0.1536,5063,0.1841
202608061911,2026-08-06,19,11R,3499,0.1564,3737,0.1427,3946,0.1281,4451,0.146,4263,0.1839,5152,0.231
202608061912,2026-08-06,19,12R,4772,0.1016,3582,0.1516,3908,0.1324,5000,0.1342,4601,0.1252,5115,0.1556
202608062401,2026-08-06,24,01R,4299,0.1417,5011,0.1471,3964,0.1921,4705,0.1349,3527,0.1482,4164,0.1846
202608062402,2026-08-06,24,02R,4092,0.1533,4588,0.1383,3892,0.1541,4248,0.1556,3576,0.1728,4241,0.1685
202608062403,2026-08-06,24,03R,3284,0.199,4096,0.1428,3843,0.1443,4553,0.1517,4949,0.1551,5384,0.2263
202608062404,2026-08-06,24,04R,3224,0.1693,4966,0.1561,4969,0.1523,4497,0.1352,5443,0.1959,4624,0.2013
202608062405,2026-08-06,24,05R,4213,0.1595,4352,0.1387,4171,0.1732,4287,0.1447,5457,0.2103,4004,0.1827
202608062406,2026-08-06,24,06R,3964,0.1906,5086,0.1958,4715,0.142,4948,0.1344,5011,0.147,5055,0.1544
202608062407,2026-08-06,24,07R,3349,0.141,4248,0.1586,3527,0.1423,4092,0.1578,5048,0.1841,3777,0.1953
202608062408,2026-08-06,24,08R,4588,0.1308,5395,0.1702,4498,0.1468,3284,0.2035,4705,0.1378,3574,0.1558
202608062409,2026-08-06,24,09R,4259,0.1343,4164,0.1712,3224,0.1708,3892,0.1571,4096,0.1427,4695,0.1482
202608062410,2026-08-06,24,10R,4949,0.1477,4004,0.1693,4624,0.1819,4299,0.1462,4213,0.1669,3473,0.144
202608062411,2026-08-06,24,11R,3576,0.1654,3843,0.1503,5055,0.135,4715,0.145,4287,0.1476,4966,0.1695
202608062412,2026-08-06,24,12R,4497,0.1307,4553,0.1547,3349,0.1425,4241,0.1521,4948,0.1373,4171,0.1926
