レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202608200201,2026-08-20,02,01R,3503,0.1504,0.1087,0.1921,3313,0.1617,0.1176,0.2059,4234,0.15,0.107,0.1931,4432,0.1339,0.0913,0.1765,3286,0.1636,0.1199,0.2073,4618,0.1966,0.1573,0.2359
202608200202,2026-08-20,02,02R,3294,0.1634,0.1199,0.2069,4066,0.1685,0.1257,0.2112,4551,0.1521,0.0959,0.2082,3445,0.1744,0.127,0.2218,4472,0.1355,0.0972,0.1739,5405,0.1923,0.1459,0.2386
202608200203,2026-08-20,02,03R,4942,0.1427,0.1018,0.1836,4648,0.1421,0.1045,0.1797,4457,0.1775,0.1332,0.2217,4089,0.1562,0.1148,0.1977,4287,0.1432,0.1118,0.1746,5142,0.1628,0.1208,0.2047
202608200204,2026-08-20,02,04R,3517,0.1285,0.0908,0.1663,4496,0.1634,0.1213,0.2056,3664,0.1579,0.1224,0.1935,3508,0.1804,0.1432,0.2176,4215,0.1558,0.1113,0.2004,5430,0.207,0.1627,0.2514
202608200205,2026-08-20,02,05R,4540,0.133,0.0828,0.1833,5098,0.1319,0.0919,0.1719,4782,0.1995,0.1469,0.252,4191,0.1471,0.1099,0.1843,4201,0.1537,0.1095,0.1979,4277,0.1758,0.1337,0.218
202608200206,2026-08-20,02,06R,3105,0.149,0.1117,0.1863,5034,0.1209,0.0825,0.1594,4394,0.1249,0.0881,0.1616,3503,0.1549,0.1132,0.1966,5120,0.165,0.1203,0.2097,5374,0.1331,0.0919,0.1742
202608200207,2026-08-20,02,07R,4189,0.1723,0.1345,0.21,3445,0.1774,0.13,0.2248,3313,0.1557,0.1116,0.1999,4439,0.1804,0.1391,0.2217,5131,0.1719,0.1294,0.2145,5383,0.156,0.1078,0.2042
202608200208,2026-08-20,02,08R,4432,0.1294,0.0868,0.172,4457,0.1835,0.1392,0.2277,5058,0.1633,0.1169,0.2096,3294,0.1679,0.1244,0.2114,5070,0.1951,0.1472,0.243,3888,0.1611,0.1249,0.1972
202608200209,2026-08-20,02,09R,3508,0.1759,0.1387,0.2131,4551,0.1581,0.1019,0.2142,3286,0.1577,0.114,0.2014,4540,0.1375,0.0873,0.1878,4942,0.1501,0.1092,0.191,4379,0.1593,0.1134,0.2052
202608200210,2026-08-20,02,10R,4287,0.1358,0.1044,0.1672,4234,0.156,0.113,0.1991,4277,0.1564,0.1143,0.1986,3517,0.133,0.0953,0.1708,4581,0.1467,0.107,0.1864,4066,0.1819,0.1391,0.2246
202608200211,2026-08-20,02,11R,4089,0.1517,0.1103,0.1932,4472,0.1356,0.0973,0.174,4215,0.1499,0.1054,0.1945,4618,0.1802,0.1409,0.2195,4394,0.1308,0.094,0.1675,5098,0.1453,0.1053,0.1853
202608200212,2026-08-20,02,12R,5058,0.1618,0.1154,0.2081,4189,0.1798,0.142,0.2175,5034,0.1149,0.0765,0.1534,5142,0.1464,0.1044,0.1883,4191,0.15,0.1128,0.1872,4496,0.1768,0.1347,0.219
202608200401,2026-08-20,04,01R,3790,0.1734,0.1333,0.2135,3461,0.174,0.1311,0.2169,3982,0.1565,0.1163,0.1967,4252,0.1575,0.1131,0.2019,5125,0.2035,0.157,0.25,4095,0.183,0.1448,0.2212
202608200402,2026-08-20,04,02R,3940,0.1328,0.0962,0.1694,4202,0.181,0.1357,0.2264,4815,0.1835,0.1326,0.2344,5245,0.1569,0.1158,0.198,4729,0.1786,0.1402,0.2169,4105,0.1993,0.1571,0.2414
202608200403,2026-08-20,04,03R,4632,0.1698,0.1193,0.2204,4295,0.1303,0.0926,0.1679,3202,0.1874,0.1389,0.2358,4661,0.162,0.1212,0.2027,3717,0.1501,0.1078,0.1925,5167,0.1633,0.1174,0.2092
202608200404,2026-08-20,04,04R,4306,0.1829,0.1457,0.22,4413,0.1626,0.1255,0.1996,3933,0.1644,0.1249,0.2039,4345,0.1585,0.1187,0.1983,3419,0.2255,0.1688,0.2821,4503,0.1269,0.0924,0.1615
202608200405,2026-08-20,04,05R,4917,0.1341,0.0963,0.1719,5301,0.1584,0.1252,0.1915,3277,0.1617,0.1185,0.2048,4545,0.1359,0.0925,0.1794,5349,0.2011,0.156,0.2461,4886,0.1629,0.1199,0.2059
202608200406,2026-08-20,04,06R,3339,0.1493,0.1038,0.1948,3982,0.1625,0.1223,0.2027,3412,0.1481,0.1134,0.1828,5138,0.1785,0.1362,0.2209,3960,0.1074,0.0764,0.1383,4944,0.1734,0.1337,0.213
202608200407,2026-08-20,04,07R,4252,0.153,0.1086,0.1974,5167,0.1499,0.104,0.1958,4075,0.115,0.0779,0.152,5073,0.1775,0.1362,0.2187,4533,0.1608,0.1162,0.2055,4815,0.2029,0.152,0.2538
202608200408,2026-08-20,04,08R,3717,0.1427,0.1004,0.1851,3544,0.1827,0.1388,0.2266,5152,0.207,0.1592,0.2549,4095,0.1666,0.1284,0.2048,4105,0.1858,0.1436,0.2279,5178,0.1944,0.153,0.2359
202608200409,2026-08-20,04,09R,4413,0.1551,0.118,0.1921,4661,0.165,0.1242,0.2057,4886,0.1435,0.1005,0.1865,4729,0.1757,0.1373,0.214,3790,0.1808,0.1407,0.2209,4779,0.1562,0.1176,0.1949
202608200410,2026-08-20,04,10R,5125,0.1961,0.1496,0.2426,4345,0.1615,0.1217,0.2013,4917,0.1356,0.0978,0.1734,4202,0.178,0.1327,0.2234,4632,0.1772,0.1267,0.2278,3685,0.1749,0.1311,0.2187
202608200411,2026-08-20,04,11R,5073,0.173,0.1317,0.2142,3412,0.1541,0.1194,0.1888,5245,0.1539,0.1128,0.195,3202,0.1904,0.1419,0.2388,3933,0.1703,0.1308,0.2098,4522,0.1589,0.1199,0.198
