レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202608081006,2026-08-08,10,06R,4632,0.1715,4181,0.2017,4523,0.1429,4826,0.1265,5020,0.1717,3721,0.1301
202608081007,2026-08-08,10,07R,4469,0.1568,3660,0.1972,4896,0.1862,4239,0.1427,4688,0.1269,5369,0.1685
202608081008,2026-08-08,10,08R,4876,0.1528,4905,0.1904,4557,0.1828,4219,0.2127,3745,0.1658,5425,0.2428
202608081009,2026-08-08,10,09R,4134,0.1613,4154,0.1783,5006,0.1818,4991,0.16,4226,0.151,5178,0.1921
202608081010,2026-08-08,10,10R,4495,0.1405,4514,0.1915,3918,0.156,5091,0.1384,5166,0.149,4632,0.1924
202608081011,2026-08-08,10,11R,3721,0.1092,5267,0.1464,4239,0.1397,3963,0.1612,5350,0.1623,4469,0.1777
202608081012,2026-08-08,10,12R,4529,0.128,4688,0.127,4826,0.1235,4977,0.149,5015,0.1368,4967,0.1614
202608081201,2026-08-08,12,01R,4651,0.1541,4231,0.1611,3538,0.1997,4458,0.1461,5138,0.176,4457,0.1936
202608081202,2026-08-08,12,02R,4411,0.1724,4158,0.1672,3790,0.1739,5235,0.1613,5244,0.1736,5354,0.1826
202608081203,2026-08-08,12,03R,4137,0.1182,3699,0.1943,4120,0.153,4944,0.1576,3653,0.2177,4890,0.1389
202608081204,2026-08-08,12,04R,4950,0.1408,4195,0.1476,4233,0.1576,4083,0.1434,4234,0.1564,4761,0.1423
202608081205,2026-08-08,12,05R,3965,0.1496,5131,0.1741,4081,0.1643,5031,0.1615,5186,0.1668,4883,0.1539
202608081206,2026-08-08,12,06R,4796,0.1415,5301,0.159,4175,0.1104,3538,0.2027,3976,0.1822,4350,0.1415
202608081207,2026-08-08,12,07R,4335,0.1243,4644,0.1396,4203,0.1589,3797,0.1955,3392,0.1935,4305,0.1628
202608081208,2026-08-08,12,08R,3412,0.146,5138,0.1761,4348,0.151,5298,0.1297,5143,0.1903,4828,0.1851
202608081209,2026-08-08,12,09R,4883,0.133,4137,0.1257,5031,0.1585,4233,0.1606,4950,0.1482,4458,0.1625
202608081210,2026-08-08,12,10R,4761,0.1214,4890,0.1255,3965,0.1511,4175,0.1134,4796,0.1489,4158,0.1806
202608081211,2026-08-08,12,11R,4350,0.1206,4305,0.1494,4335,0.1258,4120,0.156,4231,0.161,3699,0.2077
202608081212,2026-08-08,12,12R,4828,0.1642,3976,0.1823,4234,0.1505,4411,0.1769,4644,0.1395,3412,0.1669
202608081401,2026-08-08,14,01R,3743,0.1373,3305,0.1532,5154,0.1535,3584,0.1681,3477,0.1848,5249,0.1605
202608081402,2026-08-08,14,02R,4167,0.1367,3282,0.1817,3361,0.1551,5016,0.1349,3853,0.1799,5388,0.2323
202608081403,2026-08-08,14,03R,4028,0.1506,4672,0.1701,3950,0.1479,4704,0.1266,3458,0.1658,4636,0.1987
202608081404,2026-08-08,14,04R,4812,0.134,4708,0.1902,4055,0.1559,5199,0.1009,4564,0.168,5423,0.2392
202608081405,2026-08-08,14,05R,3523,0.1777,3572,0.1803,3757,0.1639,3333,0.1493,3841,0.153,4865,0.202
202608081406,2026-08-08,14,06R,4247,0.1542,4732,0.1132,4343,0.1623,4367,0.2043,4383,0.1871,3305,0.1666
202608081407,2026-08-08,14,07R,5343,0.1462,4596,0.1636,4039,0.1355,3458,0.1629,4063,0.1221,3282,0.1951
202608081408,2026-08-08,14,08R,3584,0.1636,4571,0.1698,3853,0.174,3950,0.1509,4839,0.1325,4374,0.1673
202608081409,2026-08-08,14,09R,3304,0.1548,3477,0.1849,3616,0.1418,3523,0.1822,5388,0.2188,4055,0.1753
202608081410,2026-08-08,14,10R,5154,0.152,4704,0.1296,4383,0.1812,4000,0.1634,4167,0.1441,3757,0.1833
202608081411,2026-08-08,14,11R,3333,0.1448,5016,0.1379,4564,0.1621,3743,0.1418,5343,0.1536,4732,0.1266
202608081412,2026-08-08,14,12R,4063,0.1147,3841,0.1531,4839,0.1266,4028,0.1551,4247,0.1616,5199,0.1173
202608081501,2026-08-08,15,01R,4020,0.1519,4878,0.1729,5170,0.1377,3773,0.1548,5387,0.2027,3852,0.2012
202608081502,2026-08-08,15,02R,4041,0.1784,5078,0.188,4765,0.1382,5353,0.1755,5403,0.1754,4886,0.1586
202608081503,2026-08-08,15,03R,4603,0.142,5261,0.1625,4703,0.1404,4015,0.1403,3362,0.1768,5453,0.192
202608081504,2026-08-08,15,04R,4315,0.1535,4776,0.1498,5310,0.1798,3872,0.1735,3885,0.1628,4479,0.2014
202608081505,2026-08-08,15,05R,4270,0.1589,4714,0.1698,4327,0.1847,4174,0.1463,3703,0.1729,4043,0.1719
202608081506,2026-08-08,15,06R,4180,0.1503,4298,0.1632,4757,0.1328,5170,0.1407,4730,0.152,4260,0.1799
202608081507,2026-08-08,15,07R,4319,0.1567,3362,0.1769,5353,0.1725,4237,0.1246,4272,0.1488,3773,0.1712
202608081508,2026-08-08,15,08R,4908,0.1196,3327,0.1628,5261,0.1565,4886,0.1422,5310,0.1857,5387,0.2162
202608081509,2026-08-08,15,09R,3968,0.1706,4703,0.1464,3872,0.1705,4270,0.1634,3401,0.2013,4765,0.1576
202608081510,2026-08-08,15,10R,4298,0.1557,4174,0.1493,4603,0.1435,4479,0.185,4878,0.1728,4331,0.1672
202608081511,2026-08-08,15,11R,4757,0.1313,3703,0.173,4776,0.1438,4319,0.1612,3852,0.1877,4015,0.1567
202608081512,2026-08-08,15,12R,4237,0.1201,4043,0.1585,4908,0.1211,4041,0.1829,4180,0.1577,3885,0.1763
202608081601,2026-08-08,16,01R,3787,0.1837,3982,0.1538,3411,0.1616,5374,0.1316,4580,0.1634,4853,0.2074
202608081602,2026-08-08,16,02R,4533,0.1671,5058,0.1657,4441,0.1049,5181,0.1473,4683,0.1344,5165,0.1754
202608081603,2026-08-08,16,03R,3158,0.141,4054,0.1536,4558,0.1838,4323,0.1506,4166,0.1224,4909,0.1876
202608081604,2026-08-08,16,04R,4537,0.1302,4214,0.1595,3822,0.1398,4782,0.207,4173,0.1656,4410,0.1776
202608081605,2026-08-08,16,05R,4277,0.1571,4418,0.1215,3717,0.153,4097,0.2019,3949,0.1739,3935,0.168
202608081606,2026-08-08,16,06R,4089,0.1607,4562,0.1897,4683,0.1285,5109,0.1266,5374,0.1345,4762,0.1377
202608081607,2026-08-08,16,07R,3933,0.1559,3746,0.1595,4533,0.1686,3411,0.1646,4202,0.1889,4370,0.1549
202608081608,2026-08-08,16,08R,3357,0.184,4853,0.194,4909,0.1682,5165,0.159,5317,0.1513,5447,0.2031
202608081609,2026-08-08,16,09R,3874,0.144,4584,0.132,4054,0.1476,4635,0.1094,3787,0.1911,4782,0.2234
202608081610,2026-08-08,16,10R,4323,0.1461,4713,0.1238,4173,0.1597,5111,0.136,3717,0.1589,5181,0.1637
202608081611,2026-08-08,16,11R,3822,0.1383,3158,0.1485,4089,0.1622,3935,0.1516,4441,0.1108,4580,0.1769
202608081612,2026-08-08,16,12R,4418,0.114,4166,0.1225,4370,0.1355,4537,0.1347,4762,0.1242,5058,0.1791
202608081701,2026-08-08,17,01R,4218,0.1342,4103,0.2118,4358,0.2145,5265,0.1513,5435,0.2455,4951,0.166
202608081702,2026-08-08,17,02R,4798,0.1116,3878,0.167,3294,0.1639,5358,0.1966,4822,0.1581,4436,0.1916
202608081703,2026-08-08,17,03R,3372,0.187,4196,0.1698,3370,0.1927,5245,0.1558,3812,0.1603,4296,0.1616
202608081704,2026-08-08,17,04R,5160,0.1364,4376,0.1473,5014,0.1546,4396,0.1729,3455,0.1562,4743,0.1408
202608081705,2026-08-08,17,05R,4844,0.1755,3606,0.1622,4443,0.1685,4572,0.148,4358,0.2204,4962,0.1648
202608081706,2026-08-08,17,06R,4824,0.1169,5358,0.1996,4286,0.1364,4951,0.1496,4103,0.2117,3811,0.157
202608081707,2026-08-08,17,07R,4998,0.1165,5245,0.1588,3878,0.161,3294,0.1669,4196,0.1697,5435,0.259
202608081708,2026-08-08,17,08R,5043,0.1277,5265,0.1543,3455,0.1503,3372,0.1915,3370,0.1986,4230,0.1853
202608081709,2026-08-08,17,09R,4436,0.1707,3812,0.1604,4962,0.1454,4743,0.1244,4106,0.1806,5160,0.1573
202608081710,2026-08-08,17,10R,4296,0.1407,4824,0.1244,4844,0.177,4286,0.1394,4218,0.1416,4376,0.1607
202608081711,2026-08-08,17,11R,3811,0.1361,4822,0.1582,4572,0.145,4798,0.1161,4998,0.1239,5043,0.1486
202608081712,2026-08-08,17,12R,4236,0.1259,5087,0.1558,5089,0.147,5037,0.1549,4627,0.1435,4388,0.1584
202608081801,2026-08-08,18,01R,5188,0.1487,4313,0.1435,3232,0.1498,4530,0.148,4893,0.1475,4123,0.206
202608081802,2026-08-08,18,02R,4387,0.1395,4590,0.1615,4289,0.1494,4845,0.1942,4243,0.1995,5189,0.2081
202608081803,2026-08-08,18,03R,3611,0.1245,4433,0.1721,4546,0.1445,4963,0.1414,4974,0.1912,5155,0.1445
202608081804,2026-08-08,18,04R,5205,0.1698,4502,0.1349,4536,0.1429,4224,0.2188,3618,0.1857,4819,0.1877
202608081805,2026-08-08,18,05R,4642,0.1562,4050,0.1468,3900,0.1772,4225,0.1414,4478,0.1482,4208,0.1615
202608081806,2026-08-08,18,06R,4611,0.1341,4347,0.1624,4190,0.148,4964,0.1382,5088,0.1624,5281,0.1645
202608081807,2026-08-08,18,07R,4845,0.1897,5188,0.1562,4117,0.197,4456,0.1792,4823,0.1546,4373,0.1927
202608081808,2026-08-08,18,08R,4775,0.126,5155,0.1311,4243,0.1936,3435,0.1509,4938,0.1414,4530,0.1644
202608081809,2026-08-08,18,09R,5045,0.2023,4961,0.1509,4590,0.1555,4819,0.1713,4433,0.172,4313,0.1569
202608081810,2026-08-08,18,10R,4804,0.1726,4974,0.1913,5193,0.1461,4893,0.1446,4502,0.1348,4289,0.1688
202608081811,2026-08-08,18,11R,4825,0.1272,3611,0.132,5189,0.1887,4556,0.1571,4224,0.2217,4050,0.1602
202608081812,2026-08-08,18,12R,5088,0.155,4011,0.1407,5205,0.1713,4482,0.1797,4387,0.1469,4994,0.1787
202608081901,2026-08-08,19,01R,5115,0.1332,3535,0.1859,3430,0.1497,3804,0.1484,5460,0.1744,4186,0.1658
202608081902,2026-08-08,19,02R,3467,0.1697,5152,0.2165,3582,0.144,5375,0.1713,3863,0.1592,3461,0.1865
202608081903,2026-08-08,19,03R,4263,0.1794,3875,0.1706,3614,0.162,3647,0.1602,5120,0.1673,4637,0.185
202608081904,2026-08-08,19,04R,3696,0.1602,4917,0.1417,4151,0.1801,4368,0.1823,4437,0.1639,3776,0.1896
202608081905,2026-08-08,19,05R,4985,0.1255,5000,0.1362,3286,0.1559,3499,0.1648,3544,0.1798,4346,0.1909
202608081906,2026-08-08,19,06R,3908,0.1303,5063,0.1665,3957,0.1743,3535,0.1829,4079,0.1573,5460,0.1879
202608081907,2026-08-08,19,07R,4451,0.1393,3863,0.1593,3647,0.1572,3430,0.1527,5375,0.1742,5191,0.1318
202608081908,2026-08-08,19,08R,4368,0.1778,3614,0.168,4917,0.1357,4702,0.1381,5152,0.2164,5120,0.1808
202608081909,2026-08-08,19,09R,3544,0.1724,4637,0.1716,5000,0.1302,4151,0.1831,3696,0.1676,4263,0.2003
202608081910,2026-08-08,19,10R,3499,0.1603,4437,0.164,4985,0.127,3467,0.1742,5063,0.1664,5115,0.1541
202608081911,2026-08-08,19,11R,4079,0.1499,4451,0.1468,3804,0.1454,3908,0.1348,3875,0.1705,3582,0.1634
202608081912,2026-08-08,19,12R,3946,0.1281,4601,0.1225,5050,0.1468,4369,0.148,4772,0.107,3615,0.1571
202608082001,2026-08-08,20,01R,4729,0.1725,4487,0.1784,5223,0.1459,5177,0.1897,4861,0.1519,5446,0.2229
202608082002,2026-08-08,20,02R,4892,0.1654,4638,0.1816,3783,0.1367,4413,0.1583,5464,0.1954,5158,0.1565
202608082003,2026-08-08,20,03R,4874,0.1498,5303,0.1546,4697,0.1604,4607,0.1615,5426,0.1729,4545,0.1444
202608082004,2026-08-08,20,04R,4155,0.1453,4753,0.1532,4958,0.1351,5258,0.143,4679,0.1561,5398,0.1952
202608082005,2026-08-08,20,05R,5028,0.1368,4861,0.152,4204,0.172,4932,0.1376,4694,0.1709,5351,0.1765
202608082006,2026-08-08,20,06R,5104,0.1477,4403,0.1312,4942,0.1411,4521,0.1999,5413,0.1204,4848,0.1597
202608082007,2026-08-08,20,07R,4256,0.1386,4402,0.1645,4413,0.1553,5426,0.17,5177,0.1926,4364,0.1393
202608082008,2026-08-08,20,08R,4679,0.1487,4545,0.131,4148,0.1314,5389,0.1681,4892,0.1728,5102,0.201
202608082009,2026-08-08,20,09R,4694,0.1635,4874,0.1573,5198,0.1889,5200,0.1865,5446,0.2094,5464,0.2089
202608082010,2026-08-08,20,10R,4958,0.1336,4729,0.18,4607,0.1585,4848,0.1433,4638,0.1815,4204,0.1914
202608082011,2026-08-08,20,11R,4932,0.1331,5158,0.1431,4256,0.1401,5303,0.1516,4403,0.1311,5258,0.1594
202608082012,2026-08-08,20,12R,3783,0.1352,5104,0.1552,5028,0.1383,4402,0.1615,4155,0.1527,5223,0.1653
202608082401,2026-08-08,24,01R,3843,0.1435,4241,0.1609,4624,0.1816,5457,0.2055,3284,0.2044,3224,0.1956
202608082402,2026-08-08,24,02R,5011,0.1434,3964,0.2081,3473,0.1234,4969,0.1575,5384,0.2117,3576,0.188
202608082403,2026-08-08,24,03R,4004,0.1604,3527,0.1545,4352,0.1392,5048,0.1774,4259,0.142,5443,0.2311
202608082404,2026-08-08,24,04R,4948,0.1354,3349,0.1488,4553,0.1507,3777,0.1809,3892,0.1661,4705,0.1679
202608082405,2026-08-08,24,05R,4695,0.1325,5055,0.1346,4248,0.1566,4164,0.1749,3574,0.1428,4092,0.1767
202608082406,2026-08-08,24,06R,4171,0.1736,4299,0.1537,4096,0.1379,5395,0.172,5457,0.2084,5086,0.2225
202608082407,2026-08-08,24,07R,4715,0.1326,3473,0.1294,3224,0.1762,3843,0.148,3964,0.208,4213,0.1902
202608082408,2026-08-08,24,08R,4969,0.153,4949,0.1568,5048,0.1744,5384,0.2088,4497,0.1404,4966,0.1864
202608082409,2026-08-08,24,09R,3777,0.1764,3284,0.2045,3527,0.1485,3349,0.1458,4588,0.1379,4498,0.1876
202608082410,2026-08-08,24,10R,3574,0.1354,3576,0.1746,4695,0.134,4259,0.1391,4624,0.1875,4287,0.1598
202608082411,2026-08-08,24,11R,4096,0.1364,4171,0.1811,4241,0.1549,4352,0.1422,4004,0.1678,4553,0.1701
202608082412,2026-08-08,24,12R,5055,0.1271,3892,0.1662,5395,0.169,4715,0.1371,4092,0.1632,5011,0.1643
