レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202601300101,2026-01-30,01,01R,,backfill-from-daily,,5.0,2,4.0,1,0.0,5.0
202601300102,2026-01-30,01,02R,,backfill-from-daily,,8.0,2,7.0,1,5.0,5.0
202601300103,2026-01-30,01,03R,,backfill-from-daily,,7.0,2,6.0,1,5.0,5.0
202601300104,2026-01-30,01,04R,,backfill-from-daily,,7.0,2,6.0,1,4.0,5.0
202601300105,2026-01-30,01,05R,,backfill-from-daily,,7.0,2,6.0,1,4.0,5.0
202601300106,2026-01-30,01,06R,,backfill-from-daily,,9.0,2,8.0,1,3.0,5.0
202601300107,2026-01-30,01,07R,,backfill-from-daily,,9.0,2,8.0,1,3.0,5.0
202601300108,2026-01-30,01,08R,,backfill-from-daily,,9.0,2,8.0,1,2.0,5.0
202601300109,2026-01-30,01,09R,,backfill-from-daily,,8.0,2,8.0,1,2.0,5.0
202601300110,2026-01-30,01,10R,,backfill-from-daily,,8.0,2,7.0,1,2.0,5.0
202601300111,2026-01-30,01,11R,,backfill-from-daily,,7.0,2,6.0,1,1.0,5.0
202601300112,2026-01-30,01,12R,,backfill-from-daily,,6.0,2,5.0,1,1.0,5.0
202601300201,2026-01-30,02,01R,,backfill-from-daily,,6.0,,4.0,1,6.0,4.0
202601300202,2026-01-30,02,02R,,backfill-from-daily,,6.0,,4.0,1,4.0,4.0
202601300203,2026-01-30,02,03R,,backfill-from-daily,,6.0,,4.0,1,5.0,4.0
202601300204,2026-01-30,02,04R,,backfill-from-daily,,5.0,1,4.0,1,5.0,4.0
202601300205,2026-01-30,02,05R,,backfill-from-daily,,5.0,,4.0,1,5.0,4.0
202601300206,2026-01-30,02,06R,,backfill-from-daily,,5.0,,4.0,1,6.0,4.0
202601300207,2026-01-30,02,07R,,backfill-from-daily,,5.0,,4.0,1,6.0,4.0
202601300208,2026-01-30,02,08R,,backfill-from-daily,,5.0,,3.0,1,6.0,4.0
202601300209,2026-01-30,02,09R,,backfill-from-daily,,6.0,,4.0,1,6.0,4.0
202601300210,2026-01-30,02,10R,,backfill-from-daily,,6.0,,4.0,1,6.0,4.0
202601300211,2026-01-30,02,11R,,backfill-from-daily,,6.0,,4.0,1,6.0,4.0
202601300212,2026-01-30,02,12R,,backfill-from-daily,,5.0,,3.0,1,6.0,4.0
202601300401,2026-01-30,04,01R,,backfill-from-daily,,4.0,1,3.0,1,7.0,11.0
