レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201706132301,日刊スポーツ杯,第1日,2017/06/13,唐津,01R,予選,1800,晴,北東,5,4,逃げ,1,100,1,100,3,140,1-3,260,1,1-3,310,2,1-3,180,3,1-2,130,1,2-3,310,5,1-3-2,770,3,1-2-3,320,1,1,1,4207,松 下 一 也,55,66,6.74,1,0.16,109.3,2,3,3020,若女井 正,16,85,6.89,3,0.22,111.1,3,2,4126,吉 本 玲 緒,65,33,6.82,2,0.15,112.2,4,4,3974,深 山 祐 二,14,89,6.8,4,0.26,112.8,5,5,3174,古 賀 勝 則,66,44,6.81,5,0.24,113.4,6,6,4947,間 庭 菜 摘,60,38,6.91,6,0.27,116.9
201706132302,日刊スポーツ杯,第1日,2017/06/13,唐津,02R,予選,1800,晴,北東,5,4,差し,2,180,2,130,4,300,2-4,1150,3,2-4,630,2,2-4,360,5,2-5,350,4,4-5,830,11,2-4-5,4600,14,2-4-5,1730,5,1,2,3257,田 頭 実,19,45,6.79,2,0.15,108.9,2,4,4416,三 宅 健 太,30,32,6.79,4,0.11,110.6,3,5,4546,浜 田 亜理沙,59,62,6.71,5,0.18,112.5,4,1,4254,川 島 圭 司,62,49,6.73,1,0.12,112.7,5,6,3583,齋 藤 智 裕,61,64,6.89,6,0.15,114.4,6,3,3812,山 崎 聖 司,50,48,6.9,3,0.17,116.6
201706132303,日刊スポーツ杯,第1日,2017/06/13,唐津,03R,予選,1800,晴,北,4,3,逃げ,1,100,1,140,2,340,1-2,490,3,1-2,720,2,1-2,180,4,1-3,130,3,2-3,110,1,1-2-3,690,3,1-2-3,170,1,1,1,4624,高 田 明,26,35,6.77,1,0.13,109.3,2,2,4521,小 池 公 生,51,88,6.85,2,0.18,110.3,3,3,3304,烏 野 賢 太,48,59,6.79,3,0.22,111.4,4,4,3293,宮 内 由紀英,17,56,6.81,4,0.17,113.0,5,5,4924,中 北 涼,68,43,6.8,5,0.15,114.4,6,6,4749,山 口 貢 輝,43,50,6.84,6,0.26,114.5
201706132304,日刊スポーツ杯,第1日,2017/06/13,唐津,04R,予選,1800,晴,北東,5,4,逃げ,1,190,1,100,5,270,1-5,400,3,1-5,280,1,1-5,130,1,1-4,130,2,4-5,250,5,1-5-4,970,3,1-4-5,410,1,1,1,4027,松 江 秀 徳,44,79,6.74,1,0.2,109.2,2,5,4090,中 村 尊,46,42,6.85,5,0.18,111.3,3,4,3452,吉 田 徳 夫,41,40,6.89,4,0.19,114.3,4,3,4790,柳 内 敬 太,27,65,6.76,3,0.2,116.1,5,2,4651,佐 藤 大 騎,42,75,6.79,2,0.25,131.2,,,,,,,,,,
201706132305,日刊スポーツ杯,第1日,2017/06/13,唐津,05R,予選特賞,1800,晴,北東,5,4,差し,4,600,4,180,1,120,4-1,1540,6,1-4,500,3,1-4,340,6,3-4,230,4,1-3,200,2,4-1-3,3000,10,1-3-4,290,1,1,4,4144,石 塚 久 也,24,52,6.72,5,0.28,109.2,2,1,4536,喜 井 つかさ,32,74,6.83,1,0.21,111.1,3,3,4566,塩 田 北 斗,63,36,6.82,3,0.23,112.3,4,2,3346,宮 本 裕 之,52,72,6.9,2,0.28,113.1,5,5,3020,若女井 正,16,85,6.87,4,0.25,114.8,6,6,4423,坂 口 貴 彦,35,76,6.72,6,0.32,115.1
201706132306,日刊スポーツ杯,第1日,2017/06/13,唐津,06R,予選,1800,晴,北東,4,4,差し,3,370,3,100,5,180,3-5,1330,6,3-5,740,3,3-5,160,1,1-3,170,2,1-5,210,5,3-5-1,5420,21,1-3-5,500,2,1,3,3200,熊 谷 直 樹,20,37,6.87,3,0.09,109.0,2,5,4401,小 林 泰,47,57,6.76,5,0.16,110.5,3,1,4416,三 宅 健 太,30,32,6.76,1,0.14,111.7,4,4,4514,上 條 嘉 嗣,28,60,6.85,4,0.16,112.4,5,2,4131,原 豊 土,33,87,6.76,2,0.14,112.9,6,6,3872,岡 田 憲 行,69,51,6.88,6,0.18,113.9
201706132307,日刊スポーツ杯,第1日,2017/06/13,唐津,07R,予選,1800,晴,北東,4,4,,2,170,2,180,3,160,2-3,470,2,2-3,230,1,2-3,120,2,2-4,100,1,3-4,150,3,2-3-4,650,1,2-3-4,210,1,1,2,4624,高 田 明,26,35,6.71,2,0.16,108.2,2,3,3696,白 井 友 晴,23,86,6.79,3,0.12,109.4,3,4,3297,藤 丸 光 一,15,53,6.77,4,0.11,111.5,4,5,3812,山 崎 聖 司,50,48,6.82,5,0.13,113.5,5,1,4147,石 田 一 吉,11,90,6.82,1,0.36,114.2,6,6,3174,古 賀 勝 則,66,44,6.75,6,0.09,115.0
201706132308,日刊スポーツ杯,第1日,2017/06/13,唐津,08R,予選,1800,晴,北,5,4,差し,4,160,4,170,3,170,4-3,530,1,3-4,300,2,3-4,100,1,1-4,130,2,1-3,210,5,4-3-1,1250,2,1-3-4,240,1,1,4,3256,三 角 哲 男,25,71,6.85,4,0.2,109.3,2,3,4254,川 島 圭 司,62,49,6.73,3,0.16,110.7,3,1,3974,深 山 祐 二,14,89,6.79,1,0.23,112.1,4,5,4790,柳 内 敬 太,27,65,6.76,5,0.24,113.7,5,2,3108,松 本 真 吾,57,58,6.77,2,0.25,114.0,6,6,4924,中 北 涼,68,43,6.8,6,0.28,116.1
201706132309,日刊スポーツ杯,第1日,2017/06/13,唐津,09R,予選,1800,晴,北,5,4,差し,2,340,2,150,1,210,2-1,810,4,1-2,220,1,1-2,160,2,2-4,150,1,1-4,190,3,2-1-4,1380,3,1-2-4,240,1,1,2,4536,喜 井 つかさ,32,74,6.81,2,0.26,109.3,2,1,4244,鈴 木 成 美,29,54,6.84,1,0.21,110.8,3,4,4546,浜 田 亜理沙,59,62,6.73,4,0.29,112.1,4,3,3355,橋谷田 佳 織,36,81,6.87,3,0.31,113.7,5,6,4694,高 田 綾,38,68,6.78,6,0.23,114.1,6,5,4884,勝 浦 真 帆,39,82,6.83,5,0.27,116.3
201706132310,日刊スポーツ杯,第1日,2017/06/13,唐津,10R,予選,1800,晴,北東,6,5,まくり,2,100,2,130,4,160,2-4,350,2,2-4,300,2,2-4,130,2,2-5,160,3,4-5,310,5,2-4-5,630,2,2-4-5,200,1,1,2,4137,君 島 秀 三,54,39,6.74,2,0.16,109.0,2,4,3872,岡 田 憲 行,69,51,6.88,3,0.25,110.8,3,5,4566,塩 田 北 斗,63,36,6.85,5,0.19,112.0,4,6,3293,宮 内 由紀英,17,56,6.9,6,0.22,113.2,5,1,4651,佐 藤 大 騎,42,69,6.79,1,0.21,114.8,6,3,3583,齋 藤 智 裕,61,64,6.92,4,0.21,115.7
