レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202412020101,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,01R,2.0,3,1.0,1,8.0,7.0,1,1,52.7,0.0,6.74,-0.5,0.15,2,2,52.0,0.0,6.67,-0.5,0.11,3,3,52.1,0.0,6.72,0.0,0.16,4,4,53.3,0.0,6.7,-0.5,0.02,5,5,52.9,0.0,6.73,-0.5,0.33,6,6,52.0,0.0,6.79,-0.5,0.14
202412020102,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,02R,3.0,1,2.0,1,13.0,7.0,1,1,52.3,0.0,6.72,-0.5,0.08,2,2,52.0,0.0,6.75,-0.5,0.12,3,3,52.0,0.0,6.87,-0.5,0.37,4,4,52.9,0.0,6.72,0.0,-0.01,5,5,52.4,0.0,6.8,-0.5,-0.02,6,6,52.0,0.0,6.8,-0.5,-0.07
202412020103,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,03R,1.0,1,1.0,1,13.0,7.0,1,1,51.5,0.5,6.76,0.0,0.01,2,2,52.3,0.0,6.8,-0.5,0.33,3,3,55.4,0.0,6.76,0.0,-0.08,4,6,52.0,0.0,6.75,-0.5,-0.13,5,4,52.8,0.0,6.77,0.0,0.07,6,5,53.1,0.0,6.79,-0.5,-0.01
202412020104,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,04R,1.0,1,1.0,1,12.0,7.0,1,1,52.9,0.0,6.76,-0.5,0.01,2,2,51.5,0.5,6.71,-0.5,0.18,3,3,51.5,0.5,6.78,-0.5,-0.08,4,4,50.5,1.5,6.73,-0.5,-0.1,5,5,55.1,0.0,6.8,-0.5,-0.04,6,6,54.2,0.0,6.78,0.0,-0.05
202412020105,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,05R,0.0,1,0.0,1,12.0,7.0,1,1,51.5,0.5,6.75,-0.5,0.14,2,2,52.0,0.0,6.8,-0.5,0.04,3,3,52.3,0.0,6.77,-0.5,0.21,4,4,52.3,0.0,6.78,-0.5,-0.04,5,5,55.1,0.0,6.74,-0.5,0.03,6,6,52.0,0.0,6.82,-0.5,-0.01
202412020107,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,07R,0.0,1,0.0,1,10.0,7.0,1,1,52.9,0.0,6.76,0.0,0.08,2,2,52.0,0.0,6.91,-0.5,0.24,3,3,52.1,0.0,6.78,-0.5,-0.09,4,4,52.3,0.0,6.82,-0.5,-0.01,5,5,53.3,0.0,6.83,-0.5,0.05,6,6,52.1,0.0,6.79,-0.5,0.16
202412020108,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,08R,1.0,3,1.0,1,10.0,7.0,1,1,52.0,0.0,6.77,-0.5,-0.02,2,2,52.0,0.0,6.67,-0.5,-0.03,3,3,52.0,0.0,6.72,0.0,-0.04,4,4,52.9,0.0,6.79,-0.5,0.03,5,5,52.0,0.0,6.78,0.0,0.11,6,6,52.0,0.0,6.73,-0.5,0.07
202412020109,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,09R,1.0,3,1.0,1,9.0,7.0,1,1,52.0,0.0,6.71,-0.5,0.06,2,2,55.1,0.0,6.78,-0.5,0.01,3,3,51.5,0.5,6.81,-0.5,0.04,4,4,51.5,0.5,6.74,0.0,0.21,5,5,52.7,0.0,6.82,-0.5,0.16,6,6,52.0,0.0,6.76,-0.5,0.14
202412020110,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,10R,2.0,3,1.0,1,9.0,7.0,1,1,55.4,0.0,6.84,-0.5,0.16,2,2,54.2,0.0,6.79,-0.5,0.07,3,3,52.3,0.0,6.9,-0.5,-0.04,4,4,52.3,0.0,6.78,-0.5,-0.06,5,5,52.0,0.0,6.73,-0.5,-0.03,6,6,52.1,0.0,6.77,0.0,0.12
202412020112,ルーキーシリーズ第２１戦　第１８回マンスリーＢＲ杯,2024-12-02,1,12R,1.0,3,1.0,1,8.0,7.0,1,1,52.0,0.0,6.72,-0.5,-0.01,2,2,52.0,0.0,6.74,-0.5,-0.06,3,3,52.2,0.0,6.76,-0.5,-0.03,4,4,51.5,0.5,6.65,0.0,-0.08,5,5,52.0,0.0,6.79,-0.5,-0.01,6,6,52.1,0.0,6.69,-0.5,-0.05
202412020201,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,01R,2.0,1,1.0,1,13.0,12.0,1,1,51.0,1.0,6.75,-0.5,0.05,2,2,52.7,0.0,6.81,-0.5,-0.03,3,3,49.5,2.5,6.88,-0.5,0.02,4,4,49.5,2.5,6.82,-0.5,-0.03,5,5,53.3,0.0,6.82,-0.5,-0.08,6,6,50.5,1.5,6.91,-0.5,-0.07
202412020202,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,02R,1.0,,1.0,1,12.0,11.0,1,1,53.2,0.0,6.76,-0.5,-0.02,2,2,52.0,0.0,6.73,-0.5,-0.08,3,3,54.8,0.0,6.76,-0.5,0.03,4,4,52.8,0.0,6.87,-0.5,0.21,5,5,52.7,0.0,6.76,0.0,0.01,6,,,,,,
202412020203,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,03R,0.0,1,0.0,1,12.0,11.0,1,1,52.0,0.0,6.76,-0.5,0.02,2,2,55.5,0.0,6.82,0.0,0.04,3,3,51.5,0.5,6.77,-0.5,0.05,4,4,52.0,0.0,6.8,-0.5,-0.04,5,5,52.0,0.0,6.76,-0.5,0.09,6,6,52.0,0.0,6.77,-0.5,-0.04
202412020204,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,04R,0.0,1,0.0,1,12.0,11.0,1,1,52.0,0.0,6.74,-0.5,0.17,2,2,55.5,0.0,6.8,-0.5,0.15,3,3,53.3,0.0,6.72,-0.5,0.13,4,4,52.2,0.0,6.77,0.0,0.14,5,5,52.0,0.0,6.83,-0.5,0.08,6,6,58.2,0.0,6.9,-0.5,0.06
202412020205,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,05R,0.0,1,0.0,1,12.0,11.0,1,1,53.2,0.0,6.71,-0.5,0.22,2,2,53.3,0.0,6.72,-0.5,0.23,3,3,53.4,0.0,6.76,-0.5,0.13,4,4,52.0,0.0,6.89,-0.5,0.23,5,5,52.6,0.0,6.83,-0.5,0.11,6,6,52.2,0.0,6.71,-0.5,0.17
202412020206,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,06R,0.0,1,0.0,1,12.0,11.0,1,1,52.8,0.0,6.71,-0.5,0.11,2,2,54.3,0.0,6.79,0.0,0.12,3,3,52.0,0.0,6.73,-0.5,0.05,4,4,52.7,0.0,6.87,-0.5,0.03,5,5,55.6,0.0,6.82,0.0,-0.04,6,6,52.2,0.0,6.8,-0.5,0.01
202412020207,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,07R,0.0,1,0.0,1,12.0,11.0,1,1,52.1,0.0,6.76,-0.5,-0.01,2,2,52.0,0.0,6.73,-0.5,0.02,3,3,52.8,0.0,6.76,-0.5,0.12,4,4,50.5,1.5,6.8,-0.5,0.16,5,5,55.5,0.0,6.75,0.0,0.21,6,6,52.2,0.0,6.69,0.0,0.05
202412020208,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,08R,0.0,1,0.0,1,12.0,11.0,1,1,49.5,2.5,6.79,-0.5,0.16,2,2,52.0,0.0,6.79,-0.5,0.13,3,3,53.6,0.0,6.7,-0.5,0.09,4,4,52.0,0.0,6.72,-0.5,0.08,5,5,54.8,0.0,6.83,-0.5,0.09,6,6,51.5,0.5,6.76,-0.5,0.09
202412020209,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,09R,1.0,1,1.0,1,12.0,11.0,1,1,53.7,0.0,6.78,0.0,0.09,2,2,52.0,0.0,6.8,-0.5,0.06,3,3,55.5,0.0,6.82,-0.5,0.02,4,4,52.7,0.0,6.87,-0.5,-0.01,5,5,53.1,0.0,6.76,-0.5,0.07,6,6,53.4,0.0,6.78,-0.5,0.19
202412020210,ＢＰ岡部カップ開設２３周年記念・日刊ゲンダイ杯,2024-12-02,2,10R,2.0,1,1.0,1,12.0,11.0,1,1,51.5,0.5,6.81,-0.5,0.06,2,2,52.1,0.0,6.74,-0.5,0.17,3,,,,,,,4,3,54.8,0.0,6.75,0.0,0.25,5,4,53.7,0.0,6.69,-0.5,0.13,6,5,54.8,0.0,6.78,-0.5,0.29
