レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202605010301,2026-05-01,03,1R,realtime,68.01,26.52,47.51,11.97,50.97,10.81,50.0,4.99,50.0,2.31,56.6,54.47,21.24,40.08,10.1,39.83,8.45,50.0,4.99,50.0,2.31,47.09,51.26,19.99,49.99,12.6,48.89,10.37,50.0,4.99,50.0,2.31,50.25,46.88,18.28,45.04,11.35,46.82,9.93,50.0,4.99,50.0,2.31,46.86,42.22,16.46,40.08,10.1,69.85,14.81,50.0,4.99,50.0,2.31,48.67,36.23,14.13,35.13,8.85,50.15,10.64,50.0,4.99,50.0,2.31,40.91
202605010302,2026-05-01,03,2R,realtime,68.01,26.52,49.99,12.6,50.0,10.6,50.0,4.99,50.0,2.31,57.02,54.47,21.24,45.04,11.35,46.13,9.78,50.0,4.99,50.0,2.31,49.67,51.26,19.99,47.51,11.97,58.33,12.37,50.0,4.99,50.0,2.31,51.63,46.88,18.28,47.51,11.97,43.99,9.33,50.0,4.99,50.0,2.31,46.88,42.22,16.46,47.51,11.97,58.96,12.5,50.0,4.99,50.0,2.31,48.24,36.23,14.13,35.13,8.85,54.56,11.57,50.0,4.99,50.0,2.31,41.85
202605010303,2026-05-01,03,3R,realtime,68.01,26.52,47.51,11.97,53.11,11.26,50.0,4.99,50.0,2.31,57.06,54.47,21.24,47.51,11.97,50.0,10.6,50.0,4.99,50.0,2.31,51.12,51.26,19.99,45.04,11.35,29.33,6.22,50.0,4.99,50.0,2.31,44.86,46.88,18.28,42.56,10.73,34.93,7.41,50.0,4.99,50.0,2.31,43.71,42.22,16.46,49.99,12.6,50.0,10.6,50.0,4.99,50.0,2.31,46.96,36.23,14.13,62.38,15.72,50.0,10.6,50.0,4.99,50.0,2.31,47.75
202605010304,2026-05-01,03,4R,realtime,68.01,26.52,40.08,10.1,50.0,10.6,50.0,4.99,50.0,2.31,54.52,54.47,21.24,52.47,13.22,59.59,12.64,50.0,4.99,50.0,2.31,54.4,51.26,19.99,42.56,10.73,35.05,7.43,50.0,4.99,50.0,2.31,45.45,46.88,18.28,69.82,17.6,55.88,11.85,50.0,4.99,50.0,2.31,55.03,42.22,16.46,49.99,12.6,50.28,10.66,50.0,4.99,50.0,2.31,47.02,36.23,14.13,49.99,12.6,47.01,9.97,50.0,4.99,50.0,2.31,43.99
202605010305,2026-05-01,03,5R,realtime,68.01,26.52,47.51,11.97,48.89,10.37,50.0,4.99,50.0,2.31,56.16,54.47,21.24,42.56,10.73,50.0,10.6,50.0,4.99,50.0,2.31,49.87,51.26,19.99,49.99,12.6,40.72,8.63,50.0,4.99,50.0,2.31,48.52,46.88,18.28,45.04,11.35,39.83,8.45,50.0,4.99,50.0,2.31,45.38,42.22,16.46,57.43,14.47,58.33,12.37,50.0,4.99,50.0,2.31,50.6,36.23,14.13,35.13,8.85,49.52,10.5,50.0,4.99,50.0,2.31,40.78
202605010306,2026-05-01,03,6R,realtime,68.01,26.52,45.04,11.35,43.99,9.33,50.0,4.99,50.0,2.31,54.5,54.47,21.24,47.51,11.97,50.0,10.6,50.0,4.99,50.0,2.31,51.12,51.26,19.99,52.47,13.22,50.97,10.81,50.0,4.99,50.0,2.31,51.32,46.88,18.28,32.65,8.23,45.75,9.7,50.0,4.99,50.0,2.31,43.51,42.22,16.46,40.08,10.1,67.14,14.24,50.0,4.99,50.0,2.31,48.1,36.23,14.13,64.86,16.35,52.67,11.17,50.0,4.99,50.0,2.31,48.94
202605010307,2026-05-01,03,7R,realtime,68.01,26.52,45.04,11.35,40.53,8.59,50.0,4.99,50.0,2.31,53.76,54.47,21.24,62.38,15.72,54.56,11.57,50.0,4.99,50.0,2.31,55.83,51.26,19.99,40.08,10.1,50.0,10.6,50.0,4.99,50.0,2.31,47.99,46.88,18.28,49.99,12.6,50.0,10.6,50.0,4.99,50.0,2.31,48.78,42.22,16.46,47.51,11.97,50.0,10.6,50.0,4.99,50.0,2.31,46.34,36.23,14.13,52.47,13.22,50.0,10.6,50.0,4.99,50.0,2.31,45.25
202605010308,2026-05-01,03,8R,realtime,68.01,26.52,59.9,15.1,50.15,10.64,50.0,4.99,50.0,2.31,59.55,54.47,21.24,47.51,11.97,34.93,7.41,50.0,4.99,50.0,2.31,47.92,51.26,19.99,49.99,12.6,50.28,10.66,50.0,4.99,50.0,2.31,50.55,46.88,18.28,47.51,11.97,50.0,10.6,50.0,4.99,50.0,2.31,48.16,42.22,16.46,45.04,11.35,58.33,12.37,50.0,4.99,50.0,2.31,47.48,36.23,14.13,47.51,11.97,69.85,14.81,50.0,4.99,50.0,2.31,48.21
202605010309,2026-05-01,03,9R,realtime,68.01,26.52,42.56,10.73,29.33,6.22,50.0,4.99,50.0,2.31,50.76,54.47,21.24,42.56,10.73,46.82,9.93,50.0,4.99,50.0,2.31,49.19,51.26,19.99,47.51,11.97,58.33,12.37,50.0,4.99,50.0,2.31,51.63,46.88,18.28,40.08,10.1,46.13,9.78,50.0,4.99,50.0,2.31,45.46,42.22,16.46,47.51,11.97,55.88,11.85,50.0,4.99,50.0,2.31,47.59,36.23,14.13,35.13,8.85,40.72,8.63,50.0,4.99,50.0,2.31,38.91
202605010310,2026-05-01,03,10R,realtime,68.01,26.52,64.86,16.35,49.52,10.5,50.0,4.99,50.0,2.31,60.67,54.47,21.24,57.43,14.47,52.67,11.17,50.0,4.99,50.0,2.31,54.18,51.26,19.99,47.51,11.97,58.96,12.5,50.0,4.99,50.0,2.31,51.76,46.88,18.28,49.99,12.6,53.11,11.26,50.0,4.99,50.0,2.31,49.44,42.22,16.46,52.47,13.22,35.05,7.43,50.0,4.99,50.0,2.31,44.42,36.23,14.13,47.51,11.97,50.15,10.64,50.0,4.99,50.0,2.31,44.04
