レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202605030101,2026-05-03,01,1R,realtime,68.84,24.44,36.6,8.03,50.0,14.81,54.93,3.25,18.63,1.31,51.84,51.1,18.14,38.66,8.48,50.0,14.81,60.15,3.56,43.75,3.07,48.07,50.96,18.09,44.82,9.83,51.23,15.17,63.65,3.77,20.46,1.44,48.3,47.56,16.89,63.32,13.89,45.81,13.57,39.23,2.32,77.42,5.44,52.1,45.85,16.28,50.99,11.18,64.8,19.19,39.23,2.32,57.38,4.03,53.01,35.0,12.43,50.0,10.97,46.61,13.8,42.72,2.53,82.14,5.77,45.5
202605030102,2026-05-03,01,2R,realtime,68.84,24.44,42.77,9.38,50.0,14.81,67.68,4.01,19.84,1.39,54.03,51.1,18.14,48.93,10.73,50.0,14.81,56.07,3.32,42.48,2.98,49.99,50.96,18.09,42.77,9.38,35.02,10.37,47.77,2.83,21.43,1.5,42.18,47.56,16.89,34.54,7.58,49.08,14.53,49.44,2.93,75.85,5.33,47.25,45.85,16.28,48.93,10.73,46.92,13.9,36.15,2.14,57.19,4.02,47.06,35.0,12.43,61.26,13.44,50.0,14.81,42.79,2.54,83.02,5.83,49.04
202605030103,2026-05-03,01,3R,realtime,68.84,24.44,38.66,8.48,58.63,17.37,52.2,3.09,18.63,1.31,54.69,50.96,18.09,48.93,10.73,50.0,14.81,64.04,3.79,20.46,1.44,48.86,47.56,16.89,36.6,8.03,50.0,14.81,53.68,3.18,77.42,5.44,48.34,45.85,16.28,46.88,10.28,65.85,19.5,41.84,2.48,57.38,4.03,52.57,35.0,12.43,48.93,10.73,32.74,9.7,55.16,3.27,82.14,5.77,41.89,51.1,18.14,59.21,12.98,48.89,14.48,32.98,1.95,43.75,3.07,50.63
202605030104,2026-05-03,01,4R,realtime,68.84,24.44,46.88,10.28,53.52,15.85,63.55,3.77,14.22,1.0,55.33,51.1,18.14,48.93,10.73,50.0,14.81,54.7,3.24,36.9,2.59,49.51,50.96,18.09,38.66,8.48,66.47,19.68,37.01,2.19,27.37,1.92,50.37,47.56,16.89,67.43,14.79,51.23,15.17,60.0,3.56,82.57,5.8,56.2,45.85,16.28,40.71,8.93,50.0,14.81,40.56,2.4,60.12,4.22,46.64,35.0,12.43,79.76,17.49,60.73,17.99,44.09,2.61,78.63,5.52,56.04
202605030105,2026-05-03,01,5R,realtime,68.84,24.44,46.88,10.28,54.32,16.09,35.22,2.09,14.22,1.0,53.89,51.1,18.14,48.93,10.73,47.72,14.13,60.93,3.61,36.9,2.59,49.21,50.96,18.09,42.77,9.38,50.43,14.94,40.94,2.43,27.37,1.92,46.76,47.56,16.89,73.59,16.14,60.73,17.99,62.37,3.7,82.57,5.8,60.51,45.85,16.28,67.43,14.79,48.15,14.26,53.79,3.19,60.12,4.22,52.74,35.0,12.43,48.93,10.73,50.0,14.81,46.65,2.76,78.63,5.52,46.25
202605030106,2026-05-03,01,6R,realtime,68.84,24.44,59.21,12.98,45.07,13.35,48.97,2.9,14.22,1.0,54.67,51.1,18.14,36.6,8.03,35.82,10.61,46.72,2.77,36.9,2.59,42.14,50.96,18.09,44.82,9.83,63.44,18.79,62.39,3.7,27.37,1.92,52.33,47.56,16.89,46.88,10.28,50.0,14.81,56.79,3.36,82.57,5.8,51.14,45.85,16.28,42.77,9.38,70.47,20.87,44.47,2.63,60.12,4.22,53.39,35.0,12.43,34.54,7.58,55.06,16.31,40.59,2.4,78.63,5.52,44.24
202605030107,2026-05-03,01,7R,realtime,68.84,24.44,46.88,10.28,49.08,14.53,55.88,3.31,16.22,1.14,53.71,51.1,18.14,46.88,10.28,58.63,17.37,57.25,3.39,37.66,2.65,51.83,50.96,18.09,61.26,13.44,46.61,13.8,32.76,1.94,26.37,1.85,49.12,47.56,16.89,38.66,8.48,50.0,14.81,61.32,3.63,80.1,5.63,49.43,35.0,12.43,50.0,10.97,68.93,20.42,51.8,3.07,80.16,5.63,52.51,45.85,16.28,48.93,10.73,36.56,10.83,40.92,2.42,59.3,4.17,44.43
202605030108,2026-05-03,01,8R,realtime,68.84,24.44,46.88,10.28,50.0,14.81,35.7,2.12,17.43,1.22,52.87,51.1,18.14,50.99,11.18,53.89,15.96,64.81,3.84,45.03,3.16,52.29,50.96,18.09,46.88,10.28,48.89,14.48,38.94,2.31,19.49,1.37,46.53,47.56,16.89,38.66,8.48,50.0,14.81,50.25,2.98,78.99,5.55,48.7,45.85,16.28,59.21,12.98,50.43,14.94,55.11,3.27,57.56,4.04,51.51,35.0,12.43,38.66,8.48,50.0,14.81,55.11,3.27,81.27,5.71,44.69
202605030109,2026-05-03,01,9R,realtime,68.84,24.44,48.93,10.73,51.23,15.17,50.93,3.02,17.43,1.22,54.59,51.1,18.14,67.43,14.79,51.3,15.19,52.18,3.09,45.03,3.16,54.38,50.96,18.09,50.99,11.18,60.73,17.99,54.09,3.2,19.49,1.37,51.83,47.56,16.89,85.92,18.84,64.8,19.19,52.14,3.09,78.99,5.55,63.56,45.85,16.28,46.88,10.28,48.15,14.26,48.46,2.87,57.56,4.04,47.73,35.0,12.43,50.99,11.18,48.4,14.33,42.1,2.49,81.27,5.71,46.15
202605030110,2026-05-03,01,10R,realtime,68.84,24.44,53.04,11.63,51.23,15.17,63.61,3.77,24.33,1.71,56.73,51.1,18.14,59.21,12.98,60.73,17.99,34.41,2.04,42.92,3.02,54.17,50.96,18.09,46.88,10.28,50.0,14.81,42.2,2.5,23.2,1.63,47.31,47.56,16.89,50.99,11.18,50.0,14.81,55.83,3.31,73.76,5.18,51.37,45.85,16.28,63.32,13.89,50.0,14.81,46.09,2.73,56.26,3.95,51.65,35.0,12.43,40.71,8.93,57.28,16.96,57.77,3.42,79.32,5.57,47.31
202605030111,2026-05-03,01,11R,realtime,68.84,24.44,63.32,13.89,65.85,19.5,41.09,2.43,23.13,1.62,61.89,51.1,18.14,55.1,12.08,63.44,18.79,64.53,3.82,44.2,3.1,55.94,50.96,18.09,59.21,12.98,50.0,14.81,43.69,2.59,22.24,1.56,50.04,47.56,16.89,71.54,15.69,53.52,15.85,59.32,3.51,75.33,5.29,57.23,45.85,16.28,42.77,9.38,54.32,16.09,54.11,3.21,56.44,3.96,48.91,35.0,12.43,42.77,9.38,35.02,10.37,37.18,2.2,78.44,5.51,39.89
202605030112,2026-05-03,01,12R,realtime,68.84,24.44,73.59,16.14,50.43,14.94,48.87,2.9,23.86,1.68,60.09,51.1,18.14,48.93,10.73,45.07,13.35,32.04,1.9,41.68,2.93,47.05,50.96,18.09,79.76,17.49,50.0,14.81,55.6,3.29,24.73,1.74,55.42,47.56,16.89,48.93,10.73,50.0,14.81,43.81,2.6,62.47,4.39,49.41,45.85,16.28,50.99,11.18,50.0,14.81,62.33,3.69,76.52,5.37,51.34,35.0,12.43,48.93,10.73,50.0,14.81,57.28,3.39,70.53,4.95,46.31
202605030201,2026-05-03,02,1R,realtime,64.08,21.06,42.27,7.88,96.0,32.47,47.4,5.59,49.67,1.43,68.43,53.9,17.72,64.66,12.05,50.0,16.91,50.01,5.9,53.17,1.54,54.11,53.1,17.45,64.66,12.05,98.9,33.45,68.27,8.05,41.59,1.2,72.2,50.45,16.58,46.34,8.63,91.4,30.91,47.4,5.59,41.9,1.21,62.93,43.71,14.37,50.41,9.39,109.0,36.86,34.35,4.05,61.89,1.79,66.46,34.14,11.22,50.0,9.32,116.7,39.47,52.61,6.2,51.88,1.5,67.71
202605030202,2026-05-03,02,2R,realtime,64.08,21.06,48.38,9.01,50.0,16.91,44.56,5.25,49.67,1.43,53.67,53.9,17.72,52.45,9.77,116.0,39.23,66.33,7.82,53.17,1.54,76.08,53.1,17.45,50.41,9.39,50.0,16.91,55.45,6.54,41.59,1.2,51.5,50.45,16.58,64.66,12.05,102.2,34.57,33.68,3.97,41.9,1.21,68.38,43.71,14.37,42.27,7.88,114.5,38.73,48.19,5.68,61.89,1.79,68.44,34.14,11.22,54.48,10.15,97.8,33.08,51.83,6.11,51.88,1.5,62.06
202605030203,2026-05-03,02,3R,realtime,64.08,21.06,46.34,8.63,123.3,41.7,53.83,6.35,60.06,1.73,79.48,53.9,17.72,42.27,7.88,102.2,34.57,59.56,7.02,-19.34,-0.56,66.62,53.1,17.45,54.48,10.15,86.7,29.32,53.83,6.35,24.07,0.7,63.97,50.45,16.58,46.34,8.63,78.9,26.68,48.1,5.67,100.19,2.89,60.47,43.71,14.37,48.38,9.01,74.4,25.16,55.74,6.57,72.54,2.1,57.21,34.14,11.22,68.73,12.81,50.0,16.91,28.98,3.42,62.59,1.81,46.16
202605030204,2026-05-03,02,4R,realtime,64.08,21.06,48.38,9.01,97.5,32.98,51.65,6.09,52.45,1.52,70.65,53.9,17.72,48.38,9.01,50.0,16.91,49.68,5.86,52.53,1.52,51.02,50.45,16.58,68.73,12.81,98.9,33.45,69.35,8.18,40.19,1.16,72.17,43.71,14.37,50.41,9.39,103.3,34.94,45.74,5.39,61.38,1.77,65.86,34.14,11.22,50.0,9.32,97.8,33.08,47.71,5.62,51.4,1.48,60.72,53.1,17.45,42.27,7.88,96.7,32.7,35.91,4.23,42.15,1.22,63.49
202605030205,2026-05-03,02,5R,realtime,64.08,21.06,50.41,9.39,107.0,36.19,64.75,7.63,75.28,2.17,76.45,53.9,17.72,46.34,8.63,50.0,16.91,60.43,7.12,-97.6,-2.82,47.57,53.1,17.45,48.38,9.01,85.6,28.95,51.81,6.11,16.61,0.48,62.0,50.45,16.58,72.8,13.56,134.4,45.46,38.87,4.58,165.34,4.78,84.96,43.71,14.37,38.2,7.12,105.0,35.51,45.33,5.34,74.74,2.16,64.5,34.14,11.22,40.24,7.5,50.0,16.91,38.87,4.58,65.72,1.9,42.11
202605030206,2026-05-03,02,6R,realtime,64.08,21.06,34.13,6.36,112.0,37.88,62.72,7.39,75.28,2.17,74.87,53.9,17.72,85.01,15.84,50.0,16.91,56.55,6.67,-97.6,-2.82,54.31,53.1,17.45,48.38,9.01,115.5,39.06,49.98,5.89,16.61,0.48,71.9,43.71,14.37,64.66,12.05,50.0,16.91,45.7,5.39,74.74,2.16,50.87,34.14,11.22,50.0,9.32,136.0,46.0,42.11,4.96,65.72,1.9,73.4,50.45,16.58,46.34,8.63,81.1,27.43,42.98,5.07,165.34,4.78,62.49
202605030207,2026-05-03,02,7R,realtime,64.08,21.06,58.56,10.91,81.1,27.43,44.97,5.3,97.77,2.82,67.53,53.9,17.72,42.27,7.88,83.3,28.17,63.57,7.49,-244.57,-7.07,54.2,53.1,17.45,46.34,8.63,50.0,16.91,56.59,6.67,-17.36,-0.5,49.17,50.45,16.58,44.31,8.26,50.0,16.91,44.97,5.3,282.36,8.16,55.21,43.71,14.37,42.27,7.88,116.0,39.23,33.35,3.93,99.98,2.89,68.3,34.14,11.22,36.17,6.74,50.0,16.91,56.59,6.67,81.91,2.37,43.91
202605030208,2026-05-03,02,8R,realtime,64.08,21.06,40.24,7.5,50.0,16.91,44.67,5.27,92.95,2.69,53.42,53.9,17.72,64.66,12.05,85.6,28.95,66.01,7.78,-173.33,-5.01,61.49,53.1,17.45,64.66,12.05,50.0,16.91,44.67,5.27,1.28,0.04,51.71,50.45,16.58,46.34,8.63,109.0,36.86,61.75,7.28,220.66,6.37,75.74,43.71,14.37,50.41,9.39,78.9,26.68,40.4,4.76,88.31,2.55,57.76,34.14,11.22,50.0,9.32,88.9,30.07,42.53,5.01,70.24,2.03,57.65
202605030209,2026-05-03,02,9R,realtime,64.08,21.06,52.45,9.77,98.9,33.45,70.38,8.3,109.88,3.17,75.75,53.9,17.72,46.34,8.63,50.0,16.91,41.04,4.84,-319.03,-9.22,38.89,53.1,17.45,82.98,15.46,102.2,34.57,49.19,5.8,-33.8,-0.98,72.3,50.45,16.58,48.38,9.01,123.3,41.7,52.45,6.18,341.09,9.85,83.33,43.71,14.37,40.24,7.5,113.6,38.42,45.93,5.41,114.57,3.31,69.01,34.14,11.22,46.34,8.63,50.0,16.91,41.04,4.84,87.39,2.52,44.13
202605030210,2026-05-03,02,10R,realtime,64.08,21.06,54.48,10.15,98.9,33.45,61.44,7.24,109.88,3.17,75.08,53.9,17.72,34.13,6.36,103.3,34.94,48.05,5.66,-319.03,-9.22,55.46,53.1,17.45,85.01,15.84,50.0,16.91,54.2,6.39,-33.8,-0.98,55.62,50.45,16.58,50.41,9.39,74.4,25.16,48.35,5.7,341.09,9.85,66.69,43.71,14.37,48.38,9.01,104.0,35.17,41.13,4.85,114.57,3.31,66.71,34.14,11.22,64.66,12.05,116.4,39.37,46.86,5.52,87.39,2.52,70.68
