レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201908090301,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,01R,7.0,3,25.0,1,31.0,31.0,1,1,51.0,0.0,7.0,0.0,0.12,2,2,52.3,0.0,7.04,0.5,-0.02,3,3,51.3,0.0,6.99,0.0,0.04,4,4,54.4,0.0,7.12,0.0,0.03,5,5,51.0,0.0,7.04,0.0,-0.01,6,6,55.1,0.0,7.08,0.5,0.07
201908090302,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,02R,5.0,3,5.0,1,32.0,31.0,1,1,52.6,0.0,7.03,0.0,-0.04,2,2,51.2,0.0,7.09,0.5,0.07,3,3,59.3,0.0,7.14,0.0,0.07,4,4,50.0,1.0,7.01,0.5,0.09,5,5,54.0,0.0,7.1,0.5,0.02,6,6,51.2,0.0,7.04,0.0,0.12
201908090303,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,03R,5.0,3,5.0,1,32.0,31.0,1,1,49.5,1.5,7.02,0.5,0.02,2,2,51.6,0.0,7.02,1.0,0.18,3,3,49.5,1.5,7.1,0.5,0.18,4,4,51.0,0.0,7.0,0.0,0.12,5,5,51.6,0.0,7.03,0.5,0.07,6,6,52.7,0.0,6.94,0.5,0.05
201908090304,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,04R,6.0,3,10.0,1,32.0,31.0,1,1,51.0,0.0,6.97,0.0,0.06,2,2,52.6,0.0,7.31,0.0,0.04,3,3,51.0,0.0,7.03,0.5,0.09,4,4,52.4,0.0,,0.0,0.11,5,5,52.9,0.0,7.05,0.5,0.02,6,6,52.9,0.0,7.09,0.0,0.61
201908090305,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,05R,6.0,3,10.0,1,33.0,31.0,1,1,53.1,0.0,7.21,0.5,0.19,2,2,52.0,0.0,7.02,0.5,0.12,3,3,51.5,0.0,6.97,1.0,0.16,4,4,51.0,0.0,7.15,0.5,0.27,5,5,53.4,0.0,7.01,0.5,0.33,6,6,55.3,0.0,7.2,0.0,0.18
201908090306,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,06R,7.0,3,10.0,1,33.0,31.0,1,1,53.5,0.0,6.96,0.0,0.09,2,2,50.0,1.0,6.94,0.5,0.28,3,3,51.2,0.0,6.99,0.5,0.06,4,4,51.0,0.0,7.0,-0.5,0.05,5,5,59.3,0.0,7.23,0.5,0.19,6,6,53.4,0.0,7.28,0.5,0.36
201908090307,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,07R,7.0,3,10.0,1,33.0,31.0,1,1,54.4,0.0,7.16,0.5,0.31,2,2,53.8,0.0,7.17,1.0,0.09,3,3,57.8,0.0,7.43,0.5,0.17,4,4,50.5,0.5,7.36,0.5,0.12,5,5,52.7,0.0,7.47,2.0,0.04,6,6,50.0,1.0,7.33,1.0,0.18
201908090308,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,08R,7.0,3,15.0,1,33.0,31.0,1,1,52.9,0.0,7.17,0.5,0.14,2,2,52.7,0.0,7.11,0.5,0.11,3,3,51.0,0.0,7.32,0.0,0.11,4,4,51.2,0.0,7.31,0.0,0.09,5,5,55.9,0.0,7.36,0.5,-0.1,6,6,50.0,1.0,7.01,0.0,-0.11
201908090309,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,09R,7.0,3,20.0,1,33.0,31.0,1,1,51.6,0.0,7.04,0.0,0.25,2,2,53.7,0.0,7.34,0.0,0.15,3,3,52.7,0.0,7.27,0.5,0.22,4,4,52.3,0.0,7.32,0.5,0.13,5,5,53.1,0.0,7.29,0.0,0.07,6,6,52.6,0.0,7.96,0.0,0.05
201908090310,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,10R,7.0,3,20.0,1,33.0,31.0,1,1,51.0,0.0,7.41,0.0,0.31,2,2,50.5,0.5,7.28,0.5,0.01,3,3,54.0,0.0,7.37,0.5,0.09,4,4,52.0,0.0,7.37,0.5,-0.02,5,5,54.4,0.0,7.32,0.0,-0.06,6,6,51.0,0.0,7.34,0.0,0.06
201908090311,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,11R,8.0,3,25.0,1,32.0,31.0,1,1,51.2,0.0,7.37,0.5,0.11,2,2,52.6,0.0,7.19,0.0,0.03,3,3,52.9,0.0,7.39,1.0,0.29,4,4,55.3,0.0,8.17,0.5,-0.15,5,5,57.8,0.0,7.52,1.0,-0.05,6,6,49.5,1.5,7.91,0.5,0.05
201908090312,第４１回大江戸賞　ＳＯＤ女子社員酒場カップ,2019-08-09,3,12R,8.0,3,25.0,1,32.0,31.0,1,1,51.5,0.0,7.27,0.5,0.15,2,2,50.5,0.5,7.39,0.0,0.29,3,3,53.4,0.0,7.54,0.5,0.33,4,4,50.0,1.0,7.1,0.0,0.06,5,,52.4,0.0,,,,6,5,53.4,0.0,7.31,0.0,0.01
201908090401,第５９回デイリースポーツサマーカップ,2019-08-09,4,01R,5.0,4,5.0,1,30.0,28.0,1,1,51.1,0.0,6.83,0.0,-0.07,2,3,51.0,0.0,6.99,-0.5,0.01,3,4,56.7,0.0,7.06,-0.5,0.12,4,5,51.7,0.0,6.88,-0.5,0.02,5,6,55.1,0.0,6.95,-0.5,-0.01,6,2,51.0,0.0,7.13,-0.5,0.37
201908090402,第５９回デイリースポーツサマーカップ,2019-08-09,4,02R,6.0,4,5.0,1,34.0,28.0,1,1,51.0,0.0,6.88,-0.5,-0.03,2,2,54.7,0.0,6.98,-0.5,-0.01,3,3,51.2,0.0,6.9,-0.5,0.03,4,4,51.0,0.0,7.09,-0.5,0.31,5,5,51.0,0.0,7.04,-0.5,0.16,6,6,51.1,0.0,6.94,-0.5,-0.07
201908090403,第５９回デイリースポーツサマーカップ,2019-08-09,4,03R,6.0,2,5.0,1,35.0,28.0,1,1,51.0,0.0,6.79,0.0,0.08,2,2,50.5,0.5,6.92,-0.5,0.21,3,3,53.2,0.0,6.84,-0.5,0.25,4,4,51.0,0.0,6.87,0.0,-0.04,5,5,54.6,0.0,6.88,-0.5,-0.12,6,6,54.9,0.0,6.94,-0.5,0.03
201908090404,第５９回デイリースポーツサマーカップ,2019-08-09,4,04R,8.0,4,10.0,1,35.0,28.0,1,1,51.2,0.0,6.81,-0.5,0.1,2,2,52.0,0.0,6.91,-0.5,0.13,3,3,51.0,0.0,6.87,-0.5,0.18,4,4,54.6,0.0,6.91,-0.5,-0.03,5,5,52.2,0.0,6.96,-0.5,0.13,6,6,52.0,0.0,6.79,0.5,-0.04
201908090405,第５９回デイリースポーツサマーカップ,2019-08-09,4,05R,7.0,4,10.0,1,34.0,28.0,1,1,51.2,0.0,6.91,-0.5,-0.02,2,2,54.8,0.0,6.95,0.0,0.28,3,3,50.5,0.5,6.96,0.0,0.01,4,4,50.0,1.0,6.98,-0.5,0.07,5,5,51.0,0.0,6.87,0.0,0.06,6,6,51.7,0.0,6.99,-0.5,0.03
201908090406,第５９回デイリースポーツサマーカップ,2019-08-09,4,06R,8.0,4,10.0,1,35.0,28.0,1,1,51.2,0.0,6.82,-0.5,0.07,2,2,51.0,0.0,6.78,-0.5,0.06,3,3,50.5,0.5,6.81,-0.5,0.24,4,4,53.2,0.0,6.89,0.0,0.04,5,6,51.1,0.0,6.8,0.0,-0.04,6,5,52.1,0.0,6.91,-0.5,-0.06
201908090407,第５９回デイリースポーツサマーカップ,2019-08-09,4,07R,9.0,4,10.0,1,34.0,28.0,1,1,57.1,0.0,6.83,-0.5,0.01,2,2,54.9,0.0,6.92,-0.5,0.33,3,3,52.8,0.0,6.86,0.0,0.12,4,4,49.5,1.5,6.87,-0.5,0.16,5,5,51.0,0.0,6.89,-0.5,0.28,6,6,51.1,0.0,6.81,-0.5,0.05
201908090408,第５９回デイリースポーツサマーカップ,2019-08-09,4,08R,7.0,2,10.0,1,34.0,28.0,1,1,51.0,0.0,6.84,-0.5,0.01,2,2,51.0,0.0,7.02,0.0,0.06,3,3,51.0,0.0,6.95,-0.5,0.22,4,4,51.0,0.0,6.97,-0.5,0.07,5,5,52.0,0.0,6.93,0.0,0.12,6,6,51.0,0.0,7.0,0.0,0.05
201908090409,第５９回デイリースポーツサマーカップ,2019-08-09,4,09R,7.0,4,10.0,1,34.0,28.0,1,1,51.0,0.0,6.79,-0.5,0.06,2,2,51.1,0.0,6.8,-0.5,0.13,3,3,51.2,0.0,6.84,-0.5,0.09,4,4,50.5,0.5,6.78,-0.5,0.1,5,5,53.8,0.0,6.86,-0.5,0.05,6,6,54.6,0.0,6.89,-0.5,0.09
201908090410,第５９回デイリースポーツサマーカップ,2019-08-09,4,10R,8.0,4,10.0,1,33.0,28.0,1,1,56.7,0.0,6.91,-0.5,0.06,2,2,53.2,0.0,6.88,0.0,0.35,3,3,51.0,0.0,6.83,0.0,0.18,4,4,54.6,0.0,6.81,-0.5,0.06,5,5,51.2,0.0,6.97,-0.5,0.06,6,6,51.0,0.0,6.93,-0.5,0.16
201908090411,第５９回デイリースポーツサマーカップ,2019-08-09,4,11R,9.0,4,10.0,1,32.0,28.0,1,1,51.0,0.0,6.69,-0.5,0.19,2,2,57.1,0.0,6.92,-0.5,0.06,3,3,54.7,0.0,6.88,-0.5,0.03,4,4,54.8,0.0,6.88,0.0,0.17,5,6,52.0,0.0,6.76,0.5,0.02,6,5,51.0,0.0,6.81,-0.5,-0.04
201908090412,第５９回デイリースポーツサマーカップ,2019-08-09,4,12R,9.0,4,10.0,1,31.0,28.0,1,1,52.8,0.0,6.79,0.0,0.12,2,2,51.0,0.0,6.86,-0.5,0.41,3,3,51.0,0.0,6.79,0.0,0.04,4,4,52.1,0.0,6.79,-0.5,-0.06,5,5,50.0,1.0,6.79,-0.5,-0.06,6,6,51.0,0.0,6.91,0.0,-0.03
201908090501,第５５回デイリースポーツ賞,2019-08-09,5,01R,3.0,,2.0,1,31.0,33.5,1,1,51.4,0.0,6.81,-0.5,0.06,2,2,51.2,0.0,6.79,-0.5,0.11,3,3,56.3,0.0,6.81,-0.5,0.16,4,4,51.3,0.0,6.82,-0.5,0.17,5,5,54.3,0.0,6.86,-0.5,0.01,6,6,51.0,0.0,6.81,-0.5,-0.12
201908090502,第５５回デイリースポーツ賞,2019-08-09,5,02R,2.0,,2.0,1,35.0,32.5,1,1,51.0,0.0,6.8,-0.5,0.16,2,2,52.8,0.0,6.77,-0.5,0.16,3,3,51.4,0.0,6.85,-0.5,0.28,4,4,53.5,0.0,6.82,-0.5,0.17,5,5,50.0,1.0,6.78,-0.5,0.12,6,6,49.5,1.5,6.81,-0.5,0.11
