レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202601222401,2026-01-22,24,01R,,,3,350,3,190,1,240,,,3-1,800,1,1=3,400,1,1=3,200,1,3=6,300,6,1=6,580,13,3-1-6,5320,23,1=3=6,1520,8
202601222402,2026-01-22,24,02R,,,1,190,1,250,5,560,,,1-5,4450,13,1=5,2150,7,1=5,480,8,1=6,200,2,5=6,270,5,1-5-6,15700,55,1=5=6,1530,7
202601222403,2026-01-22,24,03R,,,4,500,4,310,5,110,,,4-5,2760,12,4=5,820,5,4=5,440,8,2=4,430,7,2=5,400,6,4-5-2,24390,69,2=4=5,3370,11
202601222404,2026-01-22,24,04R,,,6,530,6,210,1,120,,,6-1,1510,6,1=6,490,2,1=6,190,2,3=6,300,6,1=3,250,4,6-1-3,4050,15,1=3=6,430,1
202601222405,2026-01-22,24,05R,,,6,480,6,230,1,160,,,6-1,3080,12,1=6,1200,5,1=6,240,4,3=6,160,2,1=3,140,1,6-1-3,4700,22,1=3=6,390,1
202601222406,2026-01-22,24,06R,,,5,340,5,150,1,110,,,5-1,1300,8,1=5,490,2,1=5,140,1,3=5,150,2,1=3,200,4,5-1-3,3030,12,1=3=5,300,1
202601222407,2026-01-22,24,07R,,,1,160,1,120,2,100,,,1-2,270,1,1=2,200,1,1=2,120,1,1=4,200,4,2=4,210,5,1-2-4,790,2,1=2=4,360,2
202601222408,2026-01-22,24,08R,,,2,300,2,110,4,300,,,2-4,2070,7,2=4,1870,5,2=4,210,3,1=2,180,2,1=4,430,8,2-4-1,8590,28,1=2=4,790,2
202601222409,2026-01-22,24,09R,,,3,460,3,120,1,100,,,3-1,890,4,1=3,360,2,1=3,120,2,2=3,130,3,1=2,110,1,3-1-2,2220,9,1=2=3,160,1
202601222410,2026-01-22,24,10R,,,1,110,1,100,5,190,,,1-5,890,5,1=5,650,4,1=5,240,3,1=4,120,1,4=5,280,6,1-5-4,1530,7,1=4=5,280,1
202601222411,2026-01-22,24,11R,,,5,2310,5,950,4,200,,,5-4,7310,17,4=5,2320,8,4=5,560,6,5=6,2430,15,4=6,1140,14,5-4-6,30900,68,4=5=6,4380,13
202601222412,2026-01-22,24,12R,,,1,120,1,240,6,850,,,1-6,2100,5,1=6,1910,5,1=6,360,7,1=2,130,1,2=6,360,8,1-6-2,4310,15,1=2=6,790,4
202601222301,2026-01-22,23,01R,,,3,1530,3,450,4,680,,,3-4,10020,18,3=4,7040,12,3=4,830,10,3=6,1290,12,4=6,1290,12,3-4-6,42010,67,3=4=6,7420,17
202601222302,2026-01-22,23,02R,,,3,160,3,100,1,140,,,3-1,360,1,1=3,230,1,1=3,110,1,3=4,180,3,1=4,200,4,3-1-4,1110,1,1=3=4,330,1
202601222304,2026-01-22,23,04R,,,1,220,1,160,5,470,,,1-5,3700,10,1=5,2620,10,1=5,820,10,1=6,590,6,5=6,2050,14,1-5-6,20020,59,1=5=6,6480,16
202601222305,2026-01-22,23,05R,,,4,2020,4,680,2,250,,,4-2,26780,25,2=4,8300,14,2=4,800,11,1=4,460,7,1=2,190,2,4-2-1,77650,81,1=2=4,1800,5
202601222306,2026-01-22,23,06R,,,3,440,3,730,1,730,,,3-1,1570,6,1=3,630,3,1=3,210,3,3=5,530,7,1=5,370,5,3-1-5,6530,23,1=3=5,2120,9
202601222307,2026-01-22,23,07R,,,5,860,5,380,2,100,,,5-2,2210,10,2=5,520,2,2=5,250,4,1=5,410,7,1=2,170,2,5-2-1,7260,32,1=2=5,560,2
202601222309,2026-01-22,23,09R,,,6,380,6,160,1,110,,,6-1,3230,13,1=6,960,7,1=6,210,5,4=6,150,2,1=4,120,1,6-1-4,6120,29,1=4=6,330,1
202601222310,2026-01-22,23,10R,,,1,130,1,130,2,200,,,1-2,360,1,1=2,260,1,1=2,140,2,1=3,110,1,2=3,230,3,1-2-3,700,1,1=2=3,240,1
202601222311,2026-01-22,23,11R,,,1,110,1,130,5,1530,,,1-5,2180,8,1=5,1420,6,1=5,570,9,1=2,510,7,2=5,1070,14,1-5-2,13820,38,1=2=5,3380,12
202601222312,2026-01-22,23,12R,,,1,130,1,120,2,270,,,1-2,350,1,1=2,250,1,1=2,180,3,1=4,160,2,2=4,270,5,1-2-4,850,1,1=2=4,390,1
202601222001,2026-01-22,20,01R,,,4,1720,4,1040,6,750,,,4-6,5110,17,4=6,2880,10,4=6,560,10,3=4,400,6,3=6,430,7,4-6-3,31660,70,3=4=6,2470,10
202601222002,2026-01-22,20,02R,,,1,900,1,180,4,130,,,1-4,1970,10,1=4,750,4,1=4,360,4,1=6,900,15,4=6,410,8,1-4-6,14290,64,1=4=6,4260,17
202601222003,2026-01-22,20,03R,,,4,270,4,120,2,260,,,4-2,3700,14,2=4,2540,8,2=4,360,7,1=4,220,3,1=2,610,9,4-2-1,14400,49,1=2=4,1650,9
202601222004,2026-01-22,20,04R,,,1,160,1,100,6,160,,,1-6,900,5,1=6,1110,5,1=6,250,4,1=4,320,5,4=6,360,6,1-6-4,4710,17,1=4=6,850,5
202601222005,2026-01-22,20,05R,,,1,110,1,120,3,260,,,1-3,540,3,1=3,360,2,1=3,150,3,1=2,110,1,2=3,320,6,1-3-2,1260,4,1=2=3,330,2
202601222006,2026-01-22,20,06R,,,1,130,1,100,2,190,,,1-2,280,1,1=2,250,1,1=2,180,3,1=5,320,4,2=5,870,10,1-2-5,2040,7,1=2=5,1420,7
202601222007,2026-01-22,20,07R,,,1,200,1,140,2,220,,,1-2,290,1,1=2,330,2,1=2,220,3,1=3,230,4,2=3,640,7,1-2-3,1940,6,1=2=3,1220,7
202601222008,2026-01-22,20,08R,,,3,300,3,150,1,110,,,3-1,1510,5,1=3,290,1,1=3,130,2,3=4,470,7,1=4,180,3,3-1-4,4650,17,1=3=4,510,3
202601222009,2026-01-22,20,09R,,,1,180,1,110,2,450,,,1-2,560,3,1=2,610,3,1=2,240,4,1=3,180,2,2=3,560,11,1-2-3,1690,8,1=2=3,840,5
202601222010,2026-01-22,20,10R,,,1,170,1,100,2,130,,,1-2,280,1,1=2,310,2,1=2,150,2,1=4,210,3,2=4,530,9,1-2-4,1360,5,1=2=4,830,4
202601222011,2026-01-22,20,11R,,,2,380,2,100,3,190,,,2-3,2470,6,2=3,1170,4,2=3,160,3,1=2,120,1,1=3,140,2,2-3-1,4020,13,1=2=3,240,1
202601222012,2026-01-22,20,12R,,,4,410,4,180,3,350,,,4-3,3640,13,3=4,1240,4,3=4,330,4,2=4,370,5,2=3,560,6,4-3-2,12320,42,2=3=4,1260,5
202601221701,2026-01-22,17,01R,,,4,560,4,260,6,260,,,4-6,2280,8,4=6,1930,7,4=6,360,7,2=4,500,9,2=6,650,12,4-6-2,18060,49,2=4=6,6070,14
202601221702,2026-01-22,17,02R,,,1,260,1,260,3,470,,,1-3,900,3,1=3,330,1,1=3,330,5,1=4,440,10,3=4,930,13,1-3-4,2010,6,1=3=4,1210,8
202601221703,2026-01-22,17,03R,,,2,850,2,180,4,360,,,2-4,2940,12,2=4,2530,9,2=4,480,7,2=3,190,2,3=4,540,9,2-4-3,6000,24,2=3=4,1100,5
202601221704,2026-01-22,17,04R,,,4,400,4,350,1,320,,,4-1,2000,11,1=4,1000,5,1=4,260,4,4=6,440,6,1=6,1060,13,4-1-6,4960,20,1=4=6,2030,7
202601221705,2026-01-22,17,05R,,,2,310,2,380,5,180,,,2-5,1320,6,2=5,700,3,2=5,240,4,2=4,290,7,4=5,530,10,2-5-4,8720,29,2=4=5,1850,8
202601221706,2026-01-22,17,06R,,,1,110,1,100,3,360,,,1-3,300,2,1=3,550,3,1=3,150,2,1=2,130,1,2=3,340,6,1-3-2,940,3,1=2=3,320,1
202601221707,2026-01-22,17,07R,,,1,330,1,130,3,190,,,1-3,480,1,1=3,220,1,1=3,220,3,1=2,560,9,2=3,450,8,1-3-2,2120,5,1=2=3,890,5
202601221708,2026-01-22,17,08R,,,6,4320,6,670,1,110,,,6-1,12070,24,1=6,850,5,1=6,450,5,3=6,1140,12,1=3,300,4,6-1-3,47030,86,1=3=6,2120,10
202601221709,2026-01-22,17,09R,,,3,200,3,320,2,160,,,3-2,1720,6,2=3,1070,4,2=3,260,4,1=3,150,1,1=2,190,2,3-2-1,6030,19,1=2=3,240,1
202601221710,2026-01-22,17,10R,,,1,240,1,170,2,380,,,1-2,300,1,1=2,250,1,1=2,120,2,1=4,120,1,2=4,130,3,1-2-4,540,1,1=2=4,180,1
202601221711,2026-01-22,17,11R,,,3,220,3,110,1,100,,,3-1,840,3,1=3,100,1,1=3,120,1,3=4,210,4,1=4,220,5,3-1-4,2610,9,1=3=4,430,2
202601221712,2026-01-22,17,12R,,,1,120,1,130,2,200,,,1-2,430,2,1=2,370,2,1=2,170,2,1=3,100,1,2=3,190,3,1-2-3,880,2,1=2=3,310,1
202601221601,2026-01-22,16,01R,,,1,180,1,100,5,140,,,1-5,690,3,1=5,300,1,1=5,310,3,1=4,270,2,4=5,330,5,1-5-4,2040,7,1=4=5,550,1
202601221602,2026-01-22,16,02R,,,1,140,1,110,2,240,,,1-2,370,1,1=2,190,1,1=2,190,2,1=5,230,6,2=5,220,5,1-2-5,1070,2,1=2=5,350,3
