レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202601312301,2026-01-31,23,01R,,,1,150,1,100,2,210,,,1-2,360,2,1=2,280,1,1=2,230,4,1=4,310,5,2=4,460,8,1-2-4,1490,5,1=2=4,630,2
202601312302,2026-01-31,23,02R,,,3,650,3,190,5,310,,,3-5,2240,10,3=5,1420,6,3=5,400,6,3=6,390,5,5=6,730,13,3-5-6,7130,34,3=5=6,2190,13
202601312303,2026-01-31,23,03R,,,3,970,3,140,6,220,,,3-6,2800,8,3=6,1770,8,3=6,390,7,3=5,960,13,5=6,990,15,3-6-5,25700,70,3=5=6,4270,16
202601312304,2026-01-31,23,04R,,,5,1840,5,660,4,140,,,5-4,6280,21,4=5,1520,8,4=5,480,10,3=5,760,15,3=4,360,5,5-4-3,45720,102,3=4=5,2510,14
202601312305,2026-01-31,23,05R,,,1,180,1,100,2,100,,,1-2,240,1,1=2,140,1,1=2,110,1,1=3,180,2,2=3,180,3,1-2-3,510,1,1=2=3,250,1
202601312306,2026-01-31,23,06R,,,1,190,1,100,4,120,,,1-4,560,2,1=4,350,1,1=4,180,1,1=6,780,10,4=6,940,14,1-4-6,4720,22,1=4=6,2600,12
202601312307,2026-01-31,23,07R,,,1,110,1,120,5,100,,,1-5,670,3,1=5,520,3,1=5,150,2,1=3,150,1,3=5,250,4,1-5-3,1830,5,1=3=5,500,1
202601312308,2026-01-31,23,08R,,,6,940,6,660,4,160,,,6-4,8410,21,4=6,2730,10,4=6,530,7,2=6,1740,14,2=4,880,13,6-4-2,81050,100,2=4=6,6110,17
202601312309,2026-01-31,23,09R,,,1,120,1,150,2,260,,,1-2,330,1,1=2,260,1,1=2,150,1,1=4,210,2,2=4,270,4,1-2-4,860,1,1=2=4,420,2
202601312310,2026-01-31,23,10R,,,1,150,1,100,2,260,,,1-2,370,2,1=2,340,2,1=2,170,2,1=3,140,1,2=3,320,7,1-2-3,950,1,1=2=3,450,1
202601312311,2026-01-31,23,11R,,,1,110,1,130,3,450,,,1-3,430,3,1=3,380,3,1=3,170,2,1=4,120,1,3=4,250,5,1-3-4,950,3,1=3=4,430,2
202601312312,2026-01-31,23,12R,,,4,2210,4,720,3,330,,,4-3,11530,15,3=4,2840,9,3=4,540,9,1=4,240,4,1=3,150,1,4-3-1,34670,54,1=3=4,720,4
202601312201,2026-01-31,22,01R,,,1,110,1,100,2,120,,,1-2,210,1,1=2,240,1,1=2,160,3,1=5,160,2,2=5,220,5,1-2-5,520,1,1=2=5,260,1
202601312202,2026-01-31,22,02R,,,1,240,1,130,4,240,,,1-4,1880,9,1=4,690,4,1=4,490,9,1=2,270,5,2=4,210,1,1-4-2,4450,18,1=2=4,570,1
202601312203,2026-01-31,22,03R,,,1,530,1,360,3,100,,,1-3,500,1,1=3,260,1,1=3,190,2,1=5,370,6,3=5,210,3,1-3-5,2610,15,1=3=5,730,5
202601312204,2026-01-31,22,04R,,,4,760,4,170,2,230,,,4-2,4590,15,2=4,2770,7,2=4,310,6,1=4,140,1,1=2,200,4,4-2-1,9470,29,1=2=4,460,3
202601312205,2026-01-31,22,05R,,,3,1510,3,280,5,170,,,3-5,2780,12,3=5,1660,7,3=5,510,7,3=6,2600,14,5=6,1080,10,3-5-6,17140,58,3=5=6,6840,13
202601312206,2026-01-31,22,06R,,,2,790,2,220,1,100,,,2-1,920,4,1=2,560,4,1=2,190,3,2=5,190,2,1=5,240,5,2-1-5,2480,10,1=2=5,440,2
202601312207,2026-01-31,22,07R,,,1,370,1,140,4,650,,,1-4,2120,10,1=4,720,5,1=4,430,6,1=6,680,10,4=6,3920,15,1-4-6,23360,61,1=4=6,6360,16
202601312208,2026-01-31,22,08R,,,2,570,2,200,1,140,,,2-1,950,3,1=2,270,1,1=2,180,2,2=6,440,8,1=6,230,4,2-1-6,2810,9,1=2=6,930,5
202601312209,2026-01-31,22,09R,,,1,140,1,100,2,280,,,1-2,390,1,1=2,260,1,1=2,270,5,1=4,160,2,2=4,690,9,1-2-4,1010,1,1=2=4,570,2
202601312210,2026-01-31,22,10R,,,1,190,1,100,3,100,,,1-3,510,1,1=3,370,2,1=3,170,3,1=4,200,4,3=4,150,1,1-3-4,960,1,1=3=4,320,1
202601312211,2026-01-31,22,11R,,,2,390,2,330,4,2650,,,2-4,4590,8,2=4,3610,8,2=4,380,8,1=2,130,1,1=4,220,3,2-4-1,11380,25,1=2=4,310,1
202601312212,2026-01-31,22,12R,,,2,1360,2,170,1,100,,,2-1,1170,4,1=2,180,1,1=2,160,2,2=3,380,7,1=3,180,3,2-1-3,3470,11,1=2=3,390,2
202601312101,2026-01-31,21,01R,,,1,150,1,100,2,100,,,1-2,190,1,1=2,160,1,1=2,120,1,1=5,160,3,2=5,150,2,1-2-5,380,1,1=2=5,190,1
202601312102,2026-01-31,21,02R,,,1,120,1,100,5,520,,,1-5,2120,6,1=5,1220,5,1=5,320,6,1=2,170,2,2=5,510,8,1-5-2,6270,20,1=2=5,1590,5
202601312103,2026-01-31,21,03R,,,1,100,1,100,3,120,,,1-3,160,1,1=3,150,1,1=3,120,1,1=4,260,5,3=4,250,4,1-3-4,740,2,1=3=4,520,3
202601312104,2026-01-31,21,04R,,,1,100,1,100,6,1450,,,1-6,10480,14,1=6,6150,9,1=6,810,11,1=2,170,2,2=6,1630,12,1-6-2,24320,39,1=2=6,4340,9
