レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202601022101,2026-01-02,21,01R,,,1,100,1,100,5,260,,,1-5,1040,4,1=5,840,4,1=5,210,4,1=4,180,2,4=5,370,6,1-5-4,2670,11,1=4=5,800,4
202601022102,2026-01-02,21,02R,,,1,130,1,150,3,250,,,1-3,700,3,1=3,600,2,1=3,120,2,1=4,100,1,3=4,260,7,1-3-4,1130,4,1=3=4,260,1
202601022103,2026-01-02,21,03R,,,3,140,3,100,1,100,,,3-1,440,2,1=3,250,1,1=3,100,1,2=3,130,2,1=2,150,3,3-1-2,830,2,1=2=3,170,1
202601022104,2026-01-02,21,04R,,,1,110,1,100,3,170,,,1-3,300,2,1=3,200,1,1=3,150,3,1=4,150,2,3=4,280,5,1-3-4,530,1,1=3=4,280,1
202601022105,2026-01-02,21,05R,,,1,100,1,100,2,230,,,1-2,290,2,1=2,310,2,1=2,190,3,1=3,130,2,2=3,310,5,1-2-3,540,2,1=2=3,240,1
202601022106,2026-01-02,21,06R,,,1,140,1,120,3,170,,,1-3,440,2,1=3,400,2,1=3,150,3,1=2,130,1,2=3,180,4,1-3-2,980,4,1=2=3,310,1
202601022107,2026-01-02,21,07R,,,1,180,1,120,3,350,,,1-3,320,1,1=3,320,2,1=3,160,1,1=2,220,4,2=3,470,7,1-3-2,1190,4,1=2=3,430,1
202601022108,2026-01-02,21,08R,,,3,550,3,130,4,120,,,3-4,610,1,3=4,400,2,3=4,140,1,3=6,630,10,4=6,320,6,3-4-6,2170,6,3=4=6,640,3
202601022109,2026-01-02,21,09R,,,1,180,1,110,2,190,,,1-2,300,1,1=2,320,1,1=2,160,1,1=5,640,10,2=5,1150,12,1-2-5,3930,15,1=2=5,2610,11
202601022110,2026-01-02,21,10R,,,1,110,1,100,3,210,,,1-3,370,2,1=3,350,2,1=3,110,1,1=4,290,4,3=4,470,7,1-3-4,1020,4,1=3=4,570,3
202601022111,2026-01-02,21,11R,,,1,100,1,100,5,810,,,1-5,590,4,1=5,550,4,1=5,280,4,1=4,200,3,4=5,770,10,1-5-4,3300,12,1=4=5,1210,6
202601022112,2026-01-02,21,12R,,,1,100,1,100,2,130,,,1-2,230,1,1=2,200,1,1=2,140,1,1=6,570,8,2=6,1140,13,1-2-6,4470,14,1=2=6,2880,8
202601022001,2026-01-02,20,01R,,,1,340,1,140,3,150,,,1-3,670,1,1=3,320,1,1=3,230,2,1=5,620,10,3=5,300,5,1-3-5,2830,7,1=3=5,1200,6
202601022002,2026-01-02,20,02R,,,6,190,6,140,1,130,,,6-1,720,1,1=6,420,1,1=6,130,1,2=6,220,2,1=2,230,3,6-1-2,1900,1,1=2=6,570,1
202601022003,2026-01-02,20,03R,,,2,260,2,100,6,230,,,2-6,970,5,2=6,550,2,2=6,200,2,2=3,260,5,3=6,280,6,2-6-3,2370,6,2=3=6,660,3
202601022004,2026-01-02,20,04R,,,1,100,1,260,4,1060,,,1-4,780,3,1=4,530,2,1=4,180,3,1=3,110,1,3=4,140,2,1-4-3,2100,4,1=3=4,410,1
202601022005,2026-01-02,20,05R,,,1,110,1,100,4,120,,,1-4,350,2,1=4,250,2,1=4,130,2,1=3,190,3,3=4,640,8,1-4-3,1500,4,1=3=4,630,3
202601022006,2026-01-02,20,06R,,,1,100,1,160,2,420,,,1-2,980,4,1=2,830,3,1=2,370,5,1=3,190,2,2=3,780,12,1-2-3,3840,13,1=2=3,1580,6
202601022007,2026-01-02,20,07R,,,2,250,2,140,4,290,,,2-4,2200,9,2=4,980,5,2=4,250,3,2=6,280,4,4=6,380,7,2-4-6,7200,23,2=4=6,2330,9
202601022008,2026-01-02,20,08R,,,2,420,2,230,5,620,,,2-5,3580,8,2=5,2170,7,2=5,320,6,2=3,130,1,3=5,1130,10,2-5-3,16270,29,2=3=5,3310,6
202601022009,2026-01-02,20,09R,,,1,130,1,100,2,160,,,1-2,310,2,1=2,210,1,1=2,200,2,1=4,210,3,2=4,450,7,1-2-4,900,3,1=2=4,520,3
202601022010,2026-01-02,20,10R,,,1,110,1,100,5,300,,,1-5,3320,8,1=5,2050,7,1=5,1050,10,1=6,260,4,5=6,1980,14,1-5-6,14420,31,1=5=6,6500,13
202601022011,2026-01-02,20,11R,,,3,1940,3,520,2,210,,,3-2,6440,17,2=3,2450,9,2=3,390,8,1=3,290,6,1=2,110,1,3-2-1,17670,41,1=2=3,470,2
202601022012,2026-01-02,20,12R,,,1,100,1,120,4,160,,,1-4,610,3,1=4,440,2,1=4,180,2,1=5,300,5,4=5,350,7,1-4-5,2190,5,1=4=5,640,2
202601021901,2026-01-02,19,01R,,,1,120,1,100,2,100,,,1-2,180,1,1=2,200,1,1=2,100,1,1=3,100,2,2=3,110,3,1-2-3,350,1,1=2=3,140,1
202601021902,2026-01-02,19,02R,,,6,6220,6,710,4,230,,,6-4,19370,26,4=6,3730,9,4=6,1090,12,2=6,1310,13,2=4,260,3,6-4-2,74420,76,2=4=6,3260,10
202601021903,2026-01-02,19,03R,,,1,220,1,100,3,130,,,1-3,210,1,1=3,120,1,1=3,100,1,1=4,160,4,3=4,120,2,1-3-4,540,1,1=3=4,190,1
202601021904,2026-01-02,19,04R,,,1,120,1,100,2,100,,,1-2,210,1,1=2,130,1,1=2,130,1,1=6,320,4,2=6,370,7,1-2-6,810,3,1=2=6,500,3
202601021905,2026-01-02,19,05R,,,3,3940,3,1090,2,1380,,,3-2,9620,14,2=3,3260,7,2=3,150,4,1=3,130,2,1=2,140,3,3-2-1,18370,31,1=2=3,250,1
202601021906,2026-01-02,19,06R,,,1,190,1,130,3,240,,,1-3,550,3,1=3,460,2,1=3,140,2,1=4,120,1,3=4,250,6,1-3-4,900,4,1=3=4,280,1
202601021907,2026-01-02,19,07R,,,1,260,1,140,3,330,,,1-3,700,4,1=3,560,4,1=3,190,4,1=2,110,1,2=3,280,6,1-3-2,1520,6,1=2=3,380,2
202601021908,2026-01-02,19,08R,,,1,100,1,100,3,270,,,1-3,380,2,1=3,420,2,1=3,100,1,1=2,110,2,2=3,220,4,1-3-2,680,3,1=2=3,170,1
202601021909,2026-01-02,19,09R,,,1,100,1,100,3,240,,,1-3,390,3,1=3,340,3,1=3,160,3,1=4,120,1,3=4,320,7,1-3-4,810,1,1=3=4,410,3
202601021910,2026-01-02,19,10R,,,1,120,1,100,4,200,,,1-4,890,3,1=4,630,3,1=4,260,4,1=5,250,3,4=5,1500,14,1-4-5,5340,17,1=4=5,2250,8
202601021911,2026-01-02,19,11R,,,2,480,2,110,1,100,,,2-1,760,4,1=2,140,1,1=2,110,1,2=3,200,4,1=3,180,3,2-1-3,2740,8,1=2=3,310,2
202601021912,2026-01-02,19,12R,,,1,150,1,100,2,150,,,1-2,310,1,1=2,280,1,1=2,190,2,1=6,310,5,2=6,320,6,1-2-6,1660,6,1=2=6,860,4
202601021801,2026-01-02,18,01R,,,1,100,1,100,4,140,,,1-4,510,2,1=4,380,2,1=4,150,3,1=5,140,2,4=5,430,7,1-4-5,1260,6,1=4=5,630,4
202601021802,2026-01-02,18,02R,,,4,820,4,140,1,100,,,4-1,1080,4,1=4,250,1,1=4,100,1,2=4,250,5,1=2,140,2,4-1-2,3820,12,1=2=4,360,1
202601021803,2026-01-02,18,03R,,,1,140,1,130,3,260,,,1-3,790,3,1=3,600,3,1=3,410,8,1=2,310,6,2=3,690,10,1-3-2,2000,6,1=2=3,670,3
202601021804,2026-01-02,18,04R,,,1,130,1,100,2,150,,,1-2,240,1,1=2,240,1,1=2,130,1,1=4,140,2,2=4,240,4,1-2-4,580,1,1=2=4,260,1
202601021805,2026-01-02,18,05R,,,1,190,1,100,2,110,,,1-2,480,2,1=2,230,1,1=2,130,2,1=3,130,3,2=3,120,1,1-2-3,1100,4,1=2=3,250,1
202601021806,2026-01-02,18,06R,,,3,780,3,180,1,150,,,3-1,2880,11,1=3,670,4,1=3,500,7,3=6,750,10,1=6,390,4,3-1-6,10540,35,1=3=6,1870,8
202601021807,2026-01-02,18,07R,,,3,730,3,380,4,220,,,3-4,5460,16,3=4,2860,9,3=4,960,9,1=3,480,5,1=4,400,4,3-4-1,21630,56,1=3=4,1130,6
202601021808,2026-01-02,18,08R,,,2,100,2,190,6,1010,,,2-6,1320,6,2=6,1230,5,2=6,180,1,2=3,190,3,3=6,570,10,2-6-3,5050,22,2=3=6,1090,6
202601021809,2026-01-02,18,09R,,,3,140,3,100,4,100,,,3-4,370,1,3=4,260,1,3=4,120,1,3=6,150,3,4=6,150,5,3-4-6,800,2,3=4=6,270,2
202601021810,2026-01-02,18,10R,,,3,190,3,150,4,180,,,3-4,770,5,3=4,620,2,3=4,240,3,2=3,180,2,2=4,450,8,3-4-2,3230,16,2=3=4,920,5
202601021811,2026-01-02,18,11R,,,4,360,4,140,1,110,,,4-1,490,1,1=4,290,1,1=4,180,2,4=5,240,3,1=5,480,9,4-1-5,1120,2,1=4=5,450,2
202601021812,2026-01-02,18,12R,,,1,100,1,100,3,220,,,1-3,330,2,1=3,270,1,1=3,210,2,1=2,220,3,2=3,540,8,1-3-2,1230,6,1=2=3,380,3
202601021701,2026-01-02,17,01R,,,1,120,1,100,3,160,,,1-3,280,1,1=3,280,1,1=3,120,1,1=6,180,3,3=6,460,9,1-3-6,1040,4,1=3=6,540,4
202601021702,2026-01-02,17,02R,,,1,100,1,110,2,160,,,1-2,160,1,1=2,140,1,1=2,120,1,1=5,260,5,2=5,440,8,1-2-5,760,3,1=2=5,360,2
202601021703,2026-01-02,17,03R,,,1,100,1,120,2,300,,,1-2,470,2,1=2,480,2,1=2,270,3,1=5,360,6,2=5,1050,11,1-2-5,2500,11,1=2=5,1080,5
202601021704,2026-01-02,17,04R,,,4,460,4,170,2,120,,,4-2,560,2,2=4,240,1,2=4,170,1,4=5,350,7,2=5,420,8,4-2-5,1840,7,2=4=5,720,3
202601021705,2026-01-02,17,05R,,,4,400,4,990,2,2140,,,4-2,2030,8,2=4,1130,5,2=4,600,5,4=6,950,8,2=6,3770,14,4-2-6,17280,52,2=4=6,5660,15
202601021706,2026-01-02,17,06R,,,2,660,2,110,4,110,,,2-4,790,3,2=4,350,2,2=4,100,1,2=3,170,5,3=4,120,2,2-4-3,2920,10,2=3=4,440,1
202601021707,2026-01-02,17,07R,,,2,170,2,100,3,250,,,2-3,410,1,2=3,380,2,2=3,190,3,2=4,210,5,3=4,320,7,2-3-4,1190,1,2=3=4,440,2
202601021708,2026-01-02,17,08R,,,4,2900,4,840,3,150,,,4-3,4580,14,3=4,1050,5,3=4,210,3,1=4,590,11,1=3,110,1,4-3-1,20580,44,1=3=4,790,4
202601021709,2026-01-02,17,09R,,,1,350,1,200,6,280,,,1-6,3810,14,1=6,2380,8,1=6,570,11,1=4,130,1,4=6,170,3,1-6-4,8150,30,1=4=6,550,1
202601021710,2026-01-02,17,10R,,,1,100,1,100,4,260,,,1-4,750,4,1=4,1060,4,1=4,310,2,1=5,340,4,4=5,710,10,1-4-5,3700,14,1=4=5,2120,6
202601021711,2026-01-02,17,11R,,,3,600,3,700,1,100,,,3-1,1090,4,1=3,230,1,1=3,100,1,3=5,470,8,1=5,210,4,3-1-5,4500,15,1=3=5,780,5
202601021601,2026-01-02,16,01R,,,1,140,1,150,2,130,,,1-2,720,3,1=2,330,1,1=2,160,2,1=3,130,1,2=3,170,3,1-2-3,1360,1,1=2=3,390,1
202601021602,2026-01-02,16,02R,,,2,660,2,370,3,210,,,2-3,6230,16,2=3,2990,10,2=3,800,10,2=4,820,11,3=4,920,12,2-3-4,35980,76,2=3=4,4190,14
202601021603,2026-01-02,16,03R,,,1,210,1,150,2,140,,,1-2,700,1,1=2,470,2,1=2,250,2,1=6,360,7,2=6,260,3,1-2-6,1800,2,1=2=6,690,3
202601021604,2026-01-02,16,04R,,,1,100,1,240,3,120,,,1-3,340,1,1=3,170,1,1=3,140,1,1=6,350,8,3=6,210,2,1-3-6,1210,1,1=3=6,540,2
