レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202008282201,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,1R,予選,1800,08:53,1,4356,長岡良也,36,兵庫,50.0,A1,7.15,58.33,7.05,57.89,45,22.22,27,43.75,1,4,,,,,1,0,,,,,,2,4892,柴田直哉,30,福岡,51.0,B1,4.93,27.84,4.51,19.61,51,23.64,48,29.73,3,,,,,,5,,,,,,,3,4785,木幡純也,32,愛知,51.0,B1,3.37,15.87,3.89,,53,18.6,61,37.8,4,,,,,,6,,,,,,,4,4923,末武里奈,28,山口,49.0,B2,3.09,11.63,1.75,,58,58.93,11,30.56,4,,,,,,7,,,,,,,5,3878,胡本悟志,43,山口,52.0,B1,4.69,28.72,4.88,23.53,5,39.29,59,30.0,3,6,,,,,9,,,,,,,6,3953,志道吉和,43,福岡,51.0,B1,5.14,36.44,5.45,40.63,44,25.86,53,32.91,2,4,,,,,8,,,,,,
202008282202,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,2R,予選,1800,09:22,1,3837,秋山広一,45,香川,50.0,A1,6.64,43.07,6.44,50.0,32,8.57,46,38.55,5,,,,,,8,,,,,,,2,4623,中北将史,35,三重,52.0,B1,5.37,31.67,4.72,16.67,50,30.36,43,23.94,3,,,,,,9,,,,,,,3,3261,大川茂実,57,岡山,50.0,B1,4.53,21.1,,,40,29.63,29,28.0,4,,,,,,6,,,,,,,4,4288,永田啓二,35,福岡,52.0,A1,6.47,47.1,6.09,46.51,59,42.11,20,35.9,1,6,,,,,1,0,,,,,,5,4088,野田祥子,40,長崎,47.0,B1,4.71,30.95,3.52,13.04,28,10.81,44,36.9,1,,,,,,1,1,,,,,,6,3951,石川吉鎬,44,大阪,57.0,B1,5.44,34.04,5.22,27.78,48,24.49,23,42.86,5,1,,,,,7,,,,,,
202008282203,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,3R,予選,1800,09:51,1,4105,松下直也,40,兵庫,52.0,A2,5.37,30.94,5.11,22.22,49,26.0,68,31.58,4,2,,,,,1,2,,,,,,2,3357,福島陽子,51,岡山,49.0,B1,4.57,19.05,4.7,26.67,8,33.93,64,42.67,6,2,,,,,1,0,,,,,,3,4370,山口達也,33,岡山,56.0,A1,5.92,46.67,7.13,56.25,12,23.08,13,30.77,1,1,,,,,1,1,,,,,,4,5088,高憧四季,20,大阪,48.0,B1,2.07,7.27,,,34,25.49,19,20.27,6,,,,,,7,,,,,,,5,4043,桐本康臣,40,三重,55.0,A1,5.9,41.61,7.94,74.29,37,19.61,54,36.05,2,5,,,,,8,,,,,,,6,2912,尾崎鉄也,64,長崎,56.0,B1,4.49,27.84,4.53,31.37,7,20.41,73,26.76,4,5,,,,,,,,,,,
202008282204,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,4R,予選 進入固定 Ｈ１８０,ｍ電,10:20,1,4084,杉山正樹,40,愛知,55.0,A1,6.99,50.34,5.8,30.0,43,41.94,69,34.67,1,3,,,,,9,,,,,,,2,4786,佐藤博亮,32,愛知,53.0,A1,7.0,56.1,5.96,50.0,52,13.46,45,36.36,5,1,,,,,1,2,,,,,,3,3994,茶谷 桜,41,滋賀,46.0,B1,5.11,30.7,3.88,25.0,61,24.49,16,25.68,6,3,,,,,,,,,,,,4,4085,荻野裕介,40,東京,51.0,A2,6.01,43.68,6.29,48.57,15,40.43,21,31.08,1,2,,,,,,,,,,,,5,5075,中島秀治,24,滋賀,54.0,B1,3.13,8.6,3.22,,55,28.3,24,27.63,3,,,,,,1,0,,,,,,6,4974,安井瑞紀,27,岡山,48.0,B1,4.57,25.0,2.0,,14,24.07,12,25.3,,,,,,,,,,,,,
202008282205,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,5R,予選,1800,10:49,1,3022,西山昇一,59,愛知,53.0,A1,6.5,45.32,6.45,50.0,46,16.67,42,25.61,6,4,,,,,,,,,,,,2,4131,原 豊土,40,静岡,55.0,A1,6.36,48.18,6.72,53.85,60,34.55,74,26.76,3,,,,,,1,1,,,,,,3,4596,葛原大陽,37,徳島,50.0,A2,6.36,44.8,5.4,28.57,11,26.79,72,32.89,3,,,,,,1,0,,,,,,4,4892,柴田直哉,30,福岡,51.0,B1,4.93,27.84,4.51,19.61,51,23.64,48,29.73,3,,,,,,1,,,,,,,5,3200,熊谷直樹,55,東京,52.0,A1,6.16,42.06,5.25,50.0,64,30.77,37,25.32,1,5,,,,,1,2,,,,,,6,3254,柳澤千春,53,香川,46.0,B1,4.25,17.5,4.68,15.79,22,22.73,70,44.71,6,,,,,,,,,,,,
202008282206,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,6R,予選,1800,11:18,1,3261,大川茂実,57,岡山,50.0,B1,4.53,21.1,,,40,29.63,29,28.0,4,,,,,,2,,,,,,,2,4140,梶野学志,39,東京,52.0,A1,6.94,59.22,6.46,38.46,56,33.93,32,24.68,1,2,,,,,1,2,,,,,,3,3070,山室展弘,59,岡山,49.0,A2,5.51,38.78,6.11,43.48,10,44.07,47,27.4,2,2,,,,,1,0,,,,,,4,4785,木幡純也,32,愛知,51.0,B1,3.37,15.87,3.89,,53,18.6,61,37.8,4,,,,,,1,,,,,,,5,4151,下河誉史,38,福岡,57.0,A2,5.4,35.54,4.65,20.59,30,24.49,66,30.49,5,6,,,,,,,,,,,,6,3268,森 竜也,55,三重,52.0,A2,6.33,47.42,6.5,50.0,47,32.69,36,40.48,2,2,,,,,1,1,,,,,
202008282207,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,7R,予選 進入固定 Ｈ１８０,ｍ電,11:48,1,3741,松尾基成,46,福岡,56.0,B1,4.44,23.0,4.49,18.87,54,38.6,52,33.33,2,4,,,,,,,,,,,,2,3951,石川吉鎬,44,大阪,57.0,B1,5.44,34.04,5.22,27.78,48,24.49,23,42.86,5,1,,,,,2,,,,,,,3,4728,山口 亮,32,東京,54.0,B1,4.74,25.0,4.29,17.65,9,37.93,34,40.79,5,1,,,,,,,,,,,,4,4273,佐藤 旭,38,静岡,51.0,B1,5.28,33.62,4.46,26.09,2,40.74,58,42.5,5,,,,,,1,1,,,,,,5,5088,高憧四季,20,大阪,48.0,B1,2.07,7.27,,,34,25.49,19,20.27,6,,,,,,3,,,,,,,6,4923,末武里奈,28,山口,49.0,B2,3.09,11.63,1.75,,58,58.93,11,30.56,4,,,,,,1,,,,,,
202008282208,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,8R,予選,1800,12:20,1,4015,前野竜一,40,山口,59.0,A2,5.61,33.33,6.69,57.14,57,22.0,39,25.0,4,,,,,,1,2,,,,,,2,4043,桐本康臣,40,三重,55.0,A1,5.9,41.61,7.94,74.29,37,19.61,54,36.05,2,5,,,,,3,,,,,,,3,3953,志道吉和,43,福岡,51.0,B1,5.14,36.44,5.45,40.63,44,25.86,53,32.91,2,4,,,,,1,,,,,,,4,4382,高山智至,35,滋賀,56.0,A2,5.3,30.94,,,24,29.63,26,26.58,4,3,,,,,,,,,,,,5,3837,秋山広一,45,香川,50.0,A1,6.64,43.07,6.44,50.0,32,8.57,46,38.55,5,,,,,,2,,,,,,,6,5057,上田紗奈,24,大阪,44.0,B1,3.85,22.99,1.78,,33,38.89,22,23.94,3,,,,,,,,,,,,
202008282209,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,9R,特賞,1800,12:54,1,3478,嶋田貴支,49,香川,51.0,B1,5.38,30.91,5.71,42.86,62,38.98,62,19.18,3,6,,,,,,,,,,,,2,3878,胡本悟志,43,山口,52.0,B1,4.69,28.72,4.88,23.53,5,39.29,59,30.0,3,6,,,,,1,,,,,,,3,4514,上條嘉嗣,30,大阪,53.0,A2,6.07,45.99,5.9,38.1,63,40.0,15,34.18,5,,,,,,1,2,,,,,,4,4623,中北将史,35,三重,52.0,B1,5.37,31.67,4.72,16.67,50,30.36,43,23.94,3,,,,,,2,,,,,,,5,4084,杉山正樹,40,愛知,55.0,A1,6.99,50.34,5.8,30.0,43,41.94,69,34.67,1,3,,,,,4,,,,,,,6,3788,一宮稔弘,48,徳島,53.0,A1,6.94,52.5,5.98,47.62,25,32.56,50,29.73,2,4,,,,,,,,,,,
202008282210,ＢＴＳ高城オープン２２周年記念,第2日,2020-08-28,ボートレース芦屋,10R,特賞,1800,13:30,1,4596,葛原大陽,37,徳島,50.0,A2,6.36,44.8,5.4,28.57,11,26.79,72,32.89,3,,,,,,5,,,,,,,2,4288,永田啓二,35,福岡,52.0,A1,6.47,47.1,6.09,46.51,59,42.11,20,35.9,1,6,,,,,2,,,,,,,3,5075,中島秀治,24,滋賀,54.0,B1,3.13,8.6,3.22,,55,28.3,24,27.63,3,,,,,,4,,,,,,,4,4356,長岡良也,36,兵庫,50.0,A1,7.15,58.33,7.05,57.89,45,22.22,27,43.75,1,4,,,,,1,,,,,,,5,3357,福島陽子,51,岡山,49.0,B1,4.57,19.05,4.7,26.67,8,33.93,64,42.67,6,2,,,,,3,,,,,,,6,3070,山室展弘,59,岡山,49.0,A2,5.51,38.78,6.11,43.48,10,44.07,47,27.4,2,2,,,,,6,,,,,,
