レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603082301,1,3,2,逃げ,5,4,1,2,6,3,0.007,0.014,0.025,0.01,0.007,0.036
202603082302,1,3,2,逃げ,4,3,1,6,2,5,0.048,0.041,0.054,0.01,0.009,0.057
202603082303,2,4,1,逃げ,2,1,6,3,4,5,0.071,0.03,0.021,0.012,0.098,-0.008
202603082304,1,4,6,逃げ,2,6,3,5,4,1,0.026,-0.003,0.027,0.038,0.043,-0.019
202603082305,1,2,5,逃げ,1,3,2,4,5,6,0.024,0.033,0.055,0.006,0.027,0.038
202603082306,3,5,1,逃げ,6,2,1,5,4,3,0.059,0.026,0.048,0.063,0.025,-0.009
202603082307,3,1,6,逃げ,3,5,1,6,4,2,0.059,0.023,0.108,0.02,0.033,0.038
202603082308,5,1,2,逃げ,2,3,6,5,1,4,-0.005,0.089,0.024,-0.005,0.037,0.05
202603082309,1,2,3,逃げ,2,3,1,4,5,6,0.024,0.048,-0.008,0.038,0.027,-0.014
202603082310,2,3,1,逃げ,6,1,4,5,3,2,0.021,0.002,-0.003,0.014,0.023,0.003
202603082311,2,1,5,逃げ,4,2,6,5,1,3,0.076,0.098,0.06,0.06,0.056,0.014
202603082312,1,5,2,逃げ,1,5,6,4,3,2,0.005,0.033,0.032,0.008,0.005,0.031
202603082001,4,3,2,逃げ,5,3,2,1,6,4,0.078,0.099,0.049,0.11,0.052,0.07
202603082002,5,1,2,逃げ,5,3,4,2,1,6,0.047,0.045,0.108,0.084,0.013,0.093
202603082003,3,1,5,逃げ,2,6,1,5,4,3,0.124,0.154,0.082,0.111,0.099,0.108
202603082004,1,5,2,逃げ,1,4,5,6,3,2,0.077,0.087,0.078,0.106,0.098,0.033
202603082005,1,3,2,逃げ,5,1,3,4,6,2,0.12,0.105,0.059,0.11,0.084,0.14
202603082006,3,4,1,逃げ,6,3,1,2,5,4,0.109,0.052,0.095,0.049,0.086,0.136
202603082007,2,1,3,逃げ,5,1,2,3,6,4,0.097,0.013,0.11,0.099,0.095,0.045
202603082008,1,3,4,逃げ,1,2,3,4,6,5,0.085,0.084,0.099,0.108,0.154,0.113
202603082009,1,2,3,逃げ,5,1,2,3,4,6,0.093,0.082,0.111,0.078,0.059,0.106
202603082010,2,4,3,逃げ,6,1,3,2,5,4,0.11,0.108,0.098,0.124,0.047,0.105
202603082011,6,1,2,逃げ,5,2,6,4,3,1,0.136,0.084,0.109,0.12,0.087,0.077
202603082012,4,3,2,逃げ,5,2,4,1,3,6,0.099,0.159,0.133,0.087,0.114,0.067
202603081701,1,4,6,逃げ,3,4,6,1,5,2,-0.117,-0.016,-0.079,0.068,-0.04,-0.013
202603081702,1,4,3,逃げ,2,5,3,1,4,6,0.002,0.015,-0.043,-0.018,-0.018,-0.048
202603081703,5,1,4,逃げ,4,5,3,2,1,6,0.046,-0.007,-0.071,0.044,0.002,0.027
202603081704,4,3,6,逃げ,6,5,1,2,3,4,-0.006,-0.014,-0.044,0.023,-0.032,0.018
202603081705,1,2,3,逃げ,2,4,1,5,3,6,0.02,0.064,-0.013,0.008,0.005,-0.066
202603081706,6,1,4,逃げ,2,3,5,4,6,1,-0.045,-0.091,-0.069,0.032,0.012,-0.035
202603081707,3,4,1,逃げ,5,3,1,2,6,4,-0.024,0.025,0.001,0.019,0.009,0.003
202603081708,3,1,6,逃げ,4,6,1,5,3,2,0.001,-0.097,0.028,-0.042,-0.035,0.039
202603081709,1,4,2,逃げ,1,3,5,2,6,4,0.057,-0.019,-0.004,0.013,0.01,-0.026
202603081710,1,5,4,逃げ,1,6,5,4,2,3,0.016,-0.023,0.068,0.006,-0.007,-0.018
202603081711,2,1,5,逃げ,4,1,3,5,2,6,-0.008,0.001,-0.016,-0.055,-0.119,-0.024
202603081712,1,4,3,逃げ,4,5,2,1,6,3,-0.017,0.035,-0.008,-0.058,-0.004,0.006
