レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603022401,1,6,2,逃げ,3,1,6,5,4,2,0.072,0.037,0.044,0.07,0.077,0.118
202603022402,1,2,3,逃げ,5,4,3,1,6,2,0.059,0.071,0.045,0.077,0.039,0.073
202603022403,2,3,1,逃げ,5,3,4,6,2,1,0.088,0.007,0.099,-0.032,0.128,0.027
202603022404,4,2,3,逃げ,6,2,4,1,5,3,0.1,0.096,0.064,-0.003,0.074,0.127
202603022405,5,1,2,逃げ,5,2,4,3,1,6,0.085,0.045,0.066,0.029,-0.014,0.035
202603022406,1,2,4,逃げ,5,4,1,6,3,2,0.017,0.062,0.074,-0.018,0.073,0.075
202603022407,4,1,2,差し,3,5,6,1,2,4,0.072,-0.03,0.051,0.02,0.099,0.051
202603022408,1,3,4,逃げ,1,6,4,3,5,2,-0.022,0.08,0.013,0.049,0.032,0.151
202603022409,1,2,6,逃げ,1,3,5,6,4,2,-0.047,0.071,0.071,0.107,0.049,0.049
202603022410,1,4,3,逃げ,1,6,4,3,2,5,0.009,0.071,0.086,0.003,0.115,0.035
202603022411,1,2,6,逃げ,1,2,5,6,4,3,0.024,0.078,0.055,0.075,0.084,0.106
202603022412,1,4,5,逃げ,2,4,6,1,3,5,-0.025,0.062,0.026,-0.03,0.085,0.072
202603022201,1,2,5,逃げ,1,4,5,3,2,6,0.157,0.18,0.114,0.201,0.091,0.198
202603022202,5,1,4,逃げ,2,4,6,3,1,5,0.07,0.131,0.029,0.207,0.21,0.165
202603022203,2,1,6,逃げ,4,1,5,6,3,2,0.147,0.08,0.102,0.123,0.085,0.115
202603022204,3,2,1,逃げ,2,3,1,6,4,5,0.108,0.287,0.172,0.14,0.176,0.13
202603022205,2,3,1,逃げ,2,1,5,3,6,4,0.071,0.104,0.047,0.076,0.179,0.161
202603022206,3,4,1,逃げ,2,6,1,4,3,5,0.077,0.129,0.08,0.162,0.191,0.151
202603022207,1,6,3,逃げ,1,6,4,5,3,2,0.131,0.189,0.089,0.093,0.153,0.06
202603022208,4,3,2,逃げ,5,2,3,1,6,4,0.108,0.079,0.101,0.097,0.09,0.086
202603022209,4,3,1,逃げ,3,2,5,1,6,4,0.017,0.059,0.109,0.052,0.238,0.133
202603022210,6,2,5,逃げ,4,2,6,5,3,1,0.209,0.071,0.111,0.161,0.064,0.098
202603022211,6,2,1,逃げ,3,5,2,6,4,1,0.052,0.178,0.095,0.2,0.124,0.133
202603022212,1,5,3,逃げ,1,5,2,6,4,3,0.125,0.163,0.106,0.18,0.148,0.123
202603022112,4,1,2,逃げ,2,3,4,1,6,5,0.12,0.134,0.09,0.135,0.135,0.171
202603022001,3,4,5,逃げ,6,2,1,3,4,5,0.096,0.075,0.096,0.085,0.067,0.087
202603022002,3,1,2,逃げ,4,5,1,6,2,3,0.066,0.054,0.062,0.074,0.069,0.088
202603022003,1,2,4,逃げ,1,4,3,2,5,6,0.102,0.136,0.064,0.069,0.086,0.117
202603022004,1,3,2,逃げ,2,3,1,6,4,5,0.088,0.095,0.094,0.098,0.065,0.101
202603022005,1,2,3,逃げ,1,4,2,3,5,6,0.102,0.122,0.05,0.094,0.078,0.117
202603022006,5,1,3,逃げ,5,4,3,2,1,6,0.103,0.095,0.11,0.044,0.078,0.07
202603022007,1,5,2,逃げ,3,2,6,4,1,5,0.1,0.135,0.137,0.029,0.076,0.046
202603022008,4,2,1,逃げ,5,2,6,1,3,4,0.121,0.071,0.083,0.067,0.068,0.108
202603022009,3,6,4,逃げ,5,3,1,4,6,2,0.066,0.035,0.09,0.075,0.065,0.081
202603022010,4,1,2,逃げ,6,2,5,1,3,4,0.082,0.07,0.07,0.096,0.063,0.105
202603022011,1,4,5,逃げ,3,6,5,2,1,4,0.064,0.087,0.078,0.073,0.102,0.079
202603022012,1,4,5,逃げ,2,5,6,1,4,3,0.126,0.09,0.082,0.085,0.146,0.096
202603021901,2,1,5,逃げ,4,1,3,5,2,6,-0.028,-0.022,-0.026,-0.029,0.003,0.063
202603021902,4,1,2,逃げ,4,2,3,1,6,5,-0.048,0.013,-0.041,-0.021,0.042,-0.059
202603021903,6,5,3,逃げ,3,6,4,5,2,1,0.001,0.039,-0.003,0.011,0.024,0.01
202603021904,2,6,4,逃げ,5,1,6,3,2,4,0.02,0.006,-0.029,-0.064,-0.035,-0.024
202603021905,5,1,6,逃げ,2,5,6,4,1,3,0.024,0.027,-0.002,0.012,0.01,0.001
202603021906,1,4,6,逃げ,1,3,5,4,6,2,-0.006,-0.026,-0.033,-0.015,-0.057,0.049
202603021907,1,4,6,逃げ,1,6,5,2,4,3,0.019,0.019,0.045,0.024,-0.001,0.019
202603021908,1,6,5,逃げ,2,3,5,6,4,1,-0.01,-0.067,-0.023,-0.042,-0.003,-0.022
202603021909,1,5,4,逃げ,1,6,5,3,4,2,-0.041,0.04,0.012,-0.008,0.061,0.022
202603021910,2,3,5,逃げ,6,1,4,5,2,3,0.025,-0.005,-0.015,-0.03,0.006,-0.014
202603021911,3,1,6,逃げ,3,2,1,6,5,4,-0.005,-0.051,-0.03,0.015,0.027,-0.034
202603021912,6,3,4,逃げ,5,6,4,2,3,1,-0.003,0.072,-0.001,-0.059,-0.023,-0.021
202603021801,1,3,2,逃げ,1,3,2,6,5,4,-0.007,0.044,0.01,0.038,-0.044,0.076
202603021802,2,1,3,逃げ,2,1,3,4,6,5,0.009,0.007,0.018,0.006,-0.0,0.047
202603021803,4,2,1,逃げ,5,2,6,1,4,3,-0.01,0.026,-0.027,-0.002,0.012,-0.027
202603021804,5,3,1,逃げ,5,4,2,6,1,3,0.012,-0.002,-0.024,-0.065,-0.032,0.107
202603021805,4,3,1,逃げ,4,5,3,1,6,2,0.011,0.023,0.055,-0.009,0.01,0.013
202603021806,1,6,3,逃げ,2,5,3,4,6,1,0.029,0.044,0.091,0.066,0.037,0.054
202603021807,2,3,5,逃げ,6,1,2,3,4,5,-0.03,0.007,-0.028,0.003,0.009,-0.009
202603021808,4,1,5,逃げ,5,6,3,1,2,4,-0.0,-0.045,-0.011,0.013,0.016,0.01
202603021809,1,2,3,逃げ,1,2,3,6,4,5,0.003,-0.053,-0.01,-0.021,0.078,0.005
202603021810,6,3,1,逃げ,5,3,4,6,2,1,0.041,0.084,0.082,0.025,0.006,-0.007
202603021811,3,1,6,逃げ,4,5,1,6,2,3,0.004,-0.008,-0.016,-0.001,0.061,0.045
202603021812,1,6,3,逃げ,3,5,2,6,4,1,0.114,-0.006,-0.0,-0.008,-0.022,-0.003
202603021401,3,6,4,逃げ,6,4,1,3,5,2,0.165,0.04,0.222,0.221,0.147,0.225
202603021402,6,3,5,逃げ,3,6,2,5,4,1,0.251,0.166,0.182,0.166,0.226,0.189
202603021403,5,2,4,逃げ,5,2,6,4,1,3,0.143,0.142,0.171,0.17,0.164,0.175
202603021404,2,3,5,逃げ,6,1,2,3,4,5,0.143,0.142,0.185,0.2,0.146,0.208
202603021405,6,2,3,逃げ,6,3,2,5,4,1,0.195,0.229,0.201,0.159,0.106,0.187
202603021406,2,4,1,逃げ,2,1,6,3,5,4,0.196,0.171,0.16,0.202,0.04,0.211
202603021407,3,1,6,逃げ,4,3,1,5,6,2,0.226,0.183,0.077,0.225,0.171,0.179
202603021408,4,5,2,逃げ,6,4,3,1,2,5,0.261,0.173,0.221,0.189,0.143,0.211
202603021409,2,4,3,逃げ,6,1,3,2,4,5,0.165,0.186,0.147,0.185,0.166,0.222
202603021410,6,1,3,逃げ,3,5,2,6,4,1,0.2,0.166,0.159,0.16,0.165,0.143
202603021411,2,4,3,逃げ,6,1,3,5,2,4,0.146,0.077,0.229,0.178,0.196,0.251
202603021412,3,1,5,逃げ,2,6,1,5,4,3,0.161,0.16,0.172,0.056,0.152,0.222
202603020801,1,4,3,逃げ,5,3,4,1,2,6,0.061,0.01,0.089,0.066,0.011,0.014
202603020802,1,5,2,逃げ,4,2,5,3,1,6,0.075,0.087,0.054,0.081,0.108,0.048
202603020803,1,3,5,逃げ,4,5,1,6,2,3,0.132,0.034,-0.055,0.056,0.069,0.014
202603020804,1,6,3,逃げ,1,6,4,3,5,2,0.061,0.054,0.075,0.089,0.031,0.092
202603020805,1,4,2,逃げ,3,6,5,1,4,2,0.061,0.186,0.054,0.046,0.041,0.102
202603020806,1,6,4,逃げ,4,6,3,1,5,2,0.116,0.05,-0.001,0.019,0.102,0.062
202603020807,6,2,4,差し,5,1,3,4,6,2,0.058,0.021,0.018,0.128,0.058,0.097
202603020808,2,4,3,逃げ,3,1,6,5,4,2,0.08,0.055,0.056,0.05,0.144,0.085
202603020809,1,3,2,逃げ,2,4,1,3,5,6,0.034,-0.018,0.037,0.05,0.094,0.073
202603020810,1,3,2,逃げ,5,4,1,2,3,6,0.085,0.111,0.051,0.078,0.052,0.056
202603020811,1,3,2,逃げ,3,5,1,4,6,2,0.096,0.079,0.107,0.063,0.157,0.039
202603020812,1,2,3,逃げ,3,4,5,1,2,6,0.053,0.062,0.113,0.038,0.037,0.053
202603020701,1,5,2,逃げ,2,3,4,6,1,5,0.019,0.036,0.024,0.048,0.003,-0.018
202603020702,2,4,5,差し,6,4,2,1,5,3,0.115,0.013,0.015,0.024,0.013,-0.003
202603020703,2,4,1,逃げ,6,1,5,3,2,4,0.066,0.06,0.042,0.085,0.011,0.055
202603020704,6,5,1,逃げ,4,2,3,6,5,1,-0.005,0.017,0.038,0.043,0.03,0.002
202603020705,2,1,6,逃げ,2,1,5,6,4,3,0.025,0.037,0.008,0.042,0.084,0.053
202603020706,5,2,1,逃げ,3,5,2,4,1,6,0.002,0.052,0.007,0.016,0.025,0.073
202603020707,1,3,2,逃げ,5,3,1,2,6,4,0.019,0.051,0.033,0.03,0.121,0.075
202603020708,2,1,6,差し,5,6,4,2,3,1,0.052,0.085,-0.019,-0.016,0.041,0.081
202603020709,6,1,3,逃げ,2,5,3,6,4,1,0.002,0.069,-0.012,-0.002,0.01,0.016
