レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603302401,1,3,2,逃げ,4,1,2,6,5,3,0.027,0.044,-0.014,0.206,0.084,0.067
202603302402,3,1,2,逃げ,3,5,2,1,4,6,0.143,0.037,-0.022,0.083,0.016,0.167
202603302403,1,3,2,逃げ,2,1,3,5,6,4,0.053,0.027,0.011,0.034,0.107,0.018
202603302404,1,5,4,逃げ,6,4,5,2,3,1,0.004,0.076,0.048,0.064,-0.017,-0.02
202603302405,4,1,2,差し,6,4,5,1,2,3,0.136,-0.032,0.004,0.017,0.09,0.04
202603302406,1,5,3,逃げ,3,4,2,5,1,6,0.053,-0.008,0.018,0.164,-0.025,0.03
202603302407,1,2,3,逃げ,1,3,5,4,6,2,-0.051,-0.043,-0.022,0.018,0.011,0.073
202603302408,1,6,4,逃げ,4,5,3,6,2,1,0.159,-0.028,0.032,-0.025,0.068,-0.059
202603302409,1,6,2,逃げ,2,4,5,3,6,1,0.026,0.043,0.129,0.113,0.181,-0.019
202603302410,1,3,2,逃げ,4,6,1,2,3,5,0.033,-0.045,-0.012,0.113,-0.025,-0.004
202603302411,1,3,2,逃げ,1,6,3,2,5,4,0.022,-0.003,0.066,-0.014,0.068,0.001
202603302412,1,2,3,逃げ,1,2,6,3,5,4,-0.012,0.035,0.025,0.003,0.02,0.056
202603302301,1,4,5,逃げ,6,5,1,2,4,3,0.006,0.076,0.044,0.044,0.097,0.04
202603302302,1,2,4,逃げ,4,6,3,2,5,1,0.011,0.088,0.045,0.053,-0.037,0.015
202603302303,3,1,2,逃げ,4,1,2,5,3,6,0.083,0.021,0.08,-0.006,0.037,0.057
202603302304,3,4,5,逃げ,4,6,1,3,5,2,0.071,0.025,0.062,0.038,0.085,0.122
202603302305,4,1,2,逃げ,5,6,3,1,2,4,0.065,-0.005,0.058,0.098,0.073,0.027
202603302306,4,6,2,差し,3,5,4,6,2,1,0.088,0.046,0.026,0.045,0.069,0.068
202603302307,1,2,3,逃げ,1,5,6,4,3,2,0.061,0.021,0.065,0.054,0.026,0.002
202603302308,5,4,3,逃げ,6,2,1,4,5,3,0.005,0.053,0.03,0.016,0.047,0.062
202603302309,4,3,1,差し,6,1,4,2,5,3,0.026,0.032,0.012,0.1,0.068,0.075
202603302310,1,2,4,逃げ,2,6,5,4,1,3,0.097,0.08,-0.016,0.013,0.018,0.025
202603302311,2,1,3,逃げ,3,1,5,2,6,4,0.021,0.077,0.129,0.064,0.081,-0.004
202603302312,1,5,2,逃げ,5,3,4,2,1,6,0.034,0.01,0.036,0.06,0.051,0.087
202603302101,1,4,3,逃げ,1,3,4,2,6,5,0.085,0.071,0.131,0.16,0.085,0.047
202603302102,5,1,3,逃げ,4,6,2,5,1,3,0.032,0.051,0.153,0.128,0.069,0.142
202603302103,4,3,5,逃げ,6,5,2,1,3,4,0.089,0.096,0.161,0.174,0.061,0.07
202603302104,3,1,2,逃げ,3,2,1,5,4,6,0.117,0.078,0.173,0.06,0.092,0.143
202603302105,1,6,3,逃げ,3,5,4,2,6,1,0.139,0.161,0.076,0.187,0.123,0.065
202603302106,2,4,3,逃げ,5,3,2,1,6,4,0.159,0.037,0.091,0.063,0.081,0.039
202603302107,1,2,3,逃げ,1,4,2,6,5,3,0.168,0.115,0.12,0.105,0.093,0.136
202603302108,3,2,5,逃げ,4,3,1,6,2,5,0.085,0.11,0.065,0.087,0.13,0.07
202603302109,6,1,3,逃げ,4,2,3,6,5,1,0.13,0.176,0.105,0.067,0.071,0.134
202603302110,6,1,4,逃げ,4,6,5,2,3,1,0.061,0.047,0.121,0.099,0.141,0.157
202603302111,1,3,4,逃げ,1,5,3,2,6,4,0.08,0.16,0.196,0.133,0.058,0.039
202603302112,5,3,1,逃げ,5,6,4,2,1,3,0.119,0.143,0.066,0.096,0.088,0.122
202603301901,4,2,5,逃げ,6,3,5,1,2,4,0.011,0.019,0.049,0.056,0.024,-0.011
202603301902,5,2,1,逃げ,2,4,6,3,1,5,-0.015,0.002,0.01,-0.02,-0.02,-0.008
202603301903,5,2,3,逃げ,2,4,3,6,1,5,0.021,-0.063,0.046,-0.04,0.009,-0.041
202603301904,5,3,4,逃げ,5,3,2,4,1,6,-0.021,-0.01,0.046,0.018,0.029,0.012
202603301905,4,2,1,逃げ,4,3,5,1,6,2,0.059,0.006,-0.008,0.031,0.088,0.05
202603301906,3,6,4,逃げ,5,6,1,3,2,4,0.076,-0.025,0.006,0.004,-0.003,0.0
202603301907,4,5,1,逃げ,3,6,5,1,2,4,0.02,0.06,0.035,0.006,-0.043,0.074
202603301908,2,5,4,逃げ,6,2,4,3,1,5,0.019,0.028,0.037,0.03,0.01,-0.033
202603301909,1,2,3,逃げ,1,2,3,6,5,4,0.017,0.024,-0.001,0.039,-0.016,0.128
202603301910,1,2,4,逃げ,1,2,5,4,6,3,-0.012,0.034,0.082,0.007,0.03,-0.016
202603301911,1,2,3,逃げ,1,4,2,6,5,3,0.023,0.002,-0.058,-0.002,-0.053,0.019
202603301912,6,1,5,逃げ,4,6,5,2,3,1,0.046,-0.063,0.063,0.047,0.031,0.048
202603301701,3,2,5,逃げ,6,2,1,5,3,4,0.005,-0.079,-0.049,-0.032,-0.07,0.031
202603301702,6,5,1,逃げ,3,4,5,6,1,2,-0.101,0.017,-0.071,-0.05,-0.07,0.013
202603301703,1,5,6,逃げ,3,5,6,4,1,2,0.027,-0.041,-0.004,-0.059,-0.058,-0.164
202603301704,1,5,4,逃げ,2,4,6,3,1,5,-0.092,-0.072,-0.158,0.026,-0.023,0.012
202603301705,1,6,3,逃げ,5,3,2,4,6,1,-0.045,-0.089,-0.068,-0.02,-0.041,-0.021
202603301706,2,1,5,逃げ,4,1,5,6,2,3,-0.043,0.016,-0.025,-0.019,-0.05,-0.084
202603301707,3,4,6,逃げ,3,6,1,4,5,2,-0.045,-0.047,-0.03,-0.027,-0.006,-0.15
202603301708,2,1,4,逃げ,2,1,6,3,4,5,-0.077,-0.038,0.023,-0.091,-0.044,-0.027
202603301709,3,4,1,逃げ,3,4,1,2,6,5,-0.055,-0.016,0.024,0.034,-0.058,-0.055
202603301710,1,2,3,逃げ,1,2,3,6,5,4,-0.06,-0.135,-0.009,0.054,0.018,-0.054
202603301711,4,1,6,逃げ,3,2,5,1,6,4,-0.042,0.007,0.029,0.016,0.007,-0.055
202603301712,1,2,5,逃げ,1,3,5,6,2,4,-0.055,-0.004,0.039,-0.075,-0.007,0.035
202603301601,1,3,5,逃げ,4,5,1,3,2,6,-0.005,0.041,0.038,0.008,0.002,0.094
202603301602,6,1,5,逃げ,4,2,6,5,3,1,-0.012,0.037,0.045,-0.019,-0.07,0.003
202603301603,6,4,2,逃げ,6,2,5,3,4,1,0.049,0.007,0.048,0.031,0.001,0.016
202603301604,4,1,5,逃げ,2,3,5,1,4,6,-0.046,-0.003,0.022,0.009,0.027,0.008
202603301605,3,6,1,逃げ,4,2,1,5,6,3,-0.068,-0.006,0.05,0.008,0.102,0.036
202603301606,3,1,4,逃げ,2,5,1,3,4,6,-0.018,0.046,-0.007,0.1,0.02,0.049
202603301607,5,1,3,逃げ,2,5,3,6,1,4,-0.021,-0.005,-0.077,0.004,0.079,-0.061
202603301608,2,5,4,逃げ,5,1,6,4,2,3,0.004,0.058,0.048,-0.019,0.005,-0.001
202603301609,4,1,3,逃げ,5,2,4,1,6,3,0.023,-0.004,-0.002,0.025,0.044,0.02
202603301610,5,1,4,逃げ,2,5,6,4,1,3,0.037,0.024,0.044,0.054,0.01,0.033
202603301611,4,1,5,逃げ,5,4,6,1,2,3,-0.001,0.038,0.005,0.057,-0.013,-0.019
202603301612,1,5,3,逃げ,1,5,3,4,2,6,0.085,0.044,-0.004,0.09,0.014,0.024
202603301301,4,1,6,逃げ,3,4,5,1,6,2,0.063,0.137,0.015,0.029,0.045,0.037
202603301302,3,2,6,逃げ,6,3,1,5,4,2,0.133,0.017,0.031,0.028,-0.011,0.01
202603301303,6,1,4,逃げ,3,5,6,4,2,1,0.028,0.066,0.067,0.003,-0.002,0.071
202603301304,4,2,5,逃げ,5,2,3,1,4,6,0.043,0.055,0.151,0.01,0.004,0.094
202603301305,4,2,1,逃げ,3,4,6,1,2,5,0.026,0.066,-0.008,0.03,0.011,0.026
202603301306,1,4,5,逃げ,1,5,2,3,4,6,0.026,0.048,0.016,0.003,0.077,0.067
202603301307,1,3,2,逃げ,1,2,3,5,4,6,0.021,-0.021,0.034,0.079,0.025,0.035
202603301308,1,2,4,逃げ,1,2,4,3,6,5,0.006,0.003,0.045,0.092,-0.006,0.033
202603301309,3,6,4,逃げ,6,5,2,3,4,1,0.037,0.171,0.07,0.056,0.067,0.034
202603301310,3,1,5,逃げ,4,5,1,3,2,6,0.002,-0.007,0.01,0.061,0.043,0.036
202603301311,2,3,5,逃げ,5,1,4,6,2,3,0.005,0.041,0.077,0.036,0.019,0.007
202603301312,5,6,1,逃げ,5,3,6,4,1,2,-0.006,0.03,0.135,0.026,0.018,0.053
202603301001,1,3,6,逃げ,4,5,1,2,6,3,-0.055,-0.019,0.001,-0.03,0.051,-0.065
202603301002,1,2,5,逃げ,1,4,5,3,2,6,-0.023,0.006,0.09,-0.037,0.011,-0.024
202603301003,1,3,2,逃げ,3,2,1,5,4,6,-0.004,-0.015,-0.04,0.017,0.016,-0.067
202603301004,1,2,6,逃げ,1,2,6,5,4,3,-0.035,-0.0,-0.003,-0.023,-0.002,-0.103
202603301005,1,6,2,逃げ,5,3,2,4,6,1,-0.008,0.011,-0.048,0.017,-0.047,-0.029
202603301006,4,1,5,逃げ,4,5,3,2,1,6,-0.018,0.011,0.017,-0.025,-0.027,-0.056
202603301007,1,3,5,逃げ,2,3,4,5,1,6,-0.065,-0.037,0.017,0.09,-0.045,0.076
202603301008,4,2,5,差し,6,4,5,1,2,3,-0.024,0.001,-0.023,-0.03,-0.048,-0.053
202603301009,1,6,2,逃げ,3,4,2,6,5,1,-0.099,0.016,-0.03,-0.048,-0.0,-0.014
202603301010,1,3,4,逃げ,1,6,2,4,3,5,-0.025,-0.01,-0.039,-0.001,0.011,-0.019
202603301011,1,4,6,逃げ,1,5,6,2,4,3,-0.035,0.051,0.017,-0.018,-0.006,-0.036
202603301012,1,3,2,逃げ,1,5,6,2,4,3,-0.053,-0.017,0.067,-0.029,-0.055,0.008
202603300901,2,1,4,逃げ,2,1,5,3,4,6,-0.037,-0.02,0.001,0.015,0.076,0.09
202603300902,5,1,2,逃げ,3,5,6,4,1,2,0.029,-0.033,0.031,0.107,-0.023,0.038
202603300903,1,6,4,逃げ,2,6,4,3,5,1,-0.072,0.015,0.022,0.02,-0.024,0.02
202603300904,1,2,5,逃げ,1,4,3,6,5,2,-0.037,-0.018,0.07,0.093,-0.033,-0.029
202603300905,1,4,2,逃げ,3,2,5,1,6,4,-0.012,0.088,0.017,0.014,-0.017,0.016
202603300906,1,3,4,逃げ,1,4,5,6,3,2,0.021,0.107,-0.033,-0.041,0.09,0.026
202603300907,5,1,2,逃げ,5,6,3,2,1,4,-0.024,0.031,0.024,0.038,-0.02,0.076
202603300908,1,5,2,逃げ,6,3,4,2,1,5,0.013,0.015,0.02,-0.029,0.02,0.093
202603300909,3,6,1,逃げ,6,5,1,2,3,4,-0.018,0.02,-0.023,0.017,0.029,0.017
202603300910,2,3,1,逃げ,6,1,3,4,2,5,-0.017,-0.045,-0.041,0.022,0.001,-0.025
