レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603272201,1,6,2,逃げ,1,4,3,6,5,2,0.097,0.157,0.114,0.105,0.113,0.141
202603272202,1,3,4,逃げ,1,2,5,3,4,6,0.114,0.062,0.139,0.158,0.128,0.12
202603272203,4,1,2,逃げ,3,2,5,1,4,6,0.129,0.123,0.113,0.131,0.107,0.231
202603272204,6,4,1,逃げ,5,4,3,2,6,1,0.083,0.143,0.102,0.166,0.125,0.088
202603272205,4,1,3,逃げ,2,3,5,1,4,6,0.149,0.076,0.106,0.14,0.126,0.107
202603272206,5,1,3,逃げ,5,4,2,3,1,6,0.078,0.09,0.042,0.07,0.073,0.129
202603272207,6,1,3,逃げ,3,4,2,5,6,1,0.128,0.096,0.091,0.04,0.084,0.176
202603272208,5,3,2,逃げ,6,3,4,5,1,2,0.103,0.14,0.126,0.114,0.092,0.139
202603272209,6,3,4,逃げ,6,5,2,4,3,1,0.118,0.099,0.099,0.087,0.135,0.106
202603272210,5,1,4,逃げ,2,5,6,4,1,3,0.098,0.096,0.123,0.127,0.093,0.126
202603272211,2,1,6,逃げ,4,1,3,6,5,2,0.115,0.163,0.078,0.095,0.189,0.091
202603272212,2,1,4,逃げ,2,1,6,3,4,5,0.111,0.068,0.135,0.146,0.147,0.09
202603272102,5,1,2,逃げ,3,2,4,5,1,6,0.123,0.093,0.084,0.168,0.073,0.077
202603272111,1,4,6,逃げ,2,4,6,1,5,3,0.161,0.135,0.125,0.066,0.105,0.1
202603272112,4,2,3,逃げ,5,3,2,1,4,6,0.149,0.152,0.131,0.136,0.178,0.068
202603271901,4,5,6,逃げ,6,5,2,1,3,4,0.093,0.034,0.029,0.103,0.037,0.053
202603271902,4,3,5,逃げ,6,4,3,1,2,5,0.149,0.082,-0.011,0.084,0.071,0.071
202603271903,6,1,3,逃げ,2,6,3,5,4,1,0.075,0.013,0.057,0.096,0.082,0.021
202603271904,2,1,4,逃げ,5,1,6,4,3,2,0.042,0.039,0.016,0.034,0.04,0.069
202603271905,5,3,2,逃げ,5,2,4,3,1,6,0.128,0.105,0.121,0.01,0.018,0.021
202603271906,6,4,3,逃げ,6,5,4,3,2,1,0.071,0.106,0.082,0.116,0.134,0.042
202603271907,5,2,4,逃げ,5,4,2,3,1,6,0.066,0.055,0.03,0.076,0.034,0.078
202603271908,1,5,6,逃げ,1,5,6,3,4,2,0.057,0.115,0.127,0.055,0.039,0.018
202603271909,5,1,2,逃げ,2,3,6,4,1,5,0.028,0.049,0.059,0.059,0.007,0.048
202603271910,1,4,2,逃げ,1,4,6,3,5,2,0.143,0.053,0.077,0.047,0.135,0.085
202603271911,1,2,4,逃げ,1,4,6,2,5,3,0.07,0.091,0.152,0.1,0.154,0.027
202603271912,4,3,5,逃げ,5,4,2,1,3,6,0.115,0.064,0.085,0.072,0.095,0.047
202603271701,1,5,3,逃げ,1,5,3,4,2,6,0.01,0.015,-0.069,0.041,-0.024,-0.105
202603271702,5,1,3,逃げ,4,6,2,5,1,3,-0.023,-0.007,0.024,0.008,-0.028,-0.03
202603271703,2,1,6,逃げ,4,1,3,6,5,2,0.007,0.013,-0.038,-0.02,-0.042,0.011
202603271704,1,6,4,逃げ,1,5,6,4,3,2,-0.012,-0.051,-0.015,0.009,-0.031,-0.097
