レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603152201,6,4,1,逃げ,5,3,6,2,4,1,0.166,0.078,0.092,0.096,0.085,0.139
202603152202,2,3,5,逃げ,2,4,5,6,1,3,0.135,0.216,0.163,0.123,0.132,0.101
202603152203,3,2,4,逃げ,5,2,1,4,6,3,0.101,0.136,0.194,0.113,0.171,0.159
202603152204,6,2,1,逃げ,4,2,6,3,5,1,0.078,0.105,0.176,0.133,0.156,0.139
202603152205,5,3,1,逃げ,3,6,4,2,1,5,0.133,0.08,0.143,0.206,0.148,0.139
202603152206,1,5,6,逃げ,1,3,6,5,4,2,0.124,0.13,0.203,0.183,0.07,0.12
202603152208,4,5,1,逃げ,1,6,3,2,4,5,0.154,0.093,0.065,0.13,0.084,0.114
202603152209,1,5,4,逃げ,1,6,3,2,4,5,0.084,0.171,0.099,0.143,0.141,0.108
202603152210,1,2,4,逃げ,1,3,5,4,2,6,0.107,0.149,0.166,0.131,0.127,0.127
202603152211,2,3,6,逃げ,6,1,2,5,3,4,0.107,0.093,0.185,0.097,0.066,0.063
202603152212,1,2,4,逃げ,1,2,5,3,6,4,0.159,0.104,0.121,0.132,0.103,0.151
202603152102,3,1,4,逃げ,4,6,1,3,5,2,0.077,0.196,0.141,0.149,0.07,0.106
202603152103,1,3,6,逃げ,1,5,3,4,6,2,0.071,0.126,0.115,0.166,0.122,0.176
202603152104,3,1,2,逃げ,3,2,1,5,6,4,0.171,0.121,0.101,0.118,0.098,0.165
202603152107,2,1,3,逃げ,4,1,3,6,2,5,0.18,0.145,0.095,0.187,0.119,0.247
202603152108,1,3,2,逃げ,1,3,2,6,5,4,0.184,0.074,0.149,0.075,0.183,0.143
202603152109,1,2,4,逃げ,1,2,5,3,4,6,0.1,0.099,0.131,0.161,0.135,0.161
202603152110,6,1,4,逃げ,3,5,4,2,6,1,0.126,0.246,0.046,0.123,0.072,0.147
202603152111,2,3,1,逃げ,4,1,2,5,3,6,0.149,0.098,0.169,0.079,0.121,0.073
202603152112,4,1,3,逃げ,4,6,2,1,5,3,0.165,0.071,0.116,0.169,0.084,0.133
202603152001,5,3,1,逃げ,5,2,3,6,1,4,0.091,0.021,0.096,0.058,0.001,0.075
202603152002,1,5,2,逃げ,3,2,4,5,1,6,0.069,0.084,0.094,0.085,0.079,0.104
202603152003,4,3,5,逃げ,6,5,1,2,3,4,0.058,0.061,0.08,0.066,0.118,0.089
202603152004,1,2,3,逃げ,1,4,3,5,6,2,0.065,0.085,0.063,0.031,0.098,0.081
202603152005,6,1,3,逃げ,6,2,3,4,5,1,0.069,0.114,0.081,0.105,0.054,0.048
202603152006,1,3,2,逃げ,5,4,1,6,2,3,0.029,0.082,0.06,0.033,0.145,0.082
