レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603252201,1,2,4,逃げ,1,2,6,4,3,5,0.143,0.107,0.086,0.127,0.035,0.173
202603252202,3,4,2,逃げ,3,4,1,2,6,5,0.138,0.098,0.145,0.158,0.127,0.12
202603252203,3,1,2,逃げ,3,2,1,5,6,4,0.145,0.104,0.162,0.084,0.146,0.084
202603252204,4,5,2,逃げ,6,3,5,1,2,4,0.171,0.093,0.071,0.1,0.148,0.131
202603252205,5,3,1,逃げ,5,2,4,3,1,6,0.185,0.137,0.141,0.07,0.101,0.12
202603252206,2,3,1,逃げ,4,1,2,5,3,6,0.095,0.079,0.066,0.076,0.146,0.104
202603252207,5,3,1,逃げ,5,4,3,2,1,6,0.122,0.121,0.15,0.095,0.099,0.203
202603252208,4,6,3,逃げ,5,6,3,1,4,2,0.145,0.128,0.094,0.094,0.123,0.183
202603252209,3,1,2,逃げ,4,2,1,5,6,3,0.106,0.116,0.096,0.048,0.148,0.095
202603252210,6,3,4,逃げ,6,5,3,2,4,1,0.113,0.1,0.208,0.118,0.119,0.1
202603252211,5,3,2,逃げ,5,2,4,3,1,6,0.099,0.088,0.101,0.104,0.092,0.075
202603252212,1,6,4,逃げ,1,6,5,4,3,2,0.17,0.13,0.116,0.158,0.1,0.132
202603251801,2,3,6,逃げ,6,1,2,5,4,3,-0.031,-0.024,-0.013,-0.044,-0.016,0.037
202603251802,1,6,4,逃げ,2,6,4,3,5,1,0.015,-0.028,0.06,0.004,0.021,-0.015
202603251803,1,4,3,逃げ,1,6,4,3,5,2,0.022,0.023,0.026,0.015,-0.065,-0.077
202603251804,1,5,4,逃げ,1,5,6,2,4,3,0.023,-0.037,0.054,-0.007,0.021,0.114
202603251805,1,3,2,逃げ,1,4,3,6,5,2,0.013,-0.01,0.031,0.006,-0.006,-0.017
202603251806,6,2,3,逃げ,5,3,4,2,6,1,0.003,0.07,-0.011,0.029,-0.028,0.044
202603251807,3,4,1,逃げ,5,4,1,3,6,2,-0.011,0.049,0.019,-0.045,-0.024,-0.025
202603251808,6,1,4,逃げ,4,5,6,3,2,1,-0.039,-0.014,0.016,0.122,0.007,0.007
202603251809,6,3,2,逃げ,4,3,2,6,5,1,0.079,0.027,-0.013,0.037,-0.037,0.017
202603251810,2,1,5,逃げ,4,1,6,3,2,5,0.033,0.004,0.018,0.054,0.017,0.003
202603251811,4,1,3,逃げ,4,2,3,1,6,5,0.002,0.022,0.016,0.013,-0.015,-0.018
202603251812,2,1,3,逃げ,2,1,3,4,5,6,-0.013,0.007,0.018,0.017,-0.039,-0.021
202603251601,6,2,4,逃げ,6,5,4,3,2,1,0.005,0.04,0.099,0.049,0.061,0.028
202603251602,6,4,1,逃げ,3,4,5,2,6,1,0.067,0.065,-0.015,-0.024,0.113,0.001
202603251603,6,5,1,逃げ,4,5,3,6,2,1,-0.0,0.026,-0.0,0.054,0.035,0.024
202603251604,6,3,2,逃げ,5,4,2,6,3,1,0.029,0.013,0.004,-0.046,-0.009,0.021
202603251605,5,1,2,逃げ,4,3,6,5,1,2,0.009,0.043,-0.018,0.059,0.017,0.061
202603251606,5,3,2,逃げ,5,4,3,6,1,2,0.014,0.034,-0.049,0.04,-0.026,0.113
202603251607,1,2,6,逃げ,4,2,6,3,5,1,0.031,0.005,0.054,0.099,-0.015,-0.002
202603251608,4,3,1,逃げ,4,3,2,1,6,5,0.02,0.049,0.035,0.013,-0.024,-0.013
202603251609,6,3,2,逃げ,6,3,2,5,4,1,0.016,-0.009,0.043,0.026,0.065,-0.042
202603251610,2,1,4,逃げ,5,1,4,2,3,6,-0.001,-0.03,-0.003,-0.019,0.067,0.029
202603251611,5,1,4,逃げ,4,5,6,2,1,3,0.023,0.009,0.033,0.004,0.003,0.031
202603251612,1,5,3,逃げ,1,5,3,2,4,6,0.012,0.017,0.008,0.063,0.045,-0.017
202603251501,2,1,5,逃げ,5,1,3,4,2,6,0.137,0.057,0.048,0.022,0.023,0.044
202603251502,6,1,3,逃げ,3,6,5,4,2,1,0.024,0.128,0.131,0.181,0.095,0.039
202603251503,4,1,5,逃げ,2,5,4,1,3,6,0.111,0.08,0.101,0.096,0.065,0.123
202603251504,6,1,3,逃げ,4,5,2,3,6,1,0.075,0.067,0.076,0.047,0.026,0.088
202603251505,1,3,5,逃げ,3,4,1,6,2,5,0.094,0.022,0.142,0.032,0.021,0.098
202603251506,1,2,3,逃げ,1,2,6,5,3,4,0.052,0.069,0.044,0.137,0.074,0.106
202603251507,3,1,2,逃げ,3,5,1,4,6,2,0.063,0.131,0.027,0.048,0.13,0.114
202603251508,1,3,6,逃げ,1,3,4,5,6,2,0.108,0.118,0.065,0.088,0.097,0.057
202603251509,3,2,1,逃げ,6,3,1,2,5,4,0.123,0.098,0.078,0.135,0.098,0.024
