レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603072301,2,6,1,逃げ,6,2,5,4,3,1,0.013,0.047,0.033,0.007,0.044,0.02
202603072302,1,2,4,逃げ,1,3,6,2,4,5,0.017,0.035,0.022,0.044,0.059,0.065
202603072303,1,3,2,逃げ,1,2,4,6,5,3,0.036,0.012,0.076,0.045,0.036,0.072
202603072304,3,2,1,逃げ,6,2,1,5,4,3,0.038,0.048,0.108,0.044,0.038,0.078
202603072305,1,5,2,逃げ,6,2,5,4,1,3,0.03,0.053,0.03,0.111,0.043,0.045
202603072306,1,2,3,逃げ,3,2,1,6,4,5,0.038,0.049,0.028,0.039,0.053,0.047
202603072307,3,1,4,逃げ,2,6,1,4,5,3,0.053,0.076,0.022,0.051,0.074,0.049
202603072308,5,1,2,逃げ,2,4,5,3,1,6,0.038,0.072,0.048,0.071,0.108,0.06
202603072309,1,2,6,逃げ,1,6,2,3,5,4,0.077,0.028,0.017,0.013,0.015,0.111
202603072310,2,4,1,逃げ,5,3,6,4,1,2,0.033,0.03,0.036,0.032,0.028,0.048
202603072311,1,2,3,逃げ,1,2,4,6,3,5,0.066,0.056,0.053,0.041,0.063,0.062
202603072312,1,3,4,逃げ,5,6,1,3,2,4,0.124,0.054,0.048,0.054,0.039,0.099
202603072101,1,3,2,逃げ,1,4,3,6,5,2,0.072,0.097,0.127,0.098,0.138,0.073
202603072102,5,3,2,逃げ,6,3,2,4,1,5,0.19,0.12,0.212,0.039,0.077,0.16
202603072104,1,6,2,逃げ,3,2,4,6,5,1,0.19,0.151,0.081,0.049,0.265,0.087
202603072105,5,1,2,逃げ,3,2,4,5,1,6,0.181,0.186,0.077,0.179,0.245,0.138
202603072106,2,3,4,逃げ,5,1,3,2,6,4,0.202,0.113,0.146,0.166,0.138,0.173
202603072107,2,3,5,逃げ,5,1,3,6,2,4,0.053,0.091,0.151,0.155,0.22,0.235
202603072108,2,1,4,逃げ,2,1,4,3,6,5,0.201,0.068,0.066,0.075,0.118,0.159
202603072110,1,2,3,逃げ,1,3,2,6,4,5,0.143,0.181,0.125,0.051,0.091,0.195
202603072111,6,4,2,逃げ,6,2,5,3,4,1,0.06,0.092,0.168,0.145,0.044,0.116
