レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603102401,1,2,4,逃げ,4,1,6,3,5,2,0.019,0.06,-0.025,0.021,0.021,0.024
202603102402,1,2,3,逃げ,3,4,1,5,2,6,0.025,0.023,0.012,0.027,-0.003,-0.035
202603102403,1,3,2,逃げ,1,2,3,5,6,4,-0.039,0.036,-0.032,0.018,0.057,0.024
202603102404,1,3,2,逃げ,5,3,4,2,6,1,0.147,0.0,0.029,-0.037,0.014,-0.004
202603102405,1,2,6,逃げ,2,1,5,6,3,4,0.003,0.133,-0.017,0.004,0.008,-0.019
202603102406,1,2,3,逃げ,1,4,3,2,6,5,0.004,0.034,-0.029,-0.007,-0.026,0.006
202603102407,1,3,2,逃げ,6,3,1,4,2,5,-0.025,-0.018,0.02,0.006,-0.011,0.009
202603102408,1,2,4,逃げ,5,4,6,3,2,1,-0.022,0.004,0.023,0.02,-0.004,-0.017
202603102409,1,3,5,逃げ,3,6,4,5,1,2,0.005,0.026,0.004,0.006,0.017,0.013
202603102410,1,2,3,逃げ,3,2,5,6,1,4,0.021,0.015,0.141,0.06,0.02,0.005
202603102411,1,5,6,逃げ,3,6,5,2,4,1,0.023,0.03,-0.016,-0.052,0.054,0.028
202603102412,1,3,2,逃げ,5,3,1,6,4,2,0.026,-0.023,0.039,-0.014,0.014,-0.036
202603102301,1,2,4,逃げ,3,1,4,2,5,6,0.014,0.077,-0.016,0.026,-0.021,0.053
202603102302,1,2,4,逃げ,3,4,2,1,6,5,-0.029,0.034,-0.003,0.078,0.16,0.066
202603102303,4,3,2,逃げ,6,4,3,5,1,2,0.059,0.002,0.02,0.031,0.043,0.113
202603102304,3,1,2,差し,5,4,1,3,6,2,0.021,0.08,0.052,-0.021,0.022,-0.002
202603102305,1,5,3,逃げ,3,6,2,5,4,1,0.014,0.057,0.067,0.073,0.021,-0.016
202603102306,3,4,1,逃げ,4,6,5,3,1,2,0.005,-0.023,0.025,0.06,-0.012,-0.002
202603102307,6,1,4,逃げ,5,2,6,3,4,1,0.005,0.04,0.158,0.057,-0.015,0.052
202603102308,2,5,1,差し,4,1,5,6,3,2,-0.012,0.085,0.008,0.003,-0.007,0.05
202603102309,2,1,4,逃げ,5,1,4,6,3,2,0.074,0.02,0.028,0.006,0.025,-0.02
202603102310,2,3,4,逃げ,6,3,2,4,1,5,0.079,-0.007,0.026,0.014,0.091,0.027
202603102311,2,4,1,逃げ,4,1,5,2,6,3,-0.042,0.058,0.014,0.013,0.025,0.065
202603102312,1,2,3,逃げ,1,5,4,3,2,6,0.142,0.006,0.053,0.029,0.071,0.078
202603101701,1,4,5,逃げ,1,6,2,4,3,5,-0.03,-0.03,-0.117,-0.028,-0.036,0.007
202603101702,3,1,2,逃げ,3,4,1,5,2,6,-0.024,-0.017,-0.053,0.023,-0.005,-0.031
202603101703,1,5,6,逃げ,2,6,4,5,1,3,-0.052,-0.135,0.001,-0.015,-0.027,-0.048
202603101704,1,4,5,逃げ,5,6,1,3,2,4,0.016,-0.1,-0.034,-0.016,0.003,-0.012
202603101705,4,5,2,逃げ,6,2,5,1,3,4,0.003,-0.066,0.002,0.001,-0.073,0.034
202603101706,6,5,1,逃げ,5,3,6,4,2,1,0.014,-0.126,0.027,-0.034,-0.004,0.007
202603101707,4,1,3,逃げ,5,4,3,1,6,2,-0.101,-0.008,-0.121,-0.021,-0.092,-0.107
202603101708,4,2,1,逃げ,3,2,5,1,6,4,-0.008,-0.001,-0.028,-0.021,-0.008,0.022
202603101709,1,2,6,逃げ,1,2,3,5,6,4,-0.039,0.013,-0.007,-0.009,-0.055,-0.004
202603101710,5,3,1,逃げ,3,5,2,4,1,6,-0.001,0.043,-0.03,0.025,0.016,-0.059
202603101711,2,3,4,逃げ,6,1,2,3,4,5,-0.04,0.015,0.005,-0.085,-0.028,0.024
202603101712,1,5,2,逃げ,4,5,6,3,2,1,-0.004,0.015,-0.019,0.0,-0.113,-0.018
202603101301,3,1,4,逃げ,4,5,1,2,3,6,0.036,0.175,0.027,0.095,0.016,0.113
202603101302,6,1,5,逃げ,3,5,6,4,2,1,0.126,0.082,0.143,0.027,0.029,0.026
202603101303,6,1,4,逃げ,2,6,3,4,5,1,0.022,0.062,-0.003,0.061,0.116,0.008
202603101304,3,2,4,逃げ,6,3,1,4,5,2,0.021,0.097,0.063,0.021,0.014,0.018
202603101305,1,2,3,逃げ,1,3,2,5,4,6,0.081,0.122,0.026,-0.003,-0.011,0.093
202603101306,4,2,6,逃げ,6,2,4,1,3,5,-0.005,0.062,0.132,0.083,0.053,0.037
202603101307,4,1,5,逃げ,3,5,4,1,2,6,0.009,0.111,0.034,0.031,0.064,0.044
202603101308,1,6,3,逃げ,2,6,4,3,5,1,0.015,0.036,0.06,0.173,0.048,-0.023
202603101309,3,4,2,逃げ,6,5,1,3,4,2,-0.021,0.035,-0.013,0.092,0.081,0.061
202603101310,2,5,4,逃げ,6,1,5,2,3,4,0.047,-0.002,0.019,-0.01,0.065,-0.023
202603101311,5,1,2,逃げ,3,2,6,5,1,4,0.078,0.091,0.079,0.143,0.058,0.037
202603101312,2,4,1,逃げ,3,1,5,2,4,6,0.014,0.006,0.016,0.044,0.066,0.032
202603101201,1,2,3,逃げ,1,3,2,4,5,6,-0.08,-0.112,-0.079,-0.089,-0.077,-0.08
202603101202,1,3,6,逃げ,2,6,1,5,4,3,-0.018,-0.096,-0.08,-0.043,-0.032,-0.071
202603101203,3,1,6,逃げ,5,6,1,2,4,3,0.021,-0.025,-0.114,-0.037,-0.035,-0.031
202603101204,1,6,2,逃げ,3,4,6,2,5,1,-0.027,-0.069,-0.103,-0.096,-0.069,0.023
202603101205,1,6,4,逃げ,4,6,5,3,2,1,-0.039,-0.036,-0.024,-0.074,-0.048,-0.003
202603101206,1,5,3,逃げ,2,6,3,4,1,5,-0.035,-0.077,-0.053,-0.08,-0.04,-0.059
202603101207,1,6,3,逃げ,5,4,2,6,3,1,-0.059,-0.032,-0.015,-0.114,-0.112,-0.022
202603101208,1,4,2,逃げ,5,2,6,1,4,3,-0.043,-0.023,-0.037,0.007,-0.029,-0.08
202603101209,2,1,4,逃げ,6,1,5,3,4,2,-0.08,-0.035,-0.069,0.029,-0.089,-0.018
202603101210,3,4,2,逃げ,5,6,1,2,3,4,-0.059,-0.074,-0.031,-0.035,-0.027,-0.039
202603101211,1,2,3,逃げ,2,1,5,4,3,6,0.004,-0.016,-0.04,-0.069,-0.059,0.021
202603101212,1,2,3,逃げ,2,1,3,5,6,4,-0.001,-0.088,-0.091,-0.087,-0.091,-0.086
202603101001,1,2,3,逃げ,1,2,4,5,6,3,-0.025,-0.108,-0.071,-0.074,0.073,0.011
202603101002,1,2,4,逃げ,1,5,4,3,6,2,0.003,-0.08,0.009,-0.008,-0.072,-0.03
202603101003,3,1,2,逃げ,3,4,1,6,2,5,-0.008,0.035,-0.02,-0.077,-0.013,-0.023
202603101004,1,6,3,逃げ,4,3,5,6,1,2,0.015,-0.014,-0.001,-0.086,-0.08,0.02
202603101005,6,3,2,差し,3,5,1,2,6,4,-0.041,0.005,-0.057,-0.085,0.064,-0.02
202603101006,2,1,5,逃げ,6,2,5,4,3,1,-0.054,-0.015,-0.043,0.004,-0.065,-0.073
202603101007,3,6,4,差し,6,3,2,1,5,4,0.058,-0.058,-0.026,0.01,-0.079,-0.067
202603101008,2,1,4,差し,3,4,6,1,5,2,-0.015,-0.0,-0.081,-0.066,-0.069,-0.026
202603101009,2,3,5,逃げ,6,1,2,3,4,5,0.087,-0.002,0.02,-0.019,-0.054,-0.015
202603101010,3,1,4,逃げ,2,4,1,3,6,5,-0.027,-0.028,0.026,-0.082,-0.041,-0.045
202603101011,1,3,2,逃げ,1,3,6,5,4,2,-0.026,-0.066,-0.011,-0.01,-0.085,-0.109
202603101012,1,3,2,逃げ,3,4,1,5,2,6,-0.012,-0.03,-0.029,0.025,-0.0,-0.02
202603100801,1,4,2,逃げ,4,5,2,1,3,6,0.111,0.028,0.064,0.078,0.02,0.034
202603100802,4,1,2,逃げ,5,3,2,1,4,6,0.058,0.072,0.019,0.057,0.042,0.063
202603100803,3,5,2,差し,3,6,1,5,4,2,0.029,0.021,0.073,0.036,0.04,0.074
202603100804,5,2,1,差し,3,1,2,5,4,6,0.048,0.084,0.021,0.065,0.168,0.029
202603100805,5,1,2,逃げ,6,4,5,2,1,3,0.073,0.054,0.034,0.05,0.054,0.073
202603100806,6,3,4,逃げ,2,3,4,1,5,6,0.017,0.038,0.065,0.082,0.028,0.104
202603100807,1,2,4,逃げ,4,1,5,2,3,6,0.045,0.047,0.031,0.048,0.035,0.115
202603100808,1,2,4,逃げ,1,6,5,2,4,3,0.046,0.118,0.061,0.034,0.036,0.027
202603100809,1,4,2,逃げ,4,5,3,1,6,2,0.023,0.014,0.015,0.066,0.04,0.011
202603100810,1,4,3,逃げ,1,6,5,4,2,3,0.044,0.048,0.011,0.053,0.058,0.062
202603100811,1,6,4,逃げ,2,4,5,6,3,1,0.069,0.042,0.061,0.084,0.08,0.036
202603100812,1,5,6,逃げ,4,3,6,5,1,2,0.164,-0.011,0.022,0.061,0.124,0.025
202603100401,4,3,1,逃げ,2,4,3,1,5,6,0.037,0.036,0.042,0.02,0.018,0.102
202603100402,4,2,5,差し,4,6,2,1,3,5,0.04,0.018,0.016,0.056,-0.01,0.114
202603100403,4,5,1,差し,4,6,5,3,1,2,0.052,0.006,0.046,0.083,0.073,0.149
202603100404,5,3,2,差し,3,6,5,2,1,4,0.044,0.041,0.036,0.039,0.021,0.158
202603100405,1,3,2,逃げ,2,5,1,3,6,4,0.053,0.059,0.004,0.11,0.062,0.037
202603100406,1,6,3,逃げ,2,6,5,4,3,1,0.009,0.025,0.053,0.042,0.002,0.042
