レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603222401,1,2,3,逃げ,4,2,5,1,3,6,0.037,0.031,0.08,-0.025,0.029,0.017
202603222402,1,2,4,逃げ,3,1,6,4,2,5,0.024,-0.0,-0.045,0.048,0.115,-0.004
202603222403,1,5,4,逃げ,6,4,3,5,1,2,-0.048,0.034,0.106,-0.012,-0.012,0.047
202603222404,1,4,2,逃げ,6,3,5,1,2,4,0.039,0.04,0.011,-0.03,0.046,0.092
202603222405,1,3,2,逃げ,5,1,4,2,6,3,-0.011,0.015,-0.004,0.008,0.018,0.123
202603222406,1,6,3,逃げ,4,5,3,2,6,1,0.048,0.051,0.035,-0.004,0.127,-0.007
202603222407,1,5,3,逃げ,6,5,2,3,1,4,0.005,-0.007,0.011,0.029,-0.021,0.071
202603222408,1,3,4,逃げ,4,3,6,2,5,1,0.044,0.043,0.037,0.035,0.012,-0.033
202603222409,1,3,4,逃げ,2,4,6,1,5,3,0.004,0.024,-0.031,-0.003,0.04,0.032
202603222410,1,2,5,逃げ,3,4,5,2,1,6,0.016,0.052,-0.009,0.024,-0.018,0.044
202603222411,1,2,6,逃げ,1,3,6,2,5,4,-0.005,-0.033,-0.005,0.102,-0.027,0.02
202603222412,1,2,3,逃げ,1,3,4,2,5,6,-0.017,0.039,0.012,0.051,0.0,0.042
202603222301,4,1,2,逃げ,5,3,4,1,6,2,0.076,0.036,0.053,0.104,0.11,0.068
202603222302,1,4,5,逃げ,1,6,4,5,2,3,-0.022,0.057,0.024,0.169,0.09,0.009
202603222303,5,1,2,逃げ,2,6,3,4,1,5,0.06,0.134,0.104,0.104,-0.057,0.049
202603222304,3,1,4,逃げ,5,6,1,4,3,2,0.024,0.107,0.125,0.158,0.037,0.054
202603222305,2,1,4,逃げ,2,1,6,5,3,4,0.136,0.125,-0.003,0.086,0.036,0.111
202603222306,1,4,3,逃げ,4,6,5,1,2,3,0.171,0.015,0.088,-0.022,0.072,0.182
202603222307,1,4,3,逃げ,1,4,3,2,6,5,0.104,0.11,0.057,0.074,0.134,0.042
202603222308,1,3,5,逃げ,1,6,2,3,5,4,-0.057,0.037,0.11,0.049,0.032,0.066
202603222309,1,3,2,逃げ,1,4,3,2,6,5,0.135,0.111,0.163,0.146,0.104,0.104
202603222310,1,3,4,逃げ,3,4,2,1,6,5,0.23,0.184,0.128,0.048,0.004,0.112
202603222311,1,4,5,逃げ,2,5,6,4,1,3,0.129,-0.001,0.106,0.095,0.13,0.083
202603222312,1,4,6,逃げ,4,5,6,2,3,1,0.126,0.119,0.051,0.106,0.031,0.088
202603222001,3,2,6,逃げ,4,2,1,6,5,3,0.041,0.051,0.015,0.108,0.075,0.098
202603222002,3,1,4,逃げ,4,5,1,3,6,2,0.042,0.015,0.019,0.081,0.132,0.12
202603222003,1,5,6,逃げ,5,4,6,2,1,3,0.055,0.057,0.132,0.104,0.101,0.137
202603222004,4,3,1,逃げ,6,4,2,1,3,5,0.036,0.083,0.066,0.049,0.06,0.04
