レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603232401,1,2,3,逃げ,5,3,1,2,4,6,0.045,0.016,-0.0,0.014,0.026,0.114
202603232402,1,2,5,逃げ,5,2,3,1,6,4,0.027,0.015,0.055,0.1,0.018,0.017
202603232403,1,2,6,逃げ,1,4,2,6,5,3,-0.038,0.047,0.053,0.027,0.053,-0.045
202603232404,1,2,3,逃げ,5,3,2,6,4,1,0.07,-0.006,-0.005,0.099,0.089,0.007
202603232405,1,4,3,逃げ,4,5,2,6,3,1,0.044,0.112,0.008,0.042,0.011,0.029
202603232406,1,2,6,逃げ,1,6,5,4,3,2,-0.015,0.0,0.032,-0.0,0.055,0.053
202603232407,1,2,3,逃げ,1,3,2,5,6,4,-0.021,0.012,0.032,0.053,0.114,0.071
202603232408,1,5,2,逃げ,1,2,6,3,5,4,-0.011,0.109,0.053,0.017,0.047,0.089
202603232409,1,6,2,逃げ,6,2,3,5,4,1,0.036,0.005,0.015,-0.005,0.027,-0.026
202603232410,1,2,4,逃げ,1,6,3,5,4,2,-0.027,0.048,0.045,0.058,-0.006,0.033
202603232411,1,2,4,逃げ,1,3,2,5,6,4,-0.019,0.012,0.001,-0.048,-0.031,-0.025
202603232412,1,2,3,逃げ,4,1,3,2,6,5,0.029,-0.011,-0.022,0.016,0.006,0.083
202603232301,1,3,4,逃げ,3,5,1,2,4,6,0.022,0.057,0.096,0.141,0.104,0.037
202603232302,2,4,6,逃げ,3,2,6,4,5,1,0.003,0.107,0.022,-0.04,0.014,0.064
202603232303,1,4,6,逃げ,1,3,4,2,6,5,0.093,0.189,0.057,0.129,-0.005,0.16
202603232304,1,3,6,逃げ,1,6,5,2,3,4,0.083,-0.004,0.016,0.047,-0.007,-0.037
202603232305,1,4,2,逃げ,1,4,6,3,5,2,0.078,0.097,0.109,0.02,0.057,0.046
202603232306,1,3,4,逃げ,1,5,2,4,6,3,0.085,0.104,0.118,0.09,0.096,0.086
202603232307,4,1,3,逃げ,3,6,2,1,5,4,0.11,-0.005,0.087,0.033,0.022,0.084
202603232308,1,3,4,逃げ,1,2,4,6,3,5,0.154,0.047,0.015,0.133,0.057,0.147
202603232309,5,1,3,逃げ,3,5,4,6,1,2,0.189,0.003,0.1,0.037,0.141,0.056
202603232310,4,1,2,逃げ,5,4,2,1,6,3,0.016,0.109,0.083,0.085,0.093,0.062
202603232311,1,5,6,逃げ,5,3,6,2,1,4,0.033,0.022,-0.004,0.11,0.078,0.107
202603232312,1,2,6,逃げ,4,3,5,2,6,1,0.126,0.21,-0.001,0.112,0.184,0.119
202603232212,6,1,2,逃げ,4,2,3,5,6,1,0.141,0.177,0.121,0.184,0.15,0.105
202603232001,1,2,3,逃げ,1,2,3,5,4,6,0.019,0.052,0.026,0.12,0.121,0.144
202603232002,3,1,5,逃げ,2,5,1,6,3,4,0.097,0.086,0.055,0.079,0.078,0.067
202603232003,2,3,1,逃げ,2,1,4,5,6,3,0.089,0.086,0.161,0.067,0.069,0.107
