レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202603262201,1,5,4,逃げ,1,6,5,4,3,2,0.073,0.139,0.145,0.121,0.116,0.07
202603262202,6,4,2,逃げ,6,2,4,3,5,1,0.19,0.151,0.108,0.195,0.089,0.15
202603262203,5,1,3,逃げ,3,2,4,6,1,5,0.078,0.095,0.134,0.139,0.128,0.146
202603262204,6,1,2,逃げ,4,2,5,6,3,1,0.113,0.149,0.121,0.115,0.135,0.114
202603262205,4,2,5,逃げ,6,2,5,1,4,3,0.041,0.109,0.116,0.095,0.039,0.1
202603262206,2,3,6,逃げ,5,1,4,3,6,2,0.124,0.099,0.175,0.14,0.206,0.107
202603262207,5,1,2,逃げ,3,4,2,6,1,5,0.112,0.102,0.144,0.134,0.176,0.133
202603262208,1,6,2,逃げ,1,4,5,6,3,2,0.086,0.098,0.139,0.121,0.131,0.098
202603262209,2,5,4,逃げ,6,1,3,4,2,5,0.15,0.09,0.09,0.099,0.107,0.19
202603262210,1,4,2,逃げ,1,5,6,2,3,4,0.107,0.068,0.141,0.101,0.097,0.121
202603262211,5,6,2,逃げ,6,4,3,5,1,2,0.102,0.163,0.06,0.147,0.117,0.098
202603262212,3,1,2,逃げ,2,3,1,5,4,6,0.131,0.076,0.067,0.114,0.135,0.151
202603261801,3,1,2,逃げ,4,3,1,5,6,2,0.015,-0.025,-0.066,-0.048,0.064,-0.022
202603261802,6,2,1,逃げ,5,4,2,3,6,1,-0.006,-0.018,-0.058,0.02,-0.03,-0.008
202603261803,2,1,3,逃げ,2,1,5,6,3,4,0.021,0.047,-0.098,-0.039,0.022,-0.033
202603261804,2,1,6,逃げ,2,1,5,6,3,4,-0.031,-0.002,0.011,0.037,0.114,0.015
202603261805,2,5,4,逃げ,6,3,5,2,1,4,-0.008,-0.032,-0.035,-0.066,0.011,-0.036
202603261806,1,3,6,逃げ,1,5,2,6,3,4,-0.016,-0.03,-0.018,-0.017,0.033,0.013
202603261807,6,2,1,逃げ,5,2,6,4,3,1,-0.095,-0.006,0.02,-0.015,0.043,-0.058
202603261808,1,4,2,逃げ,1,5,6,2,4,3,0.011,-0.015,-0.038,-0.004,0.041,0.114
202603261809,1,4,3,逃げ,1,6,3,4,5,2,-0.037,0.063,0.022,0.006,-0.048,0.026
202603261810,2,1,6,逃げ,4,1,3,6,5,2,0.014,0.011,0.033,-0.016,0.018,0.029
202603261811,1,2,5,逃げ,1,2,4,5,3,6,-0.017,0.01,-0.032,0.011,-0.037,-0.028
202603261812,5,1,2,逃げ,2,4,6,5,1,3,-0.003,0.003,0.056,0.041,0.04,0.004
202603261501,2,3,6,逃げ,6,1,5,3,4,2,0.044,0.032,0.131,0.121,0.026,0.057
202603261502,6,1,3,逃げ,2,6,3,4,5,1,0.1,0.13,0.065,0.048,0.137,0.088
202603261503,5,1,3,逃げ,4,6,3,5,1,2,0.181,0.089,0.023,0.067,0.082,0.106
202603261504,4,1,5,逃げ,3,5,4,1,2,6,0.027,0.124,0.022,0.128,0.023,0.049
202603261505,1,4,2,逃げ,2,4,6,5,1,3,0.065,0.026,0.076,0.131,0.13,0.069
202603261506,1,5,3,逃げ,2,3,6,5,1,4,0.091,0.113,0.094,0.074,0.13,0.044
202603261507,1,5,3,逃げ,1,5,3,4,2,6,0.17,0.137,0.067,0.083,0.134,0.089
202603261508,2,5,1,逃げ,6,1,3,5,4,2,0.146,0.076,0.113,0.111,0.032,0.023
202603261509,3,2,4,逃げ,6,2,1,3,5,4,0.075,0.023,0.128,0.091,0.076,0.181
202603261510,2,1,6,逃げ,1,2,6,5,4,3,0.122,0.073,0.058,0.1,0.075,0.018
202603261511,2,6,4,逃げ,6,1,5,3,4,2,0.126,0.058,0.057,0.097,0.129,0.097
202603261512,3,4,1,逃げ,2,6,1,3,4,5,0.143,0.099,0.146,0.117,0.078,0.062
202603261301,3,1,2,逃げ,3,4,1,2,5,6,0.085,0.066,-0.013,0.058,0.142,0.063
202603261302,1,3,5,逃げ,2,6,1,5,4,3,0.04,0.085,0.105,0.01,-0.037,0.092
202603261303,4,1,3,逃げ,3,4,2,1,6,5,0.096,0.03,0.012,0.042,-0.002,0.071
202603261304,1,3,5,逃げ,1,5,2,3,4,6,0.057,0.011,0.049,0.032,0.044,0.097
202603261305,5,6,2,逃げ,6,3,5,4,1,2,0.079,0.015,0.039,0.034,0.035,0.112
202603261306,4,1,3,逃げ,2,6,4,1,5,3,0.017,0.086,0.055,0.095,0.033,0.149
202603261307,1,3,5,逃げ,1,2,3,6,4,5,0.022,0.088,0.098,0.121,0.045,0.103
202603261308,1,4,2,逃げ,3,1,4,2,5,6,0.077,0.05,-0.01,0.056,0.085,0.097
202603261309,1,5,3,逃げ,1,3,4,6,2,5,0.055,0.103,0.028,-0.002,0.03,0.064
202603261310,1,3,5,逃げ,1,6,3,5,2,4,-0.013,0.017,0.033,0.043,0.018,0.016
202603261311,2,1,4,逃げ,5,1,6,2,3,4,0.106,0.016,0.107,0.02,0.046,0.042
202603261312,1,2,3,逃げ,2,1,3,4,5,6,-0.001,0.005,0.041,0.028,0.029,0.102
202603261201,1,5,3,逃げ,3,4,2,6,1,5,0.026,-0.059,-0.028,-0.052,-0.094,0.06
202603261202,5,2,3,差し,6,2,5,4,1,3,0.068,-0.005,-0.031,-0.033,-0.073,0.042
202603261203,4,1,2,逃げ,6,3,2,1,5,4,-0.042,-0.056,-0.023,-0.033,0.016,0.008
202603261204,2,1,3,逃げ,5,1,3,2,4,6,-0.077,-0.049,-0.005,0.029,-0.056,-0.091
202603261205,1,3,2,逃げ,5,3,1,2,4,6,-0.052,-0.035,-0.094,-0.026,-0.048,-0.028
202603261206,3,6,1,逃げ,6,4,1,2,5,3,-0.015,0.009,-0.015,-0.032,-0.034,0.012
202603261207,5,1,3,逃げ,4,6,3,5,1,2,-0.067,-0.005,-0.041,-0.008,-0.095,-0.028
202603261208,1,4,2,逃げ,1,6,5,4,2,3,-0.078,-0.039,0.031,-0.026,0.001,-0.012
202603261209,1,4,2,逃げ,2,5,4,1,6,3,-0.046,-0.024,0.006,-0.069,-0.045,0.005
202603261210,2,1,4,逃げ,3,1,5,6,2,4,-0.082,-0.046,-0.033,0.015,-0.005,-0.087
202603261211,1,2,5,逃げ,3,4,6,2,1,5,-0.002,-0.08,-0.03,-0.053,-0.051,-0.053
