レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202602012301,2026-02-01,23,01R,,,,逃　げ,1,長野　壮志郎,"1'47""0",3,武富　　智亮,"1'48""2",2,常住　　　蓮,"1'49""2",5,植田　　太一,"1'50""4",4,小野　　生奈,"1'51""0",6,渡邉　　優美,"1'53""7",1,0.17,,2,0.16,,3,0.13,,4,0.21,,5,0.17,,6,0.14,,1,2,2.0,2.0,7.0,6.0
202602012302,2026-02-01,23,02R,,,,差　し,2,末永　　和也,"1'47""6",4,渡辺　　浩司,"1'50""8",1,今村　　暢孝,"1'52""0",5,江夏　　　満,"1'52""8",6,米丸　　乃絵,"1'52""9",3,楠原　　正剛,"1'53""1",1,0.11,,2,0.09,,3,0.11,,4,0.15,,5,0.15,,6,0.12,,1,1,2.0,2.0,6.0,6.0
202602012303,2026-02-01,23,03R,,,,抜　き,1,岡崎　　恭裕,"1'47""5",3,安河内　　健,"1'48""3",6,益田　　啓司,"1'49""7",2,川野　　芽唯,"1'50""4",5,宮地　　元輝,"1'52""5",4,山本　　梨菜,"1'52""5",1,0.12,,2,0.18,,3,0.17,,4,0.21,,5,0.12,,6,0.16,,2,1,2.0,2.0,7.0,6.0
202602012304,2026-02-01,23,04R,,,,まくり差し,2,里岡　　右貴,"1'47""4",1,富永　　修一,"1'48""4",3,篠崎　　元志,"1'49""9",4,高倉　　和士,"1'51""3",6,深川　　真二,"1'52""4",5,赤坂　　俊輔,"1'53""2",1,0.12,,6,0.11,,2,0.08,,3,0.07,,4,0.15,,5,0.12,,2,2,2.0,2.0,7.0,6.0
202602012305,2026-02-01,23,05R,,,,まくり,5,峰　　　竜太,"1'47""0",3,竹下　　大樹,"1'48""3",2,塩田　　北斗,"1'50""6",6,今井　　貴士,"1'51""4",1,古澤　　光紀,"1'52""7",4,石川　　真二,"1'54""1",1,0.21,,4,0.17,,2,0.19,,5,0.08,,3,0.08,,6,0.11,,2,3,3.0,3.0,7.0,6.0
202602012306,2026-02-01,23,06R,,,,まくり差し,5,定松　　勇樹,"1'46""2",3,上野　真之介,"1'48""2",1,郷原　　章平,"1'49""5",6,小芦　るり華,"1'50""8",2,渡邉　　優美,"1'52""2",4,瓜生　　正義,"1'53""3",1,0.14,,2,0.11,,3,0.08,,4,0.07,,5,0.04,,6,0.05,,1,2,2.0,2.0,8.0,6.0
202602012307,2026-02-01,23,07R,,,,逃　げ,1,小野　　生奈,"1'46""7",2,古賀　　繁輝,"1'48""8",3,横田　　貴満,"1'50""2",6,原田　　幸哉,"1'51""0",4,安河内　　健,"1'51""0",5,渡辺　　浩司,"1'54""2",1,0.05,,2,0.11,,3,0.13,,4,0.13,,5,0.11,,6,0.07,,2,2,2.0,2.0,7.0,6.0
202602012308,2026-02-01,23,08R,,,,まくり差し,2,富永　　修一,"1'47""3",5,今村　　暢孝,"1'48""5",1,深川　麻奈美,"1'50""2",4,岡崎　　恭裕,"1'51""4",3,永田　　啓二,"1'52""4",6,安河内　　将,"1'54""4",5,0.08,,1,0.11,,2,0.11,,3,0.09,,4,0.11,,6,0.16,,2,2,2.0,2.0,7.0,6.0
202602012309,2026-02-01,23,09R,,,,逃　げ,1,高倉　　和士,"1'50""9",4,常住　　　蓮,"1'53""0",5,今井　　貴士,"1'55""4",6,平田　　忠則,"1'58""6",3,山本　　梨菜,"2'00""2",,,,1,0.12,,2,0.23,,3,0.16,,4,0.13,,5,0.23,,6,0.14,,2,2,3.0,3.0,7.0,6.0
202602012310,2026-02-01,23,10R,,,,逃　げ,1,篠崎　　元志,"1'47""1",3,峰　　　竜太,"1'47""7",5,仲谷　　颯仁,"1'49""7",2,武富　　智亮,"1'50""6",6,岡村　　慶太,"1'51""4",4,楠原　　正剛,"1'52""0",1,0.12,,2,0.15,,3,0.15,,4,0.17,,5,0.21,,6,0.13,,2,2,2.0,2.0,7.0,6.0
