レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202602252301,2026-02-25,23,01R,,,,逃　げ,1,横川　　聖志,"1'51""0",2,松江　　秀徳,"1'52""4",3,関　　　裕也,"1'54""5",5,宮地　　博士,"1'54""6",4,山下　　流心,"1'55""9",6,宮内　由紀英,"1'56""8",1,0.11,,2,0.18,,3,0.14,,4,0.08,,5,0.15,,6,0.17,,3,6,9.0,9.0,12.0,11.0
202602252302,2026-02-25,23,02R,,,,逃　げ,1,山崎　　裕司,"1'51""1",3,森　　　智也,"1'51""9",4,堂原　　洋史,"1'53""1",6,金子　　順一,"1'53""9",5,高井　　駿弥,"1'55""3",2,小林　　愛実,"1'56""6",1,0.16,,2,0.19,,3,0.11,,4,0.06,,5,0.11,,6,0.1,,3,6,7.0,7.0,11.0,11.0
202602252303,2026-02-25,23,03R,,,,まくり差し,4,安河内　　将,"1'51""5",1,相原　　利章,"1'53""4",5,大西　　隆洋,"1'54""9",6,田中　　宏樹,"1'56""2",3,川上　　清人,"1'58""0",2,内田　　　圭,"2'00""0",1,0.14,,2,0.11,,3,0.13,,4,0.08,,5,0.09,,6,0.15,,3,6,6.0,6.0,11.0,11.0
202602252304,2026-02-25,23,04R,,,,まくり,6,笠置　　博之,"1'52""4",2,安東　　幸治,"1'53""6",3,三嶌　　誠司,"1'54""8",4,高橋　　涼夏,"1'55""8",5,加藤　　雅之,"1'58""1",1,根岸　　真優,"1'59""9",1,0.25,,2,0.17,,3,0.17,,4,0.21,,6,0.11,,5,0.25,,3,6,7.0,7.0,11.0,11.0
202602252305,2026-02-25,23,05R,,,,まくり,4,山本　　浩輔,"1'51""2",1,北村　　征嗣,"1'53""1",3,繁野谷　圭介,"1'54""1",6,大澤　　誠也,"1'54""4",5,横川　　聖志,"1'56""2",2,宮嵜　隆太郎,"2'00""7",1,0.12,,2,0.13,,3,0.19,,4,0.11,,5,0.09,,6,0.11,,3,6,7.0,7.0,11.0,11.0
202602252306,2026-02-25,23,06R,,,,差　し,2,浜先　　真範,"1'50""5",1,明石　　正之,"1'52""2",3,大久保信一郎,"1'53""0",6,若狭　奈美子,"1'54""7",5,関　　　裕也,"1'56""6",4,赤松　　咲香,"1'58""0",1,0.06,,2,0.07,,3,0.14,,5,0.19,,4,0.17,,6,0.14,,3,6,7.0,7.0,11.0,11.0
202602252307,2026-02-25,23,07R,,,,差　し,3,森作　　雄大,"1'50""8",2,角谷　　健吾,"1'52""2",1,滝沢　　織寧,"1'53""6",4,松井　　貫太,"1'54""2",6,安藤　　裕貴,"2'01""3",,,,1,0.25,,2,0.15,,3,0.12,,4,0.19,,5,0.19,,6,0.17,,3,6,7.0,7.0,12.0,11.0
202602252308,2026-02-25,23,08R,,,,逃　げ,1,松江　　秀徳,"1'51""5",2,田中　　宏樹,"1'52""6",4,濱本　　優一,"1'54""1",5,坪内　　　実,"1'54""4",3,堂原　　洋史,"1'56""6",6,高橋　　涼夏,"1'57""3",1,0.15,,2,0.11,,3,0.21,,4,0.32,,5,0.18,,6,0.16,,2,6,7.0,7.0,12.0,11.0
202602252309,2026-02-25,23,09R,,,,まくり差し,5,北村　　征嗣,"1'52""2",4,川上　　清人,"1'52""9",2,金子　　順一,"1'55""0",6,藤山　　湧太,"1'55""5",1,加藤　　雅之,"1'56""8",3,宮内　由紀英,"1'59""0",2,0.17,,1,0.22,,3,0.22,,4,0.07,,5,0.11,,6,0.21,,2,6,7.0,7.0,12.0,11.0
202602252310,2026-02-25,23,10R,,,,差　し,2,安河内　　将,"1'49""9",1,近藤　　友宝,"1'53""0",5,長尾　京志郎,"1'54""1",4,安東　　幸治,"1'54""4",6,蜂須　　瑞生,"1'55""9",3,山下　　流心,"1'56""5",1,0.1,,2,0.09,,3,0.13,,4,0.23,,5,0.32,,6,0.23,,2,6,8.0,8.0,12.0,11.0
202602252311,2026-02-25,23,11R,,,,逃　げ,1,大久保信一郎,"1'53""5",2,相原　　利章,"1'55""4",6,山本　　浩輔,"1'56""9",5,平川　　香織,"1'57""9",4,山崎　　裕司,"1'58""6",3,安藤　　裕貴,"2'00""1",1,0.15,,2,0.17,,3,0.16,,4,0.17,,6,0.15,,5,0.31,,2,6,8.0,8.0,12.0,11.0
202602252312,2026-02-25,23,12R,,,,逃　げ,1,濱本　　優一,"1'52""1",4,若狭　奈美子,"1'53""0",2,森作　　雄大,"1'54""6",6,繁野谷　圭介,"1'54""9",5,森　　　智也,"1'55""9",3,笠置　　博之,"2'03""8",1,0.01,,2,0.03,,4,0.09,,5,0.19,,6,0.16,,3,0.11,,2,6,9.0,9.0,12.0,11.0
202602252101,2026-02-25,21,01R,,,,逃　げ,1,高岡　　竜也,"1'48""9",2,谷本　　幸司,"1'50""2",4,新出　　浩司,"1'51""6",3,屋良　　龍紀,"1'53""0",5,小野　　信樹,,6,中村　紋夕梨,,1,0.16,,2,0.16,,3,0.18,,4,0.14,,5,0.16,,6,0.25,,2,1,4.0,4.0,12.0,12.0
202602252102,2026-02-25,21,02R,,,,逃　げ,1,篠田　　優也,"1'48""7",4,中村　　魁生,"1'49""9",2,橋本　　年光,"1'51""6",6,眞鳥　　康太,"1'52""7",3,永田　　　楽,,5,堀内　　亜海,,1,0.28,,2,0.28,,3,0.32,,4,0.25,,6,0.43,,5,0.21,,3,1,3.0,3.0,11.0,12.0
202602252103,2026-02-25,21,03R,,,,まくり,3,益田　　啓司,"1'48""4",1,清水　　攻二,"1'49""3",2,山下　　奈緒,"1'51""1",5,三浦　洋次朗,"1'52""4",4,飯山　　晃三,,6,萩原　　知哉,,1,0.21,,2,0.29,,3,0.14,,4,0.21,,5,0.16,,6,0.25,,3,1,3.0,3.0,11.0,12.0
202602252104,2026-02-25,21,04R,,,,逃　げ,1,渡辺　　浩司,"1'49""0",3,市川　　哲也,"1'51""2",4,信濃　　由行,"1'52""9",6,前原　　　哉,"1'53""6",2,松尾　　宣邦,,5,伊藤　　　栞,,1,0.13,,2,0.15,,3,0.16,,4,0.18,,5,0.17,,6,0.19,,3,1,3.0,3.0,11.0,12.0
202602252105,2026-02-25,21,05R,,,,逃　げ,1,古賀　　繁輝,"1'49""2",3,田中　　　豪,"1'50""1",4,島川　　光男,"1'51""2",5,田上　　　凜,"1'51""3",2,大場　　広孝,,6,西村　　仁吾,,1,0.13,,2,0.09,,3,0.11,,4,0.11,,5,0.11,,6,0.21,,3,1,4.0,4.0,11.0,12.0
202602252106,2026-02-25,21,06R,,,,差　し,2,西野　　翔太,"1'48""5",1,赤峰　　和也,"1'50""8",3,松村　　康太,"1'51""1",4,屋良　　龍紀,"1'51""6",6,村上　　　遼,,5,眞鳥　　康太,,1,0.15,,2,0.13,,3,0.16,,4,0.15,,5,0.27,,6,0.23,,2,2,4.0,4.0,,
202602252107,2026-02-25,21,07R,,,,逃　げ,1,山本　　幸也,"1'59""6",4,香月　　大介,"2'01""6",5,新出　　浩司,"2'06""5",3,飯島　　　誠,"2'08""6",6,堀内　　亜海,,,,,1,0.18,,2,0.17,,3,0.11,,4,0.11,,5,0.25,,6,0.2,,2,1,4.0,4.0,12.0,12.0
202602252108,2026-02-25,21,08R,,,,抜　き,3,中澤　　和志,"1'48""8",1,飯山　　晃三,"1'50""0",2,岸本　　　隆,"1'51""5",6,竹田　　辰也,"1'52""7",4,山下　　奈緒,,5,前原　　　哉,,1,0.19,,2,0.23,,3,0.19,,4,0.36,,5,0.32,,6,0.27,,2,2,3.0,3.0,,
202602252109,2026-02-25,21,09R,,,,逃　げ,1,奈須　　啓太,"1'48""6",6,村岡　　賢人,"1'49""6",4,吉田　慎二郎,"1'52""6",3,萩原　　知哉,"1'54""1",5,松尾　　宣邦,,2,信濃　　由行,,1,0.18,,2,0.21,,3,0.22,,4,0.18,,5,0.21,,6,0.16,,2,1,3.0,3.0,12.0,12.0
202602252110,2026-02-25,21,10R,,,,逃　げ,1,益田　　啓司,"1'49""5",4,田中　　　豪,"1'50""3",6,橋本　　年光,"1'51""1",2,篠田　　優也,"1'53""0",3,古賀　　繁輝,,5,谷本　　幸司,,1,0.21,,2,0.18,,3,0.26,,4,0.15,,5,0.19,,6,0.34,,2,1,4.0,4.0,12.0,12.0
202602252111,2026-02-25,21,11R,,,,逃　げ,1,中村　　魁生,"1'48""4",2,渡辺　　浩司,"1'50""2",4,松村　　康太,"1'51""5",3,清水　　攻二,"1'51""7",6,大場　　広孝,,5,飯島　　　誠,,1,0.16,,2,0.13,,3,0.19,,4,0.21,,5,0.21,,6,0.25,,2,1,4.0,4.0,12.0,12.0
202602252112,2026-02-25,21,12R,,,,逃　げ,1,中澤　　和志,"1'49""2",3,高濱　　芳久,"1'50""5",2,高岡　　竜也,"1'51""5",4,市川　　哲也,"1'53""2",5,西野　　翔太,,6,山本　　幸也,,1,0.1,,2,0.15,,3,0.16,,4,0.14,,5,0.09,,6,0.11,,2,2,4.0,4.0,12.0,12.0
202602251901,2026-02-25,19,01R,,,,逃　げ,1,菊池　　宏志,"1'50""3",2,富永　夏哉人,"1'51""2",4,眞田　　英二,"1'52""7",6,河野　　主樹,"1'52""8",3,柴田　　大輔,,5,伏田　　裕隆,,1,0.13,,2,0.13,,3,0.12,,4,0.16,,6,0.13,,5,0.24,,2,3,7.0,7.0,12.0,11.0
202602251902,2026-02-25,19,02R,,,,差　し,2,三苫　　晃幸,"1'52""0",1,折下　　寛法,"1'52""6",5,服部　　達哉,"1'54""4",3,杉山　　喜一,"1'55""1",4,村田　　浩司,,6,野村　　　誠,,1,0.07,,2,0.14,,3,0.11,,4,0.08,,5,0.1,,6,0.13,,2,5,5.0,5.0,12.0,11.0
202602251903,2026-02-25,19,03R,,,,逃　げ,1,上野　　秀和,"1'50""0",3,杉村　　賢也,"1'52""7",4,佃　　　來紀,"1'53""1",5,原田　　幸哉,"1'53""8",2,妻鳥　　晋也,,6,定松　　勇樹,,1,0.11,,2,0.15,,3,0.03,,4,0.05,,5,0.17,,6,0.02,,2,3,5.0,5.0,12.0,11.0
202602251904,2026-02-25,19,04R,,,,抜　き,5,後藤　　盛也,"1'49""3",3,北川　　幸典,"1'50""3",6,篠崎　　元志,"1'52""3",1,庄司　　孝輔,"1'53""2",2,吉島　　祥之,,4,村越　　　篤,,1,0.15,,2,0.14,,3,0.11,,4,0.1,,5,0.05,,6,0.08,,2,3,5.0,5.0,12.0,11.0
202602251905,2026-02-25,19,05R,,,,逃　げ,1,中越　　博紀,"1'49""5",3,桑原　　　悠,"1'50""5",2,一色　　凌雅,"1'51""1",4,木田　峰由季,"1'53""5",6,澤崎　　雄哉,,5,上野　　俊樹,,1,0.14,,3,0.13,,2,0.16,,4,0.24,,5,0.17,,6,0.18,,2,3,5.0,5.0,12.0,11.0
202602251906,2026-02-25,19,06R,,,,差　し,4,上條　　暢嵩,"1'49""9",2,宇佐見　　淳,"1'51""2",1,眞田　　英二,"1'52""5",6,坪口　　竜也,"1'53""2",5,森清　　友翔,,3,生方　　靖亜,,1,0.18,,2,0.13,,3,0.13,,4,0.16,,5,0.44,,6,0.23,,2,5,4.0,4.0,12.0,11.0
202602251907,2026-02-25,19,07R,,,,抜　き,2,大原　　祥昌,"1'51""2",1,服部　　達哉,"1'52""9",3,富永　夏哉人,"1'53""7",4,白井　　英治,"1'55""2",5,森　　　照夫,,6,萩原　　秀人,,1,0.18,,2,0.21,,3,0.17,,4,0.17,,5,0.18,,6,0.19,,2,5,4.0,4.0,12.0,11.0
202602251908,2026-02-25,19,08R,,,,逃　げ,1,柴田　　大輔,"1'13""5",6,佃　　　來紀,"1'13""8",2,宮崎　　　奨,"1'15""4",3,馬場　　貴也,"1'15""5",5,折下　　寛法,,4,中村　　　真,,1,0.26,,2,0.29,,3,0.19,,4,0.17,,5,0.13,,6,0.11,,2,5,7.0,7.0,12.0,11.0
202602251909,2026-02-25,19,09R,,,,逃　げ,1,竹下　　大樹,"1'12""7",3,河野　　主樹,"1'13""9",5,中野　　夢斗,"1'15""1",2,野村　　　誠,"1'16""3",6,妻鳥　　晋也,,4,澤崎　　雄哉,,1,0.11,,2,0.16,,3,0.11,,5,0.18,,4,0.22,,6,0.28,,2,5,6.0,6.0,12.0,11.0
