レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202602022301,2026-02-02,23,01R,,,,逃　げ,1,植田　　太一,"1'48""3",3,岡村　　慶太,"1'48""8",5,竹下　　大樹,"1'51""0",2,定松　　勇樹,"1'51""6",6,今井　　貴士,"1'51""7",4,深川　麻奈美,"1'53""9",1,0.15,,2,0.13,,3,0.18,,4,0.18,,5,0.14,,6,0.15,,2,3,3.0,3.0,6.0,6.0
202602022302,2026-02-02,23,02R,,,,逃　げ,1,竹井　　奈美,"1'47""9",2,新開　　　航,"1'49""3",6,高倉　　和士,"1'50""9",5,原田　　幸哉,"1'51""0",4,塩田　　北斗,"1'52""5",3,益田　　啓司,"1'54""2",1,0.17,,2,0.25,,3,0.27,,4,0.14,,5,0.12,,6,0.2,,1,1,2.0,2.0,8.0,6.0
202602022303,2026-02-02,23,03R,,,,抜　き,3,仲谷　　颯仁,"1'47""6",2,渡辺　　浩司,"1'49""0",1,江夏　　　満,"1'50""3",5,篠崎　　仁志,"1'51""1",4,里岡　　右貴,"1'52""3",6,瓜生　　正義,"1'53""0",1,0.15,,2,0.15,,3,0.15,,4,0.11,,5,0.06,,6,0.05,,2,1,3.0,3.0,8.0,6.0
202602022304,2026-02-02,23,04R,,,,逃　げ,1,小芦　るり華,"1'51""7",3,西山　　貴浩,"1'58""7",4,上野　真之介,"2'00""3",5,永田　　啓二,"2'03""4",6,石橋　　道友,"2'05""1",,,,1,0.11,,2,0.15,,3,0.16,,4,0.15,,5,0.15,,6,0.18,,2,1,4.0,4.0,8.0,6.0
202602022305,2026-02-02,23,05R,,,,逃　げ,2,岡崎　　恭裕,"1'48""6",4,今村　　暢孝,"1'49""2",6,末永　　和也,"1'50""0",3,古賀　　繁輝,"1'52""1",1,下條　雄太郎,"1'52""8",5,山本　　梨菜,"1'53""5",2,0.06,,4,0.07,,1,0.11,,3,0.14,,5,0.16,,6,0.16,,3,1,5.0,5.0,6.0,6.0
202602022306,2026-02-02,23,06R,,,,逃　げ,1,赤坂　　俊輔,"1'47""6",3,武富　　智亮,"1'48""9",4,安河内　　将,"1'51""3",2,池永　　　太,"1'52""6",6,深川　麻奈美,"1'53""2",5,米丸　　乃絵,"1'53""7",1,0.09,,2,0.15,,3,0.18,,4,0.32,,5,0.24,,6,0.28,,3,1,1.0,1.0,6.0,6.0
202602022307,2026-02-02,23,07R,,,,まくり,3,定松　　勇樹,"1'48""3",5,常住　　　蓮,"1'49""1",4,竹井　　奈美,"1'50""0",2,石川　　真二,"1'51""6",1,里岡　　右貴,"1'52""0",6,川野　　芽唯,"1'52""2",1,0.18,,2,0.09,,3,0.06,,4,0.1,,5,0.07,,6,0.14,,3,1,2.0,2.0,5.0,6.0
202602022308,2026-02-02,23,08R,,,,逃　げ,1,竹下　　大樹,"1'47""1",5,篠崎　　元志,"1'48""8",2,益田　　啓司,"1'50""3",4,深川　　真二,"1'51""6",6,横田　　貴満,"1'53""4",3,楠原　　正剛,"1'54""3",1,0.06,,4,0.15,,2,0.18,,3,0.21,,5,0.18,,6,0.17,,3,1,1.0,1.0,5.0,6.0
202602022309,2026-02-02,23,09R,,,,逃　げ,1,新開　　　航,"1'47""3",2,永田　　啓二,"1'49""2",4,江夏　　　満,"1'49""6",3,安河内　　健,"1'51""3",5,富永　　修一,"1'52""1",6,宮地　　元輝,"1'52""5",1,0.11,,2,0.09,,3,0.02,,4,0.02,,5,0.04,,6,0.02,,2,1,1.0,1.0,5.0,6.0
202602022310,2026-02-02,23,10R,,,,逃　げ,1,上野　真之介,"1'47""1",3,篠崎　　仁志,"1'48""3",5,小野　　生奈,"1'49""4",4,下條　雄太郎,"1'50""9",6,池永　　　太,"1'51""1",2,原田　　幸哉,"1'52""8",1,0.09,,2,0.14,,3,0.13,,4,0.19,,5,0.21,,6,0.25,,2,2,2.0,2.0,6.0,6.0
