レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202604060201,2026-04-06,02,01R,,backfill-from-daily,,2.0,1,1.0,2,21.0,17.0
202604060202,2026-04-06,02,02R,,backfill-from-daily,,1.0,1,1.0,1,20.0,16.0
202604060203,2026-04-06,02,03R,,backfill-from-daily,,2.0,1,1.0,1,20.0,16.0
202604060204,2026-04-06,02,04R,,backfill-from-daily,,2.0,1,1.0,1,20.0,16.0
202604060205,2026-04-06,02,05R,,backfill-from-daily,,2.0,1,1.0,1,21.0,16.0
202604060206,2026-04-06,02,06R,,backfill-from-daily,,3.0,1,2.0,1,21.0,17.0
202604060207,2026-04-06,02,07R,,backfill-from-daily,,1.0,1,1.0,1,21.0,17.0
202604060208,2026-04-06,02,08R,,backfill-from-daily,,1.0,1,1.0,1,22.0,17.0
202604060209,2026-04-06,02,09R,,backfill-from-daily,,1.0,1,1.0,1,22.0,17.0
202604060210,2026-04-06,02,10R,,backfill-from-daily,,1.0,1,1.0,2,21.0,17.0
202604060211,2026-04-06,02,11R,,backfill-from-daily,,1.0,1,1.0,2,21.0,17.0
202604060212,2026-04-06,02,12R,,backfill-from-daily,,3.0,1,2.0,2,21.0,17.0
202604060401,2026-04-06,04,01R,,backfill-from-daily,,3.0,5,3.0,2,19.0,15.0
202604060402,2026-04-06,04,02R,,backfill-from-daily,,1.0,1,3.0,1,19.0,15.0
202604060403,2026-04-06,04,03R,,backfill-from-daily,,1.0,3,3.0,1,20.0,15.0
202604060404,2026-04-06,04,04R,,backfill-from-daily,,2.0,3,3.0,1,20.0,15.0
202604060405,2026-04-06,04,05R,,backfill-from-daily,,2.0,3,3.0,1,20.0,15.0
202604060406,2026-04-06,04,06R,,backfill-from-daily,,5.0,5,3.0,1,21.0,15.0
202604060407,2026-04-06,04,07R,,backfill-from-daily,,4.0,5,3.0,1,21.0,15.0
202604060408,2026-04-06,04,08R,,backfill-from-daily,,3.0,5,3.0,1,22.0,15.0
202604060409,2026-04-06,04,09R,,backfill-from-daily,,4.0,5,3.0,2,22.0,15.0
202604060410,2026-04-06,04,10R,,backfill-from-daily,,6.0,5,3.0,2,21.0,15.0
202604060411,2026-04-06,04,11R,,backfill-from-daily,,4.0,5,3.0,2,20.0,15.0
202604060412,2026-04-06,04,12R,,backfill-from-daily,,5.0,5,3.0,2,20.0,15.0
202604060701,2026-04-06,07,01R,,backfill-from-daily,,1.0,,0.0,2,18.0,13.0
202604060702,2026-04-06,07,02R,,backfill-from-daily,,3.0,1,1.0,2,21.0,13.0
202604060703,2026-04-06,07,03R,,backfill-from-daily,,3.0,1,1.0,2,20.0,13.0
202604060704,2026-04-06,07,04R,,backfill-from-daily,,3.0,1,1.0,2,20.0,13.0
202604060705,2026-04-06,07,05R,,backfill-from-daily,,1.0,1,0.0,1,20.0,13.0
202604060706,2026-04-06,07,06R,,backfill-from-daily,,1.0,,0.0,1,19.0,13.0
202604060707,2026-04-06,07,07R,,backfill-from-daily,,2.0,1,1.0,2,19.0,13.0
202604060708,2026-04-06,07,08R,,backfill-from-daily,,1.0,1,0.0,2,18.0,13.0
202604060709,2026-04-06,07,09R,,backfill-from-daily,,1.0,,0.0,2,18.0,13.0
202604060710,2026-04-06,07,10R,,backfill-from-daily,,1.0,,0.0,2,18.0,13.0
202604060711,2026-04-06,07,11R,,backfill-from-daily,,1.0,,0.0,2,18.0,13.0
202604060712,2026-04-06,07,12R,,backfill-from-daily,,1.0,,0.0,2,18.0,13.0
202604060801,2026-04-06,08,01R,,backfill-from-daily,,2.0,,1.0,2,20.0,17.0
202604060802,2026-04-06,08,02R,,backfill-from-daily,,2.0,1,1.0,1,18.0,16.0
202604060803,2026-04-06,08,03R,,backfill-from-daily,,2.0,1,1.0,1,19.0,16.0
202604060804,2026-04-06,08,04R,,backfill-from-daily,,2.0,1,1.0,1,19.0,17.0
202604060805,2026-04-06,08,05R,,backfill-from-daily,,2.0,1,1.0,1,20.0,17.0
202604060806,2026-04-06,08,06R,,backfill-from-daily,,1.0,1,1.0,1,20.0,17.0
202604060807,2026-04-06,08,07R,,backfill-from-daily,,2.0,7,1.0,1,20.0,17.0
202604060808,2026-04-06,08,08R,,backfill-from-daily,,2.0,1,1.0,2,21.0,17.0
202604060809,2026-04-06,08,09R,,backfill-from-daily,,1.0,7,1.0,2,20.0,17.0
202604060810,2026-04-06,08,10R,,backfill-from-daily,,2.0,,1.0,2,21.0,17.0
202604060811,2026-04-06,08,11R,,backfill-from-daily,,2.0,,1.0,2,20.0,17.0
202604060812,2026-04-06,08,12R,,backfill-from-daily,,2.0,,1.0,2,20.0,17.0
202604060901,2026-04-06,09,01R,,backfill-from-daily,,1.0,6,1.0,1,21.0,17.0
202604060902,2026-04-06,09,02R,,backfill-from-daily,,2.0,6,1.0,2,18.0,17.0
202604060903,2026-04-06,09,03R,,backfill-from-daily,,2.0,6,1.0,2,19.0,17.0
202604060904,2026-04-06,09,04R,,backfill-from-daily,,2.0,6,1.0,2,20.0,17.0
202604060905,2026-04-06,09,05R,,backfill-from-daily,,2.0,6,1.0,2,20.0,17.0
202604060906,2026-04-06,09,06R,,backfill-from-daily,,3.0,6,2.0,2,21.0,17.0
202604060907,2026-04-06,09,07R,,backfill-from-daily,,3.0,6,2.0,2,21.0,17.0
202604060908,2026-04-06,09,08R,,backfill-from-daily,,3.0,6,2.0,2,21.0,17.0
202604060909,2026-04-06,09,09R,,backfill-from-daily,,2.0,6,1.0,2,21.0,17.0
202604060910,2026-04-06,09,10R,,backfill-from-daily,,3.0,6,2.0,2,21.0,17.0
202604060911,2026-04-06,09,11R,,backfill-from-daily,,2.0,6,1.0,2,20.0,17.0
202604060912,2026-04-06,09,12R,,backfill-from-daily,,1.0,6,1.0,1,20.0,17.0
202604061001,2026-04-06,10,01R,,backfill-from-daily,,1.0,2,1.0,2,22.0,16.0
202604061002,2026-04-06,10,02R,,backfill-from-daily,,2.0,1,2.0,1,15.0,15.0
202604061003,2026-04-06,10,03R,,backfill-from-daily,,2.0,1,2.0,1,16.0,15.0
202604061004,2026-04-06,10,04R,,backfill-from-daily,,3.0,1,3.0,1,16.0,15.0
202604061005,2026-04-06,10,05R,,backfill-from-daily,,3.0,1,3.0,1,17.0,15.0
202604061006,2026-04-06,10,06R,,backfill-from-daily,,4.0,1,4.0,1,19.0,15.0
202604061007,2026-04-06,10,07R,,backfill-from-daily,,2.0,2,2.0,1,19.0,15.0
202604061008,2026-04-06,10,08R,,backfill-from-daily,,2.0,2,2.0,1,19.0,16.0
202604061009,2026-04-06,10,09R,,backfill-from-daily,,2.0,2,2.0,1,19.0,16.0
202604061010,2026-04-06,10,10R,,backfill-from-daily,,2.0,2,2.0,1,19.0,16.0
202604061011,2026-04-06,10,11R,,backfill-from-daily,,2.0,2,2.0,2,22.0,16.0
202604061012,2026-04-06,10,12R,,backfill-from-daily,,2.0,2,2.0,2,22.0,16.0
202604061201,2026-04-06,12,01R,,backfill-from-daily,,0.0,1,1.0,1,18.0,18.0
202604061202,2026-04-06,12,02R,,backfill-from-daily,,2.0,1,1.0,1,21.0,18.0
202604061203,2026-04-06,12,03R,,backfill-from-daily,,2.0,1,1.0,1,22.0,18.0
202604061204,2026-04-06,12,04R,,backfill-from-daily,,0.0,1,1.0,1,21.0,18.0
202604061205,2026-04-06,12,05R,,backfill-from-daily,,0.0,1,1.0,1,19.0,18.0
202604061206,2026-04-06,12,06R,,backfill-from-daily,,3.0,1,1.0,1,19.0,18.0
202604061207,2026-04-06,12,07R,,backfill-from-daily,,0.0,1,1.0,1,19.0,18.0
202604061208,2026-04-06,12,08R,,backfill-from-daily,,1.0,1,1.0,1,18.0,18.0
202604061209,2026-04-06,12,09R,,backfill-from-daily,,0.0,1,1.0,1,18.0,18.0
202604061210,2026-04-06,12,10R,,backfill-from-daily,,0.0,1,1.0,1,18.0,18.0
202604061211,2026-04-06,12,11R,,backfill-from-daily,,3.0,5,1.0,1,18.0,18.0
202604061212,2026-04-06,12,12R,,backfill-from-daily,,0.0,1,1.0,1,18.0,18.0
202604061601,2026-04-06,16,01R,,backfill-from-daily,,1.0,1,1.0,2,18.0,14.0
202604061602,2026-04-06,16,02R,,backfill-from-daily,,3.0,1,3.0,1,17.0,14.0
202604061603,2026-04-06,16,03R,,backfill-from-daily,,2.0,1,5.0,1,17.0,14.0
202604061604,2026-04-06,16,04R,,backfill-from-daily,,1.0,7,3.0,1,17.0,14.0
202604061605,2026-04-06,16,05R,,backfill-from-daily,,2.0,5,3.0,1,18.0,14.0
202604061606,2026-04-06,16,06R,,backfill-from-daily,,2.0,7,3.0,1,18.0,14.0
