レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202601260301,2026-01-26,03,01R,,backfill-from-daily,,51.6,0.0,6.87,0.0,46.0,1.0,6.79,0.5,45.5,1.5,6.78,0.5,45.5,1.5,7.01,0.0,51.0,0.0,6.72,0.0,49.5,0.0,6.76,0.0
202601260302,2026-01-26,03,02R,,backfill-from-daily,,49.7,0.0,6.84,0.0,52.3,0.0,6.88,0.0,47.0,0.0,6.94,0.0,47.1,0.0,6.89,0.0,47.0,0.0,6.75,0.0,47.5,0.0,6.71,0.0
202601260303,2026-01-26,03,03R,,backfill-from-daily,,48.3,0.0,6.76,0.0,47.7,0.0,6.7,0.0,46.0,1.0,6.71,-0.5,47.2,0.0,6.71,0.0,46.0,1.0,6.81,0.0,47.1,0.0,6.7,0.0
202601260304,2026-01-26,03,04R,,backfill-from-daily,,48.8,0.0,6.76,0.0,47.8,0.0,6.71,0.0,46.5,0.5,6.87,0.0,49.0,0.0,6.76,0.0,47.0,0.0,6.75,0.0,43.5,3.5,6.78,0.0
202601260305,2026-01-26,03,05R,,backfill-from-daily,,45.5,1.5,6.82,0.0,47.0,0.0,6.75,0.0,47.1,0.0,6.77,0.0,49.3,0.0,6.75,0.0,47.0,0.0,6.71,0.0,52.7,0.0,6.75,0.0
202601260306,2026-01-26,03,06R,,backfill-from-daily,,45.0,2.0,6.68,0.0,46.0,1.0,6.73,0.0,45.5,1.5,6.89,0.0,46.0,1.0,6.72,0.5,47.1,0.0,6.84,0.0,46.5,0.5,7.01,0.0
202601260307,2026-01-26,03,07R,,backfill-from-daily,,45.0,2.0,6.76,0.0,46.0,1.0,6.95,-0.5,47.0,0.0,6.73,0.5,51.6,0.0,6.89,0.0,49.4,0.0,6.9,0.0,46.5,0.5,6.44,2.0
202601260308,2026-01-26,03,08R,,backfill-from-daily,,45.5,1.5,6.74,0.5,45.5,1.5,6.66,0.0,47.2,0.0,6.72,0.0,48.1,0.0,6.76,0.0,52.3,0.0,6.79,0.0,43.5,3.5,6.77,0.0
202601260309,2026-01-26,03,09R,,backfill-from-daily,,44.5,2.5,6.67,0.0,47.1,0.0,6.67,0.5,48.7,0.0,6.79,0.0,46.5,0.5,6.79,0.0,47.1,0.0,6.77,0.0,47.0,0.0,6.83,0.0
202601260310,2026-01-26,03,10R,,backfill-from-daily,,47.0,0.0,6.82,-0.5,47.0,0.0,6.73,0.5,45.0,2.0,6.71,0.0,45.0,2.0,6.88,0.0,47.0,0.0,6.72,0.0,44.0,3.0,6.76,0.5
202601260311,2026-01-26,03,11R,,backfill-from-daily,,47.8,0.0,6.81,0.0,47.0,0.0,6.85,0.0,47.7,0.0,6.75,0.0,46.5,0.5,6.46,2.0,49.3,0.0,6.84,0.0,45.5,1.5,6.81,0.0
202601260312,2026-01-26,03,12R,,backfill-from-daily,,47.0,0.0,6.76,0.0,47.0,0.0,6.66,0.5,49.3,0.0,6.89,0.0,48.8,0.0,6.86,0.0,47.5,0.0,6.79,0.0,46.0,1.0,6.76,0.5
202601260501,2026-01-26,05,01R,,backfill-from-daily,,53.6,0.0,6.62,2.0,54.1,0.0,6.7,-0.5,51.5,0.5,6.72,-0.5,53.9,0.0,6.74,-0.5,52.7,0.0,6.72,-0.5,47.0,0.0,6.73,-0.5
202601260502,2026-01-26,05,02R,,backfill-from-daily,,54.9,0.0,6.61,-0.5,50.5,1.5,6.58,-0.5,55.9,0.0,6.65,-0.5,53.4,0.0,6.65,-0.5,46.0,1.0,6.68,-0.5,52.0,0.0,6.62,-0.5
202601260503,2026-01-26,05,03R,,backfill-from-daily,,52.3,0.0,6.72,-0.5,55.8,0.0,6.73,-0.5,52.1,0.0,6.66,-0.5,52.0,0.0,6.7,-0.5,52.2,0.0,6.75,-0.5,49.3,0.0,6.68,-0.5
202601260504,2026-01-26,05,04R,,backfill-from-daily,,44.5,2.5,6.64,-0.5,54.1,0.0,6.69,-0.5,53.0,0.0,6.68,-0.5,53.8,0.0,6.66,-0.5,54.4,0.0,6.72,-0.5,52.0,0.0,6.7,-0.5
202601260505,2026-01-26,05,05R,,backfill-from-daily,,54.9,0.0,6.65,-0.5,52.0,0.0,6.67,-0.5,54.5,0.0,6.65,-0.5,52.0,0.0,6.64,-0.5,52.0,0.0,6.65,-0.5,47.5,0.0,6.68,-0.5
202601260506,2026-01-26,05,06R,,backfill-from-daily,,53.5,0.0,6.65,-0.5,48.6,0.0,6.76,-0.5,55.6,0.0,6.69,-0.5,53.6,0.0,6.62,2.0,52.6,0.0,6.7,0.0,56.4,0.0,6.71,-0.5
202601260507,2026-01-26,05,07R,,backfill-from-daily,,53.7,0.0,6.65,-0.5,52.3,0.0,6.63,-0.5,52.0,0.0,6.67,-0.5,54.1,0.0,6.69,-0.5,53.4,0.0,6.7,-0.5,52.1,0.0,6.69,-0.5
202601260508,2026-01-26,05,08R,,backfill-from-daily,,52.7,0.0,6.68,-0.5,56.2,0.0,6.65,-0.5,52.0,0.0,6.69,-0.5,45.5,1.5,6.65,-0.5,52.0,0.0,6.75,-0.5,53.3,0.0,6.7,-0.5
202601260509,2026-01-26,05,09R,,backfill-from-daily,,53.9,0.0,6.77,-0.5,52.0,0.0,6.7,-0.5,50.5,1.5,6.6,-0.5,55.8,0.0,6.74,-0.5,52.0,0.0,6.72,-0.5,52.0,0.0,6.7,0.0
