レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202607121001,2026-07-12,10,01R,08:32,2026-07-12T08:22:20.973689+09:00,1,0.18,2,0.12,3,0.04,4,0.02,5,-0.14,6,-0.12
202607122301,2026-07-12,23,01R,08:39,2026-07-12T08:30:20.881151+09:00,1,0.01,2,0.24,3,0.09,4,0.07,5,0.03,6,0.34
202607121401,2026-07-12,14,01R,08:46,2026-07-12T08:36:19.051931+09:00,1,0.14,2,0.15,3,0.06,4,0.15,5,0.14,6,0.16
202607121002,2026-07-12,10,02R,08:58,2026-07-12T08:48:21.444837+09:00,1,0.03,2,0.03,3,0.16,4,0.19,5,0.18,6,0.28
202607122302,2026-07-12,23,02R,09:05,2026-07-12T08:56:19.867133+09:00,1,0.08,2,-0.03,3,0.11,5,0.06,4,0.17,6,0.22
202607121402,2026-07-12,14,02R,09:12,2026-07-12T09:02:21.482099+09:00,1,0.13,2,0.17,3,0.12,4,0.06,6,0.29,5,0.06
202607121003,2026-07-12,10,03R,09:24,2026-07-12T09:14:19.185174+09:00,1,0.01,4,0.17,2,0.04,3,0.05,5,0.12,6,0.07
202607122303,2026-07-12,23,03R,09:31,2026-07-12T09:22:22.145836+09:00,1,-0.08,2,-0.12,3,0.13,4,0.12,5,0.01,6,0.2
202607121403,2026-07-12,14,03R,09:38,2026-07-12T09:28:20.159080+09:00,1,0.02,2,0.11,3,0.14,4,0.07,5,0.11,6,0.01
202607121004,2026-07-12,10,04R,09:50,2026-07-12T09:40:24.502632+09:00,1,0.17,2,0.17,3,0.18,4,0.14,5,0.29,6,0.19
202607122304,2026-07-12,23,04R,09:57,2026-07-12T09:48:18.847650+09:00,2,0.21,5,0.08,4,0.15,6,0.34,1,0.02,3,0.22
202607121404,2026-07-12,14,04R,10:04,2026-07-12T09:54:19.716024+09:00,1,0.12,2,0.07,3,0.02,4,0.19,6,0.21,5,0.06
202607121005,2026-07-12,10,05R,10:16,2026-07-12T10:06:16.686128+09:00,1,0.16,2,0.1,3,0.08,4,0.08,5,0.11,6,0.15
202607122305,2026-07-12,23,05R,10:23,2026-07-12T10:14:21.710976+09:00,1,0.21,2,0.13,3,0.33,4,0.18,6,0.09,5,0.3
202607121405,2026-07-12,14,05R,10:30,2026-07-12T10:20:23.983606+09:00,1,0.24,2,0.18,3,0.12,4,-0.04,5,0.1,6,0.15
202607120201,2026-07-12,02,01R,10:31,2026-07-12T10:22:22.715993+09:00,1,0.01,2,0.04,4,0.05,3,0.07,5,0.31,6,0.14
202607120801,2026-07-12,08,01R,10:36,2026-07-12T10:28:19.093306+09:00,1,0.05,2,0.08,3,0.0,4,-0.03,5,0.04,6,0.1
202607121101,2026-07-12,11,01R,10:38,2026-07-12T10:28:19.093306+09:00,1,0.04,2,0.38,3,0.05,4,0.22,5,0.01,6,0.08
202607120901,2026-07-12,09,01R,10:40,2026-07-12T10:31:06.454610+09:00,1,0.24,2,0.29,3,0.29,4,0.41,5,0.32,6,0.37
202607121006,2026-07-12,10,06R,10:44,2026-07-12T10:34:21.439712+09:00,1,0.11,2,0.08,4,0.21,5,0.37,3,0.09,6,0.26
202607122306,2026-07-12,23,06R,10:52,2026-07-12T10:42:20.628352+09:00,1,0.13,2,0.18,3,0.18,4,-0.04,5,-0.01,6,0.19
202607120202,2026-07-12,02,02R,10:59,2026-07-12T10:50:19.351663+09:00,1,0.06,2,0.08,3,0.01,4,0.07,5,0.06,6,0.11
202607121406,2026-07-12,14,06R,11:02,2026-07-12T10:52:18.954905+09:00,1,0.11,2,0.02,3,0.12,4,0.11,5,0.27,6,0.34
202607120802,2026-07-12,08,02R,11:06,2026-07-12T10:56:18.132552+09:00,1,-0.12,2,-0.11,4,0.04,3,-0.08,5,0.12,6,0.13
202607120902,2026-07-12,09,02R,11:08,2026-07-12T10:58:21.856448+09:00,1,0.07,2,0.28,4,0.21,6,0.45,5,0.19,3,0.09
202607121102,2026-07-12,11,02R,11:10,2026-07-12T11:00:27.491936+09:00,1,0.06,2,0.11,3,-0.01,4,0.12,5,0.05,6,0.23
202607120301,2026-07-12,03,01R,11:14,2026-07-12T11:04:19.884897+09:00,1,0.28,2,0.21,3,0.06,4,0.08,5,0.11,6,0.12
202607121007,2026-07-12,10,07R,11:17,2026-07-12T11:08:22.913487+09:00,1,0.01,2,-0.01,3,0.12,4,-0.02,5,0.12,,
