レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202607291001,2026-07-29,10,01R,08:32,2026-07-29T08:22:25.786813+09:00,1,0.13,2,0.07,3,0.18,4,0.13,5,0.12,6,0.24
202607292301,2026-07-29,23,01R,08:39,2026-07-29T08:30:55.177232+09:00,1,0.01,2,-0.09,3,0.01,4,0.18,5,0.24,6,0.22
202607291801,2026-07-29,18,01R,08:46,2026-07-29T08:36:26.489439+09:00,1,0.19,2,0.17,3,0.01,4,-0.11,5,0.04,6,-0.06
202607291002,2026-07-29,10,02R,08:58,2026-07-29T08:48:23.996549+09:00,1,0.04,2,0.09,3,0.12,4,0.32,6,0.18,5,0.08
202607292302,2026-07-29,23,02R,09:07,2026-07-29T08:58:26.534853+09:00,1,0.03,2,0.02,3,-0.01,4,0.23,5,0.18,6,0.1
202607291802,2026-07-29,18,02R,09:12,2026-07-29T09:02:24.796332+09:00,1,0.22,2,0.11,3,0.08,4,-0.03,5,0.04,6,-0.02
202607291003,2026-07-29,10,03R,09:24,2026-07-29T09:14:24.694860+09:00,1,-0.02,2,0.11,3,0.05,4,0.05,5,0.16,6,0.01
202607292303,2026-07-29,23,03R,09:33,2026-07-29T09:24:22.342508+09:00,1,0.27,2,0.13,3,0.14,4,0.04,5,0.29,6,0.1
202607291803,2026-07-29,18,03R,09:38,2026-07-29T09:28:27.381631+09:00,1,-0.07,2,0.02,3,0.02,4,0.08,5,-0.02,6,0.04
202607291004,2026-07-29,10,04R,09:50,2026-07-29T09:40:20.661841+09:00,1,0.08,2,0.12,3,0.09,4,0.14,5,0.22,6,0.19
202607292304,2026-07-29,23,04R,09:59,2026-07-29T09:50:46.827336+09:00,6,0.37,1,0.15,2,0.19,3,0.25,4,0.3,5,0.15
202607291804,2026-07-29,18,04R,10:04,2026-07-29T09:54:27.775575+09:00,1,0.19,2,0.06,3,-0.01,4,0.27,5,0.34,6,0.11
202607291005,2026-07-29,10,05R,10:16,2026-07-29T10:06:24.602614+09:00,1,0.08,2,0.06,3,0.05,4,0.03,5,0.08,6,0.14
202607292305,2026-07-29,23,05R,10:25,2026-07-29T10:16:27.554904+09:00,1,0.01,2,0.09,3,0.01,4,0.16,5,0.2,6,0.11
202607291805,2026-07-29,18,05R,10:30,2026-07-29T10:22:26.423745+09:00,1,0.28,2,0.12,3,0.08,4,-0.02,5,0.05,6,-0.02
202607291101,2026-07-29,11,01R,10:40,2026-07-29T10:30:47.856870+09:00,1,0.06,2,-0.03,3,-0.05,4,0.1,5,0.01,6,0.05
202607291006,2026-07-29,10,06R,10:44,2026-07-29T10:34:27.415823+09:00,1,-0.05,2,0.07,3,0.08,4,-0.01,6,0.04,5,0.06
202607291701,2026-07-29,17,01R,10:50,2026-07-29T10:40:33.971182+09:00,1,0.1,2,0.02,3,0.12,4,-0.02,6,-0.08,5,-0.13
202607292306,2026-07-29,23,06R,10:53,2026-07-29T10:44:25.133843+09:00,1,0.06,2,0.11,3,0.21,4,0.24,5,0.18,6,0.29
202607291806,2026-07-29,18,06R,11:00,2026-07-29T10:50:36.423002+09:00,1,0.04,2,0.21,3,0.23,4,0.01,5,0.07,6,0.21
202607291102,2026-07-29,11,02R,11:10,2026-07-29T11:02:25.427122+09:00,1,0.02,2,0.21,3,0.02,4,-0.01,5,0.13,6,0.19
202607291007,2026-07-29,10,07R,11:14,2026-07-29T11:04:25.019561+09:00,1,0.03,2,0.19,3,0.11,4,0.33,5,0.16,6,0.14
202607292307,2026-07-29,23,07R,11:21,2026-07-29T11:14:23.299546+09:00,2,0.31,1,0.09,3,0.13,4,0.11,5,0.12,6,0.12
202607291702,2026-07-29,17,02R,11:29,2026-07-29T11:20:34.052637+09:00,1,-0.02,2,-0.04,3,-0.05,4,-0.06,6,0.04,5,-0.06
202607291807,2026-07-29,18,07R,11:31,2026-07-29T11:24:28.306582+09:00,1,0.02,2,0.02,3,-0.02,4,-0.01,5,0.35,6,-0.1
