レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202304230201,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,01R,1.0,,1.0,1,16.0,19.0,1,1,52.0,0.0,6.53,0.0,-0.11,2,2,59.1,0.0,6.67,-0.5,-0.15,3,3,51.5,0.5,6.66,-0.5,-0.06,4,4,52.3,0.0,6.59,-0.5,0.09,5,6,53.8,0.0,6.57,0.0,-0.02,6,5,52.6,0.0,6.63,0.0,-0.11
202304230202,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,02R,1.0,,1.0,1,16.0,19.0,1,1,54.3,0.0,6.59,-0.5,-0.1,2,2,52.0,0.0,6.64,-0.5,-0.07,3,3,57.7,0.0,6.56,-0.5,0.08,4,5,51.5,0.5,6.59,-0.5,0.03,5,6,52.0,0.0,6.58,-0.5,0.08,6,4,54.7,0.0,6.61,-0.5,0.07
202304230203,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,03R,1.0,1,1.0,1,16.0,19.0,1,1,52.5,0.0,6.62,-0.5,0.01,2,3,52.0,0.0,6.67,-0.5,-0.02,3,4,52.2,0.0,6.61,0.0,-0.14,4,5,55.8,0.0,6.74,-0.5,0.16,5,2,52.8,0.0,6.67,-0.5,-0.04,6,6,52.9,0.0,6.63,-0.5,0.12
202304230204,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,04R,3.0,,3.0,1,16.0,19.0,1,1,52.2,0.0,6.7,-0.5,-0.06,2,2,52.0,0.0,6.7,-0.5,-0.04,3,3,53.1,0.0,6.74,-0.5,-0.06,4,4,52.0,0.0,6.64,0.0,-0.13,5,5,51.5,0.5,6.69,-0.5,-0.15,6,6,52.0,0.0,6.68,-0.5,-0.08
202304230205,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,05R,0.0,1,0.0,1,16.0,19.0,1,1,49.5,2.5,6.65,-0.5,0.16,2,2,51.5,0.5,6.63,-0.5,0.11,3,3,53.5,0.0,6.61,-0.5,0.11,4,4,52.9,0.0,6.5,0.0,-0.1,5,5,59.1,0.0,6.65,-0.5,0.02,6,6,52.4,0.0,6.57,0.0,0.01
202304230206,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,06R,0.0,1,0.0,1,16.0,19.0,1,1,51.5,0.5,6.64,-0.5,0.06,2,2,52.8,0.0,6.51,0.0,-0.04,3,3,52.6,0.0,6.55,-0.5,0.01,4,4,52.5,0.0,6.59,0.0,0.08,5,5,52.0,0.0,6.55,-0.5,0.08,6,6,52.0,0.0,6.47,-0.5,-0.09
202304230207,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,07R,2.0,1,1.0,1,16.0,19.0,1,1,52.0,0.0,6.59,-0.5,0.09,2,2,52.5,0.0,6.57,-0.5,0.12,3,3,52.9,0.0,6.57,-0.5,0.17,4,4,54.3,0.0,6.62,-0.5,0.02,5,5,57.7,0.0,6.56,-0.5,0.02,6,6,53.8,0.0,6.69,0.0,-0.06
202304230208,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,08R,3.0,,3.0,1,16.0,19.0,1,1,52.0,0.0,6.58,0.0,-0.13,2,2,51.5,0.5,6.78,-0.5,0.15,3,3,52.8,0.0,6.57,-0.5,-0.07,4,4,52.0,0.0,6.68,-0.5,-0.1,5,5,52.4,0.0,6.62,0.0,-0.1,6,6,52.3,0.0,6.59,-0.5,-0.16
202304230209,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,09R,2.0,1,1.0,1,16.0,19.0,1,1,55.8,0.0,6.76,-0.5,0.07,2,2,54.7,0.0,6.76,-0.5,-0.1,3,3,52.0,0.0,6.73,-0.5,-0.06,4,4,51.5,0.5,6.75,-0.5,-0.09,5,5,51.0,1.0,6.67,-0.5,-0.07,6,6,51.0,1.0,6.55,0.5,-0.07
202304230210,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,10R,0.0,1,0.0,1,16.0,19.0,1,1,52.0,0.0,6.69,-0.5,0.09,2,2,52.0,0.0,6.82,-0.5,0.01,3,3,51.5,0.5,6.71,-0.5,0.05,4,5,52.5,0.0,6.72,0.0,0.07,5,4,52.0,0.0,6.68,-0.5,0.11,6,6,51.5,0.5,6.78,-0.5,0.02
202304230211,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,11R,2.0,,2.0,1,16.0,19.0,1,1,52.5,0.0,6.7,0.0,0.03,2,2,56.1,0.0,6.83,-0.5,0.08,3,3,52.0,0.0,6.6,-0.5,0.17,4,4,52.0,0.0,6.7,-0.5,0.11,5,5,52.2,0.0,6.65,0.0,0.17,6,6,52.5,0.0,6.69,-0.5,0.09
202304230212,第３９回日本ＭＢ選手会会長賞・日刊ゲンダイ杯,2023-04-23,2,12R,3.0,,2.0,1,16.0,19.0,1,1,52.9,0.0,6.62,-0.5,-0.03,2,2,52.0,0.0,6.66,-0.5,0.29,3,3,52.0,0.0,6.65,-0.5,0.24,4,4,52.2,0.0,6.7,-0.5,0.06,5,5,52.0,0.0,6.58,-0.5,0.01,6,6,51.5,0.5,6.71,-0.5,0.07
202304230501,マクール杯,2023-04-23,5,01R,3.0,1,2.0,1,16.0,19.0,1,1,52.0,0.0,6.73,-0.5,-0.01,2,2,54.1,0.0,6.7,-0.5,0.02,3,3,54.7,0.0,6.72,-0.5,0.07,4,4,52.0,0.0,6.67,-0.5,-0.12,5,5,55.9,0.0,6.83,-0.5,-0.01,6,6,52.0,0.0,6.8,-0.5,-0.01
202304230502,マクール杯,2023-04-23,5,02R,2.0,2,2.0,2,16.5,19.0,1,1,53.5,0.0,6.67,-0.5,-0.2,2,2,55.2,0.0,6.73,-0.5,-0.06,3,3,56.4,0.0,6.77,-0.5,-0.07,4,4,56.2,0.0,6.8,-0.5,-0.09,5,5,52.8,0.0,6.7,-0.5,-0.1,6,6,61.0,0.0,6.82,-0.5,-0.1
202304230503,マクール杯,2023-04-23,5,03R,1.0,2,2.0,2,16.5,19.0,1,1,54.6,0.0,6.67,-0.5,-0.04,2,2,52.9,0.0,6.69,-0.5,0.01,3,3,56.5,0.0,6.77,-0.5,0.09,4,5,52.4,0.0,6.7,-0.5,0.09,5,6,51.5,0.5,6.71,-0.5,0.07,6,4,52.2,0.0,6.73,-0.5,0.01
202304230504,マクール杯,2023-04-23,5,04R,2.0,2,2.0,1,16.5,19.0,1,1,52.0,0.0,6.7,-0.5,-0.04,2,2,52.5,0.0,6.73,-0.5,0.06,3,3,52.5,0.0,6.75,-0.5,-0.09,4,4,52.0,0.0,6.67,-0.5,0.06,5,5,52.0,0.0,6.77,-0.5,-0.08,6,6,52.0,0.0,6.63,0.0,0.01
202304230505,マクール杯,2023-04-23,5,05R,4.0,4,2.0,1,17.0,19.0,1,1,52.0,0.0,6.6,-0.5,0.18,2,2,52.0,0.0,6.63,-0.5,0.05,3,3,52.6,0.0,6.7,0.0,0.02,4,4,52.0,0.0,6.77,-0.5,0.17,5,5,54.1,0.0,6.73,-0.5,-0.02,6,6,54.3,0.0,6.65,-0.5,-0.03
202304230506,マクール杯,2023-04-23,5,06R,2.0,,2.0,1,17.0,19.0,1,1,53.6,0.0,6.6,-0.5,0.2,2,2,52.1,0.0,6.63,-0.5,0.26,3,3,53.2,0.0,6.67,-0.5,0.15,4,4,52.4,0.0,6.65,-0.5,0.06,5,5,56.2,0.0,6.7,-0.5,0.12,6,6,53.1,0.0,6.69,-0.5,0.15
202304230507,マクール杯,2023-04-23,5,07R,0.0,1,2.0,1,18.0,19.0,1,1,56.3,0.0,6.63,-0.5,0.12,2,3,50.0,2.0,6.67,-0.5,0.11,3,4,52.0,0.0,6.69,-0.5,-0.1,4,5,53.5,0.0,6.71,-0.5,-0.13,5,2,52.2,0.0,6.73,-0.5,0.09,6,6,56.5,0.0,6.77,-0.5,0.01
