レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609200301,2026-09-20,03,01R,realtime,0.6375,0.001839,0.000539,0.000214,0.000420,0.000212,0.000692,0.062072,0.013863,0.187030,0.030548,0.022134,0.010689,0.056516,0.058580,0.030478,0.043026,0.004527,0.011890,0.007973,0.006617,0.023577,0.014507,0.007602,0.014181,0.010924,0.009445,0.000944,0.001110,0.002060,0.002062,0.362500,0.001229
202609200302,2026-09-20,03,02R,daily,0.8307,0.002322,0.000545,0.000584,0.000170,0.000148,0.000286,0.275718,0.051266,0.046504,0.009584,0.000605,0.029868,0.008546,0.008152,0.001077,0.247345,0.021122,0.016633,0.003553,0.000960,0.023071,0.045012,0.013442,0.007571,0.003818,0.000680,0.002003,0.002241,0.001918,0.001366,0.169293,0.004599
202609200302,2026-09-20,03,02R,realtime,0.7467,0.000457,0.000978,0.000473,0.000182,0.000133,0.000282,0.316023,0.024224,0.051312,0.008815,0.000690,0.020935,0.011070,0.006433,0.001420,0.174232,0.014396,0.007721,0.003574,0.000819,0.024165,0.051837,0.007925,0.005994,0.002272,0.000669,0.002322,0.002110,0.001751,0.001099,0.253336,0.002350
202609200303,2026-09-20,03,03R,daily,0.6664,0.002606,0.000968,0.000630,0.000257,0.000266,0.000461,0.079541,0.041077,0.030052,0.076308,0.002489,0.019678,0.008521,0.083873,0.008095,0.169185,0.013146,0.007593,0.010263,0.003706,0.027219,0.026421,0.009059,0.003589,0.027779,0.002202,0.001594,0.001608,0.001900,0.001723,0.333551,0.004641
202609200303,2026-09-20,03,03R,realtime,0.6218,0.000888,0.000610,0.000291,0.000286,0.000188,0.000304,0.112187,0.018770,0.022460,0.107505,0.001370,0.016646,0.005902,0.074480,0.006973,0.132671,0.009841,0.003977,0.008532,0.001621,0.023248,0.021565,0.005315,0.002640,0.032763,0.002436,0.001349,0.001081,0.001897,0.002566,0.378204,0.001436
202609200304,2026-09-20,03,04R,daily,0.8375,0.003207,0.000795,0.000575,0.000341,0.000232,0.000994,0.195147,0.032085,0.197980,0.010547,0.004316,0.019043,0.040668,0.013671,0.014318,0.124138,0.009170,0.031663,0.006602,0.005668,0.016929,0.033720,0.014227,0.037325,0.007514,0.005611,0.001778,0.002935,0.002225,0.001888,0.162529,0.002159
202609200304,2026-09-20,03,04R,realtime,0.8522,0.000784,0.000488,0.000320,0.000340,0.000262,0.001112,0.226340,0.032205,0.180820,0.008925,0.003768,0.020037,0.050627,0.008960,0.019982,0.103720,0.009849,0.035078,0.005868,0.006004,0.014676,0.040077,0.010712,0.046437,0.007015,0.007848,0.002761,0.003048,0.002187,0.001018,0.147759,0.000973
202609200305,2026-09-20,03,05R,daily,0.7412,0.003764,0.001531,0.000891,0.000396,0.000277,0.000732,0.090855,0.060711,0.056829,0.053498,0.011706,0.021717,0.015730,0.043421,0.029983,0.164067,0.017740,0.012329,0.012191,0.011038,0.025203,0.042170,0.016845,0.007099,0.014000,0.010310,0.002255,0.002299,0.002597,0.003595,0.258825,0.005394
202609200305,2026-09-20,03,05R,realtime,0.6605,0.002040,0.000801,0.000516,0.000516,0.000237,0.000619,0.080557,0.031883,0.064209,0.061419,0.011897,0.021230,0.013205,0.038607,0.040509,0.117044,0.014690,0.004774,0.007126,0.007801,0.022948,0.054129,0.012387,0.005749,0.015599,0.016011,0.002814,0.002119,0.003422,0.003205,0.339541,0.002398
202609200306,2026-09-20,03,06R,daily,0.4401,0.001732,0.000815,0.000253,0.000197,0.000157,0.000557,0.021742,0.028040,0.095596,0.016175,0.001954,0.021500,0.038170,0.022873,0.005558,0.057661,0.004848,0.019508,0.004460,0.004630,0.038761,0.012653,0.007714,0.016880,0.006449,0.002196,0.001558,0.002299,0.002912,0.001271,0.559942,0.000939
202609200306,2026-09-20,03,06R,realtime,0.3687,0.001274,0.000235,0.000195,0.000229,0.000121,0.000369,0.009572,0.017374,0.128312,0.010525,0.001135,0.018997,0.044968,0.016211,0.004627,0.024499,0.002298,0.010416,0.001862,0.002009,0.029187,0.007872,0.004597,0.017020,0.005008,0.002342,0.002016,0.001614,0.002388,0.001047,0.631329,0.000352
202609200307,2026-09-20,03,07R,daily,0.8208,0.001780,0.001848,0.000810,0.000276,0.000180,0.000649,0.060449,0.191984,0.031133,0.005758,0.017843,0.140547,0.018108,0.004867,0.031161,0.096779,0.071061,0.020137,0.001344,0.011991,0.014603,0.015542,0.034544,0.008393,0.002479,0.024098,0.001533,0.003242,0.001643,0.002109,0.179212,0.003897
202609200307,2026-09-20,03,07R,realtime,0.7628,0.000884,0.000520,0.000711,0.000423,0.000156,0.000712,0.031256,0.146311,0.035615,0.006495,0.013891,0.182097,0.025952,0.003104,0.049477,0.055294,0.059149,0.014442,0.000648,0.005483,0.012082,0.011028,0.036886,0.007944,0.002507,0.047834,0.003182,0.003018,0.002787,0.001522,0.237219,0.001373
202609200308,2026-09-20,03,08R,daily,0.4899,0.002301,0.001422,0.000651,0.000293,0.000178,0.000642,0.032815,0.040442,0.067351,0.018723,0.025326,0.026242,0.017604,0.016014,0.045046,0.056656,0.009546,0.010617,0.004401,0.010788,0.036591,0.014415,0.012042,0.006401,0.007571,0.014021,0.001239,0.003733,0.002847,0.002376,0.510109,0.001599
202609200308,2026-09-20,03,08R,realtime,0.5085,0.002299,0.000512,0.000356,0.000373,0.000161,0.000780,0.028828,0.035572,0.053301,0.010945,0.056657,0.028065,0.028373,0.016092,0.088130,0.030380,0.008746,0.006072,0.003026,0.008286,0.034599,0.009892,0.009027,0.006079,0.002993,0.027553,0.001802,0.002637,0.004245,0.001628,0.491540,0.001052
202609200309,2026-09-20,03,09R,daily,0.5311,0.001709,0.000923,0.000470,0.000218,0.000150,0.000498,0.057668,0.070685,0.040979,0.007105,0.005520,0.051835,0.017879,0.010245,0.007745,0.123308,0.019110,0.017019,0.001559,0.003666,0.028258,0.029479,0.011367,0.005676,0.002468,0.002400,0.002002,0.003519,0.001317,0.001208,0.468866,0.005150
202609200309,2026-09-20,03,09R,realtime,0.4816,0.002165,0.000744,0.000344,0.000352,0.000162,0.000755,0.038792,0.064217,0.051282,0.010072,0.008408,0.053114,0.031760,0.013733,0.012768,0.074294,0.018802,0.013506,0.001443,0.002065,0.025506,0.021379,0.010064,0.004657,0.001705,0.004292,0.003332,0.004502,0.002207,0.001355,0.518371,0.003850
202609200310,2026-09-20,03,10R,daily,0.5610,0.001755,0.000826,0.000442,0.000127,0.000164,0.000397,0.020871,0.139299,0.015212,0.022213,0.001050,0.117831,0.007410,0.024666,0.003897,0.064864,0.031701,0.011944,0.003715,0.001772,0.035834,0.011952,0.022670,0.003117,0.006587,0.001301,0.001241,0.002295,0.001877,0.001195,0.438990,0.002783
202609200310,2026-09-20,03,10R,realtime,0.4816,0.001054,0.000363,0.000451,0.000133,0.000133,0.000397,0.015228,0.121689,0.016712,0.015266,0.000929,0.115002,0.004969,0.019571,0.003081,0.041178,0.042814,0.005850,0.003180,0.000780,0.028431,0.010269,0.018931,0.001768,0.004016,0.001618,0.001369,0.001261,0.001775,0.001704,0.518380,0.001698
202609200311,2026-09-20,03,11R,daily,0.4406,0.001776,0.000645,0.000373,0.000245,0.000187,0.000754,0.013981,0.037408,0.072683,0.027353,0.004779,0.023253,0.027808,0.054942,0.011512,0.034295,0.005198,0.010663,0.009969,0.005590,0.036157,0.007823,0.011412,0.014773,0.014699,0.003978,0.001411,0.002641,0.002023,0.001141,0.559447,0.001081
202609200311,2026-09-20,03,11R,realtime,0.4228,0.001714,0.000152,0.000250,0.000326,0.000166,0.000733,0.014702,0.024536,0.080422,0.031020,0.004233,0.023227,0.035029,0.060479,0.018817,0.023265,0.004769,0.006305,0.009043,0.002688,0.031096,0.004506,0.006681,0.011585,0.014180,0.004692,0.001774,0.002130,0.002347,0.001374,0.577166,0.000593
202609200312,2026-09-20,03,12R,daily,0.2671,0.001260,0.000440,0.000327,0.000142,0.000100,0.000480,0.015755,0.030510,0.018543,0.005939,0.006812,0.026726,0.005408,0.008141,0.011373,0.052405,0.006893,0.002212,0.001604,0.002506,0.033942,0.010503,0.010404,0.001950,0.002576,0.002249,0.001147,0.002082,0.001790,0.000837,0.732855,0.002089
202609200312,2026-09-20,03,12R,realtime,0.2718,0.001263,0.000277,0.000397,0.000191,0.000099,0.000634,0.017253,0.021130,0.028613,0.009057,0.003692,0.028553,0.007284,0.013416,0.011531,0.044969,0.010963,0.001725,0.001549,0.001607,0.033985,0.009521,0.008692,0.001348,0.002919,0.002462,0.001607,0.001468,0.003128,0.001089,0.728241,0.001339
202609200501,2026-09-20,05,01R,daily,0.2732,0.001489,0.000413,0.000215,0.000124,0.000111,0.000460,0.007585,0.024304,0.037743,0.009066,0.003204,0.033311,0.013185,0.028799,0.005102,0.035002,0.007085,0.010477,0.002263,0.001863,0.029648,0.002677,0.005128,0.003079,0.004050,0.001153,0.001472,0.001476,0.000957,0.000933,0.726767,0.000860
