レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609020501,2026-09-02,05,01R,daily,0.5366,0.002057,0.000987,0.000583,0.000252,0.000177,0.000536,0.067489,0.058242,0.061888,0.013955,0.011291,0.056596,0.029982,0.022510,0.012365,0.084797,0.019587,0.019874,0.002867,0.004373,0.020140,0.007895,0.013146,0.007960,0.004754,0.003984,0.001174,0.001920,0.001148,0.001973,0.463371,0.002129
202609020501,2026-09-02,05,01R,realtime,0.4842,0.001164,0.000574,0.000463,0.000257,0.000173,0.000399,0.049729,0.056273,0.043086,0.008429,0.008690,0.068564,0.024539,0.018382,0.009271,0.083682,0.017106,0.017524,0.001819,0.004550,0.022523,0.012042,0.012751,0.006233,0.003601,0.005804,0.000874,0.001745,0.001251,0.001470,0.515768,0.001266
202609020502,2026-09-02,05,02R,daily,0.5138,0.002181,0.000958,0.000531,0.000290,0.000229,0.000542,0.038471,0.039067,0.039518,0.044322,0.015521,0.021057,0.015697,0.081194,0.021713,0.086811,0.011896,0.009055,0.007230,0.005293,0.023999,0.011636,0.006967,0.003857,0.013109,0.004016,0.001579,0.001299,0.001163,0.002095,0.486225,0.002479
202609020502,2026-09-02,05,02R,realtime,0.6027,0.005364,0.002901,0.000659,0.000371,0.000326,0.000521,0.032729,0.030404,0.066997,0.082487,0.012919,0.014888,0.017436,0.108023,0.028332,0.076274,0.009822,0.007193,0.009323,0.006858,0.022157,0.009392,0.006765,0.005411,0.023459,0.004389,0.002253,0.001888,0.001765,0.004836,0.397295,0.006563
202609020503,2026-09-02,05,03R,daily,0.5049,0.001787,0.001285,0.000331,0.000249,0.000161,0.000661,0.010830,0.040410,0.111283,0.015652,0.014910,0.042415,0.063445,0.046176,0.029839,0.017336,0.008137,0.017376,0.005616,0.007237,0.024009,0.002410,0.009173,0.012685,0.007003,0.007773,0.000924,0.001956,0.002001,0.001382,0.495132,0.000416
202609020503,2026-09-02,05,03R,realtime,0.5132,0.001843,0.000184,0.000255,0.000255,0.000202,0.000738,0.011635,0.042526,0.068598,0.010053,0.058394,0.041846,0.049343,0.030640,0.072834,0.018933,0.006689,0.015217,0.005249,0.006806,0.025926,0.001634,0.008142,0.016114,0.004544,0.008532,0.000837,0.001789,0.002075,0.001135,0.486778,0.000254
202609020504,2026-09-02,05,04R,daily,0.5133,0.001766,0.000937,0.000567,0.000235,0.000183,0.000558,0.067495,0.057903,0.023952,0.011409,0.005601,0.045328,0.012153,0.014840,0.007859,0.149237,0.019527,0.011192,0.001565,0.002322,0.023003,0.020464,0.011068,0.002544,0.004426,0.002299,0.001765,0.001886,0.001439,0.002850,0.486709,0.006916
202609020504,2026-09-02,05,04R,realtime,0.4948,0.000952,0.000947,0.000419,0.000277,0.000168,0.000459,0.051348,0.090930,0.013991,0.008379,0.008980,0.058657,0.011365,0.011817,0.010735,0.123315,0.020302,0.007838,0.001609,0.002767,0.019482,0.017651,0.011318,0.003108,0.002693,0.003861,0.001764,0.001836,0.001373,0.001545,0.505182,0.004933
202609020505,2026-09-02,05,05R,daily,0.5999,0.003234,0.001442,0.000786,0.000347,0.000264,0.000952,0.051122,0.068993,0.043255,0.025009,0.013479,0.061391,0.019956,0.043805,0.028686,0.099049,0.021948,0.016650,0.005676,0.007255,0.022630,0.012413,0.014791,0.004106,0.010174,0.008031,0.001717,0.002674,0.001860,0.003738,0.400118,0.004447
202609020505,2026-09-02,05,05R,realtime,0.4994,0.001357,0.000673,0.000525,0.000345,0.000232,0.000745,0.027281,0.070002,0.037086,0.014569,0.009158,0.066520,0.019037,0.035523,0.037278,0.072040,0.015352,0.009955,0.004869,0.005880,0.018655,0.007470,0.013174,0.004347,0.008186,0.009099,0.001380,0.001857,0.001480,0.002700,0.500637,0.002588
