レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609030201,2026-09-03,02,01R,daily,0.8305,0.005704,0.001132,0.000915,0.000316,0.000247,0.000595,0.182283,0.105601,0.109124,0.034107,0.012836,0.023121,0.015232,0.045278,0.012720,0.112546,0.017762,0.036635,0.018068,0.004190,0.011818,0.034825,0.012079,0.007732,0.011674,0.003858,0.001510,0.001144,0.001824,0.001638,0.169548,0.003936
202609030201,2026-09-03,02,01R,realtime,0.8251,0.001346,0.000931,0.000726,0.000254,0.000285,0.000565,0.135365,0.118065,0.075138,0.027209,0.008553,0.033238,0.008912,0.041146,0.010489,0.184151,0.026464,0.023401,0.022574,0.005367,0.013300,0.041288,0.017098,0.005986,0.011581,0.003622,0.001721,0.001698,0.001378,0.001352,0.174856,0.001937
202609030202,2026-09-03,02,02R,daily,0.6987,0.002664,0.001205,0.000815,0.000280,0.000171,0.000839,0.070274,0.185643,0.048112,0.016267,0.006784,0.085993,0.023215,0.031870,0.004922,0.094649,0.015467,0.018123,0.007971,0.002057,0.009964,0.009234,0.031445,0.011616,0.004506,0.002963,0.003088,0.002586,0.001564,0.001437,0.301266,0.003008
202609030202,2026-09-03,02,02R,realtime,0.6977,0.001544,0.000362,0.000634,0.000208,0.000180,0.000414,0.068006,0.167189,0.037101,0.009426,0.001830,0.098846,0.013974,0.023387,0.004302,0.152831,0.013265,0.018575,0.005708,0.002617,0.012550,0.008264,0.034506,0.007745,0.004529,0.001915,0.001757,0.002415,0.001298,0.000878,0.302259,0.001487
202609030203,2026-09-03,02,03R,daily,0.6886,0.003189,0.000692,0.000844,0.000336,0.000224,0.000971,0.125802,0.056512,0.045774,0.016237,0.011975,0.017019,0.012758,0.026531,0.015890,0.221198,0.011525,0.012616,0.003849,0.002388,0.016415,0.045574,0.008635,0.004687,0.005565,0.004613,0.002225,0.002840,0.000841,0.001690,0.311361,0.009223
202609030203,2026-09-03,02,03R,realtime,0.7537,0.001151,0.000507,0.000337,0.000251,0.000222,0.000804,0.147409,0.030033,0.027991,0.016304,0.003730,0.013939,0.006901,0.028188,0.014351,0.333705,0.012369,0.012950,0.002775,0.002734,0.014505,0.051098,0.007193,0.003898,0.005641,0.004023,0.002336,0.002886,0.000598,0.000698,0.246335,0.004140
202609030204,2026-09-03,02,04R,daily,0.7610,0.001826,0.001710,0.001069,0.000201,0.000192,0.000792,0.075162,0.268898,0.016904,0.009710,0.017611,0.082634,0.012427,0.015481,0.016833,0.088114,0.043380,0.013726,0.002063,0.003573,0.010703,0.035181,0.019294,0.001363,0.005450,0.004176,0.001045,0.003346,0.000664,0.001869,0.238985,0.005618
202609030204,2026-09-03,02,04R,realtime,0.7968,0.001475,0.000630,0.000614,0.000158,0.000202,0.000626,0.047622,0.353339,0.010562,0.008627,0.006335,0.095360,0.008668,0.013370,0.011210,0.092480,0.034455,0.014430,0.001460,0.004340,0.009832,0.033197,0.030570,0.001014,0.004558,0.003811,0.000949,0.002607,0.000576,0.000939,0.203152,0.002831
202609030205,2026-09-03,02,05R,daily,0.6175,0.001166,0.001355,0.000248,0.000170,0.000122,0.000512,0.014334,0.109081,0.142501,0.006729,0.003733,0.042980,0.130577,0.019567,0.002210,0.021304,0.010080,0.041623,0.001479,0.000958,0.014856,0.007620,0.019945,0.009722,0.006224,0.000870,0.001204,0.001773,0.002104,0.001291,0.382491,0.001171
202609030205,2026-09-03,02,05R,realtime,0.6949,0.001948,0.000188,0.000206,0.000128,0.000143,0.000370,0.004575,0.144242,0.190165,0.002812,0.001475,0.046069,0.145603,0.012120,0.001581,0.017854,0.005020,0.056736,0.000928,0.000973,0.012911,0.006227,0.022008,0.011596,0.003336,0.000757,0.000763,0.001458,0.001468,0.000672,0.305130,0.000538
202609030206,2026-09-03,02,06R,daily,0.8358,0.004117,0.001320,0.000612,0.000418,0.000234,0.000789,0.077029,0.032417,0.201206,0.028966,0.017913,0.008681,0.053634,0.130362,0.040861,0.078462,0.005403,0.034986,0.019436,0.006915,0.010087,0.010575,0.008838,0.027830,0.010571,0.012319,0.001496,0.001894,0.002461,0.001661,0.164243,0.004264
202609030207,2026-09-03,02,07R,daily,0.2147,0.001295,0.000332,0.000233,0.000123,0.000101,0.000424,0.009366,0.023210,0.026232,0.011238,0.006260,0.014302,0.009657,0.018970,0.004728,0.029030,0.002481,0.004677,0.003097,0.001120,0.025225,0.008278,0.003513,0.002000,0.003270,0.000881,0.001344,0.001006,0.000796,0.000608,0.785324,0.000881
202609030208,2026-09-03,02,08R,daily,0.7780,0.004692,0.000698,0.001440,0.000263,0.000219,0.000569,0.186044,0.112089,0.033605,0.013110,0.004434,0.033982,0.014072,0.041807,0.004669,0.190830,0.023460,0.024542,0.003611,0.001303,0.011301,0.030431,0.007145,0.004912,0.014574,0.001924,0.002864,0.002821,0.000845,0.001081,0.222045,0.004620
202609030209,2026-09-03,02,09R,daily,0.8662,0.003810,0.000951,0.000885,0.000329,0.000224,0.000577,0.275625,0.051661,0.104944,0.022754,0.017001,0.009818,0.024153,0.030915,0.018786,0.153592,0.011988,0.026624,0.007766,0.004329,0.009772,0.049393,0.007155,0.007774,0.007741,0.005017,0.001582,0.001889,0.000978,0.002004,0.133776,0.006188
202609030210,2026-09-03,02,10R,daily,0.4901,0.002440,0.001363,0.000508,0.000205,0.000214,0.000526,0.017691,0.049732,0.079502,0.025896,0.008087,0.020961,0.028995,0.089674,0.012225,0.039783,0.004405,0.024043,0.013698,0.004008,0.022098,0.006265,0.006351,0.007988,0.011911,0.003160,0.001061,0.001877,0.002455,0.001321,0.509938,0.001619
202609030211,2026-09-03,02,11R,daily,0.4020,0.001999,0.000517,0.000483,0.000176,0.000158,0.000498,0.032490,0.046209,0.041868,0.016922,0.005333,0.018674,0.015169,0.040384,0.005507,0.087262,0.006629,0.008369,0.006276,0.001261,0.030951,0.008738,0.007785,0.002822,0.005624,0.001329,0.002355,0.001030,0.001611,0.001255,0.598004,0.002316
202609030212,2026-09-03,02,12R,daily,0.5054,0.001658,0.000549,0.000309,0.000197,0.000183,0.001749,0.006369,0.072732,0.120739,0.011467,0.010399,0.042938,0.056351,0.041028,0.009743,0.025940,0.005276,0.019241,0.009885,0.003575,0.013275,0.003969,0.019701,0.011700,0.005065,0.003278,0.003338,0.000969,0.000838,0.001675,0.494560,0.001302
202609030601,2026-09-03,06,01R,daily,0.5135,0.002578,0.002410,0.000734,0.000311,0.000188,0.000350,0.037907,0.070991,0.052309,0.010878,0.005258,0.056773,0.031809,0.022088,0.009499,0.068671,0.025119,0.022243,0.004809,0.001319,0.028224,0.014790,0.015714,0.008134,0.005213,0.002463,0.001869,0.001521,0.003216,0.001592,0.486467,0.004554
202609030601,2026-09-03,06,01R,realtime,0.4323,0.001629,0.001082,0.000808,0.000277,0.000194,0.000306,0.024808,0.053980,0.032338,0.006093,0.002706,0.055534,0.019766,0.015877,0.006165,0.081633,0.018523,0.021059,0.002645,0.001576,0.032451,0.016969,0.016272,0.005330,0.004135,0.001644,0.001131,0.000981,0.002156,0.001221,0.567697,0.003014
202609030602,2026-09-03,06,02R,daily,0.7283,0.005581,0.001721,0.001148,0.000440,0.000302,0.000596,0.128122,0.037631,0.051250,0.027787,0.003412,0.025220,0.021480,0.112959,0.008620,0.138555,0.023123,0.021661,0.018121,0.001458,0.020624,0.023062,0.008644,0.010126,0.014979,0.002211,0.002218,0.001457,0.002560,0.001796,0.271663,0.011473
202609030602,2026-09-03,06,02R,realtime,0.7404,0.001480,0.001489,0.000631,0.000425,0.000256,0.000509,0.117674,0.026273,0.061994,0.024234,0.001852,0.025865,0.023159,0.157413,0.006843,0.146281,0.021702,0.017968,0.024585,0.000976,0.016824,0.015743,0.008054,0.010954,0.011155,0.002628,0.002231,0.002071,0.002065,0.002065,0.259584,0.005020
202609030603,2026-09-03,06,03R,daily,0.7153,0.006579,0.002132,0.001971,0.000599,0.000295,0.000801,0.126561,0.062967,0.029938,0.019861,0.014487,0.049491,0.018413,0.054567,0.023466,0.138061,0.025506,0.013506,0.011575,0.005195,0.020290,0.024293,0.012736,0.008638,0.009023,0.010495,0.002475,0.001909,0.002098,0.002454,0.284685,0.014935
202609030603,2026-09-03,06,03R,realtime,0.6017,0.001431,0.001333,0.001208,0.000579,0.000254,0.000538,0.087752,0.033295,0.037576,0.013820,0.006867,0.041188,0.016907,0.055200,0.019661,0.143536,0.017101,0.009066,0.009294,0.004163,0.020742,0.028393,0.015223,0.006833,0.007088,0.008873,0.001965,0.002088,0.001832,0.002130,0.398338,0.005725
202609030604,2026-09-03,06,04R,daily,0.2377,0.001436,0.000895,0.000214,0.000148,0.000090,0.000178,0.013001,0.011448,0.050045,0.005268,0.002414,0.010622,0.020620,0.016599,0.003977,0.032452,0.003335,0.009987,0.002141,0.000446,0.030661,0.005558,0.003363,0.003818,0.002718,0.000634,0.000875,0.000637,0.002166,0.000620,0.762291,0.001343
202609030604,2026-09-03,06,04R,realtime,0.2526,0.001608,0.000714,0.000174,0.000155,0.000105,0.000145,0.011132,0.010849,0.072037,0.003738,0.000994,0.011087,0.027833,0.010166,0.003705,0.030327,0.002921,0.012481,0.003130,0.000539,0.025290,0.007240,0.003306,0.004979,0.001835,0.000804,0.000984,0.000825,0.001520,0.000429,0.747431,0.001516
