レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609240101,2026-09-24,01,01R,daily,0.8423,0.005415,0.002623,0.001210,0.000271,0.000322,0.000970,0.062299,0.126800,0.074837,0.031402,0.001125,0.128465,0.043116,0.091441,0.003576,0.063290,0.063909,0.035167,0.010149,0.003499,0.012915,0.007726,0.023701,0.012577,0.016717,0.002030,0.001711,0.001399,0.001227,0.001808,0.157659,0.010643
202609240102,2026-09-24,01,02R,daily,0.7312,0.005260,0.002163,0.001064,0.000287,0.000327,0.001135,0.056246,0.114774,0.060211,0.021122,0.003660,0.116568,0.037724,0.058525,0.009081,0.064497,0.053119,0.031688,0.004483,0.003523,0.013562,0.012611,0.020226,0.009066,0.008369,0.002063,0.001672,0.002516,0.000788,0.001633,0.268829,0.013205
202609240103,2026-09-24,01,03R,daily,0.3729,0.002988,0.000994,0.000420,0.000135,0.000168,0.000668,0.011732,0.052516,0.022347,0.017842,0.001329,0.072559,0.012036,0.056920,0.004111,0.042349,0.014051,0.004675,0.002369,0.000878,0.021314,0.004777,0.007376,0.002530,0.005362,0.000467,0.001335,0.001449,0.001073,0.000680,0.627127,0.005424
202609240104,2026-09-24,01,04R,daily,0.6410,0.005362,0.001640,0.000946,0.000213,0.000255,0.000532,0.047606,0.121014,0.021084,0.041194,0.001954,0.140945,0.008383,0.042340,0.003751,0.057005,0.041347,0.007257,0.006011,0.001721,0.026328,0.008048,0.029007,0.003321,0.007725,0.001316,0.001806,0.000846,0.001252,0.001614,0.359012,0.009165
202609240105,2026-09-24,01,05R,daily,0.7152,0.002847,0.002215,0.001422,0.000321,0.000318,0.001227,0.063680,0.111685,0.050573,0.010973,0.004817,0.080988,0.047129,0.027559,0.007981,0.130102,0.036118,0.029548,0.003439,0.004208,0.012193,0.013693,0.014167,0.021895,0.004591,0.004162,0.002663,0.001999,0.001391,0.002935,0.284771,0.018391
202609240106,2026-09-24,01,06R,daily,0.2989,0.001837,0.000946,0.000322,0.000136,0.000125,0.000393,0.011279,0.029958,0.048848,0.009831,0.001317,0.033098,0.025605,0.017759,0.002373,0.042588,0.010018,0.009240,0.001314,0.000641,0.024951,0.004701,0.005841,0.005146,0.002597,0.000528,0.001231,0.001164,0.001429,0.000854,0.701143,0.002786
202609240107,2026-09-24,01,07R,daily,0.4055,0.004302,0.001897,0.000681,0.000208,0.000193,0.001062,0.031155,0.035561,0.024896,0.018038,0.025434,0.034067,0.012239,0.024026,0.046767,0.055006,0.011067,0.005355,0.003519,0.008483,0.024924,0.008641,0.006457,0.002426,0.002683,0.006317,0.000953,0.001167,0.000691,0.001580,0.594493,0.005715
202609240108,2026-09-24,01,08R,daily,0.3825,0.005189,0.001101,0.000597,0.000185,0.000212,0.001579,0.022772,0.036529,0.024669,0.013063,0.002709,0.067034,0.014920,0.041856,0.009844,0.060864,0.013172,0.007261,0.003188,0.001441,0.019331,0.005155,0.006052,0.004515,0.004437,0.001180,0.001653,0.002200,0.001400,0.001028,0.617505,0.007360
202609240109,2026-09-24,01,09R,daily,0.5085,0.003798,0.002000,0.000684,0.000234,0.000220,0.000942,0.035024,0.053977,0.077475,0.008474,0.003742,0.039433,0.034737,0.024454,0.011966,0.087252,0.015287,0.024819,0.002713,0.003059,0.023696,0.014041,0.008121,0.010200,0.002602,0.002050,0.001872,0.002486,0.001437,0.001681,0.491490,0.010032
202609240110,2026-09-24,01,10R,daily,0.5800,0.006031,0.001789,0.001052,0.000315,0.000273,0.001115,0.051747,0.046656,0.083235,0.023519,0.003967,0.029041,0.031183,0.066539,0.009036,0.099071,0.015370,0.011683,0.007201,0.001882,0.023097,0.021325,0.009894,0.007120,0.008456,0.001916,0.002383,0.001797,0.001782,0.002156,0.420005,0.009365
