レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609040201,2026-09-04,02,01R,daily,0.4945,0.001602,0.000738,0.000639,0.000257,0.000210,0.000297,0.045164,0.061288,0.047273,0.051382,0.020488,0.018756,0.014361,0.053560,0.012234,0.073746,0.007488,0.007761,0.011386,0.004207,0.018113,0.006874,0.010646,0.005638,0.009463,0.004233,0.001901,0.001215,0.000795,0.001152,0.505549,0.001585
202609040201,2026-09-04,02,01R,realtime,0.4880,0.001591,0.000487,0.000472,0.000263,0.000234,0.000315,0.065186,0.053215,0.066030,0.020707,0.011716,0.016531,0.019071,0.050531,0.009614,0.082244,0.006055,0.007507,0.012435,0.004444,0.020156,0.006703,0.009261,0.005566,0.006902,0.004402,0.001617,0.000950,0.000836,0.001308,0.511980,0.001670
202609040202,2026-09-04,02,02R,daily,0.9098,0.003169,0.000989,0.000795,0.000219,0.000243,0.000783,0.061780,0.274548,0.035486,0.032533,0.007190,0.165918,0.014721,0.053197,0.011959,0.025700,0.053815,0.041340,0.012855,0.003338,0.009524,0.005820,0.064260,0.004763,0.012235,0.004895,0.000892,0.001590,0.000678,0.001717,0.090210,0.002837
202609040202,2026-09-04,02,02R,realtime,0.9713,0.003162,0.005180,0.001943,0.000168,0.000184,0.000277,0.510192,0.107200,0.013202,0.008647,0.010149,0.025042,0.006061,0.004072,0.005104,0.134384,0.036097,0.017859,0.001813,0.001486,0.003100,0.027701,0.013092,0.003002,0.001645,0.001223,0.001543,0.002956,0.000639,0.001757,0.028710,0.022410
202609040203,2026-09-04,02,03R,daily,0.6983,0.003045,0.001369,0.000486,0.000221,0.000210,0.000572,0.095705,0.063364,0.085129,0.009522,0.002830,0.034866,0.036943,0.038951,0.003380,0.178679,0.014195,0.032869,0.004514,0.001083,0.008883,0.033429,0.012828,0.009092,0.005734,0.001003,0.002119,0.001349,0.002906,0.001196,0.301692,0.011836
202609040203,2026-09-04,02,03R,realtime,0.7078,0.001775,0.001042,0.000432,0.000225,0.000224,0.000489,0.078165,0.042352,0.080996,0.004747,0.002471,0.036834,0.030686,0.042196,0.002602,0.244831,0.010885,0.030528,0.002941,0.000952,0.008772,0.034546,0.015781,0.008194,0.008075,0.000865,0.002495,0.002338,0.003315,0.001082,0.292163,0.007002
202609040204,2026-09-04,02,04R,daily,0.8314,0.003388,0.001128,0.000613,0.000222,0.000213,0.000834,0.019996,0.272009,0.055581,0.022978,0.002831,0.158914,0.032003,0.051041,0.003626,0.022327,0.032399,0.061316,0.007718,0.002132,0.008662,0.009419,0.032306,0.008554,0.009523,0.001938,0.001832,0.002502,0.001312,0.001743,0.168574,0.002365
202609040204,2026-09-04,02,04R,realtime,0.8615,0.001358,0.000206,0.000477,0.000171,0.000200,0.000597,0.016262,0.356275,0.034424,0.009949,0.000741,0.204796,0.018386,0.032548,0.001606,0.021295,0.033792,0.042087,0.006951,0.001448,0.008397,0.009829,0.036783,0.005718,0.009775,0.001623,0.001272,0.001877,0.000711,0.001133,0.138530,0.000782
202609040205,2026-09-04,02,05R,daily,0.5409,0.001843,0.000519,0.000207,0.000197,0.000090,0.000521,0.025691,0.020642,0.228087,0.003014,0.012924,0.008173,0.055345,0.012662,0.012501,0.068510,0.003192,0.027736,0.002803,0.001872,0.013414,0.005352,0.003220,0.021397,0.001198,0.003498,0.002234,0.001382,0.001733,0.000502,0.459103,0.000440
202609040205,2026-09-04,02,05R,realtime,0.6239,0.002591,0.000345,0.000264,0.000216,0.000133,0.000816,0.022738,0.014207,0.304022,0.001838,0.009919,0.007899,0.058498,0.009355,0.013045,0.061485,0.002945,0.036259,0.002744,0.001642,0.012409,0.005724,0.002922,0.035287,0.001254,0.005624,0.005008,0.001990,0.001847,0.000399,0.376094,0.000479
202609040206,2026-09-04,02,06R,daily,0.7462,0.002342,0.000595,0.000951,0.000282,0.000208,0.001076,0.199339,0.071900,0.022355,0.008931,0.032452,0.022883,0.009399,0.008712,0.025915,0.214851,0.016343,0.005697,0.003741,0.002562,0.010623,0.040732,0.017480,0.002902,0.004240,0.006576,0.002242,0.001566,0.000862,0.002130,0.253795,0.006316
