レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202603082401,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,01R,予選,1800,晴,,0,1,差し,2,390,2,160,1,110,2-1,1270,4,1-2,240,1,1-2,210,2,2-6,1080,13,1-6,530,7,2-1-6,8810,27,1-2-6,1510,7,1,2,3876,中 辻 崇 人,76,66,6.67,2,0.04,107.6,2,1,4391,松 田 祐 季,63,56,6.79,1,0.02,109.1,3,6,4715,村 上 遼,46,52,6.74,6,0.14,110.3,4,3,4824,松 井 洪 弥,69,71,6.78,3,0.05,112.5,5,4,4832,権 藤 俊 光,64,57,6.79,4,0.26,,6,5,4342,谷 野 錬 志,66,30,6.78,5,0.22,
202603082402,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,02R,予選,1800,晴,西,2,1,逃げ,1,260,1,110,6,320,1-6,3260,14,1-6,2710,10,1-6,550,7,1-2,330,4,2-6,910,12,1-6-2,12950,44,1-2-6,2510,12,1,1,4985,井 本 昌 也,49,63,6.79,1,0.07,108.5,2,6,4174,赤 坂 俊 輔,67,11,6.78,5,0.18,110.5,3,2,4294,古 賀 繁 輝,52,72,6.79,2,0.11,111.2,4,3,5257,西 丸 侑太朗,12,62,6.71,3,0.14,111.8,5,4,4831,羽 野 直 也,59,59,6.77,6,0.24,,6,5,4188,久 田 敏 之,65,51,6.72,4,0.09,
202603082403,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,03R,予選,1800,晴,北西,1,1,差し,3,370,3,140,1,100,3-1,790,4,1-3,220,1,1-3,120,1,3-6,550,9,1-6,370,6,3-1-6,3200,14,1-3-6,840,4,1,3,4168,石 野 貴 之,50,69,6.75,3,0.02,107.8,2,1,4688,永 井 彪 也,60,32,6.79,1,0.06,109.5,3,6,4497,桑 原 悠,41,27,6.8,6,0.11,110.5,4,2,4292,麻 生 慎 介,39,70,6.88,2,0.07,111.7,5,5,4757,山 田 祐 也,73,24,6.89,5,0.14,,6,4,4910,中 村 泰 平,23,43,6.77,4,0.25,
202603082404,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,04R,予選,1800,晴,北西,1,1,,5,2600,5,950,2,330,5-2,14350,23,2-5,3660,10,2-5,720,12,1-5,290,5,1-2,170,2,5-2-1,43020,76,1-2-5,1040,6,1,5,4659,木 下 翔 太,56,78,6.88,5,0.09,107.7,2,2,3388,今 垣 光太郎,62,49,6.77,2,0.12,109.3,3,1,4504,前 田 将 太,48,35,6.78,1,0.16,110.3,4,6,4352,下 條 雄太郎,38,75,6.75,6,0.16,111.3,5,4,4759,今 泉 友 吾,21,29,6.69,4,0.16,,6,3,4798,浜 先 真 範,17,25,6.85,3,0.09,
202603082405,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,05R,予選,1800,晴,北,2,1,差し,3,470,3,140,1,100,3-1,750,3,1-3,260,1,1-3,130,1,2-3,230,4,1-2,150,2,3-1-2,2470,8,1-2-3,280,1,1,3,4344,新 田 雄 史,74,61,6.8,3,0.08,107.0,2,1,4928,栗 城 匠,43,50,6.74,1,0.09,108.9,3,2,4907,小 池 修 平,57,21,6.75,2,0.08,110.5,4,6,4547,中 田 竜 太,28,18,6.79,6,0.15,112.6,5,5,4645,上 村 純 一,40,77,6.71,5,0.06,,6,4,4732,堀 本 和 也,18,45,6.78,4,0.05,
202603082406,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,06R,予選,1800,晴,北西,1,1,,2,480,2,150,1,120,2-1,1170,4,1-2,240,1,1-2,180,3,2-4,450,7,1-4,160,2,2-1-4,4620,17,1-2-4,620,2,1,2,4832,権 藤 俊 光,64,57,6.77,2,0.08,108.1,2,1,4074,柳 沢 一,34,41,6.71,1,0.16,109.1,3,4,3719,辻 栄 蔵,71,65,6.79,4,0.15,109.3,4,6,3960,菊 地 孝 平,30,68,6.77,6,0.13,111.0,5,3,5043,中 村 日 向,14,76,6.74,3,0.1,,6,5,4532,秋 元 哲,32,36,6.82,5,0.15,
202603082407,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,07R,予選,1800,晴,北西,1,1,逃げ,1,220,1,150,2,160,1-2,530,2,1-2,440,2,1-2,210,2,1-4,240,3,2-4,310,6,1-2-4,1340,4,1-2-4,410,3,1,1,5028,原 田 才一郎,29,53,6.7,1,0.08,108.0,2,2,4337,平 本 真 之,44,22,6.76,2,0.09,109.5,3,4,5121,定 松 勇 樹,20,33,6.74,4,0.11,110.3,4,3,4933,板 橋 侑 我,11,55,6.78,3,0.08,111.7,5,5,4985,井 本 昌 也,49,63,6.8,5,0.1,,6,6,4824,松 井 洪 弥,69,71,6.81,6,0.13,
202603082408,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,08R,予選,1800,晴,北西,1,1,逃げ,1,130,1,100,2,170,1-2,330,1,1-2,300,1,1-2,120,1,1-6,180,4,2-6,520,7,1-2-6,1120,2,1-2-6,400,1,1,1,4188,久 田 敏 之,65,51,6.77,1,0.1,107.2,2,2,5191,飛 田 江 己,24,12,6.76,2,0.16,108.5,3,6,4320,峰 竜 太,47,47,6.76,6,0.18,110.1,4,4,3716,石 渡 鉄 兵,22,58,6.81,4,0.2,111.5,5,3,5017,澤 田 尚 也,15,74,6.74,3,0.2,,6,5,4715,村 上 遼,46,52,6.8,5,0.21,
202603082409,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,09R,予選,1800,晴,北,2,1,逃げ,1,130,1,100,2,170,1-2,290,2,1-2,240,1,1-2,150,2,1-3,130,1,2-3,260,4,1-2-3,710,1,1-2-3,320,1,1,1,4659,木 下 翔 太,56,78,6.78,1,0.14,108.5,2,2,4850,野 中 一 平,27,64,6.73,2,0.09,109.3,3,3,3897,白 井 英 治,36,23,6.83,3,0.11,110.7,4,6,4831,羽 野 直 也,59,59,6.73,6,0.13,111.3,5,4,4688,永 井 彪 也,60,32,6.76,4,0.11,,6,5,4391,松 田 祐 季,63,56,6.72,5,0.12,
202603082410,開設７３周年記念　海の王者決定戦,第1日,2026/03/08,大村,10R,予選,1800,晴,北,2,1,逃げ,1,100,1,100,3,170,1-3,400,2,1-3,340,2,1-3,180,2,1-5,180,2,3-5,560,10,1-3-5,1390,5,1-3-5,780,4,1,1,4686,丸 野 一 樹,13,60,6.71,1,0.18,107.6,2,3,4757,山 田 祐 也,73,24,6.82,3,0.17,108.6,3,5,4504,前 田 将 太,48,35,6.74,5,0.25,110.5,4,6,4907,小 池 修 平,57,21,6.74,6,0.19,111.6,5,4,4174,赤 坂 俊 輔,67,11,6.8,4,0.18,,6,2,4342,谷 野 錬 志,66,30,6.75,2,0.18,
