レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202302080201,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,01R,2.0,1,1.0,1,11.0,6.0,1,1,47.0,0.0,6.76,-0.5,0.05,2,2,49.9,0.0,6.73,-0.5,0.17,3,3,50.1,0.0,6.81,0.0,0.28,4,4,47.0,0.0,6.81,-0.5,0.24,5,5,47.0,0.0,6.64,0.0,0.27,6,6,45.5,1.5,6.77,-0.5,0.47
202302080202,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,02R,2.0,1,1.0,1,11.0,7.0,1,1,55.5,0.0,6.77,-0.5,0.14,2,2,54.7,0.0,6.81,-0.5,0.04,3,3,47.3,0.0,6.86,-0.5,0.01,4,4,52.0,0.0,6.76,0.5,-0.02,5,5,52.0,0.0,6.74,-0.5,-0.03,6,6,51.5,0.5,6.72,-0.5,0.11
202302080203,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,03R,2.0,1,1.0,1,11.0,7.0,1,1,52.3,0.0,6.74,0.0,0.03,2,2,52.0,0.0,6.71,-0.5,0.14,3,3,46.5,0.5,6.75,-0.5,0.21,4,4,51.5,0.5,6.71,0.0,0.05,5,5,52.0,0.0,6.83,-0.5,0.25,6,6,51.5,0.5,6.76,-0.5,-0.1
202302080204,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,04R,2.0,1,1.0,1,11.0,7.0,1,1,51.0,1.0,6.83,-0.5,0.14,2,2,54.3,0.0,6.79,-0.5,0.15,3,3,52.7,0.0,6.71,-0.5,0.08,4,4,52.4,0.0,6.77,0.0,0.09,5,5,56.2,0.0,6.73,-0.5,0.16,6,6,52.0,0.0,6.76,-0.5,0.09
202302080205,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,05R,3.0,1,1.0,1,11.0,7.0,1,1,52.9,0.0,6.69,-0.5,0.13,2,2,45.5,1.5,6.74,-0.5,0.14,3,3,52.0,0.0,6.82,-0.5,0.15,4,4,52.0,0.0,6.72,-0.5,0.13,5,5,54.6,0.0,6.71,0.0,0.11,6,6,52.8,0.0,6.77,-0.5,-0.01
202302080206,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,06R,1.0,1,1.0,2,11.0,7.0,1,1,55.5,0.0,6.73,-0.5,-0.08,2,3,51.5,0.5,6.7,-0.5,-0.13,3,4,52.5,0.0,6.67,-0.5,0.11,4,2,52.3,0.0,6.75,-0.5,-0.17,5,5,55.5,0.0,6.79,-0.5,0.01,6,6,52.8,0.0,6.76,-0.5,0.06
202302080207,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,07R,3.0,1,1.0,2,12.0,7.0,1,1,52.0,0.0,6.68,-0.5,0.03,2,2,52.0,0.0,6.79,-0.5,0.21,3,3,52.2,0.0,6.76,-0.5,0.09,4,4,54.7,0.0,6.71,-0.5,-0.03,5,5,52.0,0.0,6.75,0.0,-0.01,6,6,47.3,0.0,6.76,-0.5,0.03
202302080208,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,08R,2.0,1,1.0,2,12.0,7.0,1,1,52.0,0.0,6.71,-0.5,0.01,2,2,47.0,0.0,6.76,-0.5,0.06,3,3,51.5,0.5,6.75,-0.5,-0.04,4,4,51.0,1.0,6.94,-0.5,0.15,5,5,52.3,0.0,6.83,0.0,0.01,6,6,52.0,0.0,6.79,-0.5,0.01
202302080209,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,09R,1.0,1,1.0,2,12.0,7.0,1,1,51.5,0.5,6.72,-0.5,-0.01,2,2,52.0,0.0,6.71,-0.5,0.11,3,3,53.6,0.0,6.69,0.0,0.05,4,4,52.9,0.0,6.73,-0.5,-0.03,5,5,54.3,0.0,6.7,-0.5,0.08,6,6,52.0,0.0,6.72,-0.5,0.04
202302080210,ＢＰ栗橋カップ開設１３周年記念・西日本スポーツ杯,2023-02-08,2,10R,4.0,1,2.0,2,12.0,6.0,1,1,52.8,0.0,6.72,-0.5,0.02,2,2,54.6,0.0,6.73,0.0,0.09,3,3,52.8,0.0,6.77,-0.5,-0.03,4,4,52.0,0.0,6.73,-0.5,0.16,5,5,54.7,0.0,6.76,-0.5,0.11,6,6,46.5,0.5,6.64,-0.5,0.07
