レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201610272201,第６３回ボートレースダービー,第3日,2016/10/27,福岡,01R,予選,1800,晴,東,3,3,差し,5,1860,5,1270,4,300,5-4,14770,27,4-5,4140,12,4-5,560,11,1-5,450,8,1-4,190,1,5-4-1,42090,93,1-4-5,1530,8,1,5,3541,三 嶌 誠 司,26,160,6.71,6,0.13,108.6,2,4,3946,赤 岩 善 生,64,127,6.7,5,0.17,109.5,3,1,3780,魚 谷 智 之,53,120,6.65,1,0.26,110.9,4,2,3573,前 本 泰 和,33,158,6.7,2,0.19,112.2,5,6,3744,徳 増 秀 樹,28,116,6.69,3,0.18,,6,3,4502,遠 藤 エ ミ,70,156,6.66,4,0.27,
201610272202,第６３回ボートレースダービー,第3日,2016/10/27,福岡,02R,予選,1800,晴,東,3,3,逃げ,1,180,1,100,4,170,1-4,770,3,1-4,580,3,1-4,270,4,1-2,140,1,2-4,270,3,1-4-2,1970,3,1-2-4,490,1,1,1,3978,齊 藤 仁,17,134,6.68,1,0.09,106.9,2,4,3623,深 川 真 二,12,105,6.69,4,0.08,109.5,3,2,4044,湯 川 浩 司,19,114,6.63,2,0.18,111.0,4,5,3795,金 子 龍 介,56,165,6.73,5,0.15,112.5,5,3,3898,平 田 忠 則,43,171,6.76,3,0.17,,6,6,4024,井 口 佳 典,16,139,6.71,6,0.13,
201610272203,第６３回ボートレースダービー,第3日,2016/10/27,福岡,03R,予選,1800,晴,東,4,4,まくり,2,500,2,280,3,210,2-3,1510,8,2-3,790,3,2-3,240,3,2-5,480,9,3-5,260,4,2-3-5,5400,23,2-3-5,1150,6,1,2,4344,新 田 雄 史,24,107,6.81,2,0.17,107.9,2,3,3415,松 井 繁,52,121,6.79,3,0.19,109.5,3,5,4205,山 口 剛,42,119,6.71,5,0.16,110.9,4,6,3256,三 角 哲 男,38,152,6.78,6,0.18,112.2,5,4,4460,後 藤 翔 之,58,159,6.79,4,0.17,,6,1,3435,寺 田 千 恵,65,157,6.75,1,0.18,
201610272204,第６３回ボートレースダービー,第3日,2016/10/27,福岡,04R,予選,1800,晴,東,4,4,差し,4,3230,4,400,3,370,4-3,14780,28,3-4,3390,11,3-4,810,13,1-4,490,9,1-3,170,1,4-3-1,55720,94,1-3-4,1470,5,1,4,3159,江 口 晃 生,72,135,6.73,4,0.08,114.2,2,3,3897,白 井 英 治,29,108,6.7,3,0.08,118.4,3,1,4444,桐 生 順 平,54,115,6.66,1,0.04,120.7,4,6,3960,菊 地 孝 平,59,148,6.65,5,0.04,123.1,5,5,4397,西 村 拓 也,63,150,6.72,6,0.1,,,,,,,,,,,
201610272205,第６３回ボートレースダービー,第3日,2016/10/27,福岡,05R,予選,1800,晴,東,5,5,差し,4,850,4,550,3,290,4-3,4370,19,3-4,1580,9,3-4,390,7,4-5,780,14,3-5,410,8,4-3-5,18090,74,3-4-5,2220,13,1,4,4174,赤 坂 俊 輔,25,155,6.76,5,0.2,108.2,2,3,3780,魚 谷 智 之,53,120,6.74,4,0.17,109.6,3,5,3024,西 島 義 則,66,133,6.79,1,0.25,110.7,4,2,4418,茅 原 悠 紀,11,129,6.72,3,0.26,111.5,5,6,4387,平 山 智 加,45,167,6.75,6,0.21,,6,1,3576,白 水 勝 也,47,166,6.73,2,0.68,
201610272206,第６３回ボートレースダービー,第3日,2016/10/27,福岡,06R,予選,1800,晴,東,5,5,逃げ,1,110,1,150,6,780,1-6,1310,5,1-6,1330,5,1-6,430,7,1-4,180,1,4-6,470,10,1-6-4,4250,17,1-4-6,1270,6,1,1,4168,石 野 貴 之,39,136,6.64,1,0.16,106.6,2,6,4188,久 田 敏 之,74,137,6.69,6,0.13,108.5,3,4,3887,鎌 田 義,75,125,6.68,4,0.13,110.6,4,3,3623,深 川 真 二,12,105,6.67,3,0.12,111.2,5,5,2992,今 村 豊,18,130,6.73,5,0.1,,6,2,4502,遠 藤 エ ミ,70,156,6.75,2,0.07,
201610272207,第６３回ボートレースダービー,第3日,2016/10/27,福岡,07R,予選,1800,晴,東,4,4,まくり,3,940,3,400,4,450,3-4,7660,17,3-4,2830,9,3-4,720,11,2-3,440,6,2-4,510,7,3-4-2,38430,61,2-3-4,3270,11,1,3,3484,芝 田 浩 治,50,143,6.77,3,0.15,107.8,2,4,3541,三 嶌 誠 司,26,160,6.75,4,0.23,109.5,3,2,4013,中 島 孝 平,40,154,6.78,2,0.22,110.0,4,1,4350,篠 崎 元 志,60,126,6.71,1,0.18,110.1,5,5,4460,後 藤 翔 之,58,159,6.77,5,0.15,,6,6,4238,毒 島 誠,48,104,6.8,6,0.16,
201610272208,第６３回ボートレースダービー,第3日,2016/10/27,福岡,08R,予選,1800,晴,東,4,4,逃げ,1,140,1,150,4,270,1-4,1500,7,1-4,970,4,1-4,390,7,1-6,230,3,4-6,780,15,1-4-6,5210,21,1-4-6,2170,11,1,1,3946,赤 岩 善 生,64,127,6.72,1,0.13,107.7,2,4,3256,三 角 哲 男,38,152,6.79,4,0.16,110.1,3,6,3388,今 垣 光太郎,41,102,6.69,6,0.21,110.1,4,3,4397,西 村 拓 也,63,117,6.76,3,0.19,111.3,5,5,4024,井 口 佳 典,16,139,6.75,5,0.15,,6,2,4256,渡 辺 浩 司,55,149,6.76,2,0.21,
201610272209,第６３回ボートレースダービー,第3日,2016/10/27,福岡,09R,予選,1800,晴,東,4,4,差し,3,710,3,390,5,630,3-5,7000,19,3-5,3880,13,3-5,830,11,3-6,600,9,5-6,1690,15,3-5-6,29320,62,3-5-6,5420,18,1,3,3978,齊 藤 仁,17,134,6.73,3,0.15,107.5,2,5,3737,上 平 真 二,71,142,6.75,5,0.16,109.0,3,6,3557,太 田 和 美,30,128,6.75,6,0.14,110.5,4,2,3854,吉 川 元 浩,49,118,6.73,2,0.13,111.3,5,4,4387,平 山 智 加,45,167,6.76,4,0.08,,6,1,4296,岡 崎 恭 裕,46,112,6.73,1,0.17,
201610272210,第６３回ボートレースダービー,第3日,2016/10/27,福岡,10R,予選,1800,晴,東,4,4,差し,2,370,2,240,3,320,2-3,3090,16,2-3,2220,12,2-3,500,12,2-4,480,10,3-4,800,15,2-3-4,15560,70,2-3-4,2940,17,1,2,3941,池 田 浩 二,31,138,6.77,2,0.17,107.2,2,3,4025,山 本 隆 幸,34,151,6.71,3,0.21,108.7,3,4,4044,湯 川 浩 司,19,114,6.67,4,0.21,110.0,4,5,3959,坪 井 康 晴,68,109,6.67,5,0.18,110.3,5,6,3897,白 井 英 治,29,108,6.71,6,0.21,,6,1,4344,新 田 雄 史,24,107,6.78,1,0.19,
