レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201610082301,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,01R,一般,1800,曇り,南,5,5,まくり,2,680,2,300,3,250,2-3,6210,14,2-3,2470,8,2-3,350,6,1-2,170,2,1-3,380,7,2-3-1,11940,41,1-2-3,570,2,1,2,4652,酒 見 峻 介,56,48,6.72,2,0.22,111.5,2,3,4213,重 富 伸 也,68,51,6.8,3,0.3,112.6,3,1,4600,井 内 将太郎,14,67,6.66,1,0.28,112.9,4,4,4091,荒 田 泰 明,20,34,6.71,4,0.3,114.4,5,6,4825,倉 持 莉 々,34,43,6.76,6,0.32,115.0,6,5,3471,赤 峰 和 也,31,70,6.77,5,0.38,117.7
201610082302,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,02R,一般,1800,雨,南,5,5,逃げ,1,180,1,130,2,140,1-2,440,2,1-2,140,1,1-2,120,1,1-4,210,6,2-4,170,2,1-2-4,1170,4,1-2-4,410,2,1,1,4561,藤 山 翔 大,52,36,6.62,1,0.25,110.8,2,2,3558,山 本 浩 次,33,41,6.64,2,0.21,111.8,3,4,2596,館 野 友 良,53,74,6.74,4,0.16,113.8,4,3,4762,藤 原 啓史朗,51,73,6.67,3,0.17,114.9,5,5,3177,宮 本 紀 美,18,55,6.64,5,0.25,115.8,6,6,4924,中 北 涼,55,40,6.72,6,0.27,117.6
201610082303,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,03R,一般,1800,雨,南,5,5,差し,5,3620,5,450,2,260,5-2,22130,29,2-5,5210,13,2-5,1550,14,3-5,1340,12,2-3,370,5,5-2-3,121070,114,2-3-5,10580,18,1,5,3979,杉 本 洋 一,22,46,6.73,5,0.1,111.0,2,2,4031,飯 島 誠,29,81,6.71,2,0.39,112.1,3,3,4027,松 江 秀 徳,58,57,6.75,3,0.2,113.0,4,1,4643,近 江 翔 吾,45,62,6.71,1,0.13,114.1,5,6,4470,平 田 健之佑,49,89,6.75,6,0.02,115.0,6,4,3536,一 色 雅 昭,50,42,6.7,4,0.09,119.1
201610082304,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,04R,一般,1800,曇り,南西,1,1,,1,150,1,100,4,130,1-4,280,1,1-4,200,1,1-4,120,1,1-2,200,4,2-4,270,7,1-4-2,970,3,1-2-4,360,2,1,1,3736,岡 本 猛,26,82,6.67,1,0.21,110.1,2,4,3606,川 北 浩 貴,66,69,6.73,4,0.16,111.0,3,2,4382,高 山 智 至,42,61,6.83,2,0.23,113.2,4,3,4495,森 晋太郎,44,39,6.7,3,0.14,114.1,5,5,3616,中 村 真,69,68,6.79,5,0.27,114.6,6,6,4937,山 本 宝 姫,41,37,6.77,6,0.36,115.5
201610082305,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,05R,一般,1800,曇り,南,3,3,逃げ,1,200,1,130,3,100,1-3,420,2,1-3,350,2,1-3,160,2,1-4,230,4,3-4,630,9,1-3-4,1820,6,1-3-4,840,5,1,1,3158,島 川 光 男,64,90,6.72,1,0.19,109.4,2,3,3232,山 川 美由紀,57,71,6.77,3,0.22,111.0,3,4,4600,井 内 将太郎,14,67,6.77,4,0.35,112.4,4,6,3711,江 本 真 治,59,75,6.75,6,0.36,114.7,5,5,4625,渡 邊 裕 貴,15,32,6.75,5,0.29,117.6,6,2,3957,大 谷 直 弘,70,83,6.84,2,0.24,122.1
201610082306,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,06R,一般,1800,曇り,南西,3,3,逃げ,1,380,1,150,5,130,1-5,1220,5,1-5,730,3,1-5,270,5,1-3,250,4,3-5,240,3,1-5-3,5480,26,1-3-5,1170,5,1,1,4091,荒 田 泰 明,20,34,6.79,1,0.22,110.0,2,5,4581,吉 村 誠,46,49,6.72,5,0.14,111.1,3,3,4561,藤 山 翔 大,52,36,6.77,3,0.23,113.2,4,6,4014,片 岡 恵 里,38,84,6.77,6,0.2,114.0,5,2,4571,菅 章 哉,65,44,6.71,2,0.25,114.9,6,4,3474,松 瀬 弘 美,19,60,6.7,4,0.18,116.1
201610082307,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,07R,一般  進入固定,1800,雨,南西,3,3,差し,2,170,2,100,1,100,2-1,270,1,1-2,190,1,1-2,100,1,2-4,120,2,1-4,150,3,2-1-4,460,1,1-2-4,180,1,1,2,3333,丸 尾 義 孝,27,52,6.71,2,0.15,110.1,2,1,4574,東 潤 樹,43,54,6.78,1,0.22,110.9,3,4,3979,杉 本 洋 一,22,46,6.79,4,0.25,113.5,4,3,3471,赤 峰 和 也,31,70,6.81,3,0.24,114.7,5,5,4087,吉 田 敦 志,25,45,6.83,5,0.27,116.4,6,6,4923,末 武 里奈子,48,47,6.81,6,0.28,117.8
201610082308,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,08R,一般,1800,雨,南西,4,3,逃げ,1,670,1,110,2,100,1-2,500,3,1-2,310,1,1-2,210,2,1-6,440,8,2-6,300,7,1-2-6,3400,14,1-2-6,750,3,1,1,4265,村 上 祐 次,12,76,6.74,1,0.24,110.3,2,2,4643,近 江 翔 吾,45,62,6.71,2,0.21,111.6,3,6,3536,一 色 雅 昭,50,42,6.78,5,0.31,113.2,4,3,2596,館 野 友 良,53,74,6.78,3,0.24,113.6,5,5,4924,中 北 涼,55,40,6.74,6,0.51,116.2,6,4,3616,中 村 真,69,68,6.73,4,0.25,116.9
201610082309,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,09R,からっキー特,1800,雨,南西,3,3,逃げ,1,170,1,150,3,380,1-3,920,4,1-3,950,3,1-3,310,5,1-4,290,4,3-4,950,12,1-3-4,3370,12,1-3-4,1360,6,1,1,4470,平 田 健之佑,49,89,6.78,1,0.12,110.3,2,3,3957,大 谷 直 弘,70,83,6.79,3,0.21,111.7,3,4,4031,飯 島 誠,29,81,6.75,4,0.21,112.7,4,6,4382,高 山 智 至,42,61,6.77,6,0.2,113.4,5,2,4625,渡 邊 裕 貴,15,50,6.68,2,0.17,114.8,6,5,3558,山 本 浩 次,33,41,6.7,5,0.21,115.3
201610082310,楽天銀行杯〜オータムモーニングバトル〜,第5日,2016/10/08,唐津,10R,選抜戦,1800,雨,南西,3,3,逃げ,1,120,1,100,2,220,1-2,220,1,1-2,220,1,1-2,140,2,1-3,130,1,2-3,200,4,1-2-3,560,1,1-2-3,270,1,1,1,4581,吉 村 誠,46,49,6.65,1,0.23,109.8,2,2,3158,島 川 光 男,64,90,6.71,2,0.27,111.9,3,3,3736,岡 本 猛,26,82,6.71,3,0.32,112.8,4,4,4652,酒 見 峻 介,56,48,6.71,4,0.31,113.0,5,6,4495,森 晋太郎,44,39,6.72,6,0.39,114.9,6,5,3474,松 瀬 弘 美,19,60,6.68,5,0.46,116.2
