レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609170803,2026-09-17,08,3R,daily,2-1-3,2-1-4,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し
202609170804,2026-09-17,08,4R,daily,3-1-4,4-1-2,4-1-3,3-1-2,2-1-4,まくり差し,まくり,差し,まくり差し,差し
202609170805,2026-09-17,08,5R,daily,2-1-4,2-1-3,4-1-2,2-1-5,6-1-2,差し,差し,まくり,差し,まくり差し
202609170806,2026-09-17,08,6R,daily,4-1-3,4-1-2,3-1-4,2-1-3,3-1-2,差し,まくり,まくり差し,差し,まくり差し
202609170807,2026-09-17,08,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609170808,2026-09-17,08,8R,daily,4-1-2,4-1-5,4-1-3,2-1-4,4-5-1,まくり,まくり差し,差し,差し,まくり
202609170809,2026-09-17,08,9R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609170810,2026-09-17,08,10R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609170811,2026-09-17,08,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202609170812,2026-09-17,08,12R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609170901,2026-09-17,09,1R,daily,3-1-4,2-1-3,3-1-5,2-1-4,4-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609170902,2026-09-17,09,2R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609170903,2026-09-17,09,3R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609170904,2026-09-17,09,4R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202609170905,2026-09-17,09,5R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609170906,2026-09-17,09,6R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609170907,2026-09-17,09,7R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609170908,2026-09-17,09,8R,daily,4-1-2,4-1-3,4-1-5,2-1-4,2-1-3,まくり,差し,まくり差し,差し,差し
202609170909,2026-09-17,09,9R,daily,2-1-3,2-1-4,5-1-2,2-1-5,5-1-4,差し,差し,まくり差し,差し,まくり差し
202609170910,2026-09-17,09,10R,daily,2-1-3,2-1-4,2-1-5,4-1-2,5-1-2,差し,差し,差し,まくり,まくり差し
202609170911,2026-09-17,09,11R,daily,4-1-2,2-1-3,4-1-5,3-1-4,2-1-4,まくり,差し,まくり差し,まくり差し,差し
202609170912,2026-09-17,09,12R,daily,2-1-3,2-1-4,3-1-2,3-1-5,3-1-4,差し,差し,まくり差し,まくり差し,まくり差し
202609171101,2026-09-17,11,1R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609171102,2026-09-17,11,2R,daily,2-1-3,2-1-4,3-1-2,3-1-4,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202609171103,2026-09-17,11,3R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609171104,2026-09-17,11,4R,daily,2-1-3,2-1-4,2-1-5,5-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609171105,2026-09-17,11,5R,daily,3-1-4,3-1-2,3-1-5,3-4-1,5-1-3,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202609171106,2026-09-17,11,6R,daily,5-1-2,5-1-4,5-1-3,4-1-5,4-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609171107,2026-09-17,11,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609171108,2026-09-17,11,8R,daily,2-1-3,3-1-4,3-1-2,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609171109,2026-09-17,11,9R,daily,2-1-3,3-1-2,3-1-5,3-1-4,5-1-2,差し,まくり差し,まくり差し,まくり差し,まくり差し
202609171110,2026-09-17,11,10R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609171111,2026-09-17,11,11R,daily,2-1-3,2-1-4,4-1-2,2-1-5,3-1-4,差し,差し,まくり,差し,まくり差し
202609171112,2026-09-17,11,12R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609171301,2026-09-17,13,1R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609171302,2026-09-17,13,2R,daily,2-1-4,2-1-3,4-1-2,4-1-3,4-1-5,差し,差し,まくり,差し,まくり差し
202609171303,2026-09-17,13,3R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609171304,2026-09-17,13,4R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609171305,2026-09-17,13,5R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202609171306,2026-09-17,13,6R,daily,4-1-2,4-1-3,4-1-5,2-1-3,3-1-4,まくり,差し,まくり差し,差し,まくり差し
202609171307,2026-09-17,13,7R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609171308,2026-09-17,13,8R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202609171309,2026-09-17,13,9R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202609171310,2026-09-17,13,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609171311,2026-09-17,13,11R,daily,3-1-4,3-1-2,3-1-5,4-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609171312,2026-09-17,13,12R,daily,4-1-3,3-1-4,4-1-5,4-1-2,4-1-6,差し,まくり差し,まくり差し,まくり,まくり
202609171401,2026-09-17,14,1R,daily,3-1-2,3-1-5,2-1-3,3-1-4,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609171401,2026-09-17,14,1R,realtime,3-1-4,5-1-4,3-1-5,4-1-5,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609171402,2026-09-17,14,2R,daily,2-1-3,2-1-4,2-1-5,5-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609171402,2026-09-17,14,2R,realtime,2-1-5,5-1-2,2-1-3,2-1-4,5-1-3,差し,まくり差し,差し,差し,まくり差し
202609171403,2026-09-17,14,3R,daily,3-1-2,2-1-3,3-1-4,2-1-4,4-1-3,まくり差し,差し,まくり差し,差し,差し
202609171403,2026-09-17,14,3R,realtime,3-1-2,3-1-4,2-1-3,3-2-1,4-1-3,まくり差し,まくり差し,差し,まくり,差し
202609171404,2026-09-17,14,4R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609171404,2026-09-17,14,4R,realtime,3-1-4,3-1-5,3-1-2,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609171405,2026-09-17,14,5R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
202609171406,2026-09-17,14,6R,daily,3-1-4,3-1-5,3-1-2,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609171407,2026-09-17,14,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609171408,2026-09-17,14,8R,daily,4-1-2,4-1-5,4-2-1,4-1-3,2-1-4,まくり,まくり差し,まくり,差し,差し
202609171409,2026-09-17,14,9R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-1-6,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609171410,2026-09-17,14,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609171411,2026-09-17,14,11R,daily,3-1-4,3-1-2,3-1-5,3-1-6,4-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609171412,2026-09-17,14,12R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609171501,2026-09-17,15,1R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609171502,2026-09-17,15,2R,daily,3-1-2,3-1-4,2-1-3,3-1-5,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609171503,2026-09-17,15,3R,daily,2-1-3,4-1-2,2-1-4,4-1-3,3-1-2,差し,まくり,差し,差し,まくり差し
202609171504,2026-09-17,15,4R,daily,4-1-2,4-1-3,4-1-5,3-1-4,4-2-1,まくり,差し,まくり差し,まくり差し,まくり
202609171505,2026-09-17,15,5R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609171506,2026-09-17,15,6R,daily,5-1-2,5-1-3,3-1-2,3-1-4,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609171507,2026-09-17,15,7R,daily,2-1-4,2-1-3,2-1-5,2-1-6,2-4-1,差し,差し,差し,差し,差し
202609171508,2026-09-17,15,8R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609171509,2026-09-17,15,9R,daily,2-1-3,2-1-4,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し
202609171510,2026-09-17,15,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609171511,2026-09-17,15,11R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609171512,2026-09-17,15,12R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-6,まくり差し,差し,まくり差し,差し,まくり差し
202609171601,2026-09-17,16,1R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609171602,2026-09-17,16,2R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609171603,2026-09-17,16,3R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609171604,2026-09-17,16,4R,daily,4-1-2,4-1-5,2-1-4,4-1-3,4-2-1,まくり,まくり差し,差し,差し,まくり
202609171605,2026-09-17,16,5R,daily,2-1-4,4-1-2,2-1-3,4-2-1,2-1-5,差し,まくり,差し,まくり,差し
202609171606,2026-09-17,16,6R,daily,2-1-3,2-1-4,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609171607,2026-09-17,16,7R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり
202609171608,2026-09-17,16,8R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609171609,2026-09-17,16,9R,daily,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し
202609171610,2026-09-17,16,10R,daily,2-1-4,2-1-3,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり差し
202609171611,2026-09-17,16,11R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609171612,2026-09-17,16,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609171801,2026-09-17,18,1R,daily,3-1-5,3-1-4,3-1-2,3-5-1,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202609171802,2026-09-17,18,2R,daily,2-1-3,3-1-2,2-3-1,3-2-1,3-1-4,差し,まくり差し,差し,まくり,まくり差し
202609171803,2026-09-17,18,3R,daily,5-1-3,5-1-2,3-1-5,2-1-5,5-1-4,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609171804,2026-09-17,18,4R,daily,3-1-2,2-1-3,3-1-4,3-2-1,2-3-1,まくり差し,差し,まくり差し,まくり,差し
202609171805,2026-09-17,18,5R,daily,2-1-4,3-1-4,3-1-2,2-1-3,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609171806,2026-09-17,18,6R,daily,3-1-5,3-1-4,3-1-6,5-1-3,5-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609171807,2026-09-17,18,7R,daily,4-1-5,2-1-4,4-1-2,5-1-4,2-1-3,まくり差し,差し,まくり,まくり差し,差し
202609171808,2026-09-17,18,8R,daily,3-1-4,3-1-2,2-1-3,3-1-5,3-4-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609171809,2026-09-17,18,9R,daily,4-1-3,4-1-2,3-1-4,2-1-4,4-1-5,差し,まくり,まくり差し,差し,まくり差し
202609171810,2026-09-17,18,10R,daily,3-1-5,2-1-3,2-1-5,5-1-2,5-1-3,まくり差し,差し,差し,まくり差し,まくり差し
202609171811,2026-09-17,18,11R,daily,2-1-3,2-1-4,2-1-5,3-1-4,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609171812,2026-09-17,18,12R,daily,4-1-5,4-5-1,4-1-2,4-1-3,5-1-4,まくり差し,まくり,まくり,差し,まくり差し
202609171901,2026-09-17,19,1R,daily,2-1-3,2-1-4,4-1-2,4-1-5,2-1-5,差し,差し,まくり,まくり差し,差し
202609171902,2026-09-17,19,2R,daily,3-1-4,4-1-3,4-1-5,4-1-2,3-1-2,まくり差し,差し,まくり差し,まくり,まくり差し
202609171903,2026-09-17,19,3R,daily,2-1-3,3-1-2,3-1-4,2-1-4,2-3-1,差し,まくり差し,まくり差し,差し,差し
202609171904,2026-09-17,19,4R,daily,2-1-3,3-1-2,2-1-5,2-1-4,3-1-5,差し,まくり差し,差し,差し,まくり差し
202609171905,2026-09-17,19,5R,daily,4-1-2,4-1-5,4-1-3,2-1-4,3-1-4,まくり,まくり差し,差し,差し,まくり差し
202609171906,2026-09-17,19,6R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609171907,2026-09-17,19,7R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609171908,2026-09-17,19,8R,daily,3-1-4,3-1-2,4-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609171909,2026-09-17,19,9R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609171910,2026-09-17,19,10R,daily,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し
202609171911,2026-09-17,19,11R,daily,3-1-2,2-1-3,3-1-4,3-2-1,2-3-1,まくり差し,差し,まくり差し,まくり,差し
202609171912,2026-09-17,19,12R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609172201,2026-09-17,22,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609172202,2026-09-17,22,2R,daily,2-1-4,4-1-2,2-1-3,4-1-5,4-1-3,差し,まくり,差し,まくり差し,差し
202609172203,2026-09-17,22,3R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609172204,2026-09-17,22,4R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609172205,2026-09-17,22,5R,daily,4-1-5,4-1-2,4-1-3,5-1-4,4-5-1,まくり差し,まくり,差し,まくり差し,まくり
202609172206,2026-09-17,22,6R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609172207,2026-09-17,22,7R,daily,3-1-2,2-1-3,5-1-2,3-1-4,5-1-3,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609172208,2026-09-17,22,8R,daily,4-1-2,2-1-4,3-1-4,2-1-3,4-1-3,まくり,差し,まくり差し,差し,差し
202609172209,2026-09-17,22,9R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202609172210,2026-09-17,22,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609172211,2026-09-17,22,11R,daily,3-1-2,2-1-3,3-1-4,2-1-4,2-3-1,まくり差し,差し,まくり差し,差し,差し
202609172212,2026-09-17,22,12R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609172301,2026-09-17,23,1R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609172301,2026-09-17,23,1R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609172302,2026-09-17,23,2R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609172302,2026-09-17,23,2R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609172303,2026-09-17,23,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609172303,2026-09-17,23,3R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609172304,2026-09-17,23,4R,daily,2-1-3,2-1-4,2-3-1,4-1-2,2-1-5,差し,差し,差し,まくり,差し
202609172305,2026-09-17,23,5R,daily,4-1-2,2-1-3,2-1-4,4-1-5,4-1-3,まくり,差し,差し,まくり差し,差し
202609172306,2026-09-17,23,6R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202609172307,2026-09-17,23,7R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609172308,2026-09-17,23,8R,daily,4-1-3,4-1-2,4-1-5,3-1-4,4-2-1,差し,まくり,まくり差し,まくり差し,まくり
202609172309,2026-09-17,23,9R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり
202609172310,2026-09-17,23,10R,daily,2-1-3,2-1-4,3-1-2,2-3-1,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609172311,2026-09-17,23,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202609172312,2026-09-17,23,12R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609172401,2026-09-17,24,1R,daily,2-1-3,2-1-4,2-1-5,5-1-2,5-1-3,差し,差し,差し,まくり差し,まくり差し
202609172402,2026-09-17,24,2R,daily,5-1-3,3-1-5,5-1-2,3-1-2,3-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609172403,2026-09-17,24,3R,daily,2-1-3,4-1-2,4-1-3,3-1-2,3-1-4,差し,まくり,差し,まくり差し,まくり差し
202609172404,2026-09-17,24,4R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609172405,2026-09-17,24,5R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609172406,2026-09-17,24,6R,daily,4-1-2,4-1-3,4-1-5,2-1-3,2-1-4,まくり,差し,まくり差し,差し,差し
202609172407,2026-09-17,24,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609172408,2026-09-17,24,8R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し
202609172409,2026-09-17,24,9R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609172410,2026-09-17,24,10R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609172411,2026-09-17,24,11R,daily,3-1-4,3-1-2,3-1-5,5-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609172412,2026-09-17,24,12R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
