レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609220201,2026-09-22,02,1R,daily,3-1-2,2-1-3,3-1-5,3-1-4,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり,0.028826,0.022924,0.022425,0.019733,0.017813
202609220201,2026-09-22,02,1R,realtime,3-1-2,2-1-3,3-1-5,3-1-4,2-1-5,まくり差し,差し,まくり差し,まくり差し,差し,0.030928,0.030007,0.021389,0.020020,0.019397
202609220202,2026-09-22,02,2R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-3-4,差し,差し,差し,差し,まくり,0.035247,0.030428,0.020641,0.020436,0.020423
202609220202,2026-09-22,02,2R,realtime,2-1-3,2-1-6,6-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し,0.046917,0.031568,0.030166,0.029999,0.027789
202609220203,2026-09-22,02,3R,daily,2-1-4,2-1-3,4-1-5,5-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,0.028199,0.026763,0.025353,0.023931,0.023124
202609220203,2026-09-22,02,3R,realtime,5-1-2,2-1-4,2-1-5,5-1-4,4-1-5,まくり差し,差し,差し,まくり差し,まくり差し,0.035212,0.034808,0.033610,0.031281,0.027197
202609220204,2026-09-22,02,4R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し,0.044315,0.030493,0.029936,0.025554,0.024415
202609220204,2026-09-22,02,4R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-3-1,差し,差し,まくり差し,まくり差し,差し,0.043107,0.031557,0.030993,0.026840,0.026583
202609220205,2026-09-22,02,5R,daily,4-1-3,4-1-2,4-1-5,3-1-4,4-3-1,差し,まくり,まくり差し,まくり差し,まくり,0.036775,0.033064,0.030964,0.028026,0.026099
202609220205,2026-09-22,02,5R,realtime,4-1-2,4-1-3,3-1-4,4-1-5,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.034051,0.031536,0.030750,0.028200,0.026599
202609220206,2026-09-22,02,6R,daily,3-1-2,3-1-4,3-1-5,3-2-1,3-4-1,まくり差し,まくり差し,まくり差し,まくり,まくり,0.078381,0.064348,0.053162,0.045416,0.033830
202609220206,2026-09-22,02,6R,realtime,3-1-2,3-2-1,3-1-4,3-1-5,3-1-6,まくり差し,まくり,まくり差し,まくり差し,まくり差し,0.120754,0.068107,0.049128,0.042858,0.040334
202609220207,2026-09-22,02,7R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.023789,0.022520,0.021641,0.019004,0.017118
202609220207,2026-09-22,02,7R,realtime,3-1-4,3-1-5,3-1-2,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.018935,0.017247,0.015756,0.012423,0.010349
202609220208,2026-09-22,02,8R,daily,2-1-3,3-1-2,2-1-4,3-1-6,2-1-6,差し,まくり差し,差し,まくり差し,差し,0.025072,0.018096,0.014717,0.012441,0.011729
202609220208,2026-09-22,02,8R,realtime,2-1-3,3-1-2,2-1-6,2-1-4,3-1-6,差し,まくり差し,差し,差し,まくり差し,0.023641,0.015255,0.013962,0.012858,0.011239
202609220209,2026-09-22,02,9R,daily,2-1-3,2-1-4,3-1-2,2-1-6,4-1-2,差し,差し,まくり差し,差し,まくり,0.045233,0.035359,0.020792,0.020055,0.019714
202609220209,2026-09-22,02,9R,realtime,2-1-3,2-1-4,2-1-6,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.044838,0.037658,0.019084,0.017852,0.015652
202609220210,2026-09-22,02,10R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,0.046263,0.029942,0.018764,0.018312,0.016744
202609220211,2026-09-22,02,11R,daily,3-1-2,2-1-3,3-1-4,3-1-5,4-1-2,まくり差し,差し,まくり差し,まくり差し,まくり,0.020510,0.016396,0.015032,0.012944,0.010277
202609220212,2026-09-22,02,12R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.020647,0.017092,0.015423,0.013911,0.008116
202609220301,2026-09-22,03,1R,daily,3-1-2,2-1-3,3-1-5,3-1-4,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.034685,0.029144,0.026678,0.023949,0.014661
202609220301,2026-09-22,03,1R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.033230,0.031448,0.026362,0.022367,0.013653
202609220302,2026-09-22,03,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり,0.064528,0.060556,0.035815,0.033690,0.031507
202609220302,2026-09-22,03,2R,realtime,2-1-3,2-1-4,4-1-2,4-2-1,4-1-5,差し,差し,まくり,まくり,まくり差し,0.045690,0.042588,0.035228,0.027441,0.026001
202609220303,2026-09-22,03,3R,daily,3-1-5,3-1-4,3-1-2,5-1-2,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.033870,0.032660,0.032073,0.029354,0.025467
202609220303,2026-09-22,03,3R,realtime,3-1-5,5-1-2,3-1-4,3-1-2,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.034837,0.032996,0.032894,0.032402,0.029207
202609220304,2026-09-22,03,4R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し,0.050603,0.048059,0.024411,0.024288,0.020006
202609220304,2026-09-22,03,4R,realtime,2-1-3,2-1-4,4-1-2,2-4-1,2-3-1,差し,差し,まくり,差し,差し,0.037853,0.037762,0.024305,0.019030,0.018556
202609220305,2026-09-22,03,5R,daily,3-1-2,2-1-3,2-3-1,3-2-1,2-1-4,まくり差し,差し,差し,まくり,差し,0.071797,0.061982,0.041087,0.035516,0.026958
202609220305,2026-09-22,03,5R,realtime,3-1-2,2-1-3,2-3-1,3-2-1,3-1-4,まくり差し,差し,差し,まくり,まくり差し,0.065353,0.044403,0.041073,0.039521,0.030151
202609220306,2026-09-22,03,6R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.057260,0.030735,0.019906,0.018534,0.014908
202609220306,2026-09-22,03,6R,realtime,2-1-3,3-1-2,2-1-4,2-1-5,2-3-1,差し,まくり差し,差し,差し,差し,0.047162,0.024320,0.021282,0.014257,0.013388
202609220307,2026-09-22,03,7R,daily,2-1-3,2-1-4,2-1-6,2-1-5,2-3-1,差し,差し,差し,差し,差し,0.049208,0.034795,0.023442,0.020567,0.014527
202609220307,2026-09-22,03,7R,realtime,2-1-3,2-1-4,2-1-6,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.039269,0.028266,0.016368,0.016197,0.015075
202609220308,2026-09-22,03,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり,0.037362,0.025573,0.024929,0.017918,0.014877
202609220308,2026-09-22,03,8R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.041611,0.035213,0.024388,0.020299,0.017247
202609220309,2026-09-22,03,9R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.024468,0.020300,0.012713,0.009840,0.008832
202609220309,2026-09-22,03,9R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し,0.031587,0.023301,0.015526,0.010024,0.009872
202609220310,2026-09-22,03,10R,daily,2-1-3,3-1-2,5-1-2,4-1-5,4-1-2,差し,まくり差し,まくり差し,まくり差し,まくり,0.015368,0.014495,0.013503,0.013248,0.012945
202609220311,2026-09-22,03,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.030932,0.025240,0.019103,0.013766,0.010458
202609220312,2026-09-22,03,12R,daily,2-1-5,2-1-3,2-1-4,5-1-2,2-1-6,差し,差し,差し,まくり差し,差し,0.028325,0.022818,0.017889,0.015189,0.011104
202609220601,2026-09-22,06,1R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.044473,0.037955,0.029938,0.029226,0.018260
202609220601,2026-09-22,06,1R,realtime,3-1-4,3-1-2,3-1-5,4-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.056017,0.036781,0.030250,0.024910,0.018637
202609220602,2026-09-22,06,2R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-3-1,差し,差し,まくり差し,まくり差し,差し,0.040242,0.035357,0.028536,0.028302,0.026559
202609220602,2026-09-22,06,2R,realtime,2-1-3,2-1-4,2-1-6,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.037115,0.036461,0.027663,0.025132,0.024457
202609220603,2026-09-22,06,3R,daily,4-1-2,3-1-4,2-1-4,3-1-2,4-1-3,まくり,まくり差し,差し,まくり差し,差し,0.033998,0.033888,0.027595,0.026611,0.023816
202609220603,2026-09-22,06,3R,realtime,4-1-2,3-1-4,3-1-2,2-1-4,2-1-3,まくり,まくり差し,まくり差し,差し,差し,0.035396,0.035065,0.032235,0.029409,0.024992
202609220604,2026-09-22,06,4R,daily,3-1-4,2-1-3,3-1-2,2-1-4,4-1-2,まくり差し,差し,まくり差し,差し,まくり,0.013493,0.012801,0.012616,0.011900,0.010685
202609220604,2026-09-22,06,4R,realtime,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し,0.024124,0.018544,0.018355,0.012925,0.012466
202609220605,2026-09-22,06,5R,daily,3-1-4,3-1-5,3-1-2,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.035902,0.029313,0.028355,0.028130,0.024621
202609220605,2026-09-22,06,5R,realtime,3-1-4,3-1-5,3-1-2,2-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.040699,0.037069,0.025884,0.024445,0.019821
202609220606,2026-09-22,06,6R,daily,3-1-4,4-1-3,4-1-5,4-1-2,3-1-2,まくり差し,差し,まくり差し,まくり,まくり差し,0.040568,0.035989,0.025692,0.024952,0.022729
202609220606,2026-09-22,06,6R,realtime,4-1-3,4-1-5,4-1-2,3-1-4,4-1-6,差し,まくり差し,まくり,まくり差し,まくり,0.045961,0.042938,0.031878,0.030085,0.017115
202609220607,2026-09-22,06,7R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.038222,0.037045,0.031488,0.026724,0.022774
202609220607,2026-09-22,06,7R,realtime,3-1-2,3-1-4,2-1-3,3-2-1,3-1-5,まくり差し,まくり差し,差し,まくり,まくり差し,0.060703,0.053283,0.038920,0.028825,0.028269
202609220608,2026-09-22,06,8R,daily,4-1-3,4-1-2,3-1-4,4-1-5,2-1-4,差し,まくり,まくり差し,まくり差し,差し,0.026724,0.021238,0.019330,0.014828,0.010288
202609220608,2026-09-22,06,8R,realtime,4-1-3,3-1-4,4-1-2,4-1-6,4-1-5,差し,まくり差し,まくり,まくり,まくり差し,0.022992,0.016047,0.014739,0.011741,0.010381
202609220609,2026-09-22,06,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.043791,0.035237,0.025064,0.023467,0.023054
202609220610,2026-09-22,06,10R,daily,3-1-4,3-1-2,4-1-2,2-1-3,3-1-5,まくり差し,まくり差し,まくり,差し,まくり差し,0.021854,0.020273,0.016658,0.014536,0.014505
202609220611,2026-09-22,06,11R,daily,2-1-3,2-1-4,4-1-2,3-1-2,4-1-3,差し,差し,まくり,まくり差し,差し,0.016649,0.013750,0.011971,0.009923,0.009637
202609220612,2026-09-22,06,12R,daily,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し,0.023234,0.022062,0.016846,0.016450,0.014723
202609220801,2026-09-22,08,1R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.018526,0.017225,0.015544,0.014292,0.013254
202609220801,2026-09-22,08,1R,realtime,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し,0.026055,0.025640,0.018531,0.017988,0.015632
202609220802,2026-09-22,08,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,5-1-2,差し,差し,差し,差し,まくり差し,0.050249,0.037072,0.029047,0.024239,0.021010
202609220802,2026-09-22,08,2R,realtime,2-1-3,2-3-1,3-1-2,2-1-4,3-2-1,差し,差し,まくり差し,差し,まくり,0.066662,0.044326,0.037478,0.028946,0.028346
202609220803,2026-09-22,08,3R,daily,2-1-3,3-1-4,4-1-5,5-1-2,4-1-2,差し,まくり差し,まくり差し,まくり差し,まくり,0.022784,0.022567,0.022028,0.021464,0.020550
202609220803,2026-09-22,08,3R,realtime,5-1-4,5-1-2,5-1-3,4-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.031590,0.031348,0.027253,0.023638,0.019844
202609220804,2026-09-22,08,4R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.039838,0.038537,0.034060,0.023370,0.019659
202609220804,2026-09-22,08,4R,realtime,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.065729,0.045374,0.042482,0.037280,0.031030
202609220805,2026-09-22,08,5R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.013168,0.011727,0.010371,0.009223,0.008525
202609220805,2026-09-22,08,5R,realtime,3-1-2,2-1-3,3-1-4,3-1-6,3-1-5,まくり差し,差し,まくり差し,まくり差し,まくり差し,0.022230,0.014003,0.012332,0.009150,0.006803
202609220806,2026-09-22,08,6R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.027410,0.021346,0.017087,0.013361,0.011672
202609220806,2026-09-22,08,6R,realtime,3-1-4,3-1-2,3-1-5,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.022950,0.020024,0.015998,0.010592,0.010406
202609220807,2026-09-22,08,7R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し,0.034246,0.027663,0.022253,0.012599,0.012116
202609220807,2026-09-22,08,7R,realtime,2-1-6,6-1-2,2-1-3,6-1-3,2-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.039503,0.038219,0.028342,0.021433,0.019002
202609220808,2026-09-22,08,8R,daily,3-1-4,3-1-2,3-1-5,4-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.038970,0.035334,0.031710,0.017304,0.016624
202609220808,2026-09-22,08,8R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.058805,0.052092,0.039727,0.021330,0.020022
202609220809,2026-09-22,08,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.039567,0.030845,0.028907,0.028461,0.023654
202609220809,2026-09-22,08,9R,realtime,2-1-3,3-1-2,2-3-1,2-1-4,3-1-4,差し,まくり差し,差し,差し,まくり差し,0.054175,0.044506,0.025330,0.024759,0.023446
202609220810,2026-09-22,08,10R,daily,2-1-4,4-1-2,2-1-3,4-1-3,3-1-4,差し,まくり,差し,差し,まくり差し,0.016888,0.015139,0.015011,0.011396,0.010710
202609220811,2026-09-22,08,11R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,0.061539,0.037967,0.036752,0.022268,0.016769
202609220812,2026-09-22,08,12R,daily,2-1-4,2-1-3,4-1-2,4-1-5,3-1-4,差し,差し,まくり,まくり差し,まくり差し,0.015625,0.014907,0.013796,0.013598,0.012753
202609221001,2026-09-22,10,1R,daily,4-1-2,4-1-3,2-1-3,2-1-4,4-1-5,まくり,差し,差し,差し,まくり差し,0.018616,0.015401,0.014745,0.014461,0.014007
202609221001,2026-09-22,10,1R,realtime,4-1-2,4-1-6,2-1-4,6-1-4,6-1-2,まくり,まくり差し,差し,まくり差し,まくり差し,0.020627,0.019960,0.016452,0.013246,0.013056
202609221002,2026-09-22,10,2R,daily,2-1-4,2-1-3,2-1-5,2-1-6,4-1-2,差し,差し,差し,差し,まくり,0.047451,0.044590,0.030617,0.020787,0.018319
202609221002,2026-09-22,10,2R,realtime,2-1-5,2-1-3,2-1-4,2-1-6,2-5-1,差し,差し,差し,差し,差し,0.051480,0.048319,0.045413,0.037897,0.017537
202609221003,2026-09-22,10,3R,daily,3-1-2,3-1-5,3-1-4,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し,0.030385,0.028309,0.025606,0.024376,0.014241
202609221003,2026-09-22,10,3R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し,0.047405,0.035524,0.027655,0.024186,0.023176
202609221004,2026-09-22,10,4R,daily,3-1-2,2-1-3,3-1-4,4-1-2,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し,0.023850,0.023656,0.021849,0.020290,0.018902
202609221004,2026-09-22,10,4R,realtime,2-1-3,3-1-2,2-1-4,4-1-2,2-1-5,差し,まくり差し,差し,まくり,差し,0.035830,0.028153,0.027170,0.024997,0.022121
202609221005,2026-09-22,10,5R,daily,3-1-2,3-2-1,3-1-5,3-1-4,2-1-3,まくり差し,まくり,まくり差し,まくり差し,差し,0.100188,0.066346,0.063234,0.044219,0.040653
202609221005,2026-09-22,10,5R,realtime,3-2-1,3-1-2,3-2-5,3-2-6,3-1-5,まくり,まくり差し,まくり,まくり,まくり差し,0.094173,0.091012,0.054021,0.053507,0.049173
202609221006,2026-09-22,10,6R,daily,2-1-3,3-1-2,2-1-4,2-3-1,3-1-4,差し,まくり差し,差し,差し,まくり差し,0.061452,0.046535,0.032531,0.029088,0.025937
202609221006,2026-09-22,10,6R,realtime,3-1-2,2-1-3,3-2-1,2-3-1,3-1-4,まくり差し,差し,まくり,差し,まくり差し,0.073258,0.056471,0.050979,0.042310,0.032877
202609221007,2026-09-22,10,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し,0.062317,0.061820,0.036306,0.033454,0.033212
202609221007,2026-09-22,10,7R,realtime,2-1-4,2-1-3,4-1-2,4-2-1,2-1-5,差し,差し,まくり,まくり,差し,0.053280,0.052582,0.035215,0.033564,0.032711
202609221008,2026-09-22,10,8R,daily,2-1-3,3-1-5,3-1-2,5-1-3,3-1-4,差し,まくり差し,まくり差し,まくり差し,まくり差し,0.032488,0.026361,0.024511,0.023746,0.022865
202609221008,2026-09-22,10,8R,realtime,3-1-5,3-1-4,5-1-3,3-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.033944,0.030111,0.027668,0.026375,0.025039
202609221009,2026-09-22,10,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.033542,0.028280,0.026785,0.020609,0.018652
202609221009,2026-09-22,10,9R,realtime,3-1-4,3-1-5,3-1-2,3-4-1,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し,0.046766,0.038130,0.036835,0.022192,0.021556
202609221010,2026-09-22,10,10R,daily,5-1-3,5-3-1,5-1-2,5-1-4,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.045673,0.034721,0.030647,0.025429,0.022333
202609221010,2026-09-22,10,10R,realtime,5-3-1,5-3-6,5-1-3,5-3-2,5-6-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.046024,0.041376,0.040856,0.031842,0.026475
202609221011,2026-09-22,10,11R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.032998,0.031990,0.031419,0.025688,0.025017
202609221011,2026-09-22,10,11R,realtime,3-1-4,3-1-5,3-1-2,2-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.035684,0.031487,0.029086,0.024164,0.022219
202609221012,2026-09-22,10,12R,daily,3-1-4,4-1-3,4-1-2,3-1-2,4-1-5,まくり差し,差し,まくり,まくり差し,まくり差し,0.018603,0.016649,0.013861,0.013439,0.012354
202609221012,2026-09-22,10,12R,realtime,3-1-4,4-1-3,3-1-2,4-1-2,2-1-3,まくり差し,差し,まくり差し,まくり,差し,0.022381,0.017751,0.017606,0.013966,0.013306
202609221101,2026-09-22,11,1R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.026764,0.025726,0.024210,0.021310,0.017306
202609221101,2026-09-22,11,1R,realtime,3-1-4,2-1-3,3-1-2,3-1-5,3-1-6,まくり差し,差し,まくり差し,まくり差し,まくり差し,0.022712,0.021563,0.021225,0.015241,0.014816
202609221102,2026-09-22,11,2R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し,0.058217,0.044079,0.035794,0.032079,0.029072
202609221102,2026-09-22,11,2R,realtime,2-1-3,2-3-1,3-1-2,3-2-1,2-1-4,差し,差し,まくり差し,まくり,差し,0.067334,0.055617,0.049876,0.047440,0.031872
202609221103,2026-09-22,11,3R,daily,4-1-2,4-1-5,4-1-3,4-1-6,2-1-4,まくり,まくり差し,差し,まくり,差し,0.026216,0.022928,0.021124,0.019540,0.016579
202609221103,2026-09-22,11,3R,realtime,4-1-2,4-1-6,4-1-3,4-1-5,4-2-1,まくり,まくり,差し,まくり差し,まくり,0.041359,0.041171,0.036670,0.035457,0.021710
202609221104,2026-09-22,11,4R,daily,2-1-3,2-1-4,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し,0.036589,0.032614,0.024260,0.020022,0.019005
202609221104,2026-09-22,11,4R,realtime,2-1-4,2-1-3,4-1-2,2-4-1,4-1-3,差し,差し,まくり,差し,差し,0.038170,0.038015,0.027630,0.022119,0.021930
202609221105,2026-09-22,11,5R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.014818,0.012308,0.011079,0.007012,0.006190
202609221105,2026-09-22,11,5R,realtime,3-1-4,3-1-5,3-1-2,4-1-3,4-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.017570,0.011595,0.010956,0.009343,0.008026
202609221106,2026-09-22,11,6R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し,0.061605,0.042128,0.030918,0.029388,0.027783
202609221106,2026-09-22,11,6R,realtime,2-1-3,2-3-1,2-1-4,3-1-2,2-1-5,差し,差し,差し,まくり差し,差し,0.067478,0.043323,0.039024,0.032772,0.029761
202609221107,2026-09-22,11,7R,daily,4-1-2,4-1-3,4-1-5,3-1-4,4-2-1,まくり,差し,まくり差し,まくり差し,まくり,0.051783,0.048720,0.037015,0.025772,0.024143
202609221107,2026-09-22,11,7R,realtime,4-1-3,4-1-2,4-1-5,3-1-4,4-1-6,差し,まくり,まくり差し,まくり差し,まくり,0.048471,0.041146,0.040148,0.026400,0.023377
202609221108,2026-09-22,11,8R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.034083,0.031623,0.028730,0.026502,0.019302
202609221108,2026-09-22,11,8R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり,0.059915,0.047738,0.032769,0.031776,0.020879
202609221109,2026-09-22,11,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.029523,0.025927,0.021176,0.015711,0.014222
202609221109,2026-09-22,11,9R,realtime,3-1-4,3-1-2,3-1-6,3-1-5,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.041713,0.040197,0.036801,0.033742,0.014152
202609221110,2026-09-22,11,10R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.036667,0.029974,0.025664,0.022828,0.017096
202609221111,2026-09-22,11,11R,daily,4-1-2,2-1-4,4-1-3,2-1-3,4-1-5,まくり,差し,差し,差し,まくり差し,0.023688,0.020840,0.016979,0.014344,0.013314
202609221112,2026-09-22,11,12R,daily,2-1-4,4-1-2,2-1-3,3-1-4,4-1-3,差し,まくり,差し,まくり差し,差し,0.026596,0.024700,0.020568,0.020106,0.017236
