レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609160901,2026-09-16,09,1R,realtime,2-1-3,2-1-5,2-1-4,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609160902,2026-09-16,09,2R,daily,2-1-3,2-1-4,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202609160902,2026-09-16,09,2R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609160903,2026-09-16,09,3R,daily,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し
202609160904,2026-09-16,09,4R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609160905,2026-09-16,09,5R,daily,3-1-4,4-1-2,3-1-2,4-1-3,4-1-5,まくり差し,まくり,まくり差し,差し,まくり差し
202609160906,2026-09-16,09,6R,daily,2-1-4,2-1-3,4-1-2,2-1-6,2-1-5,差し,差し,まくり,差し,差し
202609160907,2026-09-16,09,7R,daily,3-1-4,3-1-5,3-1-2,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609160908,2026-09-16,09,8R,daily,3-1-4,3-1-5,3-1-2,4-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609160909,2026-09-16,09,9R,daily,3-1-4,3-1-2,3-1-5,4-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609160910,2026-09-16,09,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609160911,2026-09-16,09,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202609160912,2026-09-16,09,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609161101,2026-09-16,11,1R,daily,3-1-2,3-1-4,2-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり
202609161101,2026-09-16,11,1R,realtime,3-1-5,3-1-4,3-1-2,2-1-3,4-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609161102,2026-09-16,11,2R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609161102,2026-09-16,11,2R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609161103,2026-09-16,11,3R,daily,3-1-4,3-1-5,3-1-2,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609161104,2026-09-16,11,4R,daily,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609161105,2026-09-16,11,5R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609161106,2026-09-16,11,6R,daily,2-1-3,2-1-4,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609161107,2026-09-16,11,7R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609161108,2026-09-16,11,8R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609161109,2026-09-16,11,9R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609161110,2026-09-16,11,10R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609161111,2026-09-16,11,11R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609161112,2026-09-16,11,12R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609161201,2026-09-16,12,1R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609161202,2026-09-16,12,2R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609161203,2026-09-16,12,3R,daily,4-1-2,4-1-3,2-1-3,4-1-5,2-1-4,まくり,差し,差し,まくり差し,差し
202609161204,2026-09-16,12,4R,daily,3-1-4,3-1-2,4-1-2,4-1-3,3-1-5,まくり差し,まくり差し,まくり,差し,まくり差し
202609161205,2026-09-16,12,5R,daily,4-1-2,4-1-5,4-1-3,3-1-2,2-1-3,まくり,まくり差し,差し,まくり差し,差し
202609161206,2026-09-16,12,6R,daily,5-1-2,2-1-3,3-1-2,5-1-3,5-1-4,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609161207,2026-09-16,12,7R,daily,4-1-2,2-1-3,3-1-2,4-1-3,3-1-4,まくり,差し,まくり差し,差し,まくり差し
202609161208,2026-09-16,12,8R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202609161209,2026-09-16,12,9R,daily,2-1-4,2-1-3,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609161210,2026-09-16,12,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609161211,2026-09-16,12,11R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609161212,2026-09-16,12,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,2-3-1,差し,まくり差し,まくり差し,差し,差し
202609161301,2026-09-16,13,1R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609161301,2026-09-16,13,1R,realtime,3-1-5,3-1-2,3-1-6,3-5-1,3-1-4,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202609161302,2026-09-16,13,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり
202609161303,2026-09-16,13,3R,daily,3-1-2,3-1-4,3-1-5,3-1-6,6-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609161304,2026-09-16,13,4R,daily,2-1-3,3-1-2,3-1-4,2-3-1,2-1-4,差し,まくり差し,まくり差し,差し,差し
202609161305,2026-09-16,13,5R,daily,2-1-3,2-1-4,4-1-2,3-1-2,4-1-5,差し,差し,まくり,まくり差し,まくり差し
202609161306,2026-09-16,13,6R,daily,4-1-2,4-1-5,2-1-4,4-1-3,2-1-3,まくり,まくり差し,差し,差し,差し
202609161307,2026-09-16,13,7R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-3-1,差し,差し,まくり差し,まくり差し,差し
202609161308,2026-09-16,13,8R,daily,4-1-5,2-1-3,5-1-3,5-1-2,4-1-2,まくり差し,差し,まくり差し,まくり差し,まくり
202609161309,2026-09-16,13,9R,daily,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609161310,2026-09-16,13,10R,daily,2-1-3,2-1-5,2-1-4,5-1-2,5-1-3,差し,差し,差し,まくり差し,まくり差し
202609161311,2026-09-16,13,11R,daily,3-1-4,2-1-3,4-1-3,3-1-2,2-1-4,まくり差し,差し,差し,まくり差し,差し
202609161312,2026-09-16,13,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609161401,2026-09-16,14,1R,daily,4-1-2,4-1-5,4-1-3,2-1-3,5-1-2,まくり,まくり差し,差し,差し,まくり差し
202609161401,2026-09-16,14,1R,realtime,6-1-2,2-1-3,6-1-3,4-1-6,3-1-2,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609161402,2026-09-16,14,2R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609161402,2026-09-16,14,2R,realtime,3-1-5,3-1-4,3-1-2,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609161403,2026-09-16,14,3R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609161403,2026-09-16,14,3R,realtime,2-1-3,2-1-4,4-1-2,3-1-2,4-2-1,差し,差し,まくり,まくり差し,まくり
202609161404,2026-09-16,14,4R,daily,3-1-2,3-1-4,4-1-2,4-1-3,4-1-5,まくり差し,まくり差し,まくり,差し,まくり差し
202609161404,2026-09-16,14,4R,realtime,3-1-2,4-1-5,3-1-5,4-1-2,3-1-4,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202609161405,2026-09-16,14,5R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609161405,2026-09-16,14,5R,realtime,2-1-3,2-1-5,2-1-4,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609161406,2026-09-16,14,6R,daily,4-1-2,4-1-5,4-1-3,3-1-4,3-1-2,まくり,まくり差し,差し,まくり差し,まくり差し
202609161406,2026-09-16,14,6R,realtime,4-1-5,4-1-2,4-1-3,3-1-4,4-1-6,まくり差し,まくり,差し,まくり差し,まくり
202609161407,2026-09-16,14,7R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609161408,2026-09-16,14,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609161409,2026-09-16,14,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609161410,2026-09-16,14,10R,daily,2-1-4,2-1-3,3-1-4,4-1-2,3-1-2,差し,差し,まくり差し,まくり,まくり差し
202609161411,2026-09-16,14,11R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609161412,2026-09-16,14,12R,daily,2-1-4,2-1-3,4-1-2,3-1-4,4-1-3,差し,差し,まくり,まくり差し,差し
202609161801,2026-09-16,18,1R,daily,2-1-4,4-1-2,4-2-1,2-4-1,2-1-3,差し,まくり,まくり,差し,差し
202609161801,2026-09-16,18,1R,realtime,4-1-5,4-1-2,2-1-4,4-5-1,4-2-1,まくり差し,まくり,差し,まくり,まくり
202609161802,2026-09-16,18,2R,daily,3-1-2,2-1-3,3-1-5,3-1-4,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609161803,2026-09-16,18,3R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609161804,2026-09-16,18,4R,daily,2-1-4,2-1-3,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609161805,2026-09-16,18,5R,daily,2-1-4,2-1-3,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609161806,2026-09-16,18,6R,daily,2-1-3,2-1-4,3-1-4,3-1-5,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609161807,2026-09-16,18,7R,daily,2-1-4,4-1-2,2-1-3,3-1-4,4-1-3,差し,まくり,差し,まくり差し,差し
202609161808,2026-09-16,18,8R,daily,2-1-4,2-1-3,2-1-5,3-1-4,4-1-5,差し,差し,差し,まくり差し,まくり差し
202609161809,2026-09-16,18,9R,daily,3-1-5,5-1-3,2-1-3,2-1-5,3-1-4,まくり差し,まくり差し,差し,差し,まくり差し
202609161810,2026-09-16,18,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202609161811,2026-09-16,18,11R,daily,2-1-4,4-2-1,2-4-1,4-1-2,4-2-5,差し,まくり,差し,まくり,まくり
202609161812,2026-09-16,18,12R,daily,5-1-2,2-1-5,2-1-3,2-1-4,5-1-4,まくり差し,差し,差し,差し,まくり差し
202609161901,2026-09-16,19,1R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609161902,2026-09-16,19,2R,daily,2-1-3,4-1-2,3-1-2,4-1-5,4-1-3,差し,まくり,まくり差し,まくり差し,差し
202609161903,2026-09-16,19,3R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609161904,2026-09-16,19,4R,daily,2-1-3,2-1-4,2-1-5,3-1-5,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609161905,2026-09-16,19,5R,daily,2-1-3,2-1-4,4-1-2,4-1-3,3-1-2,差し,差し,まくり,差し,まくり差し
202609161906,2026-09-16,19,6R,daily,3-1-2,3-1-5,3-1-4,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609161907,2026-09-16,19,7R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609161908,2026-09-16,19,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609161909,2026-09-16,19,9R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609161910,2026-09-16,19,10R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202609161911,2026-09-16,19,11R,daily,3-1-4,4-1-2,3-1-2,2-1-4,4-1-3,まくり差し,まくり,まくり差し,差し,差し
202609161912,2026-09-16,19,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609162201,2026-09-16,22,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609162202,2026-09-16,22,2R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202609162203,2026-09-16,22,3R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609162204,2026-09-16,22,4R,daily,2-1-3,2-1-5,3-1-2,2-1-4,3-1-5,差し,差し,まくり差し,差し,まくり差し
202609162205,2026-09-16,22,5R,daily,2-1-3,2-1-4,3-1-4,4-1-3,4-1-2,差し,差し,まくり差し,差し,まくり
202609162206,2026-09-16,22,6R,daily,2-1-3,2-1-5,2-1-4,2-3-1,5-1-2,差し,差し,差し,差し,まくり差し
202609162207,2026-09-16,22,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202609162208,2026-09-16,22,8R,daily,3-1-2,2-1-3,3-1-4,3-1-5,4-1-2,まくり差し,差し,まくり差し,まくり差し,まくり
202609162209,2026-09-16,22,9R,daily,3-1-2,2-1-3,2-3-1,3-2-1,3-1-4,まくり差し,差し,差し,まくり,まくり差し
202609162210,2026-09-16,22,10R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609162211,2026-09-16,22,11R,daily,2-1-3,2-1-5,3-1-2,2-1-4,5-1-2,差し,差し,まくり差し,差し,まくり差し
202609162212,2026-09-16,22,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609162301,2026-09-16,23,1R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609162301,2026-09-16,23,1R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609162302,2026-09-16,23,2R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609162302,2026-09-16,23,2R,realtime,3-1-2,3-1-4,2-1-3,3-1-6,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609162303,2026-09-16,23,3R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609162303,2026-09-16,23,3R,realtime,3-1-4,3-1-2,3-1-5,3-2-1,3-4-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202609162304,2026-09-16,23,4R,daily,2-1-3,2-1-5,2-1-4,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609162304,2026-09-16,23,4R,realtime,2-1-3,3-1-2,2-1-5,3-1-5,2-1-4,差し,まくり差し,差し,まくり差し,差し
202609162305,2026-09-16,23,5R,daily,2-1-3,3-1-2,5-1-2,2-1-5,2-1-4,差し,まくり差し,まくり差し,差し,差し
202609162305,2026-09-16,23,5R,realtime,2-1-3,5-1-2,2-1-5,3-1-2,2-1-4,差し,まくり差し,差し,まくり差し,差し
202609162306,2026-09-16,23,6R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609162306,2026-09-16,23,6R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり
202609162307,2026-09-16,23,7R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609162308,2026-09-16,23,8R,daily,4-1-2,4-1-3,4-1-5,2-1-4,4-2-1,まくり,差し,まくり差し,差し,まくり
202609162309,2026-09-16,23,9R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609162310,2026-09-16,23,10R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609162311,2026-09-16,23,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609162312,2026-09-16,23,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
