レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609030602,2026-09-03,06,2R,daily,2-1-5,2-1-3,2-1-4,5-1-2,2-5-1,差し,差し,差し,まくり差し,差し
202609030602,2026-09-03,06,2R,realtime,5-1-2,2-1-5,5-2-1,2-5-1,2-1-3,まくり差し,差し,まくり差し,差し,差し
202609030603,2026-09-03,06,3R,daily,2-1-5,2-1-3,2-1-4,5-1-2,2-5-1,差し,差し,差し,まくり差し,差し
202609030603,2026-09-03,06,3R,realtime,2-1-4,2-1-5,2-1-3,2-1-6,5-1-2,差し,差し,差し,差し,まくり差し
202609030604,2026-09-03,06,4R,daily,2-1-4,4-1-2,2-1-3,4-1-5,2-1-5,差し,まくり,差し,まくり差し,差し
202609030605,2026-09-03,06,5R,daily,2-1-3,2-1-4,5-1-2,5-1-3,5-1-4,差し,差し,まくり差し,まくり差し,まくり差し
202609030606,2026-09-03,06,6R,daily,3-1-2,3-1-4,3-1-5,3-1-6,6-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609030607,2026-09-03,06,7R,daily,6-1-2,4-1-2,3-1-2,6-1-3,3-1-4,まくり差し,まくり,まくり差し,まくり差し,まくり差し
202609030608,2026-09-03,06,8R,daily,4-1-2,4-1-5,2-1-4,4-1-3,3-1-4,まくり,まくり差し,差し,差し,まくり差し
202609030609,2026-09-03,06,9R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609030610,2026-09-03,06,10R,daily,2-1-4,4-1-2,2-1-3,4-1-5,2-1-5,差し,まくり,差し,まくり差し,差し
202609030611,2026-09-03,06,11R,daily,2-1-3,2-1-5,2-1-4,3-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し
202609030612,2026-09-03,06,12R,daily,3-1-4,3-1-5,3-1-2,4-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609030801,2026-09-03,08,1R,daily,2-1-3,2-1-4,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり差し
202609030801,2026-09-03,08,1R,realtime,2-1-5,5-1-2,2-1-4,4-1-2,4-1-5,差し,まくり差し,差し,まくり,まくり差し
202609030802,2026-09-03,08,2R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609030802,2026-09-03,08,2R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609030803,2026-09-03,08,3R,daily,2-1-4,2-1-3,4-1-2,4-1-3,4-1-5,差し,差し,まくり,差し,まくり差し
202609030803,2026-09-03,08,3R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり差し
202609030804,2026-09-03,08,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり
202609030804,2026-09-03,08,4R,realtime,2-1-3,2-1-6,2-1-4,2-1-5,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609030805,2026-09-03,08,5R,daily,3-1-2,3-1-5,3-1-4,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し
202609030805,2026-09-03,08,5R,realtime,3-1-5,3-1-2,3-1-4,3-1-6,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609030806,2026-09-03,08,6R,daily,2-1-3,2-1-4,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609030807,2026-09-03,08,7R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609030808,2026-09-03,08,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609030809,2026-09-03,08,9R,daily,2-1-3,3-1-2,2-1-4,4-1-2,3-1-4,差し,まくり差し,差し,まくり,まくり差し
202609030810,2026-09-03,08,10R,daily,2-1-3,2-1-4,3-1-2,2-3-1,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609030811,2026-09-03,08,11R,daily,2-1-3,2-1-4,4-1-2,4-1-5,4-1-3,差し,差し,まくり,まくり差し,差し
202609030812,2026-09-03,08,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609030901,2026-09-03,09,1R,daily,2-1-3,2-1-5,2-1-4,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609030901,2026-09-03,09,1R,realtime,2-1-3,2-1-4,5-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609030902,2026-09-03,09,2R,daily,2-1-4,4-1-2,2-1-3,4-1-5,4-2-1,差し,まくり,差し,まくり差し,まくり
202609030902,2026-09-03,09,2R,realtime,4-1-2,4-1-6,2-1-4,3-1-4,4-1-3,まくり,まくり,差し,まくり差し,差し
202609030903,2026-09-03,09,3R,daily,3-1-4,2-1-3,3-1-2,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609030903,2026-09-03,09,3R,realtime,2-1-5,2-1-3,5-1-2,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202609030904,2026-09-03,09,4R,daily,3-1-4,4-1-5,3-1-5,4-1-2,2-1-4,まくり差し,まくり差し,まくり差し,まくり,差し
202609030904,2026-09-03,09,4R,realtime,3-1-4,3-1-5,3-1-2,4-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609030905,2026-09-03,09,5R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609030905,2026-09-03,09,5R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609030906,2026-09-03,09,6R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609030907,2026-09-03,09,7R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609030908,2026-09-03,09,8R,daily,2-1-4,4-1-2,2-1-3,3-1-4,4-1-3,差し,まくり,差し,まくり差し,差し
202609030909,2026-09-03,09,9R,daily,3-1-4,4-1-3,4-1-2,3-1-2,3-4-1,まくり差し,差し,まくり,まくり差し,まくり
202609030910,2026-09-03,09,10R,daily,2-1-4,2-1-3,4-1-2,3-1-4,2-1-5,差し,差し,まくり,まくり差し,差し
202609030911,2026-09-03,09,11R,daily,3-1-4,2-1-3,2-1-4,4-1-3,3-1-2,まくり差し,差し,差し,差し,まくり差し
202609030912,2026-09-03,09,12R,daily,2-1-4,2-1-3,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609031001,2026-09-03,10,1R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609031001,2026-09-03,10,1R,realtime,2-1-3,2-1-4,4-1-2,3-1-4,2-1-5,差し,差し,まくり,まくり差し,差し
202609031002,2026-09-03,10,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609031002,2026-09-03,10,2R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609031003,2026-09-03,10,3R,daily,3-1-4,3-1-5,3-1-2,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609031003,2026-09-03,10,3R,realtime,3-1-5,3-1-4,3-1-2,3-1-6,3-5-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609031004,2026-09-03,10,4R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609031004,2026-09-03,10,4R,realtime,3-1-4,3-1-2,3-1-6,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609031005,2026-09-03,10,5R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609031005,2026-09-03,10,5R,realtime,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609031006,2026-09-03,10,6R,daily,4-1-5,4-1-2,4-1-3,3-1-4,4-1-6,まくり差し,まくり,差し,まくり差し,まくり
202609031006,2026-09-03,10,6R,realtime,4-1-5,4-1-2,4-1-3,4-1-6,5-1-4,まくり差し,まくり,差し,まくり,まくり差し
202609031007,2026-09-03,10,7R,daily,6-1-2,2-1-3,2-1-6,2-1-4,5-1-2,まくり差し,差し,差し,差し,まくり差し
202609031007,2026-09-03,10,7R,realtime,6-1-2,2-1-3,2-1-6,2-1-4,6-1-4,まくり差し,差し,差し,差し,まくり差し
202609031008,2026-09-03,10,8R,daily,5-1-2,5-1-3,5-1-4,5-2-1,4-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609031008,2026-09-03,10,8R,realtime,5-1-2,5-1-4,5-1-3,5-2-1,5-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609031009,2026-09-03,10,9R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609031009,2026-09-03,10,9R,realtime,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609031010,2026-09-03,10,10R,daily,2-1-4,2-1-3,4-1-2,4-1-5,2-1-5,差し,差し,まくり,まくり差し,差し
202609031011,2026-09-03,10,11R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-5,差し,まくり差し,差し,差し,まくり差し
202609031012,2026-09-03,10,12R,daily,3-1-2,3-1-4,2-1-3,3-2-1,2-3-1,まくり差し,まくり差し,差し,まくり,差し
202609031201,2026-09-03,12,1R,daily,2-1-3,2-1-4,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202609031202,2026-09-03,12,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609031203,2026-09-03,12,3R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609031204,2026-09-03,12,4R,daily,2-1-3,2-1-4,3-1-4,2-1-5,3-1-2,差し,差し,まくり差し,差し,まくり差し
202609031205,2026-09-03,12,5R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609031206,2026-09-03,12,6R,daily,3-1-4,4-1-2,3-1-2,4-1-3,4-1-5,まくり差し,まくり,まくり差し,差し,まくり差し
202609031207,2026-09-03,12,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609031208,2026-09-03,12,8R,daily,3-1-2,2-1-3,3-1-5,3-1-4,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609031209,2026-09-03,12,9R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609031210,2026-09-03,12,10R,daily,4-1-2,4-1-5,2-1-4,4-1-3,4-2-1,まくり,まくり差し,差し,差し,まくり
202609031211,2026-09-03,12,11R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609031212,2026-09-03,12,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202609031301,2026-09-03,13,1R,daily,3-1-4,3-1-2,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609031301,2026-09-03,13,1R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609031302,2026-09-03,13,2R,daily,2-1-3,5-1-2,2-1-5,2-1-4,3-1-2,差し,まくり差し,差し,差し,まくり差し
202609031302,2026-09-03,13,2R,realtime,2-1-5,5-1-2,2-1-3,5-2-1,2-1-4,差し,まくり差し,差し,まくり差し,差し
202609031303,2026-09-03,13,3R,daily,2-1-3,2-1-4,4-1-2,4-1-3,4-1-5,差し,差し,まくり,差し,まくり差し
202609031303,2026-09-03,13,3R,realtime,4-1-2,4-1-3,2-1-4,4-1-5,4-2-1,まくり,差し,差し,まくり差し,まくり
202609031304,2026-09-03,13,4R,daily,2-1-3,2-1-4,2-1-5,5-1-2,5-1-3,差し,差し,差し,まくり差し,まくり差し
202609031304,2026-09-03,13,4R,realtime,2-1-5,5-1-2,2-1-3,2-1-4,5-1-4,差し,まくり差し,差し,差し,まくり差し
202609031305,2026-09-03,13,5R,daily,2-1-3,2-1-4,5-1-2,2-1-5,5-1-3,差し,差し,まくり差し,差し,まくり差し
202609031305,2026-09-03,13,5R,realtime,2-1-3,5-1-2,2-1-4,2-1-5,5-1-4,差し,まくり差し,差し,差し,まくり差し
202609031306,2026-09-03,13,6R,daily,4-1-3,4-1-2,4-1-5,3-1-4,4-2-1,差し,まくり,まくり差し,まくり差し,まくり
202609031307,2026-09-03,13,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609031308,2026-09-03,13,8R,daily,2-1-3,3-1-2,2-3-1,3-1-4,2-1-4,差し,まくり差し,差し,まくり差し,差し
202609031309,2026-09-03,13,9R,daily,5-1-2,5-1-4,5-1-3,4-1-5,3-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609031310,2026-09-03,13,10R,daily,3-1-2,3-1-4,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609031311,2026-09-03,13,11R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609031312,2026-09-03,13,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609031601,2026-09-03,16,1R,daily,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609031601,2026-09-03,16,1R,realtime,2-1-5,5-1-2,3-1-5,3-1-2,3-1-4,差し,まくり,まくり差し,まくり差し,まくり差し
202609031602,2026-09-03,16,2R,daily,3-1-4,3-1-2,3-1-5,4-1-2,4-1-5,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202609031602,2026-09-03,16,2R,realtime,3-1-4,3-1-5,4-1-5,3-1-2,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609031603,2026-09-03,16,3R,daily,4-1-2,3-1-4,4-1-5,3-1-2,4-1-3,まくり,まくり差し,まくり差し,まくり差し,差し
202609031603,2026-09-03,16,3R,realtime,4-1-2,4-1-5,3-1-4,4-1-6,4-1-3,まくり,まくり差し,まくり差し,まくり,差し
202609031604,2026-09-03,16,4R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609031605,2026-09-03,16,5R,daily,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609031606,2026-09-03,16,6R,daily,2-1-4,2-1-3,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609031607,2026-09-03,16,7R,daily,3-1-2,3-1-4,2-1-4,2-1-3,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609031608,2026-09-03,16,8R,daily,4-1-2,3-1-4,2-1-4,3-1-2,4-1-3,まくり,まくり差し,差し,まくり差し,差し
202609031609,2026-09-03,16,9R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609031610,2026-09-03,16,10R,daily,3-1-4,2-1-4,3-1-2,2-1-3,4-1-2,まくり差し,差し,まくり差し,差し,まくり
202609031611,2026-09-03,16,11R,daily,4-1-2,4-1-3,3-1-4,4-1-5,3-1-2,まくり,差し,まくり差し,まくり差し,まくり差し
202609031612,2026-09-03,16,12R,daily,2-1-3,2-1-4,2-1-6,3-1-2,2-1-5,差し,差し,差し,まくり差し,差し
202609031701,2026-09-03,17,1R,daily,2-1-4,2-1-3,3-1-4,4-1-2,4-1-3,差し,差し,まくり差し,まくり,差し
202609031701,2026-09-03,17,1R,realtime,4-1-5,5-1-4,2-1-4,2-1-3,2-1-5,まくり差し,まくり差し,差し,差し,差し
202609031702,2026-09-03,17,2R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609031702,2026-09-03,17,2R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,2-1-6,まくり差し,差し,まくり差し,まくり差し,まくり差し
202609031703,2026-09-03,17,3R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202609031703,2026-09-03,17,3R,realtime,2-1-4,2-1-3,4-1-2,3-1-4,3-1-2,差し,差し,まくり,まくり差し,まくり差し
202609031704,2026-09-03,17,4R,daily,2-1-3,5-1-2,2-1-4,3-1-2,5-1-3,差し,まくり差し,差し,まくり差し,まくり差し
202609031704,2026-09-03,17,4R,realtime,2-1-3,5-1-2,5-1-3,2-1-4,5-1-4,差し,まくり差し,まくり差し,差し,まくり差し
202609031705,2026-09-03,17,5R,daily,3-1-4,3-1-2,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609031706,2026-09-03,17,6R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609031707,2026-09-03,17,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609031708,2026-09-03,17,8R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609031709,2026-09-03,17,9R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609031710,2026-09-03,17,10R,daily,5-1-2,5-1-3,2-1-3,5-1-4,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609031711,2026-09-03,17,11R,daily,2-1-3,2-1-4,4-1-2,3-1-2,4-1-3,差し,差し,まくり,まくり差し,差し
202609031712,2026-09-03,17,12R,daily,2-1-3,2-1-4,4-1-2,4-1-3,3-1-4,差し,差し,まくり,差し,まくり差し
202609031801,2026-09-03,18,1R,daily,2-1-3,2-1-4,3-1-4,4-1-2,3-1-2,差し,差し,まくり差し,まくり,まくり差し
202609031801,2026-09-03,18,1R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,4-1-3,差し,まくり差し,まくり差し,差し,差し
202609031802,2026-09-03,18,2R,daily,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し
202609031802,2026-09-03,18,2R,realtime,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609031803,2026-09-03,18,3R,daily,2-1-4,2-1-3,4-1-2,4-1-3,2-1-5,差し,差し,まくり,差し,差し
202609031803,2026-09-03,18,3R,realtime,2-1-3,2-1-4,4-1-2,2-1-5,4-1-3,差し,差し,まくり,差し,差し
202609031804,2026-09-03,18,4R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609031804,2026-09-03,18,4R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609031805,2026-09-03,18,5R,daily,4-1-2,4-1-5,4-1-3,2-1-4,2-1-3,まくり,まくり差し,差し,差し,差し
202609031805,2026-09-03,18,5R,realtime,2-1-3,4-1-2,2-1-4,4-1-5,2-1-5,差し,まくり,差し,まくり差し,差し
202609031806,2026-09-03,18,6R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609031806,2026-09-03,18,6R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202609031807,2026-09-03,18,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609031807,2026-09-03,18,7R,realtime,3-1-2,3-1-4,3-2-1,3-1-5,2-1-3,まくり差し,まくり差し,まくり,まくり差し,差し
202609031808,2026-09-03,18,8R,daily,3-1-4,3-1-2,4-1-3,3-1-5,3-4-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609031808,2026-09-03,18,8R,realtime,3-1-4,4-1-3,3-1-2,3-1-5,3-4-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609031809,2026-09-03,18,9R,daily,4-1-2,4-1-5,4-1-3,2-1-4,3-1-4,まくり,まくり差し,差し,差し,まくり差し
202609031809,2026-09-03,18,9R,realtime,2-1-4,2-1-5,4-1-2,2-1-3,5-1-2,差し,差し,まくり,差し,まくり差し
202609031810,2026-09-03,18,10R,daily,3-1-4,4-1-3,4-1-2,3-1-2,3-4-1,まくり差し,差し,まくり,まくり差し,まくり
202609031811,2026-09-03,18,11R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609031812,2026-09-03,18,12R,daily,3-1-4,4-1-3,4-1-2,2-1-4,3-1-2,まくり差し,差し,まくり,差し,まくり差し
202609031901,2026-09-03,19,1R,daily,3-1-2,3-1-5,3-1-4,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609031902,2026-09-03,19,2R,daily,4-1-2,2-1-3,2-1-4,4-1-3,4-1-5,まくり,差し,差し,差し,まくり差し
202609031903,2026-09-03,19,3R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609031904,2026-09-03,19,4R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202609031905,2026-09-03,19,5R,daily,4-1-3,4-1-2,3-1-4,4-1-5,4-3-1,差し,まくり,まくり差し,まくり差し,まくり
202609031906,2026-09-03,19,6R,daily,3-1-2,3-1-4,3-1-6,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609031907,2026-09-03,19,7R,daily,3-1-4,3-1-2,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609031908,2026-09-03,19,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202609031909,2026-09-03,19,9R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609031910,2026-09-03,19,10R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202609031911,2026-09-03,19,11R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609031912,2026-09-03,19,12R,daily,3-1-2,3-1-5,3-1-4,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609032001,2026-09-03,20,1R,daily,3-1-4,2-1-3,4-1-2,2-1-4,4-1-3,まくり差し,差し,まくり,差し,差し
202609032002,2026-09-03,20,2R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609032003,2026-09-03,20,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609032004,2026-09-03,20,4R,daily,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609032005,2026-09-03,20,5R,daily,2-1-4,4-1-2,2-1-3,2-1-5,4-1-5,差し,まくり,差し,差し,まくり差し
202609032006,2026-09-03,20,6R,daily,2-1-4,2-1-3,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202609032007,2026-09-03,20,7R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609032008,2026-09-03,20,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609032009,2026-09-03,20,9R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609032010,2026-09-03,20,10R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609032011,2026-09-03,20,11R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
