レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609261309,2026-09-26,13,9R,daily,2-1-3,2-1-4,3-1-4,4-1-5,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し,0.023918,0.019923,0.018434,0.017880,0.017639
202609261309,2026-09-26,13,9R,realtime,5-1-2,2-1-5,2-1-3,2-1-4,3-1-5,まくり差し,差し,差し,差し,まくり差し,0.021874,0.018934,0.017547,0.015177,0.014512
202609261310,2026-09-26,13,10R,daily,4-1-6,4-1-2,4-1-3,4-1-5,3-1-4,まくり,まくり,差し,まくり差し,まくり差し,0.019929,0.019682,0.018368,0.017565,0.015022
202609261310,2026-09-26,13,10R,realtime,4-1-5,4-5-1,4-1-2,4-1-6,4-1-3,まくり差し,まくり,まくり,まくり,差し,0.036190,0.023652,0.023521,0.019063,0.015849
202609261311,2026-09-26,13,11R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し,0.068452,0.042360,0.027362,0.021231,0.014836
202609261312,2026-09-26,13,12R,daily,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し,0.019654,0.016108,0.013695,0.010475,0.009575
202609261501,2026-09-26,15,1R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.023178,0.019925,0.014035,0.013203,0.012226
202609261502,2026-09-26,15,2R,daily,5-1-2,5-1-3,5-1-4,5-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.030215,0.028309,0.024029,0.020627,0.015859
202609261503,2026-09-26,15,3R,daily,4-1-2,4-1-5,4-1-3,2-1-4,4-2-1,まくり,まくり差し,差し,差し,まくり,0.043474,0.030269,0.028992,0.020934,0.020237
202609261504,2026-09-26,15,4R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.058966,0.056423,0.046825,0.034357,0.029698
202609261505,2026-09-26,15,5R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し,0.046173,0.040515,0.024561,0.022840,0.021938
202609261506,2026-09-26,15,6R,daily,3-1-5,3-1-2,3-1-4,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.062569,0.059253,0.057516,0.033744,0.018824
202609261507,2026-09-26,15,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.044828,0.037644,0.033594,0.026546,0.015667
202609261508,2026-09-26,15,8R,daily,2-1-3,2-1-4,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し,0.033021,0.031801,0.017227,0.014291,0.012601
202609261509,2026-09-26,15,9R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.024570,0.020963,0.016729,0.015744,0.014345
202609261510,2026-09-26,15,10R,daily,3-1-4,2-1-3,3-1-2,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.026500,0.023343,0.023102,0.017851,0.017830
202609261511,2026-09-26,15,11R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.016916,0.013920,0.013624,0.012406,0.010662
202609261512,2026-09-26,15,12R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し,0.040973,0.033462,0.030607,0.015999,0.014226
202609261801,2026-09-26,18,1R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.021944,0.017905,0.015706,0.013481,0.011348
202609261801,2026-09-26,18,1R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.022689,0.016453,0.015764,0.009842,0.009090
202609261802,2026-09-26,18,2R,daily,2-1-4,4-1-2,2-1-3,4-1-3,4-1-5,差し,まくり,差し,差し,まくり差し,0.026742,0.025726,0.025523,0.018613,0.016537
202609261802,2026-09-26,18,2R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,2-1-6,差し,差し,まくり,差し,差し,0.032214,0.028929,0.019870,0.016968,0.014341
202609261803,2026-09-26,18,3R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し,0.011675,0.011638,0.007333,0.006966,0.006411
202609261803,2026-09-26,18,3R,realtime,2-1-4,4-1-2,4-1-6,4-1-5,2-1-3,差し,まくり,まくり,まくり差し,差し,0.009553,0.007770,0.006642,0.006613,0.006568
202609261804,2026-09-26,18,4R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.045353,0.031461,0.025804,0.022407,0.019604
202609261804,2026-09-26,18,4R,realtime,2-1-3,2-1-4,2-1-5,3-1-5,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.032137,0.025594,0.021994,0.017861,0.015456
202609261805,2026-09-26,18,5R,daily,2-1-3,3-1-4,2-1-4,4-1-3,4-1-2,差し,まくり差し,差し,差し,まくり,0.018541,0.017214,0.016763,0.015661,0.015609
202609261805,2026-09-26,18,5R,realtime,4-1-3,4-1-2,3-1-4,4-1-6,4-1-5,差し,まくり,まくり差し,まくり,まくり差し,0.030341,0.023584,0.022895,0.016337,0.016081
202609261806,2026-09-26,18,6R,daily,2-1-4,2-1-3,4-1-2,4-1-3,3-1-4,差し,差し,まくり,差し,まくり差し,0.022227,0.021509,0.020500,0.015091,0.014375
202609261806,2026-09-26,18,6R,realtime,2-1-4,4-1-2,2-1-3,4-2-1,4-1-3,差し,まくり,差し,まくり,差し,0.040385,0.031475,0.029238,0.020250,0.015837
202609261807,2026-09-26,18,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.023689,0.020713,0.016396,0.014556,0.014010
202609261807,2026-09-26,18,7R,realtime,4-1-2,2-1-4,4-1-6,2-1-3,2-1-6,まくり,差し,まくり差し,差し,差し,0.017242,0.017162,0.016260,0.015340,0.011610
202609261808,2026-09-26,18,8R,daily,5-1-2,5-1-3,5-1-4,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し,0.020906,0.018359,0.014182,0.012733,0.012144
202609261808,2026-09-26,18,8R,realtime,5-1-2,5-1-3,5-1-4,2-1-3,5-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.018546,0.014339,0.011755,0.010622,0.009459
202609261809,2026-09-26,18,9R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.015547,0.015318,0.013736,0.013420,0.013270
202609261809,2026-09-26,18,9R,realtime,3-1-4,3-1-5,3-1-2,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.009666,0.009663,0.009100,0.008591,0.007476
202609261810,2026-09-26,18,10R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し,0.016680,0.011515,0.011447,0.009718,0.008845
202609261810,2026-09-26,18,10R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し,0.018126,0.013927,0.009963,0.008505,0.008351
202609261811,2026-09-26,18,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.025629,0.022028,0.018228,0.012656,0.011463
202609261811,2026-09-26,18,11R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し,0.027747,0.026672,0.021669,0.013434,0.011611
202609261812,2026-09-26,18,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.021421,0.019177,0.016843,0.015545,0.012681
202609261812,2026-09-26,18,12R,realtime,2-1-5,5-1-2,5-1-6,2-1-3,6-1-2,まくり,差し,差し,まくり差し,まくり差し,0.021289,0.020449,0.015413,0.015200,0.012903
202609261901,2026-09-26,19,1R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.032353,0.031780,0.028140,0.021723,0.018748
202609261902,2026-09-26,19,2R,daily,2-1-3,3-1-2,3-1-4,4-1-2,2-1-4,差し,まくり差し,まくり差し,まくり,差し,0.026645,0.024420,0.022809,0.020806,0.019946
202609261903,2026-09-26,19,3R,daily,3-1-4,2-1-3,3-1-2,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.043307,0.041025,0.039989,0.034835,0.028029
202609261904,2026-09-26,19,4R,daily,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し,0.075256,0.046636,0.032980,0.032799,0.027064
202609261905,2026-09-26,19,5R,daily,4-1-2,4-1-3,4-1-5,3-1-4,2-1-4,まくり,差し,まくり差し,まくり差し,差し,0.036692,0.035656,0.023330,0.018263,0.015518
202609261906,2026-09-26,19,6R,daily,3-1-2,2-1-3,3-1-5,3-1-4,2-3-1,まくり差し,差し,まくり差し,まくり差し,差し,0.044154,0.038028,0.037295,0.028900,0.019789
202609261907,2026-09-26,19,7R,daily,2-1-3,4-1-5,3-1-2,3-1-5,4-1-2,差し,まくり差し,まくり差し,まくり差し,まくり,0.021262,0.020915,0.019984,0.019451,0.018812
202609261908,2026-09-26,19,8R,daily,5-1-2,5-1-4,5-1-3,2-1-5,4-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.029927,0.022808,0.018363,0.017368,0.014663
202609261909,2026-09-26,19,9R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し,0.019872,0.018562,0.014195,0.014183,0.013367
202609261910,2026-09-26,19,10R,daily,2-1-3,3-1-4,3-1-2,2-1-4,4-1-3,差し,まくり差し,まくり差し,差し,差し,0.027635,0.020140,0.019165,0.018224,0.012158
202609261911,2026-09-26,19,11R,daily,2-1-3,3-1-2,3-1-4,3-1-5,4-1-5,差し,まくり差し,まくり差し,まくり差し,まくり差し,0.011978,0.011513,0.011280,0.010419,0.009455
202609261912,2026-09-26,19,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.023188,0.020953,0.015032,0.014363,0.010155
202609262001,2026-09-26,20,1R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.026544,0.020220,0.017332,0.016162,0.013170
202609262002,2026-09-26,20,2R,daily,2-1-3,2-1-4,5-1-2,2-1-5,3-1-2,差し,差し,まくり差し,差し,まくり差し,0.018836,0.017912,0.015139,0.014884,0.014382
202609262003,2026-09-26,20,3R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり,0.026344,0.021619,0.019492,0.018843,0.014961
202609262004,2026-09-26,20,4R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.034350,0.026794,0.022592,0.022582,0.019200
202609262005,2026-09-26,20,5R,daily,2-1-4,2-1-3,4-1-2,2-1-5,3-1-4,差し,差し,まくり,差し,まくり差し,0.022097,0.020946,0.015388,0.014245,0.013310
202609262006,2026-09-26,20,6R,daily,2-1-3,3-1-4,3-1-2,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.021503,0.020501,0.019943,0.017552,0.016984
202609262007,2026-09-26,20,7R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.037938,0.030937,0.019641,0.018562,0.016615
202609262008,2026-09-26,20,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.023789,0.023539,0.019212,0.018468,0.014246
202609262009,2026-09-26,20,9R,daily,2-1-3,3-1-2,2-1-4,2-3-1,2-1-5,差し,まくり差し,差し,差し,差し,0.053101,0.026718,0.026278,0.020228,0.018478
202609262010,2026-09-26,20,10R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.025627,0.022602,0.022257,0.017698,0.016957
202609262011,2026-09-26,20,11R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.032235,0.028301,0.027891,0.022495,0.019356
202609262012,2026-09-26,20,12R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し,0.018257,0.015678,0.015222,0.014849,0.013027
202609262101,2026-09-26,21,1R,daily,3-1-4,3-1-5,3-1-2,4-1-5,4-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.015108,0.014591,0.014375,0.010667,0.009932
202609262101,2026-09-26,21,1R,realtime,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり,0.016323,0.015068,0.012148,0.008824,0.008705
202609262102,2026-09-26,21,2R,daily,4-1-2,4-1-3,4-1-5,4-5-1,4-2-1,まくり,差し,まくり差し,まくり,まくり,0.041132,0.033523,0.033383,0.021561,0.021257
202609262102,2026-09-26,21,2R,realtime,4-1-2,4-1-3,4-1-5,4-2-1,4-5-1,まくり,差し,まくり差し,まくり,まくり,0.049067,0.036647,0.035329,0.025508,0.020992
202609262103,2026-09-26,21,3R,daily,3-1-5,3-1-4,3-1-2,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.032340,0.030415,0.027761,0.014327,0.013163
202609262103,2026-09-26,21,3R,realtime,3-1-5,3-1-2,3-1-4,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.037488,0.031381,0.028931,0.013847,0.012988
202609262104,2026-09-26,21,4R,daily,3-1-5,3-1-4,3-1-2,3-1-6,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.022739,0.021522,0.019797,0.013214,0.010683
202609262104,2026-09-26,21,4R,realtime,3-1-5,3-1-2,3-1-4,3-1-6,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.024117,0.022550,0.018371,0.014339,0.008649
202609262105,2026-09-26,21,5R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり,0.012196,0.011761,0.008231,0.007521,0.007110
202609262105,2026-09-26,21,5R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し,0.010748,0.006742,0.006376,0.005878,0.004564
202609262106,2026-09-26,21,6R,daily,5-1-2,2-1-3,5-1-3,5-1-4,2-1-5,まくり差し,差し,まくり差し,まくり差し,差し,0.034277,0.027890,0.026381,0.023664,0.023574
202609262106,2026-09-26,21,6R,realtime,2-1-5,5-1-2,2-1-3,2-1-4,5-1-3,差し,まくり差し,差し,差し,まくり差し,0.038257,0.037587,0.036118,0.023892,0.021184
202609262107,2026-09-26,21,7R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり,0.028569,0.026264,0.023374,0.022962,0.021833
202609262107,2026-09-26,21,7R,realtime,4-1-5,4-1-2,4-5-1,3-1-4,2-1-4,まくり差し,まくり,まくり,まくり差し,差し,0.027194,0.026112,0.021871,0.019464,0.019102
202609262108,2026-09-26,21,8R,daily,5-1-4,4-1-5,5-1-2,5-1-3,4-5-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.048609,0.042382,0.037534,0.031524,0.029992
202609262108,2026-09-26,21,8R,realtime,5-1-4,5-1-2,4-1-5,4-5-1,5-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し,0.058578,0.045617,0.042146,0.038879,0.033858
202609262109,2026-09-26,21,9R,daily,5-1-2,5-1-3,5-1-4,5-1-6,5-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.040573,0.034085,0.033911,0.019632,0.015350
202609262109,2026-09-26,21,9R,realtime,5-1-2,5-1-4,5-1-3,5-1-6,5-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.045859,0.036504,0.032523,0.025025,0.014860
202609262110,2026-09-26,21,10R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し,0.054095,0.040246,0.032132,0.017600,0.016885
202609262110,2026-09-26,21,10R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,0.052537,0.032332,0.026276,0.015229,0.014761
202609262111,2026-09-26,21,11R,daily,5-1-2,5-1-4,5-1-3,5-1-6,2-1-5,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.022937,0.016075,0.015814,0.014136,0.012284
202609262111,2026-09-26,21,11R,realtime,5-1-3,5-1-2,3-1-2,2-1-3,5-1-4,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.022230,0.022073,0.018192,0.015547,0.015329
202609262112,2026-09-26,21,12R,daily,4-1-5,4-1-3,3-1-4,4-1-2,5-1-4,まくり差し,差し,まくり差し,まくり,まくり差し,0.013432,0.011235,0.010616,0.010000,0.009311
202609262112,2026-09-26,21,12R,realtime,5-1-3,3-1-5,4-1-5,3-1-4,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.008102,0.008022,0.007804,0.006768,0.006118
202609262201,2026-09-26,22,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり,0.019474,0.015518,0.012309,0.010018,0.007955
202609262201,2026-09-26,22,1R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり,0.022309,0.013676,0.012982,0.010143,0.006673
202609262202,2026-09-26,22,2R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,0.034591,0.033820,0.025115,0.022653,0.022444
202609262202,2026-09-26,22,2R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.036923,0.030141,0.025084,0.021192,0.017841
202609262203,2026-09-26,22,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.055945,0.044812,0.037626,0.028534,0.024644
202609262203,2026-09-26,22,3R,realtime,3-1-2,3-1-6,3-1-4,3-1-5,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.058217,0.052428,0.045907,0.022834,0.018923
202609262204,2026-09-26,22,4R,daily,2-1-3,2-1-4,6-1-2,2-1-6,2-1-5,差し,差し,まくり差し,差し,差し,0.022477,0.016629,0.014210,0.014110,0.012233
202609262204,2026-09-26,22,4R,realtime,2-1-5,2-1-3,2-1-6,2-1-4,5-1-2,差し,差し,差し,差し,まくり差し,0.030169,0.030070,0.024824,0.021882,0.015977
202609262205,2026-09-26,22,5R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,0.026193,0.022457,0.014662,0.013747,0.013527
202609262205,2026-09-26,22,5R,realtime,2-1-3,3-1-2,3-1-5,2-1-5,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し,0.032148,0.028049,0.014712,0.013540,0.010945
202609262206,2026-09-26,22,6R,daily,4-1-2,4-1-5,4-1-3,2-1-4,2-1-3,まくり,まくり差し,差し,差し,差し,0.027462,0.020709,0.020554,0.019830,0.017631
202609262206,2026-09-26,22,6R,realtime,2-1-3,2-1-4,4-1-2,5-1-2,3-1-2,差し,差し,まくり,まくり差し,まくり差し,0.030205,0.024920,0.022112,0.018161,0.016514
202609262207,2026-09-26,22,7R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.023290,0.021493,0.016430,0.015490,0.011775
202609262207,2026-09-26,22,7R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.026421,0.022996,0.022036,0.011022,0.008793
202609262208,2026-09-26,22,8R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり,0.032600,0.022012,0.018701,0.014422,0.013023
202609262209,2026-09-26,22,9R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,0.021330,0.019772,0.017041,0.015698,0.011736
202609262210,2026-09-26,22,10R,daily,2-1-3,2-3-1,2-1-4,3-1-2,2-3-4,差し,差し,差し,まくり差し,まくり,0.069403,0.046193,0.046081,0.035846,0.034570
202609262211,2026-09-26,22,11R,daily,3-1-2,2-1-3,3-1-4,3-2-1,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し,0.046075,0.038456,0.028278,0.024534,0.023010
202609262212,2026-09-26,22,12R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.022410,0.020491,0.017241,0.014055,0.012498
