レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609020606,2026-09-02,06,6R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609020606,2026-09-02,06,6R,realtime,4-1-6,2-1-4,4-1-2,2-1-3,3-1-4,まくり,差し,まくり,差し,まくり差し
202609020607,2026-09-02,06,7R,daily,3-1-2,3-1-5,3-1-4,3-2-1,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202609020607,2026-09-02,06,7R,realtime,3-1-2,3-1-5,3-2-1,3-1-6,5-1-3,差し,差し,差し,差し,まくり
202609020608,2026-09-02,06,8R,daily,4-1-5,4-1-2,4-1-3,4-5-1,4-2-1,まくり差し,まくり,差し,まくり,まくり
202609020608,2026-09-02,06,8R,realtime,4-1-2,4-1-5,4-1-3,4-1-6,4-5-1,まくり,まくり差し,差し,まくり,まくり
202609020609,2026-09-02,06,9R,daily,2-1-4,2-1-3,2-4-1,2-1-5,4-1-2,差し,差し,差し,差し,まくり
202609020609,2026-09-02,06,9R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し
202609020610,2026-09-02,06,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202609020610,2026-09-02,06,10R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202609020611,2026-09-02,06,11R,daily,2-1-4,2-1-3,2-1-5,4-1-2,5-1-2,差し,差し,差し,まくり,まくり差し
202609020611,2026-09-02,06,11R,realtime,4-1-2,2-1-4,4-2-1,2-4-1,2-1-3,まくり,差し,まくり,差し,差し
202609020612,2026-09-02,06,12R,daily,3-1-4,3-1-5,3-1-2,5-1-3,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609020612,2026-09-02,06,12R,realtime,3-1-4,3-1-2,3-1-5,5-1-2,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609020801,2026-09-02,08,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609020801,2026-09-02,08,1R,realtime,4-1-2,2-1-4,4-1-3,3-1-4,2-1-3,まくり,差し,差し,まくり差し,差し
202609020802,2026-09-02,08,2R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609020802,2026-09-02,08,2R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609020803,2026-09-02,08,3R,daily,4-1-2,2-1-4,2-1-3,4-1-5,5-1-2,まくり,差し,差し,まくり差し,まくり差し
202609020803,2026-09-02,08,3R,realtime,2-1-4,4-1-2,5-1-2,2-1-5,4-1-5,差し,まくり,まくり差し,差し,まくり差し
202609020804,2026-09-02,08,4R,daily,4-1-2,2-1-4,4-1-5,2-1-3,4-2-1,まくり,差し,まくり差し,差し,まくり
202609020804,2026-09-02,08,4R,realtime,2-1-4,2-1-5,4-1-5,4-1-2,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609020805,2026-09-02,08,5R,daily,5-1-3,3-1-4,3-1-5,5-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609020805,2026-09-02,08,5R,realtime,5-1-3,5-3-1,3-1-5,3-5-1,3-1-4,まくり差し,まくり差し,差し,差し,差し
202609020806,2026-09-02,08,6R,daily,4-1-2,4-1-5,4-1-3,2-1-4,4-1-6,まくり,まくり差し,差し,差し,まくり
202609020806,2026-09-02,08,6R,realtime,4-1-2,4-2-1,4-1-3,4-1-5,2-4-1,まくり,まくり,差し,まくり差し,差し
202609020807,2026-09-02,08,7R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609020807,2026-09-02,08,7R,realtime,3-1-2,3-1-4,2-1-3,6-1-2,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609020808,2026-09-02,08,8R,daily,3-1-4,3-1-2,2-1-3,4-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202609020808,2026-09-02,08,8R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609020809,2026-09-02,08,9R,daily,2-1-4,2-1-3,4-1-2,4-1-3,3-1-4,差し,差し,まくり,差し,まくり差し
202609020809,2026-09-02,08,9R,realtime,4-1-2,2-1-4,4-1-3,2-1-3,3-1-4,まくり,差し,差し,差し,まくり差し
202609020810,2026-09-02,08,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609020810,2026-09-02,08,10R,realtime,3-1-2,2-1-3,3-1-4,3-2-1,2-3-1,まくり差し,差し,まくり差し,まくり,差し
202609020811,2026-09-02,08,11R,daily,2-1-3,2-1-4,2-1-5,3-1-5,4-1-5,差し,差し,差し,まくり差し,まくり差し
202609020811,2026-09-02,08,11R,realtime,2-1-4,2-1-5,2-1-3,2-4-1,2-5-1,差し,差し,差し,差し,差し
202609020812,2026-09-02,08,12R,daily,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し
202609020812,2026-09-02,08,12R,realtime,2-1-3,2-1-4,2-1-6,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609021201,2026-09-02,12,1R,daily,4-1-2,2-1-4,2-1-3,4-1-3,4-2-1,まくり,差し,差し,差し,まくり
202609021201,2026-09-02,12,1R,realtime,4-1-2,2-1-4,2-1-3,4-1-3,4-2-1,まくり,差し,差し,差し,まくり
202609021202,2026-09-02,12,2R,daily,4-1-2,4-1-3,4-1-5,3-1-4,3-1-2,まくり,差し,まくり差し,まくり差し,まくり差し
202609021202,2026-09-02,12,2R,realtime,4-1-2,4-1-3,3-1-4,4-1-6,3-1-2,まくり,差し,まくり差し,まくり差し,まくり差し
202609021203,2026-09-02,12,3R,daily,4-1-2,4-1-5,4-1-3,2-1-3,4-2-1,まくり,まくり差し,差し,差し,まくり
202609021203,2026-09-02,12,3R,realtime,4-1-5,4-1-2,4-1-3,2-1-3,3-1-2,まくり差し,まくり,差し,差し,まくり差し
202609021204,2026-09-02,12,4R,daily,2-1-4,2-1-3,4-1-2,4-1-5,2-1-5,差し,差し,まくり,まくり差し,差し
202609021204,2026-09-02,12,4R,realtime,2-1-4,4-1-2,2-1-3,4-2-1,4-1-5,差し,まくり,差し,まくり,まくり差し
202609021205,2026-09-02,12,5R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609021205,2026-09-02,12,5R,realtime,6-1-2,6-1-3,2-1-6,2-1-3,6-1-4,まくり差し,まくり差し,差し,差し,まくり差し
202609021206,2026-09-02,12,6R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202609021206,2026-09-02,12,6R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,2-3-1,差し,まくり差し,まくり差し,差し,差し
202609021207,2026-09-02,12,7R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609021207,2026-09-02,12,7R,realtime,2-1-5,5-1-2,2-5-1,2-1-3,5-2-1,差し,まくり差し,差し,差し,まくり
202609021208,2026-09-02,12,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,5-1-2,差し,差し,差し,差し,まくり差し
202609021208,2026-09-02,12,8R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609021209,2026-09-02,12,9R,daily,2-1-3,3-1-2,2-1-4,2-3-1,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609021209,2026-09-02,12,9R,realtime,3-1-2,2-1-3,3-2-1,2-3-1,3-1-4,まくり差し,差し,まくり,差し,まくり差し
202609021210,2026-09-02,12,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609021210,2026-09-02,12,10R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202609021211,2026-09-02,12,11R,daily,3-1-4,3-1-2,2-1-3,4-1-3,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609021211,2026-09-02,12,11R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609021212,2026-09-02,12,12R,daily,2-1-4,2-1-3,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609021212,2026-09-02,12,12R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609021301,2026-09-02,13,1R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609021301,2026-09-02,13,1R,realtime,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609021302,2026-09-02,13,2R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609021302,2026-09-02,13,2R,realtime,2-1-3,2-1-5,2-1-4,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609021303,2026-09-02,13,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609021303,2026-09-02,13,3R,realtime,2-1-3,6-1-2,2-1-6,6-1-3,2-1-4,差し,まくり差し,差し,まくり差し,差し
202609021304,2026-09-02,13,4R,daily,2-1-3,2-1-4,2-1-5,4-1-2,4-1-3,差し,差し,差し,まくり,差し
202609021304,2026-09-02,13,4R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり差し
202609021305,2026-09-02,13,5R,daily,2-1-3,2-1-4,2-1-5,3-1-2,6-1-2,差し,差し,差し,まくり差し,まくり差し
202609021305,2026-09-02,13,5R,realtime,6-1-2,6-1-3,6-1-5,6-1-4,2-1-6,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609021306,2026-09-02,13,6R,daily,4-1-3,4-1-2,4-1-5,3-1-4,2-1-4,差し,まくり,まくり差し,まくり差し,差し
202609021306,2026-09-02,13,6R,realtime,4-1-5,4-1-2,4-1-3,4-1-6,4-5-1,まくり差し,まくり,差し,まくり,まくり
202609021307,2026-09-02,13,7R,daily,5-1-2,5-1-3,5-1-4,3-1-5,5-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609021307,2026-09-02,13,7R,realtime,5-1-4,5-1-2,5-1-6,5-1-3,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609021308,2026-09-02,13,8R,daily,3-1-4,3-1-2,3-1-5,4-1-2,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609021308,2026-09-02,13,8R,realtime,4-1-2,3-1-4,4-1-5,3-1-2,3-1-5,まくり,まくり差し,まくり差し,まくり差し,まくり差し
202609021309,2026-09-02,13,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609021309,2026-09-02,13,9R,realtime,3-1-5,3-1-4,3-1-2,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609021310,2026-09-02,13,10R,daily,4-1-2,3-1-4,2-1-4,4-1-3,4-1-5,まくり,まくり差し,差し,差し,まくり差し
202609021310,2026-09-02,13,10R,realtime,5-1-2,5-1-4,4-1-5,3-1-5,3-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609021311,2026-09-02,13,11R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609021311,2026-09-02,13,11R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し
202609021312,2026-09-02,13,12R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609021312,2026-09-02,13,12R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609021601,2026-09-02,16,1R,daily,2-1-4,2-1-3,3-1-4,4-1-2,3-1-2,差し,差し,まくり差し,まくり,まくり差し
202609021601,2026-09-02,16,1R,realtime,2-1-3,2-1-4,3-1-4,3-1-5,3-1-2,差し,差し,まくり差し,まくり差し,まくり差し
202609021602,2026-09-02,16,2R,daily,3-1-4,4-1-2,2-1-4,3-1-2,2-1-3,まくり差し,まくり,差し,まくり差し,差し
202609021602,2026-09-02,16,2R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,5-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609021603,2026-09-02,16,3R,daily,5-1-2,5-1-4,5-1-3,5-1-6,5-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609021603,2026-09-02,16,3R,realtime,5-1-2,5-1-4,5-1-3,5-1-6,5-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609021604,2026-09-02,16,4R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり
202609021604,2026-09-02,16,4R,realtime,3-1-5,3-1-4,3-1-2,5-1-3,3-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609021605,2026-09-02,16,5R,daily,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609021605,2026-09-02,16,5R,realtime,3-1-5,3-1-2,3-1-4,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609021606,2026-09-02,16,6R,daily,4-1-2,3-1-4,4-1-3,2-1-4,3-1-2,まくり,まくり差し,差し,差し,まくり差し
202609021606,2026-09-02,16,6R,realtime,4-1-2,3-1-4,4-1-3,2-1-4,3-1-2,まくり,まくり差し,差し,差し,まくり差し
202609021607,2026-09-02,16,7R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609021607,2026-09-02,16,7R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609021608,2026-09-02,16,8R,daily,4-1-2,2-1-3,2-1-4,4-1-3,4-1-5,まくり,差し,差し,差し,まくり差し
202609021608,2026-09-02,16,8R,realtime,4-1-2,2-1-3,2-1-4,4-1-5,2-1-5,まくり,差し,差し,まくり差し,差し
202609021609,2026-09-02,16,9R,daily,3-1-4,3-1-2,2-1-3,2-1-4,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202609021609,2026-09-02,16,9R,realtime,2-1-3,2-1-6,2-1-4,6-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609021610,2026-09-02,16,10R,daily,2-1-4,4-1-2,2-1-3,2-4-1,4-2-1,差し,まくり,差し,差し,まくり
202609021610,2026-09-02,16,10R,realtime,2-1-4,4-1-2,2-1-3,2-4-1,4-2-1,差し,まくり,差し,差し,まくり
202609021611,2026-09-02,16,11R,daily,3-1-4,3-1-2,2-1-3,4-1-2,2-1-4,まくり差し,まくり差し,差し,まくり,差し
202609021611,2026-09-02,16,11R,realtime,2-1-4,4-1-2,2-1-3,3-1-2,2-1-5,差し,まくり,差し,まくり差し,差し
202609021612,2026-09-02,16,12R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609021612,2026-09-02,16,12R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,2-1-6,差し,差し,差し,まくり,差し
202609021701,2026-09-02,17,1R,daily,4-1-3,4-1-2,4-1-5,3-1-4,4-1-6,差し,まくり,まくり差し,まくり差し,まくり
202609021701,2026-09-02,17,1R,realtime,4-1-3,4-1-5,4-1-2,3-1-4,4-1-6,差し,まくり差し,まくり,まくり差し,まくり
202609021702,2026-09-02,17,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609021702,2026-09-02,17,2R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609021703,2026-09-02,17,3R,daily,3-1-4,4-1-3,3-1-2,4-1-2,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し
202609021703,2026-09-02,17,3R,realtime,3-1-4,3-1-5,4-1-3,3-1-2,3-4-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609021704,2026-09-02,17,4R,daily,3-1-2,3-1-4,3-1-5,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609021704,2026-09-02,17,4R,realtime,3-1-5,5-1-3,3-1-4,3-1-2,3-5-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609021705,2026-09-02,17,5R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202609021705,2026-09-02,17,5R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し
202609021706,2026-09-02,17,6R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609021706,2026-09-02,17,6R,realtime,3-1-2,2-1-3,3-1-6,3-1-4,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609021707,2026-09-02,17,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609021707,2026-09-02,17,7R,realtime,2-1-4,2-1-5,2-1-3,2-1-6,2-5-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609021708,2026-09-02,17,8R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609021708,2026-09-02,17,8R,realtime,3-1-2,3-1-4,2-1-3,3-2-1,3-1-5,まくり差し,まくり差し,差し,まくり,まくり差し
202609021709,2026-09-02,17,9R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609021709,2026-09-02,17,9R,realtime,6-1-3,3-1-6,6-1-2,3-1-2,3-1-5,差し,まくり,差し,差し,まくり差し
202609021710,2026-09-02,17,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609021710,2026-09-02,17,10R,realtime,2-1-6,2-1-4,6-1-2,2-1-3,2-6-1,差し,差し,まくり差し,差し,差し
202609021711,2026-09-02,17,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609021711,2026-09-02,17,11R,realtime,3-1-5,3-1-2,3-1-4,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し
202609021712,2026-09-02,17,12R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609021712,2026-09-02,17,12R,realtime,2-1-4,2-1-3,4-1-2,2-1-6,6-1-2,差し,差し,まくり,差し,まくり差し
202609021801,2026-09-02,18,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609021801,2026-09-02,18,1R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609021802,2026-09-02,18,2R,daily,4-1-2,4-1-5,2-1-4,4-1-3,3-1-4,まくり,まくり差し,差し,差し,まくり差し
202609021802,2026-09-02,18,2R,realtime,4-1-2,4-1-5,4-1-3,4-1-6,2-1-4,まくり,まくり差し,差し,まくり,差し
202609021803,2026-09-02,18,3R,daily,4-1-2,4-1-5,2-1-4,4-1-3,4-1-6,まくり,まくり差し,差し,差し,まくり
202609021803,2026-09-02,18,3R,realtime,4-1-2,2-1-4,4-1-5,4-1-3,2-1-3,まくり,差し,まくり差し,差し,差し
202609021804,2026-09-02,18,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609021804,2026-09-02,18,4R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609021805,2026-09-02,18,5R,daily,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609021805,2026-09-02,18,5R,realtime,3-1-6,6-1-3,3-1-5,6-1-5,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609021806,2026-09-02,18,6R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202609021806,2026-09-02,18,6R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202609021807,2026-09-02,18,7R,daily,2-1-4,2-1-3,4-1-2,2-1-5,2-4-1,差し,差し,まくり,差し,差し
202609021807,2026-09-02,18,7R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202609021808,2026-09-02,18,8R,daily,3-1-4,3-1-5,3-1-2,3-4-1,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609021808,2026-09-02,18,8R,realtime,3-1-4,3-1-2,4-1-2,3-1-5,2-1-4,まくり差し,まくり差し,まくり,まくり差し,差し
202609021809,2026-09-02,18,9R,daily,2-1-3,2-1-4,4-1-2,4-1-3,3-1-4,差し,差し,まくり,差し,まくり差し
202609021809,2026-09-02,18,9R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609021810,2026-09-02,18,10R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609021810,2026-09-02,18,10R,realtime,2-1-3,3-1-2,3-1-5,2-3-1,2-1-4,差し,まくり差し,まくり差し,差し,差し
202609021811,2026-09-02,18,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609021811,2026-09-02,18,11R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609021812,2026-09-02,18,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
