レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609190302,2026-09-19,03,2R,daily,3-1-2,2-1-3,3-1-5,3-2-1,3-1-4,まくり差し,差し,まくり差し,まくり,まくり差し,,,,,
202609190302,2026-09-19,03,2R,realtime,3-1-2,2-1-3,3-1-5,2-3-1,3-1-4,まくり差し,差し,まくり差し,差し,まくり差し,,,,,
202609190303,2026-09-19,03,3R,daily,2-1-3,2-3-1,2-3-4,2-1-4,2-3-5,差し,差し,まくり,差し,まくり,,,,,
202609190303,2026-09-19,03,3R,realtime,2-1-3,2-3-4,2-3-1,2-3-5,2-4-3,差し,まくり,差し,まくり,まくり,,,,,
202609190304,2026-09-19,03,4R,daily,4-1-2,4-1-3,4-2-1,4-3-1,4-1-6,まくり,差し,まくり,まくり,まくり,,,,,
202609190304,2026-09-19,03,4R,realtime,4-1-3,4-3-1,4-1-2,4-1-6,4-1-5,差し,まくり,まくり,まくり,まくり差し,,,,,
202609190305,2026-09-19,03,5R,daily,5-1-2,2-1-5,2-1-3,5-1-3,2-1-4,まくり差し,差し,差し,まくり差し,差し,,,,,
202609190305,2026-09-19,03,5R,realtime,5-1-3,3-1-5,5-1-2,2-1-3,5-3-1,まくり差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609190306,2026-09-19,03,6R,daily,2-1-3,2-3-1,2-1-4,3-2-1,3-1-2,差し,差し,差し,まくり,まくり差し,,,,,
202609190306,2026-09-19,03,6R,realtime,2-1-3,2-3-1,3-2-1,3-1-2,2-1-4,差し,差し,まくり,まくり差し,差し,,,,,
202609190307,2026-09-19,03,7R,daily,3-1-4,3-1-2,3-1-6,3-1-5,6-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609190307,2026-09-19,03,7R,realtime,3-1-4,3-1-2,3-1-6,3-1-5,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,,,,,
202609190308,2026-09-19,03,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609190308,2026-09-19,03,8R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609190309,2026-09-19,03,9R,daily,2-1-3,3-1-2,2-1-4,2-1-5,2-3-1,差し,まくり差し,差し,差し,差し,,,,,
202609190309,2026-09-19,03,9R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,,,,,
202609190310,2026-09-19,03,10R,daily,3-1-4,3-1-2,3-1-5,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190310,2026-09-19,03,10R,realtime,3-1-4,3-1-2,4-1-3,3-1-6,3-1-5,まくり差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609190311,2026-09-19,03,11R,daily,2-1-3,4-1-5,4-1-2,2-1-5,2-1-4,差し,まくり差し,まくり,差し,差し,,,,,
202609190311,2026-09-19,03,11R,realtime,2-1-3,4-1-5,4-1-2,4-1-3,2-1-4,差し,まくり差し,まくり,差し,差し,,,,,
202609190312,2026-09-19,03,12R,daily,3-1-5,3-1-4,3-1-2,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190312,2026-09-19,03,12R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190401,2026-09-19,04,1R,daily,2-1-4,2-1-3,3-1-4,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し,,,,,
202609190401,2026-09-19,04,1R,realtime,3-1-2,3-1-4,2-1-4,2-1-3,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し,,,,,
202609190402,2026-09-19,04,2R,daily,2-1-3,3-1-2,2-1-4,2-1-5,5-1-2,差し,まくり差し,差し,差し,まくり差し,,,,,
202609190402,2026-09-19,04,2R,realtime,2-1-4,2-1-3,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し,,,,,
202609190403,2026-09-19,04,3R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,,,,,
202609190403,2026-09-19,04,3R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609190404,2026-09-19,04,4R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し,,,,,
202609190404,2026-09-19,04,4R,realtime,3-1-4,3-1-2,4-1-3,3-1-5,3-4-1,まくり差し,まくり差し,差し,まくり差し,まくり,,,,,
202609190405,2026-09-19,04,5R,daily,3-1-4,3-1-2,3-1-5,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,,,,,
202609190405,2026-09-19,04,5R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190406,2026-09-19,04,6R,daily,5-1-2,5-1-4,5-1-3,5-2-1,5-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609190406,2026-09-19,04,6R,realtime,5-1-2,5-2-1,5-1-4,5-2-4,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609190407,2026-09-19,04,7R,daily,2-1-3,2-1-5,5-1-2,2-1-4,3-1-2,差し,差し,まくり差し,差し,まくり差し,,,,,
202609190407,2026-09-19,04,7R,realtime,2-1-3,2-1-5,2-1-6,2-1-4,5-1-2,差し,差し,差し,差し,まくり差し,,,,,
202609190408,2026-09-19,04,8R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609190408,2026-09-19,04,8R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,,,,,
202609190409,2026-09-19,04,9R,daily,3-1-2,2-1-3,3-1-4,4-1-2,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し,,,,,
202609190409,2026-09-19,04,9R,realtime,3-1-4,3-1-2,4-1-3,4-1-2,2-1-3,まくり差し,まくり差し,差し,まくり,差し,,,,,
202609190410,2026-09-19,04,10R,daily,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し,,,,,
202609190410,2026-09-19,04,10R,realtime,2-1-3,3-1-2,2-1-4,4-1-2,2-1-5,差し,まくり差し,差し,まくり,差し,,,,,
202609190411,2026-09-19,04,11R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609190411,2026-09-19,04,11R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609190412,2026-09-19,04,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり,,,,,
202609190412,2026-09-19,04,12R,realtime,2-1-4,2-1-3,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり,,,,,
202609190501,2026-09-19,05,1R,daily,2-1-3,2-1-4,2-1-6,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し,,,,,
202609190501,2026-09-19,05,1R,realtime,2-1-6,6-1-2,2-1-3,6-1-3,2-1-4,差し,まくり差し,差し,まくり差し,差し,,,,,
202609190502,2026-09-19,05,2R,daily,4-1-5,2-1-4,4-1-2,2-1-3,5-1-4,まくり差し,差し,まくり,差し,まくり差し,,,,,
202609190502,2026-09-19,05,2R,realtime,4-1-2,2-1-4,4-1-5,2-1-3,3-1-4,まくり,差し,まくり差し,差し,まくり差し,,,,,
202609190503,2026-09-19,05,3R,daily,2-1-4,2-1-3,3-1-2,2-1-5,2-4-1,差し,差し,まくり差し,差し,差し,,,,,
202609190503,2026-09-19,05,3R,realtime,2-1-4,2-1-3,2-4-1,2-3-1,2-1-6,差し,差し,差し,差し,差し,,,,,
202609190504,2026-09-19,05,4R,daily,3-1-4,3-4-1,4-3-1,4-1-3,3-1-6,まくり差し,まくり,まくり,差し,まくり差し,,,,,
202609190504,2026-09-19,05,4R,realtime,3-1-4,3-4-1,3-1-2,4-3-1,4-1-3,まくり差し,まくり,まくり差し,まくり,差し,,,,,
202609190505,2026-09-19,05,5R,daily,2-1-4,2-1-3,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し,,,,,
202609190505,2026-09-19,05,5R,realtime,2-1-4,2-1-3,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し,,,,,
202609190506,2026-09-19,05,6R,daily,2-1-3,2-1-4,3-1-4,4-1-3,4-1-2,差し,差し,まくり差し,差し,まくり,,,,,
202609190506,2026-09-19,05,6R,realtime,3-1-2,2-1-3,3-2-1,2-3-1,3-1-4,まくり差し,差し,まくり,差し,まくり差し,,,,,
202609190507,2026-09-19,05,7R,daily,2-1-3,3-1-5,3-1-4,3-1-2,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190507,2026-09-19,05,7R,realtime,2-1-3,2-1-5,3-1-2,2-3-1,2-1-4,差し,差し,まくり差し,差し,差し,,,,,
202609190508,2026-09-19,05,8R,daily,2-1-5,5-1-2,2-1-3,3-1-5,3-1-2,差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609190508,2026-09-19,05,8R,realtime,3-1-5,3-1-2,2-1-3,2-1-5,5-1-2,まくり差し,まくり差し,差し,差し,まくり差し,,,,,
202609190509,2026-09-19,05,9R,daily,4-1-2,4-1-3,3-1-4,4-1-5,2-1-4,まくり,差し,まくり差し,まくり差し,差し,,,,,
202609190509,2026-09-19,05,9R,realtime,4-1-3,3-1-4,4-1-2,2-1-4,3-1-2,差し,まくり差し,まくり,差し,まくり差し,,,,,
202609190510,2026-09-19,05,10R,daily,3-1-5,4-5-1,4-1-5,3-1-4,2-1-3,まくり差し,まくり,まくり差し,まくり差し,差し,,,,,
202609190510,2026-09-19,05,10R,realtime,2-1-5,2-5-1,2-5-4,4-2-5,2-1-4,差し,差し,まくり,まくり,差し,,,,,
202609190511,2026-09-19,05,11R,daily,5-1-2,2-1-5,4-1-5,2-1-4,4-1-2,まくり差し,差し,まくり差し,差し,まくり,,,,,
202609190511,2026-09-19,05,11R,realtime,2-1-5,2-1-4,2-1-3,4-1-2,5-1-2,差し,差し,差し,まくり,まくり差し,,,,,
202609190512,2026-09-19,05,12R,daily,3-1-5,5-1-3,3-1-4,3-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190512,2026-09-19,05,12R,realtime,3-1-5,3-1-2,3-1-4,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190601,2026-09-19,06,1R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-5,差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190601,2026-09-19,06,1R,realtime,2-1-3,3-1-2,3-1-5,2-3-1,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609190602,2026-09-19,06,2R,daily,3-1-2,2-1-3,3-1-5,3-1-4,2-1-5,まくり差し,差し,まくり差し,まくり差し,差し,,,,,
202609190602,2026-09-19,06,2R,realtime,2-1-3,3-1-2,3-1-6,2-1-6,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609190603,2026-09-19,06,3R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり,,,,,
202609190603,2026-09-19,06,3R,realtime,6-1-2,2-1-6,2-1-4,6-2-1,2-1-3,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609190604,2026-09-19,06,4R,daily,2-1-3,3-1-2,3-1-5,2-1-5,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609190604,2026-09-19,06,4R,realtime,3-1-2,3-1-5,2-1-3,3-1-4,2-1-5,まくり差し,まくり差し,差し,まくり差し,差し,,,,,
202609190605,2026-09-19,06,5R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-5,差し,まくり差し,差し,差し,まくり差し,,,,,
202609190605,2026-09-19,06,5R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し,,,,,
202609190606,2026-09-19,06,6R,daily,2-1-4,2-1-3,6-1-2,2-1-5,5-1-2,差し,差し,まくり差し,差し,まくり差し,,,,,
202609190606,2026-09-19,06,6R,realtime,6-1-2,6-2-1,6-1-4,6-1-3,2-1-6,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609190607,2026-09-19,06,7R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し,,,,,
202609190607,2026-09-19,06,7R,realtime,2-1-3,2-1-4,2-3-1,2-4-1,2-3-4,差し,差し,差し,差し,まくり,,,,,
202609190608,2026-09-19,06,8R,daily,4-1-5,4-1-2,4-1-3,3-1-4,4-1-6,まくり差し,まくり,差し,まくり差し,まくり,,,,,
202609190608,2026-09-19,06,8R,realtime,4-1-5,4-1-2,4-1-3,3-1-4,5-1-4,まくり差し,まくり,差し,まくり差し,まくり差し,,,,,
202609190609,2026-09-19,06,9R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し,,,,,
202609190609,2026-09-19,06,9R,realtime,3-1-2,3-1-4,2-1-3,3-2-1,2-3-1,まくり差し,まくり差し,差し,まくり,差し,,,,,
202609190610,2026-09-19,06,10R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609190610,2026-09-19,06,10R,realtime,3-1-2,2-1-3,3-1-5,3-1-4,5-1-3,まくり差し,差し,まくり差し,まくり差し,まくり差し,,,,,
202609190611,2026-09-19,06,11R,daily,5-1-2,2-1-5,5-1-3,5-1-4,2-1-3,まくり差し,差し,まくり差し,まくり差し,差し,,,,,
202609190611,2026-09-19,06,11R,realtime,5-1-2,2-1-5,5-2-1,2-5-1,5-1-4,まくり差し,差し,まくり差し,差し,まくり差し,,,,,
202609190612,2026-09-19,06,12R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し,,,,,
202609190612,2026-09-19,06,12R,realtime,2-1-5,5-1-2,2-1-4,2-1-3,5-1-4,差し,まくり差し,差し,差し,まくり差し,,,,,
202609191201,2026-09-19,12,1R,daily,2-1-3,2-1-4,4-1-2,3-1-2,4-1-3,差し,差し,まくり,まくり差し,差し,,,,,
202609191201,2026-09-19,12,1R,realtime,2-1-4,2-1-3,4-1-2,3-1-2,2-1-6,差し,差し,まくり,まくり差し,差し,,,,,
202609191202,2026-09-19,12,2R,daily,3-1-4,3-1-2,2-1-3,2-1-4,4-1-3,まくり差し,まくり差し,差し,差し,差し,,,,,
202609191202,2026-09-19,12,2R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-1-6,差し,まくり差し,差し,まくり差し,まくり差し,,,,,
202609191203,2026-09-19,12,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,,,,,
202609191203,2026-09-19,12,3R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し,,,,,
202609191204,2026-09-19,12,4R,daily,2-1-3,5-1-2,2-1-5,5-1-3,2-1-4,差し,まくり差し,差し,まくり差し,差し,,,,,
202609191204,2026-09-19,12,4R,realtime,5-1-2,5-2-1,2-1-5,5-1-4,2-5-1,まくり差し,まくり差し,差し,まくり差し,差し,,,,,
202609191205,2026-09-19,12,5R,daily,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し,,,,,
202609191205,2026-09-19,12,5R,realtime,2-1-3,3-1-2,6-1-3,6-1-2,3-1-4,差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191206,2026-09-19,12,6R,daily,4-1-5,4-1-2,4-1-3,3-1-4,3-1-2,まくり差し,まくり,差し,まくり差し,まくり差し,,,,,
202609191206,2026-09-19,12,6R,realtime,4-1-2,4-1-6,4-1-3,4-1-5,3-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191207,2026-09-19,12,7R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-2-1,差し,差し,まくり,差し,まくり,,,,,
202609191207,2026-09-19,12,7R,realtime,2-1-4,4-2-1,4-1-2,2-4-1,2-1-3,差し,まくり,まくり,差し,差し,,,,,
202609191208,2026-09-19,12,8R,daily,2-1-4,2-1-3,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し,,,,,
202609191208,2026-09-19,12,8R,realtime,2-1-4,2-1-3,2-1-5,2-4-1,2-3-1,差し,差し,差し,差し,差し,,,,,
202609191209,2026-09-19,12,9R,daily,3-1-2,3-1-4,3-1-5,3-2-1,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し,,,,,
202609191209,2026-09-19,12,9R,realtime,3-1-2,3-1-5,3-1-4,3-2-1,3-4-1,まくり,差し,まくり差し,まくり,まくり,,,,,
202609191210,2026-09-19,12,10R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,,,,,
202609191210,2026-09-19,12,10R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,3-1-6,まくり差し,差し,まくり差し,まくり差し,まくり差し,,,,,
202609191211,2026-09-19,12,11R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり,,,,,
202609191211,2026-09-19,12,11R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり,0.020109,0.015962,0.013055,0.010906,0.008943
202609191212,2026-09-19,12,12R,daily,2-1-3,4-1-2,4-1-5,5-1-2,2-1-4,差し,まくり,まくり差し,まくり差し,差し,,,,,
202609191301,2026-09-19,13,1R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609191301,2026-09-19,13,1R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191302,2026-09-19,13,2R,daily,2-1-3,2-1-4,5-1-2,2-1-5,5-1-4,差し,差し,まくり差し,差し,まくり差し,,,,,
202609191302,2026-09-19,13,2R,realtime,5-1-2,2-1-5,2-1-4,2-1-3,5-1-4,まくり差し,差し,差し,差し,まくり差し,,,,,
202609191303,2026-09-19,13,3R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し,,,,,
202609191303,2026-09-19,13,3R,realtime,6-1-2,2-1-6,2-1-3,6-1-5,6-1-3,まくり,差し,差し,まくり差し,差し,,,,,
202609191304,2026-09-19,13,4R,daily,2-1-3,2-1-4,2-1-5,5-1-3,5-1-2,差し,差し,差し,まくり差し,まくり差し,,,,,
202609191304,2026-09-19,13,4R,realtime,5-1-2,2-1-5,5-1-3,2-1-3,5-1-4,まくり差し,差し,まくり差し,差し,まくり差し,,,,,
202609191305,2026-09-19,13,5R,daily,3-1-4,3-1-2,4-1-3,4-1-2,4-1-5,まくり差し,まくり差し,差し,まくり,まくり差し,,,,,
202609191305,2026-09-19,13,5R,realtime,2-1-5,5-1-2,5-1-4,2-1-4,4-1-2,まくり差し,差し,まくり,まくり差し,まくり差し,,,,,
202609191306,2026-09-19,13,6R,daily,4-1-3,3-1-4,4-1-2,4-1-5,3-1-2,差し,まくり差し,まくり,まくり差し,まくり差し,,,,,
202609191306,2026-09-19,13,6R,realtime,4-1-3,4-1-5,4-1-2,3-1-4,4-1-6,差し,まくり差し,まくり,まくり差し,まくり,,,,,
202609191307,2026-09-19,13,7R,daily,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し,,,,,
202609191307,2026-09-19,13,7R,realtime,2-1-4,2-1-3,2-1-6,6-1-2,4-1-2,差し,差し,差し,まくり差し,まくり差し,,,,,
202609191308,2026-09-19,13,8R,daily,2-1-3,3-1-2,2-1-4,2-3-1,3-1-4,差し,まくり差し,差し,差し,まくり差し,,,,,
202609191308,2026-09-19,13,8R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し,,,,,
202609191309,2026-09-19,13,9R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し,,,,,
202609191309,2026-09-19,13,9R,realtime,2-1-6,2-1-3,2-1-4,6-1-2,2-6-1,差し,差し,差し,まくり差し,差し,,,,,
202609191310,2026-09-19,13,10R,daily,3-1-4,2-1-3,3-1-2,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,,,,,
202609191310,2026-09-19,13,10R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191311,2026-09-19,13,11R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し,,,,,
202609191311,2026-09-19,13,11R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191312,2026-09-19,13,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,,,,,
202609191312,2026-09-19,13,12R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,,,,,
202609191401,2026-09-19,14,1R,daily,3-1-2,5-1-2,3-1-4,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609191401,2026-09-19,14,1R,realtime,5-1-2,3-1-5,5-1-3,5-1-4,3-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191402,2026-09-19,14,2R,daily,3-1-2,3-1-4,5-1-2,5-1-3,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191402,2026-09-19,14,2R,realtime,5-1-4,5-1-3,5-1-2,3-1-4,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,,,,,
202609191403,2026-09-19,14,3R,daily,4-1-3,3-1-4,4-1-2,4-1-5,3-1-2,差し,まくり差し,まくり,まくり差し,まくり差し,,,,,
202609191403,2026-09-19,14,3R,realtime,4-1-5,5-1-3,5-1-4,5-1-2,4-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり,,,,,
202609191404,2026-09-19,14,4R,daily,4-1-2,2-1-4,4-1-3,4-1-5,2-1-3,まくり,差し,差し,まくり差し,差し,,,,,
202609191404,2026-09-19,14,4R,realtime,4-1-2,4-1-5,2-1-4,4-1-3,4-1-6,まくり,まくり差し,差し,差し,まくり,,,,,
202609191405,2026-09-19,14,5R,daily,2-1-3,3-1-2,3-1-5,3-1-4,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し,,,,,
202609191405,2026-09-19,14,5R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し,,,,,
