レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202605022401,6,5,3,,1,2,3,4,5,6,0.072,-0.012,0.081,0.115,0.012,0.117
202605022402,4,5,6,,1,2,3,4,5,6,0.053,0.122,0.067,0.09,0.073,0.016
202605022403,5,2,4,,1,2,3,4,5,6,-0.002,0.012,-0.013,-0.029,-0.033,-0.039
202605022404,5,6,4,,1,2,3,4,5,6,0.017,-0.038,0.002,-0.012,0.024,-0.007
202605022405,6,3,5,,1,2,3,4,5,6,0.127,-0.011,0.012,0.005,0.066,0.029
202605022406,3,5,6,,1,2,3,4,5,6,-0.011,0.07,0.109,0.073,0.084,0.161
202605022407,3,5,4,,1,2,3,4,5,6,0.012,-0.029,0.115,0.122,-0.012,-0.013
202605022408,6,3,2,,1,2,3,4,5,6,0.022,0.081,-0.033,-0.013,-0.005,0.062
202605022409,5,6,4,,1,2,3,4,5,6,0.071,0.067,-0.036,-0.015,0.01,0.022
202605022410,5,6,4,,1,2,3,4,5,6,0.006,-0.008,-0.007,0.004,-0.011,0.072
202605022411,6,2,5,,1,2,3,4,5,6,-0.043,0.061,-0.003,0.009,-0.044,-0.033
202605022412,5,6,4,,1,2,3,4,5,6,-0.035,0.003,0.035,0.053,0.071,0.127
202605022301,5,4,6,,1,2,3,4,5,6,0.145,0.048,0.059,0.075,0.06,0.054
202605022302,6,5,4,,1,2,3,4,5,6,0.071,0.098,0.086,0.055,0.051,0.001
202605022303,6,2,5,,1,2,3,4,5,6,0.094,0.079,-0.009,0.05,0.04,0.032
202605022304,6,4,3,,1,2,3,4,5,6,0.053,0.047,0.01,0.051,0.089,0.028
202605022305,5,6,4,,1,2,3,4,5,6,0.024,0.032,0.154,0.071,0.141,0.06
202605022306,6,5,2,,1,2,3,4,5,6,0.03,0.052,0.022,0.138,0.083,0.08
202605022307,6,2,3,,1,2,3,4,5,6,0.065,0.043,0.046,0.071,0.022,0.083
202605022308,6,2,5,,1,2,3,4,5,6,-0.003,0.078,0.055,0.102,0.057,0.096
202605022309,6,5,4,,1,2,3,4,5,6,0.053,0.051,0.149,0.043,0.082,0.062
202605022310,2,6,3,,1,2,3,4,5,6,0.04,0.06,0.066,0.156,0.023,0.048
202605022311,6,3,4,,1,2,3,4,5,6,0.058,0.021,0.03,0.063,0.145,0.031
202605022312,6,5,3,,1,2,3,4,5,6,0.117,0.094,0.084,0.085,0.104,0.157
202605022203,6,3,5,,1,2,3,4,5,6,0.091,0.153,0.112,0.099,0.129,0.136
202605022204,6,5,4,,1,2,3,4,5,6,0.207,0.067,0.11,0.137,0.18,0.151
202605022206,6,2,5,,1,2,3,4,5,6,0.2,0.161,0.122,0.102,0.11,0.103
202605022208,6,4,5,,1,2,3,4,5,6,0.165,0.143,0.098,0.161,0.07,0.19
202605022209,6,5,4,,1,2,3,4,5,6,0.134,0.114,0.065,0.155,0.131,0.205
202605022210,6,4,5,,1,2,3,4,5,6,0.198,0.083,0.113,0.111,0.123,0.105
202605022211,6,5,3,,1,2,3,4,5,6,0.066,0.153,0.106,0.115,0.151,0.12
202605022212,6,5,3,,1,2,3,4,5,6,0.107,0.126,0.126,0.074,0.107,0.158
202605022001,6,5,2,,1,2,3,4,5,6,0.101,0.11,0.071,0.087,0.073,0.061
202605022002,6,5,4,,1,2,3,4,5,6,0.084,0.086,0.055,0.073,0.067,0.101
202605022003,6,5,4,,1,2,3,4,5,6,0.077,0.094,0.084,0.094,0.111,0.1
202605022004,6,4,5,,1,2,3,4,5,6,0.053,0.109,0.117,0.022,0.11,0.104
202605022005,6,5,4,,1,2,3,4,5,6,0.124,0.068,0.074,0.082,0.086,0.146
202605022006,6,4,5,,1,2,3,4,5,6,0.096,0.068,0.108,0.07,0.108,0.115
202605022007,6,4,5,,1,2,3,4,5,6,0.081,0.085,0.086,0.123,0.089,0.052
202605022008,6,5,3,,1,2,3,4,5,6,0.073,0.12,0.074,0.076,0.076,0.1
202605022009,6,5,2,,1,2,3,4,5,6,0.026,0.067,0.08,0.053,0.084,0.081
202605022010,6,5,3,,1,2,3,4,5,6,0.077,0.084,0.036,0.079,0.101,0.052
202605022011,6,5,4,,1,2,3,4,5,6,0.093,0.1,0.045,0.101,0.066,0.093
202605022012,6,5,3,,1,2,3,4,5,6,0.089,0.089,0.118,0.102,0.058,0.091
202605021901,6,3,5,,1,2,3,4,5,6,0.029,0.026,0.008,0.051,0.03,-0.036
202605021902,6,2,5,,1,2,3,4,5,6,0.042,0.058,0.011,0.007,0.021,0.001
202605021903,6,5,4,,1,2,3,4,5,6,-0.002,0.011,0.059,0.029,0.022,0.11
202605021904,6,5,4,,1,2,3,4,5,6,0.0,0.061,0.0,-0.001,-0.01,-0.007
202605021905,6,5,4,,1,2,3,4,5,6,0.049,0.027,0.061,0.033,0.024,0.056
202605021906,6,5,4,,1,2,3,4,5,6,0.051,0.064,0.101,0.061,0.029,0.071
202605021907,6,5,4,,1,2,3,4,5,6,0.072,0.053,0.077,0.023,0.013,-0.039
202605021908,6,5,2,,1,2,3,4,5,6,0.036,0.004,-0.013,0.046,0.017,0.031
202605021909,6,5,4,,1,2,3,4,5,6,-0.016,0.048,0.061,0.039,0.002,0.06
202605021910,6,5,4,,1,2,3,4,5,6,0.045,0.059,-0.004,-0.001,0.036,0.019
202605021911,6,5,4,,1,2,3,4,5,6,0.065,0.068,0.07,0.029,0.053,0.026
202605021912,6,5,3,,1,2,3,4,5,6,0.073,0.102,0.046,0.024,0.047,0.028
202605021801,6,5,2,,1,2,3,4,5,6,0.025,-0.031,-0.021,-0.049,-0.023,0.098
202605021802,6,5,3,,1,2,3,4,5,6,0.03,0.039,0.012,0.047,0.012,0.018
202605021803,6,5,4,,1,2,3,4,5,6,0.027,0.008,0.042,0.036,0.005,-0.007
202605021804,6,5,3,,1,2,3,4,5,6,-0.006,0.013,0.041,0.003,0.05,0.064
202605021805,6,5,2,,1,2,3,4,5,6,0.0,0.005,0.137,0.028,0.005,0.007
202605021806,6,5,3,,1,2,3,4,5,6,-0.003,-0.007,0.038,0.082,-0.017,0.046
202605021807,6,5,4,,1,2,3,4,5,6,0.026,0.02,0.013,-0.013,0.098,0.014
202605021808,6,4,5,,1,2,3,4,5,6,-0.006,-0.027,0.013,0.045,0.048,-0.02
202605021809,6,5,4,,1,2,3,4,5,6,0.117,0.055,0.008,-0.021,0.132,0.008
202605021810,6,5,4,,1,2,3,4,5,6,-0.006,0.004,0.079,0.026,0.012,0.004
202605021811,6,5,4,,1,2,3,4,5,6,0.031,0.013,0.05,0.048,-0.009,-0.013
202605021812,6,5,4,,1,2,3,4,5,6,-0.025,0.032,0.045,0.017,0.001,-0.004
202605021701,6,5,4,,1,2,3,4,5,6,0.009,-0.032,0.018,-0.033,-0.022,0.108
202605021702,6,5,4,,1,2,3,4,5,6,-0.006,-0.022,-0.049,0.008,-0.02,-0.014
202605021703,6,5,4,,1,2,3,4,5,6,0.015,-0.027,-0.008,-0.004,0.048,0.003
202605021704,6,5,4,,1,2,3,4,5,6,-0.034,-0.001,0.018,-0.005,0.017,-0.004
202605021705,5,6,3,,1,2,3,4,5,6,0.0,0.002,0.01,-0.01,-0.048,-0.025
202605021706,6,5,2,,1,2,3,4,5,6,-0.011,0.008,-0.002,-0.003,-0.09,-0.023
202605021707,6,5,4,,1,2,3,4,5,6,-0.013,-0.006,-0.013,-0.041,-0.033,0.047
202605021708,6,5,4,,1,2,3,4,5,6,-0.027,0.02,0.037,-0.043,0.103,-0.034
202605021709,6,5,4,,1,2,3,4,5,6,0.009,-0.007,0.057,0.012,-0.023,0.009
202605021710,4,6,5,,1,2,3,4,5,6,0.018,-0.021,-0.005,-0.061,-0.008,-0.021
202605021711,6,5,4,,1,2,3,4,5,6,-0.031,-0.04,-0.027,-0.01,-0.008,0.006
202605021712,6,5,4,,1,2,3,4,5,6,-0.017,-0.047,-0.003,-0.016,-0.039,-0.023
202605021401,6,5,3,,1,2,3,4,5,6,0.265,0.164,0.142,0.201,0.226,0.255
202605021402,6,5,4,,1,2,3,4,5,6,0.185,0.238,0.274,0.286,0.177,0.232
202605021403,5,6,2,,1,2,3,4,5,6,0.189,0.133,0.276,0.165,0.153,0.24
202605021404,6,5,4,,1,2,3,4,5,6,0.219,0.232,0.158,0.18,0.159,0.22
202605021405,6,5,4,,1,2,3,4,5,6,0.156,0.214,0.161,0.144,0.244,0.165
202605021406,6,5,4,,1,2,3,4,5,6,0.138,0.14,0.264,0.26,0.159,0.195
202605021407,5,6,2,,1,2,3,4,5,6,0.164,0.16,0.151,0.236,0.212,0.252
202605021408,5,6,2,,1,2,3,4,5,6,0.179,0.152,0.238,0.163,0.204,0.214
202605021409,6,5,2,,1,2,3,4,5,6,0.192,0.19,0.162,0.151,0.169,0.226
202605021410,6,2,3,,1,2,3,4,5,6,0.236,0.297,0.196,0.221,0.157,0.175
202605021411,6,5,3,,1,2,3,4,5,6,0.164,0.251,0.279,0.188,0.157,0.159
202605021412,6,5,4,,1,2,3,4,5,6,0.201,0.172,0.257,0.168,0.161,0.293
202605021101,6,2,5,,1,2,3,4,5,6,0.047,0.042,-0.018,0.062,-0.03,0.062
202605021102,5,2,3,,1,2,3,4,5,6,0.023,0.037,0.042,0.06,0.075,0.003
202605021103,3,6,4,,1,2,3,4,5,6,0.109,0.035,0.17,0.044,0.062,0.047
202605021104,6,4,2,,1,2,3,4,5,6,-0.026,0.003,0.058,0.018,0.007,0.147
202605021105,6,4,5,,1,2,3,4,5,6,0.068,0.032,0.087,0.054,0.005,0.079
202605021106,5,6,3,,1,2,3,4,5,6,0.022,0.076,0.002,0.06,0.038,0.061
202605021107,5,6,4,,1,2,3,4,5,6,0.054,0.049,0.047,0.048,0.172,0.068
202605021108,6,5,4,,1,2,3,4,5,6,0.116,0.012,-0.021,0.01,0.052,-0.037
202605021109,6,4,5,,1,2,3,4,5,6,-0.002,0.042,0.006,0.02,-0.021,-0.015
202605021110,6,4,3,,1,2,3,4,5,6,0.062,-0.0,0.049,0.006,0.045,0.041
202605021111,6,5,4,,1,2,3,4,5,6,0.013,0.045,0.051,0.129,0.045,0.039
202605021112,6,5,2,,1,2,3,4,5,6,0.006,0.025,0.067,0.037,0.022,0.047
202605020901,5,3,6,,1,2,3,4,5,6,-0.011,-0.018,0.026,0.014,0.129,-0.027
202605020902,6,5,3,,1,2,3,4,5,6,-0.026,-0.026,0.034,-0.031,0.014,0.038
202605020903,4,3,5,,1,2,3,4,5,6,-0.006,-0.049,-0.002,0.042,-0.032,0.017
202605020904,6,3,2,,1,2,3,4,5,6,-0.051,-0.069,0.115,0.013,-0.028,-0.047
202605020905,6,4,5,,1,2,3,4,5,6,-0.01,0.04,-0.04,-0.03,-0.017,0.12
202605020906,6,3,5,,1,2,3,4,5,6,0.018,0.015,-0.035,-0.031,0.002,0.026
202605020907,6,1,4,,1,2,3,4,5,6,0.062,-0.039,0.017,0.027,-0.006,0.107
202605020908,5,6,2,,1,2,3,4,5,6,0.027,-0.03,-0.027,-0.017,-0.015,0.007
202605020909,5,4,3,,1,2,3,4,5,6,-0.0,-0.058,0.039,0.114,0.012,-0.059
202605020910,4,5,6,,1,2,3,4,5,6,-0.014,0.005,-0.009,0.026,-0.026,-0.046
202605020911,6,5,3,,1,2,3,4,5,6,-0.019,-0.024,-0.027,-0.037,-0.031,-0.059
202605020912,4,6,5,,1,2,3,4,5,6,0.001,-0.046,0.012,0.022,-0.011,-0.009
202605020701,5,4,2,,1,2,3,4,5,6,0.007,-0.003,0.036,-0.018,0.092,0.028
202605020702,5,3,6,,1,2,3,4,5,6,-0.002,0.081,0.011,0.039,0.073,0.018
202605020703,5,4,2,,1,2,3,4,5,6,0.036,0.021,0.039,0.09,-0.015,0.026
202605020704,6,5,4,,1,2,3,4,5,6,-0.003,0.041,0.015,0.026,0.005,0.097
202605020705,5,4,1,,1,2,3,4,5,6,0.026,0.022,0.006,0.015,0.107,0.052
