レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202607100201,2026-07-10,02,戸田,1R,第８回全国ボートレース甲子園,４日目,G2,D,予選,10:31,
202607100202,2026-07-10,02,戸田,2R,第８回全国ボートレース甲子園,４日目,G2,D,予選,10:59,
202607100203,2026-07-10,02,戸田,3R,第８回全国ボートレース甲子園,４日目,G2,D,予選,11:28,
202607100204,2026-07-10,02,戸田,4R,第８回全国ボートレース甲子園,４日目,G2,D,予選,11:57,
202607100205,2026-07-10,02,戸田,5R,第８回全国ボートレース甲子園,４日目,G2,D,予選,12:29,
202607100206,2026-07-10,02,戸田,6R,第８回全国ボートレース甲子園,４日目,G2,D,予選,13:01,
202607100207,2026-07-10,02,戸田,7R,第８回全国ボートレース甲子園,４日目,G2,D,予選,13:33,
202607100208,2026-07-10,02,戸田,8R,第８回全国ボートレース甲子園,４日目,G2,D,予選,14:05,
202607100209,2026-07-10,02,戸田,9R,第８回全国ボートレース甲子園,４日目,G2,D,予選,14:39,
202607100210,2026-07-10,02,戸田,10R,第８回全国ボートレース甲子園,４日目,G2,D,予選,15:14,
202607100211,2026-07-10,02,戸田,11R,第８回全国ボートレース甲子園,４日目,G2,D,予選,15:51,
202607100212,2026-07-10,02,戸田,12R,第８回全国ボートレース甲子園,４日目,G2,D,予選,16:30,
202607100601,2026-07-10,06,浜名湖,1R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選,11:32,
202607100602,2026-07-10,06,浜名湖,2R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選,11:58,
202607100603,2026-07-10,06,浜名湖,3R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選,12:25,
202607100604,2026-07-10,06,浜名湖,4R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選,12:54,
202607100605,2026-07-10,06,浜名湖,5R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選,13:26,
202607100606,2026-07-10,06,浜名湖,6R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選,13:53,
202607100607,2026-07-10,06,浜名湖,7R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選,14:30,
202607100608,2026-07-10,06,浜名湖,8R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選,15:01,
202607100609,2026-07-10,06,浜名湖,9R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選特賞,15:33,
202607100610,2026-07-10,06,浜名湖,10R,男女Ｗ優勝戦　シーラック　バリ勝男クン。カップ,初　日,IP,S,予選特賞,16:08,
