レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202607300401,2026-07-30,04,平和島,1R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般,11:54,
202607300402,2026-07-30,04,平和島,2R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般,12:23,
202607300403,2026-07-30,04,平和島,3R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般,12:53,
202607300404,2026-07-30,04,平和島,4R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般,13:23,
202607300405,2026-07-30,04,平和島,5R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般,13:54,
202607300406,2026-07-30,04,平和島,6R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般,14:25,
202607300407,2026-07-30,04,平和島,7R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般,14:57,
202607300408,2026-07-30,04,平和島,8R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般,15:30,
202607300409,2026-07-30,04,平和島,9R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,一般特選,16:05,
202607300410,2026-07-30,04,平和島,10R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,選抜,16:42,
202607300411,2026-07-30,04,平和島,11R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,選抜,17:11,
202607300412,2026-07-30,04,平和島,12R,マクール杯　ヴィーナスシリーズ第９戦,最終日,IP,S,優勝戦,17:45,
202607300801,2026-07-30,08,常滑,1R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,朝トコ小判Ｒ,10:42,
202607300802,2026-07-30,08,常滑,2R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選,11:08,
202607300803,2026-07-30,08,常滑,3R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選,11:37,
202607300804,2026-07-30,08,常滑,4R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選,12:08,
202607300805,2026-07-30,08,常滑,5R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,三Ａ傑戦,12:39,
202607300806,2026-07-30,08,常滑,6R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,昼トコ小判Ｒ,13:10,
202607300807,2026-07-30,08,常滑,7R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選,13:43,
202607300808,2026-07-30,08,常滑,8R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選,14:11,
202607300809,2026-07-30,08,常滑,9R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選特賞,14:38,
202607300810,2026-07-30,08,常滑,10R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選特賞,15:05,
202607300811,2026-07-30,08,常滑,11R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選特選,15:37,
202607300812,2026-07-30,08,常滑,12R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,初　日,IP,D,予選ドリーム戦,16:16,
202607300901,2026-07-30,09,津,1R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300902,2026-07-30,09,津,2R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300903,2026-07-30,09,津,3R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300904,2026-07-30,09,津,4R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300905,2026-07-30,09,津,5R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300906,2026-07-30,09,津,6R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300907,2026-07-30,09,津,7R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300908,2026-07-30,09,津,8R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300909,2026-07-30,09,津,9R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300910,2026-07-30,09,津,10R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300911,2026-07-30,09,津,11R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607300912,2026-07-30,09,津,12R,熱いぜ！夏男大集合,３日目,IP,D,,,中止
202607301001,2026-07-30,10,三国,1R,夏盛り！！三国観光産業社長杯,４日目,IP,M,みくにあさイチ,08:32,
202607301002,2026-07-30,10,三国,2R,夏盛り！！三国観光産業社長杯,４日目,IP,M,みくにあさガチ,08:58,
202607301003,2026-07-30,10,三国,3R,夏盛り！！三国観光産業社長杯,４日目,IP,M,みくにあさズバ,09:24,
202607301004,2026-07-30,10,三国,4R,夏盛り！！三国観光産業社長杯,４日目,IP,M,みくにあさ推し,09:50,
202607301005,2026-07-30,10,三国,5R,夏盛り！！三国観光産業社長杯,４日目,IP,M,予選,10:16,
202607301006,2026-07-30,10,三国,6R,夏盛り！！三国観光産業社長杯,４日目,IP,M,予選,10:44,
202607301007,2026-07-30,10,三国,7R,夏盛り！！三国観光産業社長杯,４日目,IP,M,予選,11:14,
202607301008,2026-07-30,10,三国,8R,夏盛り！！三国観光産業社長杯,４日目,IP,M,予選,11:44,
202607301009,2026-07-30,10,三国,9R,夏盛り！！三国観光産業社長杯,４日目,IP,M,予選特賞,12:14,
202607301010,2026-07-30,10,三国,10R,夏盛り！！三国観光産業社長杯,４日目,IP,M,予選特賞,12:47,
202607301011,2026-07-30,10,三国,11R,夏盛り！！三国観光産業社長杯,４日目,IP,M,記者特選,13:20,
202607301012,2026-07-30,10,三国,12R,夏盛り！！三国観光産業社長杯,４日目,IP,M,カニ坊選抜,13:58,
202607301101,2026-07-30,11,びわこ,1R,第３１回オーシャンカップ,３日目,SG,D,予選,10:40,
202607301102,2026-07-30,11,びわこ,2R,第３１回オーシャンカップ,３日目,SG,D,予選,11:10,
202607301103,2026-07-30,11,びわこ,3R,第３１回オーシャンカップ,３日目,SG,D,予選,11:40,
202607301104,2026-07-30,11,びわこ,4R,第３１回オーシャンカップ,３日目,SG,D,予選,12:11,
202607301105,2026-07-30,11,びわこ,5R,第３１回オーシャンカップ,３日目,SG,D,予選,12:43,
202607301106,2026-07-30,11,びわこ,6R,第３１回オーシャンカップ,３日目,SG,D,予選,13:14,
202607301107,2026-07-30,11,びわこ,7R,第３１回オーシャンカップ,３日目,SG,D,予選,13:45,
202607301108,2026-07-30,11,びわこ,8R,第３１回オーシャンカップ,３日目,SG,D,予選,14:16,
202607301109,2026-07-30,11,びわこ,9R,第３１回オーシャンカップ,３日目,SG,D,予選,14:48,
202607301110,2026-07-30,11,びわこ,10R,第３１回オーシャンカップ,３日目,SG,D,予選,15:22,
202607301111,2026-07-30,11,びわこ,11R,第３１回オーシャンカップ,３日目,SG,D,予選,15:58,
202607301112,2026-07-30,11,びわこ,12R,第３１回オーシャンカップ,３日目,SG,D,予選,16:35,
202607301501,2026-07-30,15,丸亀,1R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選,15:28,
202607301502,2026-07-30,15,丸亀,2R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選,15:52,
202607301503,2026-07-30,15,丸亀,3R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選,16:23,
202607301504,2026-07-30,15,丸亀,4R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選,17:00,
202607301505,2026-07-30,15,丸亀,5R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選,17:25,
202607301506,2026-07-30,15,丸亀,6R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選,17:50,
202607301507,2026-07-30,15,丸亀,7R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選,18:15,
202607301508,2026-07-30,15,丸亀,8R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選,18:40,
202607301509,2026-07-30,15,丸亀,9R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,まるがめ特賞,19:06,
202607301510,2026-07-30,15,丸亀,10R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,蒼月まるる特賞,19:33,
202607301511,2026-07-30,15,丸亀,11R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選選抜,20:00,
202607301512,2026-07-30,15,丸亀,12R,男女Ｗ優勝戦　大阪スポーツカップ,３日目,IP,N,予選選抜,20:30,
202607301601,2026-07-30,16,児島,1R,山陽新聞社杯,３日目,IP,S,朝得ガァ〜コ戦,11:59,
202607301602,2026-07-30,16,児島,2R,山陽新聞社杯,３日目,IP,S,予選,12:30,
202607301603,2026-07-30,16,児島,3R,山陽新聞社杯,３日目,IP,S,予選,13:03,
202607301604,2026-07-30,16,児島,4R,山陽新聞社杯,３日目,IP,S,予選,13:35,
202607301605,2026-07-30,16,児島,5R,山陽新聞社杯,３日目,IP,S,日替艇食戦,14:06,
202607301606,2026-07-30,16,児島,6R,山陽新聞社杯,３日目,IP,S,予選,14:36,
202607301607,2026-07-30,16,児島,7R,山陽新聞社杯,３日目,IP,S,予選,15:11,
202607301608,2026-07-30,16,児島,8R,山陽新聞社杯,３日目,IP,S,予選,15:42,
202607301609,2026-07-30,16,児島,9R,山陽新聞社杯,３日目,IP,S,これしか９じゃ,16:13,
