レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202607190101,2026-07-19,01,桐生,1R,第４８回デイリースポーツ杯,最終日,IP,N,一般,15:23,
202607190102,2026-07-19,01,桐生,2R,第４８回デイリースポーツ杯,最終日,IP,N,一般,15:53,
202607190103,2026-07-19,01,桐生,3R,第４８回デイリースポーツ杯,最終日,IP,N,一般,16:27,
202607190104,2026-07-19,01,桐生,4R,第４８回デイリースポーツ杯,最終日,IP,N,一般,17:00,
202607190105,2026-07-19,01,桐生,5R,第４８回デイリースポーツ杯,最終日,IP,N,一般,17:24,
202607190106,2026-07-19,01,桐生,6R,第４８回デイリースポーツ杯,最終日,IP,N,ドラドキ目玉,17:49,
202607190107,2026-07-19,01,桐生,7R,第４８回デイリースポーツ杯,最終日,IP,N,ドラドキ３,18:14,
202607190108,2026-07-19,01,桐生,8R,第４８回デイリースポーツ杯,最終日,IP,N,ドラドキ５,18:39,
202607190109,2026-07-19,01,桐生,9R,第４８回デイリースポーツ杯,最終日,IP,N,ＤＫ特選,19:05,
202607190110,2026-07-19,01,桐生,10R,第４８回デイリースポーツ杯,最終日,IP,N,選抜戦,19:31,
202607190111,2026-07-19,01,桐生,11R,第４８回デイリースポーツ杯,最終日,IP,N,選抜戦,19:59,
202607190112,2026-07-19,01,桐生,12R,第４８回デイリースポーツ杯,最終日,IP,N,優勝戦,20:30,
202607190201,2026-07-19,02,戸田,1R,ＵＨＡ味覚糖杯,３日目,IP,D,予選,10:47,
202607190202,2026-07-19,02,戸田,2R,ＵＨＡ味覚糖杯,３日目,IP,D,予選,11:16,
202607190203,2026-07-19,02,戸田,3R,ＵＨＡ味覚糖杯,３日目,IP,D,予選,11:45,
202607190204,2026-07-19,02,戸田,4R,ＵＨＡ味覚糖杯,３日目,IP,D,予選,12:14,
202607190205,2026-07-19,02,戸田,5R,ＵＨＡ味覚糖杯,３日目,IP,D,ウインウイン５,12:44,
202607190206,2026-07-19,02,戸田,6R,ＵＨＡ味覚糖杯,３日目,IP,D,予選,13:14,
202607190207,2026-07-19,02,戸田,7R,ＵＨＡ味覚糖杯,３日目,IP,D,ウインウイン７,13:45,
202607190208,2026-07-19,02,戸田,8R,ＵＨＡ味覚糖杯,３日目,IP,D,予選,14:16,
202607190209,2026-07-19,02,戸田,9R,ＵＨＡ味覚糖杯,３日目,IP,D,戸田特賞,14:48,
202607190210,2026-07-19,02,戸田,10R,ＵＨＡ味覚糖杯,３日目,IP,D,戸田特賞,15:21,
202607190211,2026-07-19,02,戸田,11R,ＵＨＡ味覚糖杯,３日目,IP,D,戸田特選,15:55,
202607190212,2026-07-19,02,戸田,12R,ＵＨＡ味覚糖杯,３日目,IP,D,記者選抜戦,16:30,
202607190401,2026-07-19,04,平和島,1R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選,11:55,
202607190402,2026-07-19,04,平和島,2R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,東京ベイランチ,12:24,
202607190403,2026-07-19,04,平和島,3R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選,12:54,
202607190404,2026-07-19,04,平和島,4R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選,13:25,
202607190405,2026-07-19,04,平和島,5R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選,13:55,
202607190406,2026-07-19,04,平和島,6R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選,14:28,
202607190407,2026-07-19,04,平和島,7R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選,15:00,
202607190408,2026-07-19,04,平和島,8R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,ベイブレイク,15:32,
202607190409,2026-07-19,04,平和島,9R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選特賞,16:05,
202607190410,2026-07-19,04,平和島,10R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選特賞,16:37,
202607190411,2026-07-19,04,平和島,11R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,予選特選,17:08,
202607190412,2026-07-19,04,平和島,12R,ＤＭＭ．ｃｏｍ杯,２日目,IP,S,記者選抜,17:42,
202607190501,2026-07-19,05,多摩川,1R,第６４回スポーツニッポン賞,初　日,IP,S,予選,11:33,
202607190502,2026-07-19,05,多摩川,2R,第６４回スポーツニッポン賞,初　日,IP,S,予選,12:03,
202607190503,2026-07-19,05,多摩川,3R,第６４回スポーツニッポン賞,初　日,IP,S,予選,12:31,
202607190504,2026-07-19,05,多摩川,4R,第６４回スポーツニッポン賞,初　日,IP,S,予選,13:03,
202607190505,2026-07-19,05,多摩川,5R,第６４回スポーツニッポン賞,初　日,IP,S,予選,13:32,
202607190506,2026-07-19,05,多摩川,6R,第６４回スポーツニッポン賞,初　日,IP,S,予選,14:04,
202607190507,2026-07-19,05,多摩川,7R,第６４回スポーツニッポン賞,初　日,IP,S,予選,14:35,
202607190508,2026-07-19,05,多摩川,8R,第６４回スポーツニッポン賞,初　日,IP,S,予選,15:05,
202607190509,2026-07-19,05,多摩川,9R,第６４回スポーツニッポン賞,初　日,IP,S,予選特賞,15:38,
202607190510,2026-07-19,05,多摩川,10R,第６４回スポーツニッポン賞,初　日,IP,S,予選特賞,16:14,
202607190511,2026-07-19,05,多摩川,11R,第６４回スポーツニッポン賞,初　日,IP,S,予選特選,16:48,
202607190512,2026-07-19,05,多摩川,12R,第６４回スポーツニッポン賞,初　日,IP,S,ドリーム戦,17:20,
