レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202607170101,2026-07-17,01,桐生,1R,第４８回デイリースポーツ杯,４日目,IP,N,予選,15:23,
202607170102,2026-07-17,01,桐生,2R,第４８回デイリースポーツ杯,４日目,IP,N,予選,15:50,
202607170103,2026-07-17,01,桐生,3R,第４８回デイリースポーツ杯,４日目,IP,N,予選,16:18,
202607170104,2026-07-17,01,桐生,4R,第４８回デイリースポーツ杯,４日目,IP,N,予選,16:42,
202607170105,2026-07-17,01,桐生,5R,第４８回デイリースポーツ杯,４日目,IP,N,予選,17:09,
202607170106,2026-07-17,01,桐生,6R,第４８回デイリースポーツ杯,４日目,IP,N,ドラドキ目玉,17:37,
202607170107,2026-07-17,01,桐生,7R,第４８回デイリースポーツ杯,４日目,IP,N,ドラドキ３,18:05,
202607170108,2026-07-17,01,桐生,8R,第４８回デイリースポーツ杯,４日目,IP,N,ドラドキ５,18:37,
202607170109,2026-07-17,01,桐生,9R,第４８回デイリースポーツ杯,４日目,IP,N,予選特賞,19:06,
202607170110,2026-07-17,01,桐生,10R,第４８回デイリースポーツ杯,４日目,IP,N,予選特賞,19:39,
202607170111,2026-07-17,01,桐生,11R,第４８回デイリースポーツ杯,４日目,IP,N,一般特選,20:09,
202607170112,2026-07-17,01,桐生,12R,第４８回デイリースポーツ杯,４日目,IP,N,一般桐生特選,20:38,
202607170201,2026-07-17,02,戸田,1R,ＵＨＡ味覚糖杯,初　日,IP,D,予選,10:47,
202607170202,2026-07-17,02,戸田,2R,ＵＨＡ味覚糖杯,初　日,IP,D,予選,11:16,
202607170203,2026-07-17,02,戸田,3R,ＵＨＡ味覚糖杯,初　日,IP,D,予選,11:45,
202607170204,2026-07-17,02,戸田,4R,ＵＨＡ味覚糖杯,初　日,IP,D,予選,12:14,
202607170205,2026-07-17,02,戸田,5R,ＵＨＡ味覚糖杯,初　日,IP,D,ウインウイン５,12:44,
202607170206,2026-07-17,02,戸田,6R,ＵＨＡ味覚糖杯,初　日,IP,D,予選,13:14,
202607170207,2026-07-17,02,戸田,7R,ＵＨＡ味覚糖杯,初　日,IP,D,ウインウイン７,13:45,
202607170208,2026-07-17,02,戸田,8R,ＵＨＡ味覚糖杯,初　日,IP,D,予選,14:16,
202607170209,2026-07-17,02,戸田,9R,ＵＨＡ味覚糖杯,初　日,IP,D,戸田特賞,14:48,
202607170210,2026-07-17,02,戸田,10R,ＵＨＡ味覚糖杯,初　日,IP,D,戸田特賞,15:21,
202607170211,2026-07-17,02,戸田,11R,ＵＨＡ味覚糖杯,初　日,IP,D,記者選抜戦,15:55,
202607170212,2026-07-17,02,戸田,12R,ＵＨＡ味覚糖杯,初　日,IP,D,戸田選抜戦,16:30,
202607170701,2026-07-17,07,蒲郡,1R,モーターボート大賞,５日目,G2,N,一般戦,15:20,
202607170702,2026-07-17,07,蒲郡,2R,モーターボート大賞,５日目,G2,N,一般戦,15:47,
202607170703,2026-07-17,07,蒲郡,3R,モーターボート大賞,５日目,G2,N,一般戦,16:15,
202607170704,2026-07-17,07,蒲郡,4R,モーターボート大賞,５日目,G2,N,一般戦,16:44,
202607170705,2026-07-17,07,蒲郡,5R,モーターボート大賞,５日目,G2,N,一般戦,17:13,
202607170706,2026-07-17,07,蒲郡,6R,モーターボート大賞,５日目,G2,N,一般戦,17:42,
202607170707,2026-07-17,07,蒲郡,7R,モーターボート大賞,５日目,G2,N,一般戦,18:12,
202607170708,2026-07-17,07,蒲郡,8R,モーターボート大賞,５日目,G2,N,一般戦,18:42,
202607170709,2026-07-17,07,蒲郡,9R,モーターボート大賞,５日目,G2,N,準優勝戦,19:13,
202607170710,2026-07-17,07,蒲郡,10R,モーターボート大賞,５日目,G2,N,準優勝戦,19:44,
202607170711,2026-07-17,07,蒲郡,11R,モーターボート大賞,５日目,G2,N,準優勝戦,20:15,
202607170712,2026-07-17,07,蒲郡,12R,モーターボート大賞,５日目,G2,N,一般戦,20:45,
202607170801,2026-07-17,08,常滑,1R,知多娘。常滑セラ杯,３日目,IP,D,朝トコ小判Ｒ,10:40,
202607170802,2026-07-17,08,常滑,2R,知多娘。常滑セラ杯,３日目,IP,D,予選,11:07,
202607170803,2026-07-17,08,常滑,3R,知多娘。常滑セラ杯,３日目,IP,D,予選,11:36,
202607170804,2026-07-17,08,常滑,4R,知多娘。常滑セラ杯,３日目,IP,D,予選,12:07,
