レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202607110201,2026-07-11,02,戸田,1R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,10:31,
202607110202,2026-07-11,02,戸田,2R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,10:58,
202607110203,2026-07-11,02,戸田,3R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,11:26,
202607110204,2026-07-11,02,戸田,4R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,11:55,
202607110205,2026-07-11,02,戸田,5R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,12:26,
202607110206,2026-07-11,02,戸田,6R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,12:57,
202607110207,2026-07-11,02,戸田,7R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,13:29,
202607110208,2026-07-11,02,戸田,8R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,14:02,
202607110209,2026-07-11,02,戸田,9R,第８回全国ボートレース甲子園,５日目,G2,D,一般戦,14:36,
202607110210,2026-07-11,02,戸田,10R,第８回全国ボートレース甲子園,５日目,G2,D,準優勝戦,15:13,
202607110211,2026-07-11,02,戸田,11R,第８回全国ボートレース甲子園,５日目,G2,D,準優勝戦,15:51,
202607110212,2026-07-11,02,戸田,12R,第８回全国ボートレース甲子園,５日目,G2,D,準優勝戦,16:30,
202607110301,2026-07-11,03,江戸川,1R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選,11:14,
202607110302,2026-07-11,03,江戸川,2R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選,11:41,
202607110303,2026-07-11,03,江戸川,3R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選,12:08,
202607110304,2026-07-11,03,江戸川,4R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選,12:35,
202607110305,2026-07-11,03,江戸川,5R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選,13:02,
202607110306,2026-07-11,03,江戸川,6R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選,13:29,
202607110307,2026-07-11,03,江戸川,7R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選,13:56,
202607110308,2026-07-11,03,江戸川,8R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選,14:24,
202607110309,2026-07-11,03,江戸川,9R,第２６回関東日刊紙ボートレース記者クラブ杯,初　日,IP,D,予選特賞,14:52,
