レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202607260101,2026-07-26,01,桐生,1R,第２３回スカッとさわやか杯,４日目,IP,N,一般,15:28,
202607260102,2026-07-26,01,桐生,2R,第２３回スカッとさわやか杯,４日目,IP,N,一般,15:58,
202607260103,2026-07-26,01,桐生,3R,第２３回スカッとさわやか杯,４日目,IP,N,一般,16:27,
202607260104,2026-07-26,01,桐生,4R,第２３回スカッとさわやか杯,４日目,IP,N,一般,17:00,
202607260105,2026-07-26,01,桐生,5R,第２３回スカッとさわやか杯,４日目,IP,N,一般,17:25,
202607260106,2026-07-26,01,桐生,6R,第２３回スカッとさわやか杯,４日目,IP,N,ドラドキ目玉,17:50,
202607260107,2026-07-26,01,桐生,7R,第２３回スカッとさわやか杯,４日目,IP,N,ドラドキ３,18:15,
202607260108,2026-07-26,01,桐生,8R,第２３回スカッとさわやか杯,４日目,IP,N,ドラドキ５,18:40,
202607260109,2026-07-26,01,桐生,9R,第２３回スカッとさわやか杯,４日目,IP,N,準優勝戦,19:06,
202607260110,2026-07-26,01,桐生,10R,第２３回スカッとさわやか杯,４日目,IP,N,準優勝戦,19:33,
202607260111,2026-07-26,01,桐生,11R,第２３回スカッとさわやか杯,４日目,IP,N,準優勝戦,20:00,
202607260112,2026-07-26,01,桐生,12R,第２３回スカッとさわやか杯,４日目,IP,N,一般特賞,20:30,
202607260201,2026-07-26,02,戸田,1R,第１０回週刊大衆杯,３日目,IP,D,予選,10:47,
202607260202,2026-07-26,02,戸田,2R,第１０回週刊大衆杯,３日目,IP,D,予選,11:16,
202607260203,2026-07-26,02,戸田,3R,第１０回週刊大衆杯,３日目,IP,D,予選,11:45,
202607260204,2026-07-26,02,戸田,4R,第１０回週刊大衆杯,３日目,IP,D,予選,12:14,
202607260205,2026-07-26,02,戸田,5R,第１０回週刊大衆杯,３日目,IP,D,ウインウイン５,12:44,
202607260206,2026-07-26,02,戸田,6R,第１０回週刊大衆杯,３日目,IP,D,予選,13:14,
202607260207,2026-07-26,02,戸田,7R,第１０回週刊大衆杯,３日目,IP,D,ウインウイン７,13:45,
202607260208,2026-07-26,02,戸田,8R,第１０回週刊大衆杯,３日目,IP,D,予選,14:16,
202607260209,2026-07-26,02,戸田,9R,第１０回週刊大衆杯,３日目,IP,D,戸田特賞,14:48,
202607260210,2026-07-26,02,戸田,10R,第１０回週刊大衆杯,３日目,IP,D,戸田特賞,15:21,
202607260211,2026-07-26,02,戸田,11R,第１０回週刊大衆杯,３日目,IP,D,戸田特選,15:55,
202607260212,2026-07-26,02,戸田,12R,第１０回週刊大衆杯,３日目,IP,D,記者選抜戦,16:30,
202607260301,2026-07-26,03,江戸川,1R,第３５回アサヒビールカップ,４日目,G3,D,予選,11:14,
202607260302,2026-07-26,03,江戸川,2R,第３５回アサヒビールカップ,４日目,G3,D,予選,11:41,
202607260303,2026-07-26,03,江戸川,3R,第３５回アサヒビールカップ,４日目,G3,D,予選,12:08,
202607260304,2026-07-26,03,江戸川,4R,第３５回アサヒビールカップ,４日目,G3,D,予選,12:35,
202607260305,2026-07-26,03,江戸川,5R,第３５回アサヒビールカップ,４日目,G3,D,予選,13:02,
202607260306,2026-07-26,03,江戸川,6R,第３５回アサヒビールカップ,４日目,G3,D,予選,13:29,
202607260307,2026-07-26,03,江戸川,7R,第３５回アサヒビールカップ,４日目,G3,D,予選,13:56,
202607260308,2026-07-26,03,江戸川,8R,第３５回アサヒビールカップ,４日目,G3,D,予選,14:24,
202607260309,2026-07-26,03,江戸川,9R,第３５回アサヒビールカップ,４日目,G3,D,予選,14:52,
202607260310,2026-07-26,03,江戸川,10R,第３５回アサヒビールカップ,４日目,G3,D,予選特賞,15:22,
202607260311,2026-07-26,03,江戸川,11R,第３５回アサヒビールカップ,４日目,G3,D,予選特選,15:53,
202607260312,2026-07-26,03,江戸川,12R,第３５回アサヒビールカップ,４日目,G3,D,記者選抜戦,16:25,
202607260401,2026-07-26,04,平和島,1R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選,11:54,
202607260402,2026-07-26,04,平和島,2R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,東京ベイランチ,12:23,
202607260403,2026-07-26,04,平和島,3R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選,12:53,
202607260404,2026-07-26,04,平和島,4R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選,13:23,
202607260405,2026-07-26,04,平和島,5R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選,13:54,
202607260406,2026-07-26,04,平和島,6R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選,14:25,
202607260407,2026-07-26,04,平和島,7R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選,14:57,
202607260408,2026-07-26,04,平和島,8R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,ベイブレイク,15:30,
202607260409,2026-07-26,04,平和島,9R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選特賞,16:04,
202607260410,2026-07-26,04,平和島,10R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選特賞,16:39,
202607260411,2026-07-26,04,平和島,11R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,予選特選,17:08,
202607260412,2026-07-26,04,平和島,12R,マクール杯　ヴィーナスシリーズ第９戦,２日目,IP,S,レディースＤＲ,17:42,
202607260601,2026-07-26,06,浜名湖,1R,日本モーターボート選手会代表杯,３日目,IP,S,予選,11:32,
202607260602,2026-07-26,06,浜名湖,2R,日本モーターボート選手会代表杯,３日目,IP,S,予選,12:06,
202607260603,2026-07-26,06,浜名湖,3R,日本モーターボート選手会代表杯,３日目,IP,S,予選,12:40,
202607260604,2026-07-26,06,浜名湖,4R,日本モーターボート選手会代表杯,３日目,IP,S,ランチタイム戦,13:09,
202607260605,2026-07-26,06,浜名湖,5R,日本モーターボート選手会代表杯,３日目,IP,S,予選,13:38,
202607260606,2026-07-26,06,浜名湖,6R,日本モーターボート選手会代表杯,３日目,IP,S,予選,14:04,
202607260607,2026-07-26,06,浜名湖,7R,日本モーターボート選手会代表杯,３日目,IP,S,予選,14:31,
202607260608,2026-07-26,06,浜名湖,8R,日本モーターボート選手会代表杯,３日目,IP,S,ブレイクタイム,15:02,
202607260609,2026-07-26,06,浜名湖,9R,日本モーターボート選手会代表杯,３日目,IP,S,予選特賞,15:42,
202607260610,2026-07-26,06,浜名湖,10R,日本モーターボート選手会代表杯,３日目,IP,S,予選特賞,16:09,
202607260611,2026-07-26,06,浜名湖,11R,日本モーターボート選手会代表杯,３日目,IP,S,予選特選,16:36,
202607260612,2026-07-26,06,浜名湖,12R,日本モーターボート選手会代表杯,３日目,IP,S,予選特選,17:06,
202607260801,2026-07-26,08,常滑,1R,てるみちゃんカップ,最終日,IP,D,朝トコ小判Ｒ,10:42,
202607260802,2026-07-26,08,常滑,2R,てるみちゃんカップ,最終日,IP,D,一般,11:08,
202607260803,2026-07-26,08,常滑,3R,てるみちゃんカップ,最終日,IP,D,一般,11:36,
202607260804,2026-07-26,08,常滑,4R,てるみちゃんカップ,最終日,IP,D,一般,12:04,
202607260805,2026-07-26,08,常滑,5R,てるみちゃんカップ,最終日,IP,D,三Ａ傑戦,12:31,
202607260806,2026-07-26,08,常滑,6R,てるみちゃんカップ,最終日,IP,D,昼トコ小判Ｒ,12:58,
202607260807,2026-07-26,08,常滑,7R,てるみちゃんカップ,最終日,IP,D,一般,13:27,
202607260808,2026-07-26,08,常滑,8R,てるみちゃんカップ,最終日,IP,D,一般,13:58,
202607260809,2026-07-26,08,常滑,9R,てるみちゃんカップ,最終日,IP,D,一般特選,14:29,
202607260810,2026-07-26,08,常滑,10R,てるみちゃんカップ,最終日,IP,D,選抜戦,14:55,
202607260811,2026-07-26,08,常滑,11R,てるみちゃんカップ,最終日,IP,D,選抜戦,15:33,
202607260812,2026-07-26,08,常滑,12R,てるみちゃんカップ,最終日,IP,D,優勝戦,16:16,
202607261201,2026-07-26,12,住之江,1R,豊中市制９０周年記念競走,３日目,IP,N,一般戦,15:18,
202607261202,2026-07-26,12,住之江,2R,豊中市制９０周年記念競走,３日目,IP,N,一般戦,15:48,
202607261203,2026-07-26,12,住之江,3R,豊中市制９０周年記念競走,３日目,IP,N,一般戦,16:32,
202607261204,2026-07-26,12,住之江,4R,豊中市制９０周年記念競走,３日目,IP,N,一般戦,17:09,
