レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202607150101,2026-07-15,01,桐生,1R,第４８回デイリースポーツ杯,２日目,IP,N,予選,15:23,
202607150102,2026-07-15,01,桐生,2R,第４８回デイリースポーツ杯,２日目,IP,N,予選,15:49,
202607150103,2026-07-15,01,桐生,3R,第４８回デイリースポーツ杯,２日目,IP,N,予選,16:13,
202607150104,2026-07-15,01,桐生,4R,第４８回デイリースポーツ杯,２日目,IP,N,予選,16:40,
202607150105,2026-07-15,01,桐生,5R,第４８回デイリースポーツ杯,２日目,IP,N,予選,17:09,
202607150106,2026-07-15,01,桐生,6R,第４８回デイリースポーツ杯,２日目,IP,N,ドラドキ目玉,17:37,
202607150107,2026-07-15,01,桐生,7R,第４８回デイリースポーツ杯,２日目,IP,N,ドラドキ３,18:05,
202607150108,2026-07-15,01,桐生,8R,第４８回デイリースポーツ杯,２日目,IP,N,ドラドキ５,18:37,
202607150109,2026-07-15,01,桐生,9R,第４８回デイリースポーツ杯,２日目,IP,N,予選特賞,19:06,
202607150110,2026-07-15,01,桐生,10R,第４８回デイリースポーツ杯,２日目,IP,N,予選特賞,19:39,
202607150111,2026-07-15,01,桐生,11R,第４８回デイリースポーツ杯,２日目,IP,N,予選特選,20:09,
202607150112,2026-07-15,01,桐生,12R,第４８回デイリースポーツ杯,２日目,IP,N,桐生特選,20:38,
202607150301,2026-07-15,03,江戸川,1R,第２６回関東日刊紙ボートレース記者クラブ杯,５日目,IP,D,一般,11:14,
202607150302,2026-07-15,03,江戸川,2R,第２６回関東日刊紙ボートレース記者クラブ杯,５日目,IP,D,一般,11:41,
202607150303,2026-07-15,03,江戸川,3R,第２６回関東日刊紙ボートレース記者クラブ杯,５日目,IP,D,一般,12:08,
202607150304,2026-07-15,03,江戸川,4R,第２６回関東日刊紙ボートレース記者クラブ杯,５日目,IP,D,一般,12:35,
202607150305,2026-07-15,03,江戸川,5R,第２６回関東日刊紙ボートレース記者クラブ杯,５日目,IP,D,一般,13:02,
