レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202607050101,2026-07-05,01,桐生,1R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,予選,15:25,
202607050102,2026-07-05,01,桐生,2R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,予選,15:59,
202607050103,2026-07-05,01,桐生,3R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,予選,16:30,
202607050104,2026-07-05,01,桐生,4R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,予選,17:06,
202607050105,2026-07-05,01,桐生,5R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,予選,17:30,
202607050106,2026-07-05,01,桐生,6R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,ドラドキ目玉,17:57,
202607050107,2026-07-05,01,桐生,7R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,ドラドキ３,18:21,
202607050108,2026-07-05,01,桐生,8R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,ドラドキ５,18:47,
202607050109,2026-07-05,01,桐生,9R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,予選特賞,19:16,
202607050110,2026-07-05,01,桐生,10R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,予選特賞,19:43,
202607050111,2026-07-05,01,桐生,11R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,予選特選,20:09,
202607050112,2026-07-05,01,桐生,12R,にっぽん未来プロジェクト競走ｉｎ桐生,２日目,IP,N,桐生特選,20:38,
202607050401,2026-07-05,04,平和島,1R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選,11:55,
202607050402,2026-07-05,04,平和島,2R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,東京ベイランチ,12:24,
202607050403,2026-07-05,04,平和島,3R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選,12:54,
202607050404,2026-07-05,04,平和島,4R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選,13:25,
202607050405,2026-07-05,04,平和島,5R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選,13:55,
202607050406,2026-07-05,04,平和島,6R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選,14:28,
202607050407,2026-07-05,04,平和島,7R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選,15:00,
202607050408,2026-07-05,04,平和島,8R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,ベイブレイク,15:32,
202607050409,2026-07-05,04,平和島,9R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選特賞,16:05,
202607050410,2026-07-05,04,平和島,10R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選特賞,16:37,
202607050411,2026-07-05,04,平和島,11R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,予選特選,17:08,
202607050412,2026-07-05,04,平和島,12R,第２回アサヒビールカップ～平和島マスターズ～,４日目,IP,S,記者選抜,17:42,
202607050501,2026-07-05,05,多摩川,1R,第５９回報知新聞社賞,初　日,IP,S,予選,11:33,
202607050502,2026-07-05,05,多摩川,2R,第５９回報知新聞社賞,初　日,IP,S,予選,12:04,
202607050503,2026-07-05,05,多摩川,3R,第５９回報知新聞社賞,初　日,IP,S,予選,12:33,
202607050504,2026-07-05,05,多摩川,4R,第５９回報知新聞社賞,初　日,IP,S,予選,13:03,
202607050505,2026-07-05,05,多摩川,5R,第５９回報知新聞社賞,初　日,IP,S,予選,13:33,
202607050506,2026-07-05,05,多摩川,6R,第５９回報知新聞社賞,初　日,IP,S,予選,14:09,
202607050507,2026-07-05,05,多摩川,7R,第５９回報知新聞社賞,初　日,IP,S,予選,14:35,
202607050508,2026-07-05,05,多摩川,8R,第５９回報知新聞社賞,初　日,IP,S,予選,15:06,
202607050509,2026-07-05,05,多摩川,9R,第５９回報知新聞社賞,初　日,IP,S,予選特賞,15:40,
202607050510,2026-07-05,05,多摩川,10R,第５９回報知新聞社賞,初　日,IP,S,予選特賞,16:15,
202607050511,2026-07-05,05,多摩川,11R,第５９回報知新聞社賞,初　日,IP,S,予選特選,16:47,
202607050512,2026-07-05,05,多摩川,12R,第５９回報知新聞社賞,初　日,IP,S,ドリーム戦,17:20,
202607050601,2026-07-05,06,浜名湖,1R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般,11:35,
202607050602,2026-07-05,06,浜名湖,2R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般,12:00,
202607050603,2026-07-05,06,浜名湖,3R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般,12:30,
202607050604,2026-07-05,06,浜名湖,4R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般,13:00,
202607050605,2026-07-05,06,浜名湖,5R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般,13:30,
202607050606,2026-07-05,06,浜名湖,6R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般,13:58,
202607050607,2026-07-05,06,浜名湖,7R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般,14:26,
202607050608,2026-07-05,06,浜名湖,8R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般,14:53,
202607050609,2026-07-05,06,浜名湖,9R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,一般特選,15:23,
202607050610,2026-07-05,06,浜名湖,10R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,選抜戦,15:51,
202607050611,2026-07-05,06,浜名湖,11R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,選抜戦,16:32,
202607050612,2026-07-05,06,浜名湖,12R,本命戦浜名湖巧者　ＢＯＡＴＢｏｙカップ,最終日,IP,S,優勝戦,17:10,
202607050701,2026-07-05,07,蒲郡,1R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,団体・一般,15:28,
202607050702,2026-07-05,07,蒲郡,2R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,団体・一般,16:02,
202607050703,2026-07-05,07,蒲郡,3R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,団体・一般,16:39,
202607050704,2026-07-05,07,蒲郡,4R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,団体・一般,17:13,
202607050705,2026-07-05,07,蒲郡,5R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,団体・一般,17:37,
202607050706,2026-07-05,07,蒲郡,6R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,団体・一般,18:04,
202607050707,2026-07-05,07,蒲郡,7R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,団体・一般,18:28,
202607050708,2026-07-05,07,蒲郡,8R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,団体・一般,18:54,
202607050709,2026-07-05,07,蒲郡,9R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,一般,19:23,
202607050710,2026-07-05,07,蒲郡,10R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,準優勝戦,19:50,
202607050711,2026-07-05,07,蒲郡,11R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,準優勝戦,20:16,
202607050712,2026-07-05,07,蒲郡,12R,ボートレースレディースＶＳルーキーズバトル,５日目,IP,N,一般,20:45,
202607050901,2026-07-05,09,津,1R,サンケイスポーツ杯,３日目,IP,D,ツッキーレース,10:38,
202607050902,2026-07-05,09,津,2R,サンケイスポーツ杯,３日目,IP,D,予選,11:07,
202607050903,2026-07-05,09,津,3R,サンケイスポーツ杯,３日目,IP,D,予選,11:37,
202607050904,2026-07-05,09,津,4R,サンケイスポーツ杯,３日目,IP,D,予選,12:09,
202607050905,2026-07-05,09,津,5R,サンケイスポーツ杯,３日目,IP,D,５ールドレース,12:38,
202607050906,2026-07-05,09,津,6R,サンケイスポーツ杯,３日目,IP,D,予選,13:08,
202607050907,2026-07-05,09,津,7R,サンケイスポーツ杯,３日目,IP,D,予選,13:41,
202607050908,2026-07-05,09,津,8R,サンケイスポーツ杯,３日目,IP,D,予選,14:10,
202607050909,2026-07-05,09,津,9R,サンケイスポーツ杯,３日目,IP,D,予選特賞,14:40,
202607050910,2026-07-05,09,津,10R,サンケイスポーツ杯,３日目,IP,D,予選特賞,15:13,
202607050911,2026-07-05,09,津,11R,サンケイスポーツ杯,３日目,IP,D,予選特選,15:47,
202607050912,2026-07-05,09,津,12R,サンケイスポーツ杯,３日目,IP,D,ツッキー選抜戦,16:25,
202607051201,2026-07-05,12,住之江,1R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,住之江ＯＮＥ,15:21,
202607051202,2026-07-05,12,住之江,2R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選,15:57,
202607051203,2026-07-05,12,住之江,3R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選,16:35,
202607051204,2026-07-05,12,住之江,4R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選,17:00,
202607051205,2026-07-05,12,住之江,5R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,住之江ファイブ,17:26,
202607051206,2026-07-05,12,住之江,6R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選特別Ｂ戦,17:50,
202607051207,2026-07-05,12,住之江,7R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選,18:14,
202607051208,2026-07-05,12,住之江,8R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選,18:40,
202607051209,2026-07-05,12,住之江,9R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選,19:09,
202607051210,2026-07-05,12,住之江,10R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選特別Ｂ戦,19:36,
202607051211,2026-07-05,12,住之江,11R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選特別Ａ戦,20:02,
202607051212,2026-07-05,12,住之江,12R,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,３日目,IP,N,予選特別Ａ戦,20:31,
202607051301,2026-07-05,13,尼崎,1R,スポーツニッポン杯争奪伊丹市施行７３周年記念競走,３日目,IP,D,朝からセンプル,10:35,
202607051302,2026-07-05,13,尼崎,2R,スポーツニッポン杯争奪伊丹市施行７３周年記念競走,３日目,IP,D,予選,11:05,
202607051303,2026-07-05,13,尼崎,3R,スポーツニッポン杯争奪伊丹市施行７３周年記念競走,３日目,IP,D,予選,11:29,
