レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202604120101,2026-04-12,01,01R,,backfill-from-daily,,52.0,0.0,6.76,-0.5,52.2,0.0,6.69,-0.5,52.0,0.0,6.7,-0.5,56.3,0.0,6.74,0.0,52.5,0.0,6.84,-0.5,52.7,0.0,6.85,0.0
202604120102,2026-04-12,01,02R,,backfill-from-daily,,52.2,0.0,6.76,-0.5,52.0,0.0,6.96,0.0,52.6,0.0,6.89,0.0,52.4,0.0,6.77,0.5,53.4,0.0,6.81,-0.5,52.3,0.0,6.98,0.0
202604120103,2026-04-12,01,03R,,backfill-from-daily,,52.3,0.0,6.75,0.0,52.0,0.0,6.81,-0.5,52.1,0.0,6.7,-0.5,53.0,0.0,6.88,-0.5,52.0,0.0,6.76,0.0,53.1,0.0,6.79,-0.5
202604120104,2026-04-12,01,04R,,backfill-from-daily,,52.1,0.0,6.99,0.0,52.0,0.0,6.87,0.0,52.9,0.0,6.82,-0.5,52.0,0.0,6.86,-0.5,55.1,0.0,6.83,0.0,52.8,0.0,6.92,-0.5
202604120105,2026-04-12,01,05R,,backfill-from-daily,,52.0,0.0,6.86,-0.5,52.0,0.0,6.83,0.0,52.0,0.0,6.84,0.0,51.0,1.0,7.0,0.0,52.0,0.0,7.0,-0.5,54.1,0.0,6.77,0.5
202604120106,2026-04-12,01,06R,,backfill-from-daily,,52.0,0.0,6.73,0.0,53.2,0.0,6.86,-0.5,51.5,0.5,6.81,-0.5,53.1,0.0,6.9,0.0,52.6,0.0,6.79,0.0,52.0,0.0,6.9,-0.5
202604120107,2026-04-12,01,07R,,backfill-from-daily,,51.0,1.0,6.7,-0.5,52.0,0.0,6.71,-0.5,53.5,0.0,6.85,-0.5,55.2,0.0,6.7,-0.5,52.6,0.0,6.7,0.0,52.0,0.0,6.8,-0.5
202604120108,2026-04-12,01,08R,,backfill-from-daily,,51.5,0.5,6.76,-0.5,52.3,0.0,6.61,0.0,52.7,0.0,6.84,-0.5,53.1,0.0,6.83,0.0,52.8,0.0,6.7,-0.5,54.2,0.0,6.78,0.0
202604120109,2026-04-12,01,09R,,backfill-from-daily,,52.4,0.0,6.72,-0.5,52.9,0.0,6.73,-0.5,52.0,0.0,6.74,-0.5,52.0,0.0,6.72,-0.5,52.1,0.0,6.64,0.0,52.2,0.0,6.8,-0.5
202604120110,2026-04-12,01,10R,,backfill-from-daily,,53.4,0.0,6.71,-0.5,53.0,0.0,6.83,-0.5,52.0,0.0,6.73,0.0,52.0,0.0,6.62,0.0,52.0,0.0,6.82,0.0,52.0,0.0,6.8,-0.5
202604120111,2026-04-12,01,11R,,backfill-from-daily,,52.0,0.0,6.79,-0.5,52.0,0.0,6.78,-0.5,52.0,0.0,6.93,-0.5,52.0,0.0,6.76,-0.5,53.6,0.0,6.81,0.0,52.0,0.0,6.73,-0.5
202604120112,2026-04-12,01,12R,,backfill-from-daily,,49.5,2.5,6.7,-0.5,52.0,0.0,6.59,0.0,53.0,0.0,6.77,-0.5,53.0,0.0,6.75,-0.5,52.0,0.0,6.56,0.0,52.5,0.0,6.64,1.0
202604120401,2026-04-12,04,01R,,backfill-from-daily,,55.3,0.0,6.79,-0.5,52.0,0.0,6.87,-0.5,55.3,0.0,6.95,-0.5,52.0,0.0,6.97,-0.5,52.9,0.0,6.95,-0.5,50.5,1.5,6.97,0.0
202604120402,2026-04-12,04,02R,,backfill-from-daily,,55.4,0.0,6.83,0.0,52.0,0.0,6.85,-0.5,52.5,0.0,6.9,0.0,49.7,0.0,6.94,-0.5,47.6,0.0,6.89,0.0,57.3,0.0,6.93,-0.5
202604120403,2026-04-12,04,03R,,backfill-from-daily,,52.1,0.0,6.88,-0.5,55.9,0.0,7.04,-0.5,47.0,0.0,6.83,-0.5,45.5,1.5,6.97,-0.5,53.5,0.0,7.03,0.0,54.0,0.0,6.91,-0.5
202604120404,2026-04-12,04,04R,,backfill-from-daily,,61.1,0.0,6.92,-0.5,54.8,0.0,6.93,-0.5,52.0,0.0,6.92,0.0,52.0,0.0,6.82,-0.5,52.0,0.0,6.82,0.0,53.3,0.0,6.81,-0.5
202604120405,2026-04-12,04,05R,,backfill-from-daily,,47.0,0.0,6.98,0.0,53.8,0.0,6.99,-0.5,47.0,0.0,6.98,-0.5,58.4,0.0,6.98,-0.5,53.9,0.0,7.12,0.0,53.9,0.0,7.1,0.0
202604120406,2026-04-12,04,06R,,backfill-from-daily,,53.8,0.0,7.03,-0.5,54.9,0.0,6.89,-0.5,47.6,0.0,7.02,-0.5,55.3,0.0,7.04,3.0,52.5,0.0,6.9,-0.5,53.5,0.0,7.04,-0.5
202604120407,2026-04-12,04,07R,,backfill-from-daily,,55.8,0.0,6.93,-0.5,58.8,0.0,6.9,-0.5,52.9,0.0,6.92,-0.5,52.5,0.0,6.96,0.0,45.5,1.5,7.02,-0.5,57.3,0.0,7.0,-0.5
