レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202604240101,2026-04-24,01,01R,,backfill-from-daily,,52.0,0.0,6.77,-0.5,55.9,0.0,6.83,-0.5,52.0,0.0,6.9,-0.5,68.9,0.0,6.78,-0.5,54.0,0.0,6.78,-0.5,47.5,0.0,6.7,-0.5
202604240102,2026-04-24,01,02R,,backfill-from-daily,,59.5,0.0,6.63,-0.5,52.6,0.0,6.68,-0.5,52.3,0.0,6.84,-0.5,53.0,0.0,6.78,-0.5,51.0,1.0,6.7,0.0,52.8,0.0,6.73,-0.5
202604240103,2026-04-24,01,03R,,backfill-from-daily,,51.0,1.0,6.66,0.0,52.0,0.0,6.54,0.0,54.2,0.0,6.6,-0.5,46.5,0.5,6.51,-0.5,52.0,0.0,6.71,0.0,52.8,0.0,6.61,-0.5
202604240104,2026-04-24,01,04R,,backfill-from-daily,,52.5,0.0,6.68,0.0,54.3,0.0,6.72,-0.5,52.0,0.0,6.76,-0.5,53.2,0.0,6.61,0.0,52.2,0.0,6.8,-0.5,54.0,0.0,6.69,-0.5
202604240105,2026-04-24,01,05R,,backfill-from-daily,,52.0,0.0,6.68,0.0,52.0,0.0,6.71,-0.5,53.5,0.0,6.86,-0.5,53.4,0.0,6.67,-0.5,55.9,0.0,6.82,-0.5,52.5,0.0,6.77,-0.5
202604240106,2026-04-24,01,06R,,backfill-from-daily,,51.0,1.0,6.72,-0.5,54.5,0.0,6.79,-0.5,53.0,0.0,6.71,-0.5,52.0,0.0,6.75,-0.5,52.1,0.0,6.7,0.0,47.0,0.0,6.84,-0.5
202604240107,2026-04-24,01,07R,,backfill-from-daily,,52.0,0.0,6.63,-0.5,52.0,0.0,6.77,-0.5,48.2,0.0,6.84,-0.5,52.0,0.0,6.82,-0.5,52.3,0.0,6.71,-0.5,51.5,0.5,6.76,-0.5
202604240108,2026-04-24,01,08R,,backfill-from-daily,,50.5,1.5,6.69,-0.5,53.8,0.0,6.8,-0.5,47.8,0.0,6.6,-0.5,52.9,0.0,6.57,0.0,52.4,0.0,6.7,-0.5,53.3,0.0,6.6,0.0
202604240109,2026-04-24,01,09R,,backfill-from-daily,,52.8,0.0,6.57,-0.5,52.0,0.0,6.5,0.0,53.4,0.0,6.65,-0.5,52.0,0.0,6.6,-0.5,52.5,0.0,6.55,0.0,52.0,0.0,6.49,1.0
202604240110,2026-04-24,01,10R,,backfill-from-daily,,52.8,0.0,6.56,-0.5,51.0,1.0,6.59,0.0,53.2,0.0,6.69,0.0,53.5,0.0,6.72,0.0,52.0,0.0,6.48,0.0,52.0,0.0,6.65,-0.5
202604240111,2026-04-24,01,11R,,backfill-from-daily,,52.5,0.0,6.68,-0.5,59.5,0.0,6.75,-0.5,51.0,1.0,6.73,0.0,54.2,0.0,6.73,-0.5,52.6,0.0,6.66,-0.5,51.0,1.0,6.7,-0.5
202604240112,2026-04-24,01,12R,,backfill-from-daily,,52.0,0.0,6.6,-0.5,52.4,0.0,6.63,0.0,52.2,0.0,6.66,-0.5,52.1,0.0,6.69,-0.5,52.0,0.0,6.82,-0.5,52.9,0.0,6.72,0.0
202604240401,2026-04-24,04,01R,,backfill-from-daily,,53.1,0.0,6.84,-0.5,55.0,0.0,6.72,-0.5,52.0,0.0,6.81,-0.5,52.0,0.0,6.69,0.0,54.6,0.0,6.74,-0.5,49.1,0.0,6.66,-0.5
202604240402,2026-04-24,04,02R,,backfill-from-daily,,59.0,0.0,6.83,0.0,52.0,0.0,6.74,-0.5,52.0,0.0,6.72,0.0,52.3,0.0,6.79,0.0,52.1,0.0,6.73,-0.5,47.7,0.0,6.75,-0.5
202604240403,2026-04-24,04,03R,,backfill-from-daily,,52.0,0.0,6.75,-0.5,53.7,0.0,6.76,-0.5,56.4,0.0,6.82,0.0,57.3,0.0,6.93,-0.5,52.1,0.0,6.84,-0.5,46.0,1.0,6.88,0.0
202604240404,2026-04-24,04,04R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,54.2,0.0,6.74,-0.5,55.8,0.0,6.85,-0.5,52.7,0.0,6.82,0.0,44.5,2.5,6.73,0.0,53.0,0.0,6.83,-0.5
202604240405,2026-04-24,04,05R,,backfill-from-daily,,53.3,0.0,6.84,-0.5,51.5,0.5,6.79,0.0,55.6,0.0,6.78,-0.5,52.2,0.0,6.88,-0.5,53.5,0.0,6.71,-0.5,47.3,0.0,6.74,-0.5
202604240406,2026-04-24,04,06R,,backfill-from-daily,,60.8,0.0,6.86,0.0,52.1,0.0,6.85,-0.5,53.6,0.0,6.81,-0.5,52.0,0.0,6.85,-0.5,52.5,0.0,6.84,0.0,46.0,1.0,6.82,0.0
202604240407,2026-04-24,04,07R,,backfill-from-daily,,52.3,0.0,6.82,0.0,53.3,0.0,6.82,0.0,52.0,0.0,6.8,0.0,52.0,0.0,7.02,-0.5,54.2,0.0,6.84,0.0,53.4,0.0,6.99,-0.5
202604240408,2026-04-24,04,08R,,backfill-from-daily,,47.7,0.0,6.92,-0.5,52.0,0.0,6.87,-0.5,54.7,0.0,6.92,-0.5,54.2,0.0,6.92,-0.5,55.4,0.0,6.8,0.0,51.5,0.5,6.8,-0.5
202604240409,2026-04-24,04,09R,,backfill-from-daily,,52.1,0.0,6.76,-0.5,55.8,0.0,6.99,-0.5,59.0,0.0,6.92,-0.5,53.1,0.0,6.87,-0.5,52.0,0.0,6.87,-0.5,54.6,0.0,7.01,-0.5
202604240410,2026-04-24,04,10R,,backfill-from-daily,,52.0,0.0,6.86,0.0,52.7,0.0,6.99,0.0,52.5,0.0,6.89,-0.5,51.5,0.5,6.93,0.0,52.0,0.0,6.85,-0.5,53.0,0.0,6.82,1.5
202604240411,2026-04-24,04,11R,,backfill-from-daily,,53.6,0.0,6.84,-0.5,57.3,0.0,6.95,-0.5,52.1,0.0,6.88,0.0,52.0,0.0,6.96,0.0,52.2,0.0,7.07,-0.5,54.2,0.0,6.95,-0.5
