レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202604250401,2026-04-25,04,01R,,backfill-from-daily,,47.4,0.0,6.68,-0.5,54.9,0.0,6.74,-0.5,52.7,0.0,6.77,-0.5,52.0,0.0,6.72,-0.5,52.4,0.0,6.75,0.0,48.6,0.0,6.7,-0.5
202604250402,2026-04-25,04,02R,,backfill-from-daily,,51.5,0.5,6.75,0.0,52.0,0.0,6.77,-0.5,52.0,0.0,6.89,-0.5,58.4,0.0,6.83,-0.5,54.6,0.0,6.84,-0.5,53.6,0.0,6.8,-0.5
202604250403,2026-04-25,04,03R,,backfill-from-daily,,52.0,0.0,6.85,-0.5,54.0,0.0,6.75,-0.5,46.0,1.0,6.77,0.0,52.2,0.0,6.68,-0.5,52.8,0.0,6.81,-0.5,51.5,0.5,6.72,0.0
202604250404,2026-04-25,04,04R,,backfill-from-daily,,53.3,0.0,6.93,-0.5,44.5,2.5,6.85,0.0,52.9,0.0,6.84,0.0,55.4,0.0,6.81,0.0,51.5,0.5,6.84,0.0,54.6,0.0,6.88,-0.5
202604250405,2026-04-25,04,05R,,backfill-from-daily,,46.0,1.0,6.78,-0.5,52.0,0.0,6.8,-0.5,47.4,0.0,6.72,-0.5,56.0,0.0,6.78,-0.5,53.2,0.0,6.8,-0.5,51.5,0.5,6.66,-0.5
202604250406,2026-04-25,04,06R,,backfill-from-daily,,52.3,0.0,6.74,-0.5,56.1,0.0,6.69,-0.5,56.8,0.0,6.87,-0.5,52.0,0.0,6.79,-0.5,48.6,0.0,6.76,-0.5,47.3,0.0,6.75,-0.5
202604250407,2026-04-25,04,07R,,backfill-from-daily,,53.5,0.0,6.8,-0.5,53.2,0.0,6.83,-0.5,52.0,0.0,6.7,-0.5,52.0,0.0,6.75,-0.5,53.0,0.0,6.74,-0.5,52.8,0.0,6.87,-0.5
202604250408,2026-04-25,04,08R,,backfill-from-daily,,52.2,0.0,6.84,-0.5,47.6,0.0,6.78,-0.5,52.0,0.0,6.77,-0.5,53.3,0.0,6.88,-0.5,52.9,0.0,6.98,0.0,60.9,0.0,7.04,-0.5
202604250409,2026-04-25,04,09R,,backfill-from-daily,,52.0,0.0,6.81,-0.5,51.5,0.5,6.79,0.0,53.3,0.0,6.93,0.0,54.9,0.0,6.86,-0.5,52.0,0.0,6.91,-0.5,52.2,0.0,6.95,-0.5
202604250410,2026-04-25,04,10R,,backfill-from-daily,,53.9,0.0,6.7,-0.5,55.4,0.0,6.76,-0.5,53.6,0.0,6.72,-0.5,53.2,0.0,6.86,-0.5,56.1,0.0,6.86,-0.5,52.7,0.0,6.73,-0.5
